web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
1603831907-133,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AS Roma
              
                Fiorentina",https://www.betano.pt/odds/as-roma-fiorentina/6850077/,Série A,"Domingo, 1 Novembro 2020 17:00",AS Roma,Fiorentina,1.8,3.8,3.85,2.19,1.5,Mais de3.5,1.14,4.0,Mais de1.5,1.47,2.2,Mais de2.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.22,1.2,1.91,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:50",
1603831525-87,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rotor Volgograd
              
                CSKA Moscovo",https://www.betano.pt/odds/rotor-volgograd-cska-moscovo/6684730/,Premier Liga,"Domingo, 1 Novembro 2020 13:30",Rotor Volgograd,CSKA Moscovo,6.65,4.25,1.44,1.75,1.7,Mais de2.5,1.22,2.94,Mais de1.5,2.9,1.23,Mais de3.5,1.95,1.55,Ambas Equipas Marcam (Sim/Não),2.60,1.15,1.07,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:44",
1603830833-6,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"RKC Waalwijk
              
                Sparta Rotterdam",https://www.betano.pt/odds/rkc-waalwijk-sparta-rotterdam/6749135/,Eredivisie,"Sábado, 7 Novembro 2020 20:00",RKC Waalwijk,Sparta Rotterdam,2.4,3.3,2.76,1.33,1.44,1X,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:33",
1603831328-66,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Preston
              
                Birmingham",https://www.betano.pt/odds/preston-birmingham/6674778/,Championship,"Sábado, 31 Outubro 2020 15:00",Preston,Birmingham,2.11,3.0,3.65,2.15,1.47,Mais de2.5,1.38,2.37,Mais de1.5,3.75,1.13,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.24,1.28,1.65,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:40",
1603831478-82,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Livingston FC
              
                Motherwell FC",https://www.betano.pt/odds/livingston-fc-motherwell-fc/6674946/,Premiership,"Sábado, 31 Outubro 2020 15:00",Livingston FC,Motherwell FC,2.37,3.3,2.82,1.90,1.6,Mais de2.5,1.27,2.74,Mais de1.5,3.25,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.38,1.24,1.53,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:44",
1603831969-140,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Wolverhampton",https://www.betano.pt/odds/leicester-wolverhampton/6422370/,Premier League,"Domingo, 8 Novembro 2020 14:00",Leicester,Wolverhampton,2.17,3.1,3.35,2.00,1.6,Mais de2.5,1.32,2.68,Mais de1.5,3.4,1.2,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.28,1.28,1.61,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:52",
1603831233-55,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Stade Brestois 29",https://www.betano.pt/odds/rennes-stade-brestois-29/6686764/,Ligue 1,"Sábado, 31 Outubro 2020 16:00",Rennes,Stade Brestois 29,1.83,3.65,3.9,1.61,1.88,Mais de2.5,1.18,3.3,Mais de1.5,2.54,1.32,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.21,1.2,1.88,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:38",
1603830826-5,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Utrecht
              
                Ajax",https://www.betano.pt/odds/fc-utrecht-ajax/6748114/,Eredivisie,"Domingo, 8 Novembro 2020 11:15",FC Utrecht,Ajax,4.4,3.9,1.67,1.95,1.13,1X,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:33",
1603832108-157,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Crystal Palace FC",https://www.betano.pt/odds/wolverhampton-crystal-palace-fc/6457875/,Premier League,"Sexta-feira, 30 Outubro 2020 20:00",Wolverhampton,Crystal Palace FC,1.91,3.15,4.15,2.18,1.5,Mais de2.5,1.38,2.45,Mais de1.5,3.85,1.15,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.19,1.28,1.78,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:52",
1603831605-96,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Sociedad
              
                Granada CF",https://www.betano.pt/odds/real-sociedad-granada-cf/6903491/,LaLiga,"Domingo, 8 Novembro 2020 15:15",Real Sociedad,Granada CF,1.83,3.5,4.05,1.80,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.96,1.26,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.20,1.23,1.87,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:46",
1603831177-48,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Mónaco
              
                Bordéus",https://www.betano.pt/odds/monaco-bordeus/6686761/,Ligue 1,"Domingo, 1 Novembro 2020 16:00",Mónaco,Bordéus,1.95,3.55,3.5,1.67,1.8,Mais de2.5,1.19,3.2,Mais de1.5,2.66,1.3,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.25,1.21,1.75,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:38",
1603832066-152,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Everton",https://www.betano.pt/odds/newcastle-everton/6457868/,Premier League,"Domingo, 1 Novembro 2020 14:00",Newcastle,Everton,3.75,3.3,1.95,1.70,1.85,Mais de2.5,1.21,3.3,Mais de1.5,2.66,1.33,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.75,1.26,1.23,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:52",
1603830912-16,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                VVV Venlo",https://www.betano.pt/odds/fc-groningen-vvv-venlo/6677230/,Eredivisie,"Sábado, 31 Outubro 2020 19:00",FC Groningen,VVV Venlo,1.5,4.1,5.8,1.65,1.83,Mais de2.5,1.19,3.25,Mais de1.5,2.62,1.3,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.10,1.15,2.4,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:33",
1603831024-29,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hertha Berlin
              
                Wolfsburgo",https://www.betano.pt/odds/hertha-berlin-wolfsburgo/6710251/,Bundesliga,"Domingo, 1 Novembro 2020 17:00",Hertha Berlin,Wolfsburgo,2.63,3.3,2.52,1.65,1.9,Mais de2.5,1.20,3.35,Mais de1.5,2.62,1.33,Mais de3.5,1.53,2.11,Ambas Equipas Marcam (Sim/Não),1.47,1.25,1.42,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603830943-19,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayer Leverkusen
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/bayer-leverkusen-borussia-monchengladbach/6886187/,Bundesliga,"Domingo, 8 Novembro 2020 17:00",Bayer Leverkusen,Borussia Mönchengladbach,2.17,3.25,3.2,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.30,1.26,1.61,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603831629-99,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Sevilha
              
                CA Osasuna",https://www.betano.pt/odds/sevilha-ca-osasuna/6903488/,LaLiga,"Sábado, 7 Novembro 2020 17:30",Sevilha,CA Osasuna,1.61,3.6,5.55,2.19,1.5,Mais de2.5,1.38,2.45,Mais de1.5,3.95,1.14,Mais de3.5,2.18,1.5,Ambas Equipas Marcam (Sim/Não),1.11,1.21,2.18,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:46",
1603831501-84,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"PFC Sochi
              
                FC Ufa",https://www.betano.pt/odds/pfc-sochi-fc-ufa/6730576/,Premier Liga,"Sexta-feira, 6 Novembro 2020 16:00",PFC Sochi,FC Ufa,1.72,3.1,5.15,1.08,1.88,1X,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:44",
1603830992-25,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Arminia Bielefeld",https://www.betano.pt/odds/1-fc-union-berlin-arminia-bielefeld/6886182/,Bundesliga,"Sábado, 7 Novembro 2020 14:30",1. FC Union Berlin,Arminia Bielefeld,1.91,3.45,3.75,1.70,1.85,Mais de2.5,1.22,3.2,Mais de1.5,2.72,1.31,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.23,1.23,1.8,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603831273-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Luton Town
              
                Brentford FC",https://www.betano.pt/odds/luton-town-brentford-fc/6674793/,Championship,"Sábado, 31 Outubro 2020 15:00",Luton Town,Brentford FC,4.8,3.45,1.72,1.75,1.72,Mais de2.5,1.23,2.96,Mais de1.5,2.84,1.25,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),2.00,1.22,1.15,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:40",
1603832042-149,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                West Brom",https://www.betano.pt/odds/fulham-west-brom/6493643/,Premier League,"Segunda-feira, 2 Novembro 2020 17:30",Fulham,West Brom,2.4,3.2,2.86,1.87,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.1,1.24,Mais de3.5,1.65,1.9,Ambas Equipas Marcam (Sim/Não),1.36,1.27,1.5,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:52",
1603831922-135,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                AC Milão",https://www.betano.pt/odds/udinese-ac-milao/6850074/,Série A,"Domingo, 1 Novembro 2020 11:30",Udinese,AC Milão,4.35,3.7,1.72,1.57,2.02,Mais de2.5,1.17,3.6,Mais de1.5,2.4,1.4,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),2.00,1.21,1.18,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:50",
1603831153-45,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Bordéus
              
                Montpellier",https://www.betano.pt/odds/bordeus-montpellier/6751299/,Ligue 1,"Sábado, 7 Novembro 2020 16:00",Bordéus,Montpellier,2.35,3.05,3.05,1.28,1.45,1X,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:38",
1603831016-28,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                1. FC Union Berlin",https://www.betano.pt/odds/hoffenheim-1-fc-union-berlin/6710252/,Bundesliga,"Segunda-feira, 2 Novembro 2020 19:30",Hoffenheim,1. FC Union Berlin,1.8,3.7,3.95,1.53,2.11,Mais de2.5,1.15,3.8,Mais de1.5,2.3,1.44,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.21,1.21,1.88,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603831915-134,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Spezia
              
                Juventus",https://www.betano.pt/odds/spezia-juventus/6850075/,Série A,"Domingo, 1 Novembro 2020 14:00",Spezia,Juventus,7.65,4.8,1.35,1.53,2.1,Mais de2.5,1.15,3.85,Mais de1.5,2.33,1.42,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),2.96,1.12,1.05,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:50",
1603832075-153,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Southampton",https://www.betano.pt/odds/aston-villa-southampton/6457870/,Premier League,"Domingo, 1 Novembro 2020 12:00",Aston Villa,Southampton,2.33,3.4,2.8,1.55,2.05,Mais de2.5,1.16,3.7,Mais de1.5,2.35,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.38,1.24,1.53,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:52",
1603831209-52,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Dijon
              
                FC Lorient",https://www.betano.pt/odds/dijon-fc-lorient/6686762/,Ligue 1,"Domingo, 1 Novembro 2020 14:00",Dijon,FC Lorient,2.9,3.35,2.3,1.75,1.72,Mais de2.5,1.22,3.0,Mais de1.5,2.84,1.25,Mais de3.5,1.6,1.91,Ambas Equipas Marcam (Sim/Não),1.55,1.24,1.36,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:38",
1603830951-20,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Wolfsburgo
              
                Hoffenheim",https://www.betano.pt/odds/wolfsburgo-hoffenheim/6886188/,Bundesliga,"Domingo, 8 Novembro 2020 14:30",Wolfsburgo,Hoffenheim,2.12,3.4,3.2,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.3,1.44,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.30,1.24,1.65,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603831421-78,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Stoke City
                    AO VIVO",https://www.betano.pt/live/swansea-city-stoke-city/6637359/,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:40",
1603831900-132,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Nápoles
              
                Sassuolo",https://www.betano.pt/odds/napoles-sassuolo/6850078/,Série A,"Domingo, 1 Novembro 2020 17:00",Nápoles,Sassuolo,1.53,4.45,5.1,1.83,1.72,Mais de3.5,1.08,5.0,Mais de1.5,1.32,2.68,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.13,1.14,2.37,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:50",
1603831031-30,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Bayer Leverkusen",https://www.betano.pt/odds/friburgo-bayer-leverkusen/6710250/,Bundesliga,"Domingo, 1 Novembro 2020 14:30",Friburgo,Bayer Leverkusen,3.55,3.5,1.95,1.65,1.9,Mais de2.5,1.20,3.35,Mais de1.5,2.62,1.33,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.75,1.23,1.25,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603831929-136,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Bolonha
              
                Cagliari",https://www.betano.pt/odds/bolonha-cagliari/6850073/,Série A,"Sábado, 31 Outubro 2020 19:45",Bolonha,Cagliari,1.88,3.85,3.45,1.47,2.2,Mais de2.5,1.12,4.15,Mais de1.5,2.2,1.47,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.26,1.19,1.83,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:50",
1603831407-76,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Blackburn Rovers
              
                Reading
                    AO VIVO",https://www.betano.pt/live/blackburn-rovers-reading/6637368/,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:40",
1603830975-23,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                FC Schalke 04",https://www.betano.pt/odds/mainz-05-fc-schalke-04/6886184/,Bundesliga,"Sábado, 7 Novembro 2020 14:30",Mainz 05,FC Schalke 04,2.18,3.35,3.1,1.65,1.91,Mais de2.5,1.20,3.35,Mais de1.5,2.58,1.35,Mais de3.5,1.53,2.11,Ambas Equipas Marcam (Sim/Não),1.32,1.25,1.61,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603831685-106,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Celta de Vigo
              
                Real Sociedad",https://www.betano.pt/odds/celta-de-vigo-real-sociedad/6828739/,LaLiga,"Domingo, 1 Novembro 2020 15:00",Celta de Vigo,Real Sociedad,2.94,3.1,2.4,2.02,1.57,Mais de2.5,1.33,2.64,Mais de1.5,3.5,1.18,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.50,1.28,1.35,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:46",
1603831161-46,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Marselha",https://www.betano.pt/odds/estrasburgo-marselha/6751311/,Ligue 1,"Sexta-feira, 6 Novembro 2020 20:00",Estrasburgo,Marselha,2.67,3.2,2.54,1.40,1.36,1X,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:38",
1603831993-143,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Brom
              
                Tottenham",https://www.betano.pt/odds/west-brom-tottenham/6493641/,Premier League,"Sábado, 7 Novembro 2020 15:00",West Brom,Tottenham,5.85,4.05,1.5,1.60,2.0,Mais de2.5,1.18,3.55,Mais de1.5,2.45,1.38,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),2.37,1.18,1.1,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:52",
1603831637-100,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Bétis",https://www.betano.pt/odds/barcelona-betis/6903487/,LaLiga,"Sábado, 7 Novembro 2020 15:15",Barcelona,Bétis,1.35,4.95,7.35,2.16,1.5,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.06,1.11,2.96,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:46",
1603832100-156,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Manchester City",https://www.betano.pt/odds/sheffield-united-manchester-city/6457847/,Premier League,"Sábado, 31 Outubro 2020 12:30",Sheffield United,Manchester City,7.6,5.4,1.31,2.02,1.57,Mais de3.5,1.09,4.7,Mais de1.5,1.38,2.45,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),3.15,1.09,1.05,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:52",
1603831376-72,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bournemouth
              
                Bristol City",https://www.betano.pt/odds/bournemouth-bristol-city/6647230/,Championship,"Quarta-feira, 28 Outubro 2020 19:45",Bournemouth,Bristol City,1.8,3.5,4.2,1.78,1.7,Mais de2.5,1.24,2.92,Mais de1.5,2.9,1.24,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.19,1.21,1.9,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:40",
1603831008-27,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Werder Bremen
              
                Colónia",https://www.betano.pt/odds/werder-bremen-colonia/6886180/,Bundesliga,"Sexta-feira, 6 Novembro 2020 19:30",Werder Bremen,Colónia,2.2,3.4,3.0,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.33,1.24,1.6,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:35",
1603830928-18,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Twente Enschede
              
                PEC Zwolle",https://www.betano.pt/odds/fc-twente-enschede-pec-zwolle/6677228/,Eredivisie,"Sábado, 31 Outubro 2020 17:45",FC Twente Enschede,PEC Zwolle,1.88,3.75,3.55,1.55,2.0,Mais de2.5,1.15,3.55,Mais de1.5,2.4,1.36,Mais de3.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),1.25,1.19,1.8,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:33",
1603831454-80,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Barnsley FC
              
                Queens Park Rangers
                    AO VIVO",https://www.betano.pt/live/barnsley-fc-queens-park-rangers/6637365/,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:40",
1603831102-38,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nice
              
                Mónaco",https://www.betano.pt/odds/nice-monaco/6751308/,Ligue 1,"Domingo, 8 Novembro 2020 16:00",Nice,Mónaco,2.72,3.4,2.4,1.45,1.35,1X,,,,,,,,,,,,,,,,"Terça-feira, 27 Outubro 2020 20:38",
1603831801-120,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Belenenses SAD
              
                SC Farense",https://www.betano.pt/odds/belenenses-sad-sc-farense/6879513/,Primeira Liga,"Sábado, 31 Outubro 2020 15:30",Belenenses SAD,SC Farense,2.4,3.1,2.94,1.91,1.6,Mais de2.5,1.30,2.65,Mais de1.5,3.25,1.19,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.35,1.27,1.5,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:48",
1603831892-131,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sampdoria
              
                Génova",https://www.betano.pt/odds/sampdoria-genova/6850079/,Série A,"Domingo, 1 Novembro 2020 19:45",Sampdoria,Génova,1.85,3.65,3.8,1.61,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.5,1.36,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.22,1.21,1.85,1X,12.0,2X,"Terça-feira, 27 Outubro 2020 20:50",
