,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
53,1601400406-10,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"PSV Eindhoven
              
                Fortuna Sittard",https://www.betano.pt/odds/psv-eindhoven-fortuna-sittard/6420453/,Eredivisie,"Domingo, 4 Outubro 2020 15:45",PSV Eindhoven,Fortuna Sittard,1.18,6.6,12.5,1.80,1.67,Mais de3.5,1.06,4.75,Mais de1.5,1.31,2.58,Mais de2.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.02,1.08,4.33,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:25",
54,1601400926-71,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Rangers
              
                Ross County",https://www.betano.pt/odds/rangers-ross-county/6403493/,Premiership,"Domingo, 4 Outubro 2020 15:00",Rangers,Ross County,1.1,8.0,21.0,2.10,1.47,Mais de3.5,1.1,4.1,Mais de1.5,1.42,2.25,Mais de2.5,2.45,1.35,Ambas Equipas Marcam (Sim/Não),-,1.05,5.8,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:35",
55,1601400536-25,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hertha Berlin
              
                Estugarda",https://www.betano.pt/odds/hertha-berlin-estugarda/6632979/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Hertha Berlin,Estugarda,2.05,3.4,3.35,1.50,2.16,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.67,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
56,1601400340-1,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                FC Utrecht",https://www.betano.pt/odds/fc-groningen-fc-utrecht/6549970/,Eredivisie,"Domingo, 18 Outubro 2020 15:45",FC Groningen,FC Utrecht,3.05,3.35,2.2,1.50,1.28,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:25",
57,1601401205-104,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Huesca
              
                Atlético de Madrid",https://www.betano.pt/odds/huesca-atletico-de-madrid/6567509/,LaLiga,"Quarta-feira, 30 Setembro 2020 18:00",Huesca,Atlético de Madrid,6.95,4.0,1.45,2.00,1.6,Mais de2.5,1.31,2.72,Mais de1.5,3.5,1.18,Mais de3.5,2.18,1.5,Ambas Equipas Marcam (Sim/Não),2.54,1.18,1.06,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
58,1601401302-115,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Gil Vicente FC
              
                CD Tondela",https://www.betano.pt/odds/gil-vicente-fc-cd-tondela/6644913/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Gil Vicente FC,CD Tondela,2.25,3.25,3.05,2.13,1.47,Mais de2.5,1.35,2.45,Mais de1.5,3.75,1.13,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.33,1.25,1.55,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
59,1601400504-21,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                Wolfsburgo",https://www.betano.pt/odds/borussia-monchengladbach-wolfsburgo/6632983/,Bundesliga,"Sábado, 17 Outubro 2020 19:30",Borussia Mönchengladbach,Wolfsburgo,2.12,3.4,3.2,1.57,2.02,Mais de2.5,1.17,3.6,Mais de1.5,2.4,1.4,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.30,1.24,1.63,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
60,1601400776-53,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Barnsley FC
              
                Bristol City",https://www.betano.pt/odds/barnsley-fc-bristol-city/6539927/,Championship,"Sábado, 17 Outubro 2020 15:00",Barnsley FC,Bristol City,2.4,3.25,2.82,1.33,1.44,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
61,1601400993-78,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"PFC Sochi
              
                Rostov",https://www.betano.pt/odds/pfc-sochi-rostov/6419926/,Premier Liga,"Domingo, 4 Outubro 2020 14:30",PFC Sochi,Rostov,2.58,3.1,2.7,2.12,1.45,Mais de2.5,1.35,2.4,Mais de1.5,3.7,1.12,Mais de3.5,1.83,1.63,Ambas Equipas Marcam (Sim/Não),1.40,1.27,1.45,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:36",
62,1601400391-8,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                FC Twente Enschede",https://www.betano.pt/odds/willem-ii-tilburg-fc-twente-enschede/6542328/,Eredivisie,"Sábado, 17 Outubro 2020 19:00",Willem II Tilburg,FC Twente Enschede,1.91,3.6,3.6,1.21,1.7,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:25",
63,1601401412-128,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Torino
              
                Cagliari",https://www.betano.pt/odds/torino-cagliari/6650716/,Série A,"Domingo, 18 Outubro 2020 14:00",Torino,Cagliari,2.4,3.15,2.86,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.8,1.3,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.36,1.28,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
64,1601400747-49,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.6,3.8,5.25,1.09,2.05,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
65,1601401457-133,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Nápoles
              
                Atalanta",https://www.betano.pt/odds/napoles-atalanta/6650711/,Série A,"Sábado, 17 Outubro 2020 14:00",Nápoles,Atalanta,2.4,3.4,2.68,2.13,1.5,Mais de3.5,1.13,4.1,Mais de1.5,1.47,2.2,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.42,1.24,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
66,1601400683-42,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Brestois 29
              
                Mónaco",https://www.betano.pt/odds/stade-brestois-29-monaco/6422090/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Stade Brestois 29,Mónaco,2.98,3.55,2.16,1.60,1.9,Mais de2.5,1.17,3.4,Mais de1.5,2.52,1.33,Mais de3.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),1.61,1.21,1.33,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:30",
67,1601401626-153,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Arsenal",https://www.betano.pt/odds/manchester-city-arsenal/6458216/,Premier League,"Sábado, 17 Outubro 2020 16:00",Manchester City,Arsenal,1.38,4.55,7.2,1.91,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.52,Mais de2.5,1.5,2.13,Ambas Equipas Marcam (Sim/Não),1.06,1.14,2.78,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
68,1601400496-20,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Eintracht Frankfurt",https://www.betano.pt/odds/colonia-eintracht-frankfurt/6632984/,Bundesliga,"Domingo, 18 Outubro 2020 14:30",Colónia,Eintracht Frankfurt,2.54,3.35,2.58,2.05,1.55,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.36,2.54,Ambas Equipas Marcam (Sim/Não),1.44,1.25,1.45,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
69,1601400870-65,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Reading
              
                Watford",https://www.betano.pt/odds/reading-watford/6411307/,Championship,"Sábado, 3 Outubro 2020 15:00",Reading,Watford,3.25,3.05,2.25,1.95,1.57,Mais de2.5,1.3,2.64,Mais de1.5,3.25,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.57,1.28,1.3,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
70,1601401481-136,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Parma
              
                Hellas Verona",https://www.betano.pt/odds/parma-hellas-verona/6595032/,Série A,"Domingo, 4 Outubro 2020 14:00",Parma,Hellas Verona,2.84,3.0,2.54,1.95,1.63,Mais de2.5,1.3,2.78,Mais de1.5,3.2,1.22,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.45,1.31,1.38,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
71,1601400910-70,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Coventry City
              
                Bournemouth",https://www.betano.pt/odds/coventry-city-bournemouth/6411336/,Championship,"Sexta-feira, 2 Outubro 2020 19:45",Coventry City,Bournemouth,3.55,3.1,2.11,1.88,1.61,Mais de2.5,1.27,2.74,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.65,1.27,1.25,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
72,1601401547-144,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Benevento Calcio
              
                Inter de Milão",https://www.betano.pt/odds/benevento-calcio-inter-de-milao/6551987/,Série A,"Quarta-feira, 30 Setembro 2020 17:00",Benevento Calcio,Inter de Milão,7.0,4.9,1.36,2.12,1.53,Mais de3.5,1.11,4.33,Mais de1.5,1.44,2.3,Mais de2.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),2.86,1.12,1.06,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
73,1601401660-157,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Fulham",https://www.betano.pt/odds/wolverhampton-fulham/6479800/,Premier League,"Domingo, 4 Outubro 2020 14:00",Wolverhampton,Fulham,1.5,3.95,6.05,1.95,1.63,Mais de2.5,1.3,2.8,Mais de1.5,3.35,1.2,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.09,1.19,2.37,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
74,1601401473-135,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AC Milão
              
                Spezia",https://www.betano.pt/odds/ac-milao-spezia/6595033/,Série A,"Domingo, 4 Outubro 2020 17:00",AC Milão,Spezia,1.22,5.75,11.5,2.18,1.5,Mais de3.5,1.13,4.1,Mais de1.5,1.47,2.2,Mais de2.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.02,1.11,3.85,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
75,1601400813-58,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Watford",https://www.betano.pt/odds/derby-county-watford/6539936/,Championship,"Sexta-feira, 16 Outubro 2020 19:45",Derby County,Watford,3.15,3.25,2.2,1.53,1.26,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
76,1601401145-96,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Atlético de Madrid
              
                Villarreal",https://www.betano.pt/odds/atletico-de-madrid-villarreal/6641034/,LaLiga,"Sábado, 3 Outubro 2020 15:00",Atlético de Madrid,Villarreal,1.57,3.9,5.35,1.95,1.63,Mais de2.5,1.28,2.84,Mais de1.5,3.35,1.2,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.12,1.19,2.25,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
77,1601401219-106,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Sociedad
              
                Valência
                    AO VIVO",https://www.betano.pt/live/real-sociedad-valencia/6567511/,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:37",
78,1601401514-140,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                AS Roma",https://www.betano.pt/odds/udinese-as-roma/6595028/,Série A,"Sábado, 3 Outubro 2020 19:45",Udinese,AS Roma,4.4,3.8,1.7,1.61,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.52,1.36,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.02,1.2,1.18,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
79,1601401357-122,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Santa Clara
              
                Gil Vicente FC",https://www.betano.pt/odds/cd-santa-clara-gil-vicente-fc/6568905/,Primeira Liga,"Sábado, 3 Outubro 2020 16:00",CD Santa Clara,Gil Vicente FC,2.02,3.25,3.6,2.25,1.42,Mais de2.5,1.38,2.33,Mais de1.5,4.0,1.11,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.25,1.25,1.7,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
80,1601400769-52,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Sheffield Wednesday",https://www.betano.pt/odds/birmingham-sheffield-wednesday/6539928/,Championship,"Sábado, 17 Outubro 2020 15:00",Birmingham,Sheffield Wednesday,2.45,3.3,2.72,1.35,1.42,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
81,1601400829-60,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Preston",https://www.betano.pt/odds/brentford-fc-preston/6411330/,Championship,"Domingo, 4 Outubro 2020 14:00",Brentford FC,Preston,1.7,3.65,4.6,1.75,1.72,Mais de2.5,1.22,3.0,Mais de1.5,2.86,1.25,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.16,1.2,2.04,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
82,1601401380-125,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:42",
83,1601400707-45,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"RC Lens
              
                Saint-Étienne",https://www.betano.pt/odds/rc-lens-saint-etienne/6422097/,Ligue 1,"Sábado, 3 Outubro 2020 16:00",RC Lens,Saint-Étienne,2.15,3.25,3.25,2.00,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.30,1.24,1.63,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:30",
84,1601400730-47,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Preston
              
                Cardiff",https://www.betano.pt/odds/preston-cardiff/6539920/,Championship,"Domingo, 18 Outubro 2020 12:00",Preston,Cardiff,2.3,3.25,2.96,1.30,1.47,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
85,1601400886-67,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Middlesbrough
              
                Barnsley FC",https://www.betano.pt/odds/middlesbrough-barnsley-fc/6411298/,Championship,"Sábado, 3 Outubro 2020 15:00",Middlesbrough,Barnsley FC,2.18,3.25,3.2,1.95,1.57,Mais de2.5,1.3,2.65,Mais de1.5,3.3,1.18,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.30,1.25,1.61,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
86,1601401693-161,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Burnley",https://www.betano.pt/odds/newcastle-burnley/6458226/,Premier League,"Sábado, 3 Outubro 2020 20:00",Newcastle,Burnley,2.4,3.0,3.05,2.10,1.53,Mais de2.5,1.36,2.54,Mais de1.5,3.7,1.16,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.33,1.3,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
87,1601400487-19,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"FC Schalke 04
              
                1. FC Union Berlin",https://www.betano.pt/odds/fc-schalke-04-1-fc-union-berlin/6632985/,Bundesliga,"Domingo, 18 Outubro 2020 17:00",FC Schalke 04,1. FC Union Berlin,2.35,3.3,2.86,1.88,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.2,1.22,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.36,1.26,1.53,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
88,1601400529-24,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Bayer Leverkusen",https://www.betano.pt/odds/mainz-05-bayer-leverkusen/6632980/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Mainz 05,Bayer Leverkusen,4.55,3.9,1.65,1.95,1.63,Mais de3.5,1.1,4.55,Mais de1.5,1.38,2.45,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),2.10,1.18,1.16,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
89,1601400384-7,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Heracles Almelo
              
                RKC Waalwijk",https://www.betano.pt/odds/heracles-almelo-rkc-waalwijk/6542330/,Eredivisie,"Sábado, 17 Outubro 2020 19:00",Heracles Almelo,RKC Waalwijk,1.42,4.35,6.75,1.04,2.45,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:25",
90,1601400699-44,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nice
              
                Nantes",https://www.betano.pt/odds/nice-nantes/6422093/,Ligue 1,"Sábado, 3 Outubro 2020 20:00",Nice,Nantes,2.35,3.15,2.96,2.00,1.53,Mais de2.5,1.32,2.56,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.35,1.26,1.53,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:30",
91,1601401286-113,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Belenenses SAD
              
                Moreirense FC",https://www.betano.pt/odds/belenenses-sad-moreirense-fc/6644918/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Belenenses SAD,Moreirense FC,2.35,3.2,2.92,2.05,1.5,Mais de2.5,1.33,2.5,Mais de1.5,3.65,1.14,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.36,1.25,1.53,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
92,1601401168-99,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Sevilha
              
                Levante",https://www.betano.pt/odds/sevilha-levante/6567512/,LaLiga,"Quinta-feira, 1 Outubro 2020 18:00",Sevilha,Levante,1.44,4.25,6.65,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.07,1.16,2.6,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
93,1601400512-22,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Bayern Munique",https://www.betano.pt/odds/arminia-bielefeld-bayern-munique/6632982/,Bundesliga,"Sábado, 17 Outubro 2020 17:30",Arminia Bielefeld,Bayern Munique,11.0,6.35,1.2,1.67,1.87,Mais de3.5,1.05,5.6,Mais de1.5,1.26,2.96,Mais de2.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),4.05,1.1,1.02,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
94,1601400423-12,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Sparta Rotterdam
              
                AZ Alkmaar",https://www.betano.pt/odds/sparta-rotterdam-az-alkmaar/6419534/,Eredivisie,"Domingo, 4 Outubro 2020 13:30",Sparta Rotterdam,AZ Alkmaar,4.4,4.0,1.65,1.50,2.05,Mais de2.5,1.13,3.75,Mais de1.5,2.25,1.42,Mais de3.5,1.53,2.04,Ambas Equipas Marcam (Sim/Não),2.10,1.17,1.17,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:25",
95,1601400984-77,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Dinamo Moscovo
              
                Krasnodar",https://www.betano.pt/odds/dinamo-moscovo-krasnodar/6421585/,Premier Liga,"Domingo, 4 Outubro 2020 18:00",Dinamo Moscovo,Krasnodar,2.76,3.2,2.45,1.91,1.57,Mais de2.5,1.28,2.64,Mais de1.5,3.2,1.18,Mais de3.5,1.7,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.26,1.38,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:36",
96,1601401610-151,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Aston Villa",https://www.betano.pt/odds/leicester-aston-villa/6458218/,Premier League,"Sábado, 17 Outubro 2020 16:00",Leicester,Aston Villa,1.55,3.9,5.6,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.11,1.19,2.3,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
97,1601400969-76,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                St Mirren",https://www.betano.pt/odds/aberdeen-fc-st-mirren/6403488/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Aberdeen FC,St Mirren,1.5,4.25,5.6,1.78,1.7,Mais de2.5,1.23,2.96,Mais de1.5,2.98,1.23,Mais de3.5,1.9,1.61,Ambas Equipas Marcam (Sim/Não),1.11,1.14,2.4,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:35",
98,1601400455-16,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"RKC Waalwijk
              
                PEC Zwolle",https://www.betano.pt/odds/rkc-waalwijk-pec-zwolle/6451994/,Eredivisie,"Sábado, 3 Outubro 2020 17:45",RKC Waalwijk,PEC Zwolle,3.0,3.6,2.13,1.53,2.02,Mais de2.5,1.14,3.65,Mais de1.5,2.35,1.38,Mais de3.5,1.47,2.15,Ambas Equipas Marcam (Sim/Não),1.63,1.2,1.33,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:25",
99,1601400398-9,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Ajax
              
                SC Heerenveen",https://www.betano.pt/odds/ajax-sc-heerenveen/6541619/,Eredivisie,"Sábado, 17 Outubro 2020 17:45",Ajax,SC Heerenveen,1.11,8.5,17.25,-,3.3,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:25",
100,1601401522-141,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                FC Crotone",https://www.betano.pt/odds/sassuolo-fc-crotone/6595026/,Série A,"Sábado, 3 Outubro 2020 14:00",Sassuolo,FC Crotone,1.44,4.45,6.4,1.55,2.05,Mais de2.5,1.15,3.8,Mais de1.5,2.4,1.4,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.08,1.14,2.62,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
101,1601400651-38,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Stade Reims",https://www.betano.pt/odds/rennes-stade-reims/6422094/,Ligue 1,"Domingo, 4 Outubro 2020 16:00",Rennes,Stade Reims,1.67,3.6,5.0,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.14,1.21,2.05,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:30",
102,1601401685-160,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                West Ham",https://www.betano.pt/odds/leicester-west-ham/6458222/,Premier League,"Domingo, 4 Outubro 2020 12:00",Leicester,West Ham,1.63,3.95,4.7,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.16,1.18,2.14,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
103,1601400552-27,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                Borussia Dortmund",https://www.betano.pt/odds/hoffenheim-borussia-dortmund/6632977/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Hoffenheim,Borussia Dortmund,3.7,3.8,1.83,1.90,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.54,Mais de2.5,1.35,2.58,Ambas Equipas Marcam (Sim/Não),1.88,1.19,1.23,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
104,1601400471-18,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Utrecht
              
                SC Heerenveen",https://www.betano.pt/odds/fc-utrecht-sc-heerenveen/6403096/,Eredivisie,"Sexta-feira, 2 Outubro 2020 19:00",FC Utrecht,SC Heerenveen,1.8,3.95,3.7,2.02,1.53,Mais de3.5,1.09,4.3,Mais de1.5,1.4,2.3,Mais de2.5,1.4,2.3,Ambas Equipas Marcam (Sim/Não),1.23,1.17,1.91,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:25",
105,1601400838-61,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Blackburn Rovers
              
                Cardiff",https://www.betano.pt/odds/blackburn-rovers-cardiff/6411324/,Championship,"Sábado, 3 Outubro 2020 15:00",Blackburn Rovers,Cardiff,2.18,3.2,3.25,1.87,1.63,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.30,1.26,1.61,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
106,1601401105-91,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Alavés
              
                Athletic Bilbao",https://www.betano.pt/odds/alaves-athletic-bilbao/6641039/,LaLiga,"Domingo, 4 Outubro 2020 13:00",Alavés,Athletic Bilbao,3.4,2.86,2.3,1.50,2.16,Mais de1.5,2.5,1.36,Mais de2.5,4.65,1.09,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.55,1.33,1.27,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
107,1601401333-119,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Nacional Madeira
              
                Belenenses SAD",https://www.betano.pt/odds/cd-nacional-madeira-belenenses-sad/6568907/,Primeira Liga,"Domingo, 4 Outubro 2020 15:30",CD Nacional Madeira,Belenenses SAD,2.2,3.1,3.3,2.15,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.28,1.28,1.57,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
