,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
12,1598197056-90,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Colónia",https://www.betano.pt/odds/arminia-bielefeld-colonia/6172669/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Arminia Bielefeld,Colónia,2.63,3.3,2.52,1.5,2.14,Mais de2.5,1.14,3.9,Mais de1.5,2.2,1.47,Mais de3.5,1.40,2.4,Ambas Equipas Marcam (Sim/Não),1.45,1.26,1.42,1X,12,2X,"Domingo, 23 Agosto 2020 16:36"
13,1598197102-95,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Augsburgo",https://www.betano.pt/odds/1-fc-union-berlin-augsburgo/6170757/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",1. FC Union Berlin,Augsburgo,2.18,3.3,3.15,1.85,1.7,Mais de2.5,1.27,2.94,Mais de1.5,3.1,1.24,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.31,1.26,1.61,1X,12,2X,"Domingo, 23 Agosto 2020 16:36"
14,1598197690-154,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Liverpool",https://www.betano.pt/odds/chelsea-liverpool/6283412/,Premier League,"Sábado, 19 Setembro 2020 15:00",Chelsea,Liverpool,3.15,3.45,2.11,1.67,1.88,Mais de2.5,1.2,3.35,Mais de1.5,2.65,1.33,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.65,1.24,1.31,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
15,1598197120-97,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Friburgo",https://www.betano.pt/odds/estugarda-friburgo/6170643/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Estugarda,Friburgo,2.17,3.4,3.1,1.7,1.85,Mais de2.5,1.21,3.3,Mais de1.5,2.72,1.31,Mais de3.5,1.57,2.04,Ambas Equipas Marcam (Sim/Não),1.32,1.25,1.61,1X,12,2X,"Domingo, 23 Agosto 2020 16:36"
16,1598197664-151,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester United
              
                Crystal Palace FC",https://www.betano.pt/odds/manchester-united-crystal-palace-fc/6283417/,Premier League,"Sábado, 19 Setembro 2020 15:00",Manchester United,Crystal Palace FC,1.33,5.05,7.7,2.1,1.53,Mais de3.5,1.11,4.33,Mais de1.5,1.42,2.33,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.05,1.11,3.05,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
17,1598197219-107,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"RC Lens
              
                PSG",https://www.betano.pt/odds/rc-lens-psg/6304103/,Ligue 1,"Sábado, 29 Agosto 2020 20:00",RC Lens,PSG,11.0,6.4,1.2,1.67,1.88,Mais de3.5,1.05,5.65,Mais de1.5,1.26,3.0,Mais de2.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),4.05,1.1,1.02,1X,12,2X,"Domingo, 23 Agosto 2020 16:39"
18,1598197174-102,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nantes
              
                Nimes",https://www.betano.pt/odds/nantes-nimes/6304109/,Ligue 1,"Domingo, 30 Agosto 2020 14:00",Nantes,Nimes,1.88,3.3,4.1,2.05,1.55,Mais de2.5,1.33,2.62,Mais de1.5,3.6,1.17,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.20,1.26,1.83,1X,12,2X,"Domingo, 23 Agosto 2020 16:39"
19,1598197772-163,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Southampton",https://www.betano.pt/odds/crystal-palace-fc-southampton/6282736/,Premier League,"Sábado, 12 Setembro 2020 15:00",Crystal Palace FC,Southampton,2.84,3.1,2.45,2.02,1.57,Mais de2.5,1.33,2.64,Mais de1.5,3.5,1.18,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.47,1.28,1.38,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
20,1598197111-96,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Werder Bremen
              
                Hertha Berlin",https://www.betano.pt/odds/werder-bremen-hertha-berlin/6170719/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Werder Bremen,Hertha Berlin,2.6,3.4,2.5,1.65,1.91,Mais de2.5,1.19,3.45,Mais de1.5,2.56,1.35,Mais de3.5,1.50,2.13,Ambas Equipas Marcam (Sim/Não),1.47,1.24,1.44,1X,12,2X,"Domingo, 23 Agosto 2020 16:36"
21,1598197210-106,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Reims
              
                Lille",https://www.betano.pt/odds/stade-reims-lille/6304104/,Ligue 1,"Domingo, 30 Agosto 2020 12:00",Stade Reims,Lille,3.05,2.96,2.4,2.25,1.45,Mais de2.5,1.42,2.37,Mais de1.5,4.05,1.13,Mais de3.5,1.90,1.65,Ambas Equipas Marcam (Sim/Não),1.50,1.31,1.33,1X,12,2X,"Domingo, 23 Agosto 2020 16:39"
22,1598197467-132,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Krasnodar
              
                CSKA Moscovo",https://www.betano.pt/odds/krasnodar-cska-moscovo/6092000/,Premier Liga,"Quarta-feira, 26 Agosto 2020 18:30",Krasnodar,CSKA Moscovo,2.15,2.96,2.65,1.67,1.72,Mais de2.5,1.2,2.9,Mais de1.5,2.64,1.25,Mais de3.5,1.53,1.9,Ambas Equipas Marcam (Sim/Não),1.35,1.24,1.53,1X,12,2X,"Domingo, 23 Agosto 2020 16:44"
23,1598197510-137,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Arsenal Tula
              
                FK Khimki",https://www.betano.pt/odds/arsenal-tula-fk-khimki/6092005/,Premier Liga,"Terça-feira, 25 Agosto 2020 18:30",Arsenal Tula,FK Khimki,1.95,2.74,3.3,1.95,1.5,Mais de2.5,1.3,2.45,Mais de1.5,3.2,1.15,Mais de3.5,1.72,1.67,Ambas Equipas Marcam (Sim/Não),1.23,1.28,1.63,1X,12,2X,"Domingo, 23 Agosto 2020 16:44"
24,1598197763-162,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                Arsenal",https://www.betano.pt/odds/fulham-arsenal/6282760/,Premier League,"Sábado, 12 Setembro 2020 15:00",Fulham,Arsenal,4.75,3.7,1.67,1.63,1.95,Mais de2.5,1.19,3.45,Mais de1.5,2.54,1.36,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),2.05,1.2,1.15,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
25,1598197432-129,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Hibernian FC
                    AO VIVO",https://www.betano.pt/live/fc-st-johnstone-hibernian-fc/6050234/,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 23 Agosto 2020 16:42"
26,1598197493-135,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rubin Kazan
              
                FC Ufa",https://www.betano.pt/odds/rubin-kazan-fc-ufa/6092004/,Premier Liga,"Quarta-feira, 26 Agosto 2020 16:30",Rubin Kazan,FC Ufa,2.02,2.64,3.25,1.42,2.1,Mais de1.5,2.3,1.35,Mais de2.5,4.05,1.07,Mais de3.5,1.95,1.5,Ambas Equipas Marcam (Sim/Não),1.23,1.31,1.6,1X,12,2X,"Domingo, 23 Agosto 2020 16:44"
27,1598197744-160,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Tottenham
              
                Everton",https://www.betano.pt/odds/tottenham-everton/6282779/,Premier League,"Sábado, 12 Setembro 2020 15:00",Tottenham,Everton,1.85,3.45,4.0,1.8,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.98,1.26,Mais de3.5,1.70,1.85,Ambas Equipas Marcam (Sim/Não),1.20,1.23,1.85,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
28,1598197673-152,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Burnley",https://www.betano.pt/odds/leicester-burnley/6283416/,Premier League,"Sábado, 19 Setembro 2020 15:00",Leicester,Burnley,1.63,3.9,4.75,1.67,1.88,Mais de2.5,1.2,3.4,Mais de1.5,2.66,1.33,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.15,1.19,2.13,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
29,1598197754-161,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Liverpool
              
                Leeds United",https://www.betano.pt/odds/liverpool-leeds-united/6282778/,Premier League,"Sábado, 12 Setembro 2020 15:00",Liverpool,Leeds United,1.25,5.55,10.0,2.05,1.55,Mais de3.5,1.11,4.3,Mais de1.5,1.42,2.33,Mais de2.5,1.80,1.75,Ambas Equipas Marcam (Sim/Não),1.03,1.12,3.6,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
30,1598197002-84,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                Bayern Munique",https://www.betano.pt/odds/hoffenheim-bayern-munique/6172675/,Bundesliga,"Domingo, 27 Setembro 2020 14:30",Hoffenheim,Bayern Munique,6.95,4.75,1.38,1.55,2.05,Mais de3.5,1.04,6.1,Mais de1.5,1.22,3.25,Mais de2.5,1.33,2.62,Ambas Equipas Marcam (Sim/Não),2.84,1.12,1.06,1X,12,2X,"Domingo, 23 Agosto 2020 16:36"
31,1598197440-130,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Livingston FC
                    AO VIVO",https://www.betano.pt/live/aberdeen-fc-livingston-fc/6040679/,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 23 Agosto 2020 16:42"
32,1598197424-128,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                St Mirren",https://www.betano.pt/odds/fc-st-johnstone-st-mirren/6102836/,Premiership,"Sábado, 29 Agosto 2020 15:00",FC St Johnstone,St Mirren,2.2,3.2,3.2,2.0,1.55,Mais de2.5,1.31,2.58,Mais de1.5,3.4,1.17,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.30,1.26,1.6,1X,12,2X,"Domingo, 23 Agosto 2020 16:42"
33,1598197299-115,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Millwall FC
              
                Stoke City",https://www.betano.pt/odds/millwall-fc-stoke-city/6292089/,Championship,"Sábado, 12 Setembro 2020 15:00",Millwall FC,Stoke City,2.58,3.15,2.68,2.04,1.53,Mais de2.5,1.33,2.52,Mais de1.5,3.55,1.15,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.40,1.27,1.44,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
34,1598197192-104,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Angers
              
                Bordéus",https://www.betano.pt/odds/angers-bordeus/6304106/,Ligue 1,"Domingo, 30 Agosto 2020 14:00",Angers,Bordéus,2.17,3.0,3.5,2.14,1.5,Mais de2.5,1.36,2.5,Mais de1.5,3.75,1.16,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.26,1.3,1.61,1X,12,2X,"Domingo, 23 Agosto 2020 16:39"
35,1598197552-141,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"PSG
              
                Bayern Munique
                SO        
            Em Estádio da Luz, Lisbon",https://www.betano.pt/odds/psg-bayern-munique/6278951/,Liga dos Campeões - Jogos,"Domingo, 23 Agosto 2020 20:00",PSG,Bayern Munique,3.36,4.5,2.08,2.45,1.57,PSG,,,,,,,-,8.5,Total de Golos Mais/Menos (alternativas),2.04,1.67,8.5,PSG,Bayern Munique,Sem Golos,"Domingo, 23 Agosto 2020 16:45"
36,1598197272-112,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Watford
              
                Middlesbrough",https://www.betano.pt/odds/watford-middlesbrough/6292092/,Championship,"Sábado, 12 Setembro 2020 15:00",Watford,Middlesbrough,1.95,3.25,3.85,1.87,1.63,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.70,1.78,Ambas Equipas Marcam (Sim/Não),1.22,1.25,1.75,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
37,1598197362-122,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Barnsley FC
              
                Luton Town",https://www.betano.pt/odds/barnsley-fc-luton-town/6292082/,Championship,"Sábado, 12 Setembro 2020 15:00",Barnsley FC,Luton Town,2.13,3.3,3.25,1.8,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.98,1.23,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.30,1.23,1.63,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
38,1598197388-124,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Celtic
              
                Motherwell FC",https://www.betano.pt/odds/celtic-motherwell-fc/6102829/,Premiership,"Domingo, 30 Agosto 2020 15:00",Celtic,Motherwell FC,1.14,6.6,20.5,1.5,2.05,Mais de2.5,1.13,3.75,Mais de1.5,2.25,1.42,Mais de3.5,2.45,1.35,Ambas Equipas Marcam (Sim/Não),-,1.07,4.95,1X,12,2X,"Domingo, 23 Agosto 2020 16:42"
39,1598197458-131,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Dinamo Moscovo
              
                Zenit São Petersburgo",https://www.betano.pt/odds/dinamo-moscovo-zenit-sao-petersburgo/6092001/,Premier Liga,"Quarta-feira, 26 Agosto 2020 18:45",Dinamo Moscovo,Zenit São Petersburgo,3.8,3.05,1.7,1.8,1.6,Mais de2.5,1.25,2.65,Mais de1.5,2.94,1.19,Mais de3.5,1.70,1.7,Ambas Equipas Marcam (Sim/Não),1.88,1.23,1.17,1X,12,2X,"Domingo, 23 Agosto 2020 16:44"
40,1598197308-116,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Huddersfield
              
                Norwich City",https://www.betano.pt/odds/huddersfield-norwich-city/6292088/,Championship,"Sábado, 12 Setembro 2020 15:00",Huddersfield,Norwich City,2.84,3.15,2.45,1.83,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.05,1.22,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.50,1.26,1.36,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
41,1598197397-125,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hamilton Academical
              
                Rangers",https://www.betano.pt/odds/hamilton-academical-rangers/6103699/,Premiership,"Sábado, 29 Agosto 2020 17:30",Hamilton Academical,Rangers,12.0,6.7,1.18,2.04,1.53,Mais de3.5,1.09,4.35,Mais de1.5,1.38,2.33,Mais de2.5,2.02,1.53,Ambas Equipas Marcam (Sim/Não),4.30,1.08,1.02,1X,12,2X,"Domingo, 23 Agosto 2020 16:42"
42,1598197567-142,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 23 Agosto 2020 16:46"
43,1598197165-101,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Nice",https://www.betano.pt/odds/estrasburgo-nice/6304108/,Ligue 1,"Domingo, 30 Agosto 2020 16:00",Estrasburgo,Nice,2.0,3.4,3.5,1.83,1.72,Mais de2.5,1.26,3.0,Mais de1.5,3.05,1.25,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.26,1.24,1.72,1X,12,2X,"Domingo, 23 Agosto 2020 16:39"
44,1598197717-157,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Brighton
              
                Chelsea",https://www.betano.pt/odds/brighton-chelsea/6282797/,Premier League,"Segunda-feira, 14 Setembro 2020 20:00",Brighton,Chelsea,4.3,3.6,1.75,1.72,1.83,Mais de2.5,1.22,3.2,Mais de1.5,2.76,1.3,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.95,1.22,1.18,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
45,1598197353-121,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Brentford FC",https://www.betano.pt/odds/birmingham-brentford-fc/6292083/,Championship,"Sábado, 12 Setembro 2020 15:00",Birmingham,Brentford FC,3.55,3.35,2.0,1.78,1.7,Mais de2.5,1.24,2.92,Mais de1.5,2.92,1.24,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.72,1.23,1.26,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
46,1598197229-108,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Montpellier",https://www.betano.pt/odds/rennes-montpellier/6304102/,Ligue 1,"Sábado, 29 Agosto 2020 16:00",Rennes,Montpellier,2.0,3.15,3.9,2.02,1.57,Mais de2.5,1.33,2.64,Mais de1.5,3.45,1.19,Mais de3.5,1.80,1.75,Ambas Equipas Marcam (Sim/Não),1.21,1.28,1.72,1X,12,2X,"Domingo, 23 Agosto 2020 16:39"
47,1598197263-111,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Wycombe
              
                Rotherham",https://www.betano.pt/odds/wycombe-rotherham/6292093/,Championship,"Sábado, 12 Setembro 2020 15:00",Wycombe,Rotherham,2.66,3.2,2.56,1.75,1.72,Mais de2.5,1.23,2.98,Mais de1.5,2.8,1.26,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.45,1.26,1.42,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
48,1598197183-103,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"FC Metz
              
                Mónaco",https://www.betano.pt/odds/fc-metz-monaco/6304107/,Ligue 1,"Domingo, 30 Agosto 2020 14:00",FC Metz,Mónaco,3.35,3.15,2.15,1.88,1.67,Mais de2.5,1.28,2.84,Mais de1.5,3.15,1.23,Mais de3.5,1.70,1.85,Ambas Equipas Marcam (Sim/Não),1.63,1.28,1.28,1X,12,2X,"Domingo, 23 Agosto 2020 16:39"
49,1598197129-98,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Hoffenheim",https://www.betano.pt/odds/colonia-hoffenheim/6170601/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Colónia,Hoffenheim,2.4,3.6,2.6,1.5,2.17,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.44,1.23,1.5,1X,12,2X,"Domingo, 23 Agosto 2020 16:36"
50,1598197281-113,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Queens Park Rangers
              
                Nottingham Forest",https://www.betano.pt/odds/queens-park-rangers-nottingham-forest/6292091/,Championship,"Sábado, 12 Setembro 2020 15:00",Queens Park Rangers,Nottingham Forest,2.65,3.2,2.56,1.95,1.57,Mais de2.5,1.3,2.64,Mais de1.5,3.4,1.17,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.45,1.25,1.42,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
51,1598197047-89,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                Borussia Dortmund",https://www.betano.pt/odds/augsburgo-borussia-dortmund/6172670/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Augsburgo,Borussia Dortmund,5.75,4.35,1.47,1.87,1.67,Mais de3.5,1.09,4.8,Mais de1.5,1.35,2.6,Mais de2.5,1.42,2.33,Ambas Equipas Marcam (Sim/Não),2.45,1.15,1.1,1X,12,2X,"Domingo, 23 Agosto 2020 16:36"
52,1598197344-120,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bournemouth
              
                Blackburn Rovers",https://www.betano.pt/odds/bournemouth-blackburn-rovers/6292084/,Championship,"Sábado, 12 Setembro 2020 15:00",Bournemouth,Blackburn Rovers,2.02,3.25,3.6,1.87,1.63,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.24,1.25,1.7,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
53,1598197593-145,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 23 Agosto 2020 16:46"
54,1598197708-156,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Wolverhampton",https://www.betano.pt/odds/sheffield-united-wolverhampton/6282798/,Premier League,"Segunda-feira, 14 Setembro 2020 20:00",Sheffield United,Wolverhampton,3.4,2.94,2.25,2.2,1.47,Mais de2.5,1.4,2.4,Mais de1.5,4.0,1.14,Mais de3.5,1.90,1.65,Ambas Equipas Marcam (Sim/Não),1.57,1.32,1.28,1X,12,2X,"Domingo, 23 Agosto 2020 16:46"
55,1598197317-117,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Reading",https://www.betano.pt/odds/derby-county-reading/6292087/,Championship,"Sábado, 12 Setembro 2020 15:00",Derby County,Reading,2.0,3.35,3.55,1.8,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.98,1.23,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.26,1.23,1.72,1X,12,2X,"Domingo, 23 Agosto 2020 16:40"
