,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1600380542-149,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Sheffield United",https://www.betano.pt/odds/aston-villa-sheffield-united/6283411/,Premier League,"Segunda-feira, 21 Setembro 2020 18:00",Aston Villa,Sheffield United,2.62,3.05,2.7,2.02,1.57,Mais de2.5,1.33,2.62,Mais de1.5,3.55,1.18,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.40,1.3,1.42,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
11,1600379424-31,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Friburgo",https://www.betano.pt/odds/estugarda-friburgo/6170643/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Estugarda,Friburgo,2.2,3.35,3.05,1.67,1.88,Mais de2.5,1.21,3.3,Mais de1.5,2.63,1.33,Mais de3.5,1.53,2.1,Ambas Equipas Marcam (Sim/Não),1.32,1.25,1.6,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:48"
12,1600379234-11,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                Heracles Almelo",https://www.betano.pt/odds/willem-ii-tilburg-heracles-almelo/6293468/,Eredivisie,"Domingo, 20 Setembro 2020 13:30",Willem II Tilburg,Heracles Almelo,2.1,3.45,3.2,1.67,1.8,Mais de2.5,1.20,3.15,Mais de1.5,2.7,1.28,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.30,1.22,1.65,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:45"
13,1600380262-119,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Spezia",https://www.betano.pt/odds/udinese-spezia/6400676/,Série A,"Quarta-feira, 30 Setembro 2020 17:00",Udinese,Spezia,1.7,3.5,4.9,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.82,1.28,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.14,1.23,2.04,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:03"
14,1600379660-56,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bournemouth
              
                Norwich City",https://www.betano.pt/odds/bournemouth-norwich-city/6347435/,Championship,"Sexta-feira, 25 Setembro 2020 19:45",Bournemouth,Norwich City,2.45,3.3,2.72,1.35,1.42,1X,,,,,,,,,,,,,,,,"Quinta-feira, 17 Setembro 2020 22:52"
15,1600380123-104,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Farense
              
                CD Nacional Madeira",https://www.betano.pt/odds/sc-farense-cd-nacional-madeira/6486168/,Primeira Liga,"Domingo, 27 Setembro 2020 15:30",SC Farense,CD Nacional Madeira,2.4,3.3,2.76,1.90,1.61,Mais de2.5,1.27,2.76,Mais de1.5,3.25,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.38,1.24,1.5,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:01"
16,1600380227-116,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Famalicão
              
                SL Benfica",https://www.betano.pt/odds/famalicao-sl-benfica/6361732/,Primeira Liga,"Sexta-feira, 18 Setembro 2020 19:00",Famalicão,SL Benfica,6.5,4.45,1.42,1.60,2.0,Mais de2.5,1.17,3.65,Mais de1.5,2.5,1.36,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),2.64,1.14,1.07,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:01"
17,1600380497-144,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Burnley
              
                Southampton",https://www.betano.pt/odds/burnley-southampton/6385744/,Premier League,"Sábado, 26 Setembro 2020 20:00",Burnley,Southampton,3.1,3.05,2.33,2.02,1.57,Mais de2.5,1.33,2.62,Mais de1.5,3.5,1.18,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.53,1.3,1.32,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
18,1600380281-121,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AS Roma
              
                Juventus",https://www.betano.pt/odds/as-roma-juventus/6470822/,Série A,"Domingo, 27 Setembro 2020 19:45",AS Roma,Juventus,3.35,3.55,2.0,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.72,1.22,1.28,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:03"
19,1600380202-113,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Porto
              
                SC Braga",https://www.betano.pt/odds/fc-porto-sc-braga/6361743/,Primeira Liga,"Sábado, 19 Setembro 2020 21:00",FC Porto,SC Braga,1.61,3.85,4.95,1.65,1.91,Mais de2.5,1.19,3.45,Mais de1.5,2.6,1.35,Mais de3.5,1.65,1.9,Ambas Equipas Marcam (Sim/Não),1.14,1.19,2.16,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:01"
20,1600379496-38,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Brestois 29
              
                FC Lorient",https://www.betano.pt/odds/stade-brestois-29-fc-lorient/6374156/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",Stade Brestois 29,FC Lorient,2.4,3.1,2.94,1.95,1.57,Mais de2.5,1.30,2.63,Mais de1.5,3.25,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.35,1.27,1.5,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:50"
21,1600379601-49,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Huddersfield
              
                Nottingham Forest",https://www.betano.pt/odds/huddersfield-nottingham-forest/6347453/,Championship,"Sábado, 26 Setembro 2020 15:00",Huddersfield,Nottingham Forest,2.8,3.2,2.45,1.42,1.33,1X,,,,,,,,,,,,,,,,"Quinta-feira, 17 Setembro 2020 22:52"
22,1600379796-70,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Rangers",https://www.betano.pt/odds/hibernian-fc-rangers/6284809/,Premiership,"Domingo, 20 Setembro 2020 12:00",Hibernian FC,Rangers,6.35,4.15,1.47,1.67,1.8,Mais de2.5,1.20,3.15,Mais de1.5,2.72,1.28,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),2.52,1.15,1.08,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:56"
23,1600379269-15,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"AZ Alkmaar
              
                PEC Zwolle",https://www.betano.pt/odds/az-alkmaar-pec-zwolle/6447802/,Eredivisie,"Sábado, 19 Setembro 2020 15:30",AZ Alkmaar,PEC Zwolle,1.36,5.0,6.9,2.05,1.5,Mais de3.5,1.10,4.15,Mais de1.5,1.42,2.25,Mais de2.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.06,1.1,2.86,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:45"
24,1600379505-39,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Dijon",https://www.betano.pt/odds/estrasburgo-dijon/6374154/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",Estrasburgo,Dijon,1.67,3.65,4.85,1.90,1.6,Mais de2.5,1.27,2.74,Mais de1.5,3.25,1.19,Mais de3.5,1.85,1.65,Ambas Equipas Marcam (Sim/Não),1.14,1.2,2.05,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:50"
25,1600379714-62,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Norwich City
              
                Preston",https://www.betano.pt/odds/norwich-city-preston/6292106/,Championship,"Sábado, 19 Setembro 2020 15:00",Norwich City,Preston,1.78,3.5,4.3,1.78,1.7,Mais de2.5,1.24,2.92,Mais de1.5,2.92,1.24,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.18,1.21,1.91,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:52"
26,1600380479-142,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Tottenham
              
                Newcastle",https://www.betano.pt/odds/tottenham-newcastle/6475944/,Premier League,"Domingo, 27 Setembro 2020 14:00",Tottenham,Newcastle,1.5,4.2,5.65,1.65,1.91,Mais de2.5,1.18,3.5,Mais de1.5,2.6,1.35,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.11,1.16,2.4,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
27,1600380569-152,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Brighton",https://www.betano.pt/odds/newcastle-brighton/6283430/,Premier League,"Domingo, 20 Setembro 2020 14:00",Newcastle,Brighton,2.58,3.0,2.78,2.16,1.5,Mais de2.5,1.38,2.45,Mais de1.5,3.85,1.15,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.38,1.3,1.45,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
28,1600380025-94,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Sociedad
              
                Real Madrid",https://www.betano.pt/odds/real-sociedad-real-madrid/6444110/,LaLiga,"Domingo, 20 Setembro 2020 20:00",Real Sociedad,Real Madrid,4.4,3.7,1.72,1.63,1.95,Mais de2.5,1.19,3.45,Mais de1.5,2.54,1.36,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.00,1.21,1.18,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:58"
29,1600379478-36,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nantes
              
                Saint-Étienne",https://www.betano.pt/odds/nantes-saint-etienne/6374158/,Ligue 1,"Domingo, 20 Setembro 2020 16:00",Nantes,Saint-Étienne,2.25,3.1,3.2,2.14,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.85,1.65,Ambas Equipas Marcam (Sim/Não),1.31,1.27,1.57,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:50"
30,1600379805-71,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Ross County",https://www.betano.pt/odds/fc-st-johnstone-ross-county/6284815/,Premiership,"Sábado, 19 Setembro 2020 15:00",FC St Johnstone,Ross County,2.05,3.3,3.4,1.95,1.57,Mais de2.5,1.30,2.63,Mais de1.5,3.4,1.17,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.27,1.24,1.67,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:56"
31,1600380343-128,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Cagliari
              
                Lázio",https://www.betano.pt/odds/cagliari-lazio/6470816/,Série A,"Sábado, 26 Setembro 2020 17:00",Cagliari,Lázio,3.6,3.65,1.9,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.45,1.38,Mais de3.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.80,1.21,1.25,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:03"
32,1600379524-41,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nice
              
                PSG",https://www.betano.pt/odds/nice-psg/6374152/,Ligue 1,"Domingo, 20 Setembro 2020 12:00",Nice,PSG,6.4,4.5,1.42,1.61,1.9,Mais de2.5,1.17,3.4,Mais de1.5,2.54,1.32,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),2.63,1.13,1.08,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:50"
33,1600380488-143,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Leeds United",https://www.betano.pt/odds/sheffield-united-leeds-united/6397040/,Premier League,"Domingo, 27 Setembro 2020 12:00",Sheffield United,Leeds United,2.6,3.15,2.66,2.05,1.55,Mais de2.5,1.33,2.62,Mais de1.5,3.65,1.17,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.42,1.28,1.44,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
34,1600379696-60,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Millwall FC",https://www.betano.pt/odds/rotherham-millwall-fc/6292142/,Championship,"Sábado, 19 Setembro 2020 15:00",Rotherham,Millwall FC,2.76,2.92,2.66,2.13,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.7,1.14,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.42,1.3,1.38,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:52"
35,1600379323-20,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Estugarda",https://www.betano.pt/odds/mainz-05-estugarda/6172676/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Mainz 05,Estugarda,2.25,3.5,2.86,1.53,2.1,Mais de2.5,1.16,3.75,Mais de1.5,2.33,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.36,1.23,1.57,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:48"
36,1600379487-37,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"FC Metz
              
                Stade Reims",https://www.betano.pt/odds/fc-metz-stade-reims/6374157/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",FC Metz,Stade Reims,2.56,2.8,3.0,1.50,2.05,Mais de1.5,2.50,1.33,Mais de2.5,4.6,1.07,Mais de3.5,2.02,1.53,Ambas Equipas Marcam (Sim/Não),1.33,1.33,1.45,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:50"
37,1600380034-95,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Bétis
              
                Real Valladolid",https://www.betano.pt/odds/betis-real-valladolid/6444111/,LaLiga,"Domingo, 20 Setembro 2020 17:30",Bétis,Real Valladolid,1.85,3.4,4.1,1.95,1.61,Mais de2.5,1.30,2.76,Mais de1.5,3.4,1.2,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.20,1.24,1.85,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:58"
38,1600380524-147,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Brighton
              
                Manchester United",https://www.betano.pt/odds/brighton-manchester-united/6387526/,Premier League,"Sábado, 26 Setembro 2020 12:30",Brighton,Manchester United,5.4,3.55,1.63,1.80,1.75,Mais de2.5,1.26,3.0,Mais de1.5,2.96,1.26,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),2.14,1.22,1.12,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
39,1600380551-150,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Burnley",https://www.betano.pt/odds/leicester-burnley/6283416/,Premier League,"Domingo, 20 Setembro 2020 19:00",Leicester,Burnley,1.6,3.8,5.2,1.80,1.75,Mais de2.5,1.24,3.1,Mais de1.5,2.98,1.26,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.12,1.2,2.19,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
40,1600379626-52,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bristol City
              
                Sheffield Wednesday",https://www.betano.pt/odds/bristol-city-sheffield-wednesday/6347436/,Championship,"Sábado, 26 Setembro 2020 15:00",Bristol City,Sheffield Wednesday,2.4,3.2,2.86,1.32,1.44,1X,,,,,,,,,,,,,,,,"Quinta-feira, 17 Setembro 2020 22:52"
41,1600380325-126,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Inter de Milão
              
                Fiorentina",https://www.betano.pt/odds/inter-de-milao-fiorentina/6470818/,Série A,"Sábado, 26 Setembro 2020 19:45",Inter de Milão,Fiorentina,1.5,4.35,5.6,1.55,2.05,Mais de2.5,1.15,3.85,Mais de1.5,2.4,1.4,Mais de3.5,1.65,1.9,Ambas Equipas Marcam (Sim/Não),1.11,1.15,2.45,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:03"
42,1600379189-6,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Fortuna Sittard
              
                AZ Alkmaar",https://www.betano.pt/odds/fortuna-sittard-az-alkmaar/6348668/,Eredivisie,"Sábado, 26 Setembro 2020 17:45",Fortuna Sittard,AZ Alkmaar,4.7,3.95,1.63,2.02,1.11,1X,,,,,,,,,,,,,,,,"Quinta-feira, 17 Setembro 2020 22:45"
43,1600380426-137,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Fiorentina
              
                Torino",https://www.betano.pt/odds/fiorentina-torino/6400667/,Série A,"Sábado, 19 Setembro 2020 17:00",Fiorentina,Torino,1.88,3.5,3.8,1.67,1.87,Mais de2.5,1.21,3.3,Mais de1.5,2.68,1.32,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.22,1.23,1.83,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:03"
44,1600380150-107,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CS Marítimo
              
                CD Tondela",https://www.betano.pt/odds/cs-maritimo-cd-tondela/6486165/,Primeira Liga,"Sábado, 26 Setembro 2020 15:30",CS Marítimo,CD Tondela,2.2,3.3,3.1,2.05,1.5,Mais de2.5,1.32,2.54,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.32,1.24,1.6,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:01"
45,1600380168-109,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Portimonense
              
                FC Paços Ferreira",https://www.betano.pt/odds/portimonense-fc-pacos-ferreira/6361745/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 19:45",Portimonense,FC Paços Ferreira,2.2,3.1,3.3,2.10,1.53,Mais de2.5,1.36,2.54,Mais de1.5,3.7,1.16,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.28,1.28,1.6,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:01"
46,1600379243-12,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Den Haag
              
                FC Groningen",https://www.betano.pt/odds/den-haag-fc-groningen/6292568/,Eredivisie,"Domingo, 20 Setembro 2020 11:15",Den Haag,FC Groningen,3.35,3.4,2.05,1.78,1.7,Mais de2.5,1.23,2.94,Mais de1.5,2.92,1.24,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.67,1.23,1.28,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:45"
47,1600379893-80,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                Zenit São Petersburgo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-zenit-sao-petersburgo/6293930/,Premier Liga,"Sábado, 19 Setembro 2020 14:30",Ural Sverdlovskaya Oblast,Zenit São Petersburgo,6.35,4.55,1.42,1.53,2.0,Mais de2.5,1.13,3.65,Mais de1.5,2.33,1.36,Mais de3.5,1.67,1.78,Ambas Equipas Marcam (Sim/Não),2.64,1.12,1.08,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:57"
48,1600380452-139,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                Aston Villa",https://www.betano.pt/odds/fulham-aston-villa/6397061/,Premier League,"Segunda-feira, 28 Setembro 2020 18:00",Fulham,Aston Villa,2.56,3.15,2.68,1.85,1.7,Mais de2.5,1.27,2.92,Mais de1.5,3.05,1.25,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.42,1.28,1.45,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
49,1600380461-140,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Ham
              
                Wolverhampton",https://www.betano.pt/odds/west-ham-wolverhampton/6475943/,Premier League,"Domingo, 27 Setembro 2020 19:00",West Ham,Wolverhampton,3.15,3.15,2.25,2.10,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.7,1.16,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.57,1.28,1.31,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 23:07"
50,1600379866-77,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FC Ufa
              
                CSKA Moscovo",https://www.betano.pt/odds/fc-ufa-cska-moscovo/6293929/,Premier Liga,"Domingo, 20 Setembro 2020 12:00",FC Ufa,CSKA Moscovo,5.65,3.45,1.63,2.16,1.44,Mais de2.5,1.36,2.33,Mais de1.5,3.85,1.11,Mais de3.5,2.11,1.45,Ambas Equipas Marcam (Sim/Não),2.15,1.22,1.1,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:57"
51,1600379585-47,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Preston
              
                Stoke City",https://www.betano.pt/odds/preston-stoke-city/6347467/,Championship,"Sábado, 26 Setembro 2020 15:00",Preston,Stoke City,2.3,3.25,2.96,1.30,1.47,1X,,,,,,,,,,,,,,,,"Quinta-feira, 17 Setembro 2020 22:52"
52,1600379742-65,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Huddersfield",https://www.betano.pt/odds/brentford-fc-huddersfield/6292096/,Championship,"Sábado, 19 Setembro 2020 15:00",Brentford FC,Huddersfield,1.55,3.75,5.85,1.83,1.65,Mais de2.5,1.26,2.82,Mais de1.5,3.0,1.22,Mais de3.5,1.85,1.65,Ambas Equipas Marcam (Sim/Não),1.10,1.19,2.25,1X,12.0,2X,"Quinta-feira, 17 Setembro 2020 22:52"
53,1600380236-117,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 17 Setembro 2020 23:03"
