,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1597926156-65,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 20 Agosto 2020 13:22"
11,1597926172-67,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 20 Agosto 2020 13:22"
12,1597926147-64,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 20 Agosto 2020 13:22"
13,1597925897-40,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nice
              
                RC Lens",https://www.betano.pt/odds/nice-rc-lens/5968649/,Ligue 1,"Domingo, 23 Agosto 2020 16:00",Nice,RC Lens,2.0,3.3,3.65,1.95,1.63,Mais de2.5,1.3,2.78,Mais de1.5,3.3,1.21,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.24,1.26,1.72,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:18"
14,1597926121-62,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Sevilha
              
                Inter de Milão
                SO        
            Em RheinEnergieStadion, Colônia",https://www.betano.pt/odds/sevilha-inter-de-milao/6261159/,Liga Europa - Jogos,"Sexta-feira, 21 Agosto 2020 20:00",Sevilha,Inter de Milão,3.67,3.65,2.2,2.25,1.57,Sevilha,,,,,,,1.03,6.4,Total de Golos Mais/Menos (alternativas),2.3,1.75,6.4,Sevilha,Inter de Milão,Sem Golos,"Quinta-feira, 20 Agosto 2020 13:21"
15,1597926164-66,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 20 Agosto 2020 13:22"
16,1597925944-45,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Dijon
              
                Angers",https://www.betano.pt/odds/dijon-angers/5968652/,Ligue 1,"Sábado, 22 Agosto 2020 16:00",Dijon,Angers,2.62,3.0,2.72,2.16,1.5,Mais de2.5,1.38,2.45,Mais de1.5,3.85,1.15,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.4,1.3,1.42,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:18"
17,1597926060-56,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"CSKA Moscovo
              
                Rubin Kazan",https://www.betano.pt/odds/cska-moscovo-rubin-kazan/6091997/,Premier Liga,"Sábado, 22 Agosto 2020 18:00",CSKA Moscovo,Rubin Kazan,1.53,3.15,4.75,2.0,1.47,Mais de2.5,1.31,2.4,Mais de1.5,3.4,1.13,Mais de3.5,2.00,1.47,Ambas Equipas Marcam (Sim/Não),1.1,1.21,2.15,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:20"
18,1597925916-42,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nimes
              
                Stade Brestois 29",https://www.betano.pt/odds/nimes-stade-brestois-29/5968645/,Ligue 1,"Domingo, 23 Agosto 2020 14:00",Nimes,Stade Brestois 29,2.2,3.3,3.1,1.91,1.65,Mais de2.5,1.28,2.84,Mais de1.5,3.3,1.21,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.32,1.26,1.6,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:18"
19,1597925879-39,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Dortmund
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/borussia-dortmund-borussia-monchengladbach/6170552/,Bundesliga,"Segunda-feira, 21 Setembro 2020 14:30",Borussia Dortmund,Borussia Mönchengladbach,1.61,4.2,4.5,1.95,1.63,Mais de3.5,1.1,4.6,Mais de1.5,1.38,2.45,Mais de2.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.16,1.16,2.17,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
20,1597925979-48,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Hibernian FC",https://www.betano.pt/odds/fc-st-johnstone-hibernian-fc/6050234/,Premiership,"Domingo, 23 Agosto 2020 16:30",FC St Johnstone,Hibernian FC,2.86,3.3,2.33,1.78,1.7,Mais de2.5,1.24,2.92,Mais de1.5,2.92,1.24,Mais de3.5,1.61,1.9,Ambas Equipas Marcam (Sim/Não),1.53,1.24,1.36,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:19"
21,1597925998-50,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"St Mirren
              
                Ross County",https://www.betano.pt/odds/st-mirren-ross-county/6040677/,Premiership,"Sábado, 22 Agosto 2020 15:00",St Mirren,Ross County,2.4,3.25,2.82,1.91,1.6,Mais de2.5,1.28,2.7,Mais de1.5,3.25,1.19,Mais de3.5,1.70,1.78,Ambas Equipas Marcam (Sim/Não),1.38,1.25,1.5,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:19"
22,1597925790-31,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Colónia",https://www.betano.pt/odds/arminia-bielefeld-colonia/6172669/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Arminia Bielefeld,Colónia,2.63,3.3,2.52,1.5,2.14,Mais de2.5,1.14,3.9,Mais de1.5,2.2,1.47,Mais de3.5,1.40,2.4,Ambas Equipas Marcam (Sim/Não),1.45,1.26,1.42,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
23,1597925870-38,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Eintracht Frankfurt
              
                Arminia Bielefeld",https://www.betano.pt/odds/eintracht-frankfurt-arminia-bielefeld/6170553/,Bundesliga,"Segunda-feira, 21 Setembro 2020 14:30",Eintracht Frankfurt,Arminia Bielefeld,1.63,4.05,4.55,2.18,1.5,Mais de3.5,1.12,4.15,Mais de1.5,1.47,2.2,Mais de2.5,1.50,2.17,Ambas Equipas Marcam (Sim/Não),1.17,1.17,2.14,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
24,1597926105-61,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                Krasnodar",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-krasnodar/6091993/,Premier Liga,"Sábado, 22 Agosto 2020 12:00",Ural Sverdlovskaya Oblast,Krasnodar,4.75,3.3,1.5,1.7,1.7,Mais de2.5,1.2,2.86,Mais de1.5,2.68,1.24,Mais de3.5,1.70,1.7,Ambas Equipas Marcam (Sim/Não),2.2,1.19,1.1,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:20"
25,1597925934-44,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Lille
              
                Rennes",https://www.betano.pt/odds/lille-rennes/5968653/,Ligue 1,"Sábado, 22 Agosto 2020 20:00",Lille,Rennes,2.2,3.15,3.2,2.1,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.7,1.16,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.3,1.28,1.57,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:18"
26,1597926078-58,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Zenit São Petersburgo
              
                Tambov",https://www.betano.pt/odds/zenit-sao-petersburgo-tambov/6091995/,Premier Liga,"Sábado, 22 Agosto 2020 16:00",Zenit São Petersburgo,Tambov,1.16,4.95,8.5,1.5,1.95,Mais de2.5,1.12,3.5,Mais de1.5,2.3,1.35,Mais de3.5,2.10,1.42,Ambas Equipas Marcam (Sim/Não),1.02,1.1,3.85,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:20"
27,1597925823-33,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Werder Bremen
              
                Hertha Berlin",https://www.betano.pt/odds/werder-bremen-hertha-berlin/6170719/,Bundesliga,"Segunda-feira, 21 Setembro 2020 14:30",Werder Bremen,Hertha Berlin,2.6,3.4,2.5,1.65,1.91,Mais de2.5,1.19,3.45,Mais de1.5,2.58,1.35,Mais de3.5,1.50,2.13,Ambas Equipas Marcam (Sim/Não),1.47,1.24,1.44,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
28,1597925989-49,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                Celtic",https://www.betano.pt/odds/dundee-united-celtic/6041706/,Premiership,"Sábado, 22 Agosto 2020 17:30",Dundee United,Celtic,11.0,6.0,1.22,1.5,2.05,Mais de2.5,1.13,3.8,Mais de1.5,2.3,1.4,Mais de3.5,2.05,1.5,Ambas Equipas Marcam (Sim/Não),3.85,1.1,1.02,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:19"
29,1597926139-63,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"PSG
              
                Bayern Munique
                        
            Em Estádio da Luz, Lisbon",https://www.betano.pt/odds/psg-bayern-munique/6278951/,Liga dos Campeões - Jogos,"Domingo, 23 Agosto 2020 20:00",PSG,Bayern Munique,3.2,3.9,1.95,2.4,1.5,PSG,,,,,,,-,7.0,Total de Golos Mais/Menos (alternativas),2.1,1.67,7.0,PSG,Bayern Munique,Sem Golos,"Quinta-feira, 20 Agosto 2020 13:22"
30,1597926043-54,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Spartak Moscovo
              
                Lokomotiv Moscovo",https://www.betano.pt/odds/spartak-moscovo-lokomotiv-moscovo/6091996/,Premier Liga,"Domingo, 23 Agosto 2020 17:00",Spartak Moscovo,Lokomotiv Moscovo,2.3,2.67,2.7,1.95,1.5,Mais de2.5,1.3,2.45,Mais de1.5,3.2,1.15,Mais de3.5,1.67,1.72,Ambas Equipas Marcam (Sim/Não),1.33,1.3,1.45,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:20"
31,1597925861-37,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"RB Leipzig
              
                Mainz 05",https://www.betano.pt/odds/rb-leipzig-mainz-05/6170590/,Bundesliga,"Segunda-feira, 21 Setembro 2020 14:30",RB Leipzig,Mainz 05,1.36,5.15,6.6,1.8,1.75,Mais de3.5,1.06,5.35,Mais de1.5,1.3,2.78,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.07,1.11,2.9,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
32,1597926096-60,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FK Khimki
              
                FC Akhmat Grozny",https://www.betano.pt/odds/fk-khimki-fc-akhmat-grozny/6091994/,Premier Liga,"Sábado, 22 Agosto 2020 14:00",FK Khimki,FC Akhmat Grozny,2.56,2.63,2.45,2.1,1.42,Mais de2.5,1.35,2.3,Mais de1.5,3.55,1.11,Mais de3.5,1.75,1.65,Ambas Equipas Marcam (Sim/Não),1.4,1.31,1.38,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:20"
33,1597925953-46,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Bordéus
              
                Nantes",https://www.betano.pt/odds/bordeus-nantes/5968648/,Ligue 1,"Sexta-feira, 21 Agosto 2020 18:00",Bordéus,Nantes,2.4,2.9,3.15,1.5,2.15,Mais de1.5,2.54,1.36,Mais de2.5,4.8,1.09,Mais de3.5,2.10,1.53,Ambas Equipas Marcam (Sim/Não),1.31,1.33,1.5,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:18"
34,1597926016-52,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Motherwell FC
              
                Hamilton Academical",https://www.betano.pt/odds/motherwell-fc-hamilton-academical/6040664/,Premiership,"Sábado, 22 Agosto 2020 15:00",Motherwell FC,Hamilton Academical,1.55,3.85,5.6,1.7,1.78,Mais de2.5,1.21,3.1,Mais de1.5,2.7,1.28,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.11,1.18,2.25,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:19"
35,1597925961-47,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 20 Agosto 2020 13:19"
36,1597925753-29,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayer Leverkusen
              
                RB Leipzig",https://www.betano.pt/odds/bayer-leverkusen-rb-leipzig/6172671/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Bayer Leverkusen,RB Leipzig,2.72,3.5,2.35,2.15,1.5,Mais de3.5,1.13,4.05,Mais de1.5,1.47,2.2,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.53,1.23,1.4,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
37,1597925735-27,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Wolfsburgo",https://www.betano.pt/odds/friburgo-wolfsburgo/6172673/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Friburgo,Wolfsburgo,2.82,3.35,2.35,1.75,1.78,Mais de2.5,1.24,3.1,Mais de1.5,2.92,1.27,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.53,1.25,1.38,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
38,1597925814-32,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Augsburgo",https://www.betano.pt/odds/1-fc-union-berlin-augsburgo/6170757/,Bundesliga,"Segunda-feira, 21 Setembro 2020 14:30",1. FC Union Berlin,Augsburgo,2.18,3.3,3.15,1.85,1.7,Mais de2.5,1.27,2.94,Mais de1.5,3.1,1.24,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.31,1.26,1.61,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
39,1597925925-43,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Mónaco
              
                Stade Reims",https://www.betano.pt/odds/monaco-stade-reims/5968647/,Ligue 1,"Domingo, 23 Agosto 2020 12:00",Mónaco,Stade Reims,1.88,3.4,3.95,2.05,1.55,Mais de2.5,1.33,2.66,Mais de1.5,3.6,1.17,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.21,1.24,1.83,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:18"
40,1597925842-35,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Friburgo",https://www.betano.pt/odds/estugarda-friburgo/6170643/,Bundesliga,"Segunda-feira, 21 Setembro 2020 14:30",Estugarda,Friburgo,2.16,3.4,3.1,1.7,1.85,Mais de2.5,1.21,3.3,Mais de1.5,2.7,1.32,Mais de3.5,1.57,2.04,Ambas Equipas Marcam (Sim/Não),1.32,1.25,1.61,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
41,1597926087-59,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Arsenal Tula
              
                Dinamo Moscovo",https://www.betano.pt/odds/arsenal-tula-dinamo-moscovo/6091998/,Premier Liga,"Sábado, 22 Agosto 2020 15:30",Arsenal Tula,Dinamo Moscovo,3.4,2.8,1.9,2.05,1.44,Mais de2.5,1.35,2.3,Mais de1.5,3.6,1.11,Mais de3.5,1.85,1.57,Ambas Equipas Marcam (Sim/Não),1.67,1.27,1.21,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:20"
42,1597925764-30,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                Borussia Dortmund",https://www.betano.pt/odds/augsburgo-borussia-dortmund/6172670/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Augsburgo,Borussia Dortmund,5.75,4.35,1.47,1.87,1.67,Mais de3.5,1.09,4.8,Mais de1.5,1.35,2.6,Mais de2.5,1.42,2.33,Ambas Equipas Marcam (Sim/Não),2.45,1.15,1.1,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
43,1597925710-24,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Estugarda",https://www.betano.pt/odds/mainz-05-estugarda/6172676/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Mainz 05,Estugarda,2.3,3.3,2.92,2.1,1.53,Mais de3.5,1.12,4.15,Mais de1.5,1.45,2.25,Mais de2.5,1.36,2.5,Ambas Equipas Marcam (Sim/Não),1.35,1.26,1.55,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
44,1597925718-25,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                Bayern Munique",https://www.betano.pt/odds/hoffenheim-bayern-munique/6172675/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Hoffenheim,Bayern Munique,6.95,4.75,1.38,1.55,2.05,Mais de3.5,1.04,6.1,Mais de1.5,1.22,3.25,Mais de2.5,1.33,2.62,Ambas Equipas Marcam (Sim/Não),2.84,1.12,1.06,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:14"
45,1597926025-53,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Aberdeen FC",https://www.betano.pt/odds/fc-st-johnstone-aberdeen-fc/6230849/,Premiership,"Quinta-feira, 20 Agosto 2020 19:30",FC St Johnstone,Aberdeen FC,2.86,2.98,2.54,1.44,2.19,Mais de1.5,2.37,1.38,Mais de2.5,4.33,1.09,Mais de3.5,2.00,1.55,Ambas Equipas Marcam (Sim/Não),1.45,1.28,1.38,1X,12,2X,"Quinta-feira, 20 Agosto 2020 13:19"
