,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
0,1595762007-267,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Bayer Leverkusen
              
                Rangers
                         
            Primeira mão: 3-1",https://www.betano.pt/odds/bayer-leverkusen-rangers/5916106/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Bayer Leverkusen,Rangers,1.65,3.9,4.55,-,14.25,Bayer Leverkusen,,,,,,,1.02,6.8,Total de Golos Mais/Menos (alternativas),1.53,2.63,6.8,Bayer Leverkusen,Rangers,Sem Golos,"Domingo, 26 Julho 2020 12:12"
1,1595761901-256,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Brentford FC",https://www.betano.pt/odds/swansea-city-brentford-fc/6038045/,Championship,"Domingo, 26 Julho 2020 18:30",Swansea City,Brentford FC,3.7,3.25,2.0,2.70,1.35,Swansea City,,,,,,,1.02,5.75,Total de Golos Mais/Menos (alternativas),2.40,1.7,5.75,Swansea City,Brentford FC,Sem Golos,"Domingo, 26 Julho 2020 12:11"
2,1595762326-301,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Wolverhampton",https://www.betano.pt/odds/chelsea-wolverhampton/5793748/,Premier League,"Domingo, 26 Julho 2020 16:00",Chelsea,Wolverhampton,1.87,3.5,4.75,2.15,1.7,Mais de2.5,1.4,3.0,Mais de1.5,3.9,1.26,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.17,1.25,1.9,1X,12,2X,"Domingo, 26 Julho 2020 12:17"
3,1595762293-297,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Norwich City",https://www.betano.pt/odds/manchester-city-norwich-city/5793767/,Premier League,"Domingo, 26 Julho 2020 16:00",Manchester City,Norwich City,1.05,14.5,41.0,1.88,1.72,Mais de4.5,1.03,7.4,Mais de1.5,1.13,4.45,Mais de2.5,2.16,1.5,Ambas Equipas Marcam (Sim/Não),-,1.02,9.0,1X,12,2X,"Domingo, 26 Julho 2020 12:17"
4,1595761991-265,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Wolverhampton
              
                Olympiacos
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/wolverhampton-olympiacos/5915663/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 20:00",Wolverhampton,Olympiacos,1.83,3.35,4.25,1.30,2.84,Wolverhampton,,,,,,,1.04,6.0,Total de Golos Mais/Menos (alternativas),1.61,2.7,6.0,Wolverhampton,Olympiacos,Sem Golos,"Domingo, 26 Julho 2020 12:12"
5,1595762342-303,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Arsenal
              
                Watford",https://www.betano.pt/odds/arsenal-watford/5793745/,Premier League,"Domingo, 26 Julho 2020 16:00",Arsenal,Watford,2.2,3.5,2.92,1.53,2.1,Mais de2.5,1.16,3.75,Mais de1.5,2.3,1.44,Mais de3.5,1.44,2.3,Ambas Equipas Marcam (Sim/Não),1.36,1.23,1.57,1X,12,2X,"Domingo, 26 Julho 2020 12:17"
6,1595762064-273,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Atalanta
              
                PSG
                         
            Em local neutro",https://www.betano.pt/odds/atalanta-psg/5924176/,Liga dos Campeões - Jogos,"Quarta-feira, 12 Agosto 2020 20:00",Atalanta,PSG,3.2,3.6,2.05,2.13,1.53,Atalanta,,,,,,,1.02,6.9,Total de Golos Mais/Menos (alternativas),2.16,1.72,6.9,Atalanta,PSG,Sem Golos,"Domingo, 26 Julho 2020 12:14"
7,1595762301-298,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Manchester United
                SO",https://www.betano.pt/odds/leicester-manchester-united/5793759/,Premier League,"Domingo, 26 Julho 2020 16:00",Leicester,Manchester United,3.49,3.55,2.31,1.70,1.88,Mais de2.5,1.22,3.35,Mais de1.5,2.7,1.33,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.61,1.26,1.3,1X,12,2X,"Domingo, 26 Julho 2020 12:17"
8,1595762285-296,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Liverpool",https://www.betano.pt/odds/newcastle-liverpool/5882507/,Premier League,"Domingo, 26 Julho 2020 16:00",Newcastle,Liverpool,6.35,4.6,1.42,2.10,1.53,Mais de3.5,1.11,4.3,Mais de1.5,1.42,2.33,Mais de2.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),2.64,1.14,1.08,1X,12,2X,"Domingo, 26 Julho 2020 12:17"
9,1595762310-299,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Bournemouth",https://www.betano.pt/odds/everton-bournemouth/5793758/,Premier League,"Domingo, 26 Julho 2020 16:00",Everton,Bournemouth,2.35,3.5,2.72,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.37,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.40,1.23,1.53,1X,12,2X,"Domingo, 26 Julho 2020 12:17"
