,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
55,1601496020-98,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Sevilha",https://www.betano.pt/odds/barcelona-sevilha/6641040/,LaLiga,"Domingo, 4 Outubro 2020 20:00",Barcelona,Sevilha,1.55,4.05,5.35,2.13,1.50,Mais de3.5,1.13,4.1,Mais de1.5,1.45,2.25,Mais de2.5,1.5,2.14,Ambas Equipas Marcam (Sim/Não),1.12,1.17,2.3,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
56,1601496649-166,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Manchester City",https://www.betano.pt/odds/leeds-united-manchester-city/6493287/,Premier League,"Sábado, 3 Outubro 2020 17:30",Leeds United,Manchester City,7.25,5.05,1.35,1.75,1.78,Mais de3.5,1.07,5.2,Mais de1.5,1.3,2.78,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),2.98,1.11,1.06,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
57,1601495407-33,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/colonia-borussia-monchengladbach/6562364/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Colónia,Borussia Mönchengladbach,3.65,3.75,1.85,1.53,2.10,Mais de2.5,1.15,3.85,Mais de1.5,2.33,1.42,Mais de3.5,1.5,2.17,Ambas Equipas Marcam (Sim/Não),1.85,1.2,1.24,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
58,1601496469-147,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                FC Crotone",https://www.betano.pt/odds/sassuolo-fc-crotone/6595026/,Série A,"Sábado, 3 Outubro 2020 14:00",Sassuolo,FC Crotone,1.42,4.5,6.35,1.50,2.17,Mais de2.5,1.14,4.0,Mais de1.5,2.25,1.45,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.08,1.14,2.63,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
59,1601496443-144,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Benevento Calcio
              
                Bolonha",https://www.betano.pt/odds/benevento-calcio-bolonha/6595030/,Série A,"Domingo, 4 Outubro 2020 14:00",Benevento Calcio,Bolonha,2.9,3.55,2.2,1.60,2.00,Mais de2.5,1.17,3.65,Mais de1.5,2.45,1.38,Mais de3.5,1.5,2.16,Ambas Equipas Marcam (Sim/Não),1.60,1.22,1.36,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
60,1601496264-125,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Nacional Madeira
              
                Belenenses SAD",https://www.betano.pt/odds/cd-nacional-madeira-belenenses-sad/6568907/,Primeira Liga,"Domingo, 4 Outubro 2020 15:30",CD Nacional Madeira,Belenenses SAD,2.2,3.1,3.3,2.13,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.85,1.65,Ambas Equipas Marcam (Sim/Não),1.28,1.28,1.57,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
61,1601495308-22,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Bayern Munique",https://www.betano.pt/odds/arminia-bielefeld-bayern-munique/6632982/,Bundesliga,"Sábado, 17 Outubro 2020 17:30",Arminia Bielefeld,Bayern Munique,11.0,6.45,1.2,1.67,1.87,Mais de3.5,1.05,5.6,Mais de1.5,1.26,2.98,Mais de2.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),4.05,1.1,1.02,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
62,1601496522-152,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Wolverhampton",https://www.betano.pt/odds/leeds-united-wolverhampton/6493467/,Premier League,"Sábado, 17 Outubro 2020 16:00",Leeds United,Wolverhampton,2.72,3.15,2.52,2.02,1.57,Mais de2.5,1.32,2.68,Mais de1.5,3.5,1.18,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.47,1.28,1.4,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
63,1601495799-76,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Nottingham Forest
              
                Bristol City",https://www.betano.pt/odds/nottingham-forest-bristol-city/6411304/,Championship,"Sábado, 3 Outubro 2020 15:00",Nottingham Forest,Bristol City,2.45,3.15,2.82,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.5,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.38,1.26,1.5,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
64,1601496389-138,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Inter de Milão
              
                AC Milão",https://www.betano.pt/odds/inter-de-milao-ac-milao/6650712/,Série A,"Sábado, 17 Outubro 2020 17:00",Inter de Milão,AC Milão,1.95,3.6,3.45,1.61,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.52,1.36,Mais de3.5,1.53,2.1,Ambas Equipas Marcam (Sim/Não),1.27,1.22,1.75,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
65,1601495879-84,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Hamilton Academical",https://www.betano.pt/odds/hibernian-fc-hamilton-academical/6403491/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Hibernian FC,Hamilton Academical,1.38,4.9,6.5,1.57,1.95,Mais de2.5,1.16,3.5,Mais de1.5,2.5,1.33,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.08,1.1,2.78,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:57",
66,1601496074-104,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Elche CF
              
                Huesca",https://www.betano.pt/odds/elche-cf-huesca/6641036/,LaLiga,"Sábado, 3 Outubro 2020 17:30",Elche CF,Huesca,2.96,3.2,2.33,2.16,1.50,Mais de2.5,1.36,2.52,Mais de1.5,3.9,1.14,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.53,1.27,1.35,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
67,1601495609-55,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"RC Lens
              
                Saint-Étienne",https://www.betano.pt/odds/rc-lens-saint-etienne/6422097/,Ligue 1,"Sábado, 3 Outubro 2020 16:00",RC Lens,Saint-Étienne,2.1,3.25,3.4,2.00,1.55,Mais de2.5,1.31,2.6,Mais de1.5,3.4,1.17,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.27,1.25,1.65,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:50",
68,1601496584-159,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Liverpool",https://www.betano.pt/odds/aston-villa-liverpool/6458189/,Premier League,"Domingo, 4 Outubro 2020 19:15",Aston Villa,Liverpool,7.95,5.15,1.32,2.19,1.50,Mais de3.5,1.12,4.2,Mais de1.5,1.47,2.2,Mais de2.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),3.15,1.1,1.04,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
69,1601496011-97,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Real Madrid",https://www.betano.pt/odds/barcelona-real-madrid/6385298/,LaLiga,"Domingo, 25 Outubro 2020 20:00",Barcelona,Real Madrid,2.35,3.6,2.65,1.47,2.20,Mais de2.5,1.13,4.05,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.42,1.22,1.53,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
70,1601495180-9,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Ajax
              
                SC Heerenveen",https://www.betano.pt/odds/ajax-sc-heerenveen/6541619/,Eredivisie,"Sábado, 17 Outubro 2020 17:45",Ajax,SC Heerenveen,1.1,8.5,19.0,-,3.45,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:44",
71,1601495335-25,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hertha Berlin
              
                Estugarda",https://www.betano.pt/odds/hertha-berlin-estugarda/6632979/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Hertha Berlin,Estugarda,2.05,3.45,3.3,1.50,2.16,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.67,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
72,1601495172-8,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                FC Twente Enschede",https://www.betano.pt/odds/willem-ii-tilburg-fc-twente-enschede/6542328/,Eredivisie,"Sábado, 17 Outubro 2020 19:00",Willem II Tilburg,FC Twente Enschede,1.91,3.6,3.6,1.21,1.70,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:44",
73,1601496487-149,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Atalanta
                    AO VIVO",https://www.betano.pt/live/lazio-atalanta/6400671/,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 21:05",
74,1601496203-118,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Boavista FC
              
                Vitória Guimarães",https://www.betano.pt/odds/boavista-fc-vitoria-guimaraes/6644919/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Boavista FC,Vitória Guimarães,3.2,3.2,2.2,2.05,1.50,Mais de2.5,1.33,2.5,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.57,1.26,1.31,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
75,1601495994-96,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:59",
76,1601495130-3,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Emmen
              
                Fortuna Sittard",https://www.betano.pt/odds/fc-emmen-fortuna-sittard/6548892/,Eredivisie,"Domingo, 18 Outubro 2020 13:30",FC Emmen,Fortuna Sittard,2.05,3.5,3.25,1.25,1.60,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:44",
77,1601495217-13,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                Ajax",https://www.betano.pt/odds/fc-groningen-ajax/6418630/,Eredivisie,"Domingo, 4 Outubro 2020 11:15",FC Groningen,Ajax,6.25,4.75,1.4,2.00,1.53,Mais de3.5,1.09,4.33,Mais de1.5,1.38,2.35,Mais de2.5,1.53,2.0,Ambas Equipas Marcam (Sim/Não),2.70,1.11,1.08,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:44",
78,1601496309-130,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Moreirense FC
              
                Boavista FC",https://www.betano.pt/odds/moreirense-fc-boavista-fc/6568903/,Primeira Liga,"Sexta-feira, 2 Outubro 2020 19:00",Moreirense FC,Boavista FC,2.3,2.92,3.3,1.42,2.25,Mais de1.5,2.3,1.4,Mais de2.5,4.1,1.1,Mais de3.5,1.91,1.6,Ambas Equipas Marcam (Sim/Não),1.28,1.31,1.55,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
79,1601496593-160,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester United
              
                Tottenham",https://www.betano.pt/odds/manchester-united-tottenham/6458225/,Premier League,"Domingo, 4 Outubro 2020 16:30",Manchester United,Tottenham,1.88,3.5,3.8,1.72,1.83,Mais de2.5,1.22,3.2,Mais de1.5,2.74,1.31,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.22,1.23,1.8,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
80,1601496425-142,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Parma
              
                Hellas Verona",https://www.betano.pt/odds/parma-hellas-verona/6595032/,Série A,"Domingo, 4 Outubro 2020 14:00",Parma,Hellas Verona,2.8,3.0,2.56,1.91,1.65,Mais de2.5,1.3,2.8,Mais de1.5,3.2,1.22,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.45,1.31,1.38,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
81,1601496178-115,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Farense
              
                Famalicão",https://www.betano.pt/odds/sc-farense-famalicao/6644923/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Farense,Famalicão,3.55,3.45,1.95,1.75,1.72,Mais de2.5,1.23,2.98,Mais de1.5,2.86,1.25,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.75,1.22,1.25,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
82,1601495113-1,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                FC Utrecht",https://www.betano.pt/odds/fc-groningen-fc-utrecht/6549970/,Eredivisie,"Domingo, 18 Outubro 2020 15:45",FC Groningen,FC Utrecht,3.05,3.35,2.2,1.50,1.28,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:44",
83,1601495933-89,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rubin Kazan
              
                FC Akhmat Grozny",https://www.betano.pt/odds/rubin-kazan-fc-akhmat-grozny/6419925/,Premier Liga,"Domingo, 4 Outubro 2020 14:30",Rubin Kazan,FC Akhmat Grozny,2.05,3.1,3.7,1.91,1.57,Mais de2.5,1.28,2.62,Mais de1.5,3.2,1.18,Mais de3.5,1.7,1.75,Ambas Equipas Marcam (Sim/Não),1.23,1.27,1.7,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:58",
84,1601495618-56,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"PSG
              
                Angers",https://www.betano.pt/odds/psg-angers/6422096/,Ligue 1,"Sexta-feira, 2 Outubro 2020 20:00",PSG,Angers,1.12,7.9,16.5,1.75,1.72,Mais de3.5,1.05,5.05,Mais de1.5,1.28,2.7,Mais de2.5,2.0,1.55,Ambas Equipas Marcam (Sim/Não),-,1.05,5.35,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:50",
85,1601496047-101,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Alavés
              
                Athletic Bilbao",https://www.betano.pt/odds/alaves-athletic-bilbao/6641039/,LaLiga,"Domingo, 4 Outubro 2020 13:00",Alavés,Athletic Bilbao,3.4,2.86,2.3,1.50,2.17,Mais de1.5,2.5,1.36,Mais de2.5,4.65,1.09,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.55,1.33,1.27,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
86,1601495677-62,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Sheffield Wednesday",https://www.betano.pt/odds/birmingham-sheffield-wednesday/6539928/,Championship,"Sábado, 17 Outubro 2020 15:00",Birmingham,Sheffield Wednesday,2.45,3.3,2.72,1.35,1.42,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:53",
87,1601496631-164,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                West Ham",https://www.betano.pt/odds/leicester-west-ham/6458222/,Premier League,"Domingo, 4 Outubro 2020 12:00",Leicester,West Ham,1.63,3.95,4.7,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.16,1.18,2.13,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
88,1601495299-21,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                Wolfsburgo",https://www.betano.pt/odds/borussia-monchengladbach-wolfsburgo/6632983/,Bundesliga,"Sábado, 17 Outubro 2020 19:30",Borussia Mönchengladbach,Wolfsburgo,2.1,3.45,3.2,1.57,2.02,Mais de2.5,1.17,3.6,Mais de1.5,2.4,1.4,Mais de3.5,1.5,2.19,Ambas Equipas Marcam (Sim/Não),1.30,1.23,1.67,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
89,1601495326-24,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Bayer Leverkusen",https://www.betano.pt/odds/mainz-05-bayer-leverkusen/6632980/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Mainz 05,Bayer Leverkusen,4.5,3.95,1.65,1.95,1.63,Mais de3.5,1.1,4.55,Mais de1.5,1.38,2.45,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),2.10,1.18,1.16,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
90,1601496291-128,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Santa Clara
              
                Gil Vicente FC",https://www.betano.pt/odds/cd-santa-clara-gil-vicente-fc/6568905/,Primeira Liga,"Sábado, 3 Outubro 2020 16:00",CD Santa Clara,Gil Vicente FC,2.02,3.25,3.6,2.25,1.42,Mais de2.5,1.38,2.33,Mais de1.5,4.0,1.11,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.25,1.25,1.7,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
91,1601495736-69,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Stoke City
              
                Birmingham",https://www.betano.pt/odds/stoke-city-birmingham/6411321/,Championship,"Domingo, 4 Outubro 2020 15:00",Stoke City,Birmingham,2.2,3.0,3.4,2.11,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.65,1.14,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.27,1.28,1.6,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
92,1601496504-150,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Brom
              
                Burnley",https://www.betano.pt/odds/west-brom-burnley/6493474/,Premier League,"Sábado, 17 Outubro 2020 16:00",West Brom,Burnley,2.6,3.1,2.68,2.00,1.60,Mais de2.5,1.32,2.67,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.40,1.28,1.44,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
93,1601496160-113,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Sporting CP
              
                FC Porto",https://www.betano.pt/odds/sporting-cp-fc-porto/6644925/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Sporting CP,FC Porto,3.05,3.3,2.25,1.83,1.65,Mais de2.5,1.25,2.84,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.57,1.25,1.33,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
94,1601495459-38,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nantes
              
                Stade Brestois 29",https://www.betano.pt/odds/nantes-stade-brestois-29/6551759/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Nantes,Stade Brestois 29,2.25,3.2,3.1,1.27,1.50,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:50",
95,1601496531-153,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Southampton",https://www.betano.pt/odds/chelsea-southampton/6458240/,Premier League,"Sábado, 17 Outubro 2020 16:00",Chelsea,Southampton,1.5,3.95,6.0,2.05,1.55,Mais de3.5,1.11,4.3,Mais de1.5,1.44,2.3,Mais de2.5,1.5,2.16,Ambas Equipas Marcam (Sim/Não),1.10,1.19,2.37,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
96,1601496186-116,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CS Marítimo
              
                Portimonense",https://www.betano.pt/odds/cs-maritimo-portimonense/6644922/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",CS Marítimo,Portimonense,2.3,3.15,3.05,2.05,1.50,Mais de2.5,1.35,2.45,Mais de1.5,3.65,1.14,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.33,1.27,1.55,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
97,1601496548-155,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Aston Villa",https://www.betano.pt/odds/leicester-aston-villa/6458218/,Premier League,"Sábado, 17 Outubro 2020 16:00",Leicester,Aston Villa,1.55,3.85,5.6,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.11,1.19,2.25,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
98,1601495763-72,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Millwall FC",https://www.betano.pt/odds/swansea-city-millwall-fc/6411322/,Championship,"Sábado, 3 Outubro 2020 15:00",Swansea City,Millwall FC,2.3,3.05,3.15,2.19,1.44,Mais de2.5,1.38,2.35,Mais de1.5,3.9,1.12,Mais de3.5,1.9,1.61,Ambas Equipas Marcam (Sim/Não),1.31,1.28,1.55,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
99,1601495652-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.6,3.8,5.25,1.09,2.05,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:53",
100,1601495826-79,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Norwich City
              
                Derby County",https://www.betano.pt/odds/norwich-city-derby-county/6411301/,Championship,"Sábado, 3 Outubro 2020 12:30",Norwich City,Derby County,1.63,3.8,4.85,1.57,1.95,Mais de2.5,1.17,3.4,Mais de1.5,2.45,1.35,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.14,1.18,2.13,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
101,1601495754-71,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Blackburn Rovers
              
                Cardiff",https://www.betano.pt/odds/blackburn-rovers-cardiff/6411324/,Championship,"Sábado, 3 Outubro 2020 15:00",Blackburn Rovers,Cardiff,2.18,3.2,3.25,1.85,1.65,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.30,1.26,1.61,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
102,1601496255-124,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Famalicão
              
                Rio Ave FC",https://www.betano.pt/odds/famalicao-rio-ave-fc/6568909/,Primeira Liga,"Domingo, 4 Outubro 2020 18:30",Famalicão,Rio Ave FC,2.8,3.15,2.45,1.83,1.65,Mais de2.5,1.27,2.78,Mais de1.5,3.05,1.22,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.47,1.26,1.38,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
103,1601495581-52,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Brestois 29
              
                Mónaco",https://www.betano.pt/odds/stade-brestois-29-monaco/6422090/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Stade Brestois 29,Mónaco,3.0,3.5,2.16,1.60,1.90,Mais de2.5,1.17,3.4,Mais de1.5,2.5,1.33,Mais de3.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),1.61,1.21,1.33,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:50",
104,1601496169-114,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Rio Ave FC
              
                SL Benfica",https://www.betano.pt/odds/rio-ave-fc-sl-benfica/6644924/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Rio Ave FC,SL Benfica,5.85,4.55,1.45,2.00,1.53,Mais de3.5,1.09,4.3,Mais de1.5,1.38,2.33,Mais de2.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),2.54,1.12,1.1,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
105,1601496371-136,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"FC Crotone
              
                Juventus",https://www.betano.pt/odds/fc-crotone-juventus/6650714/,Série A,"Sábado, 17 Outubro 2020 19:45",FC Crotone,Juventus,9.0,5.4,1.28,1.50,2.16,Mais de2.5,1.13,4.1,Mais de1.5,2.25,1.45,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),3.35,1.13,1.04,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
106,1601496195-117,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Braga
              
                CD Nacional Madeira",https://www.betano.pt/odds/sc-braga-cd-nacional-madeira/6644921/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Braga,CD Nacional Madeira,1.35,4.75,7.75,1.55,2.00,Mais de2.5,1.15,3.55,Mais de1.5,2.37,1.38,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.05,1.11,2.94,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
107,1601496274-126,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                SC Braga",https://www.betano.pt/odds/cd-tondela-sc-braga/6568908/,Primeira Liga,"Sábado, 3 Outubro 2020 21:00",CD Tondela,SC Braga,5.0,3.75,1.63,1.78,1.70,Mais de2.5,1.23,2.94,Mais de1.5,2.92,1.24,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),2.13,1.19,1.14,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
108,1601495817-78,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Luton Town
              
                Wycombe",https://www.betano.pt/odds/luton-town-wycombe/6411295/,Championship,"Sábado, 3 Outubro 2020 15:00",Luton Town,Wycombe,1.75,3.45,4.5,1.83,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.05,1.22,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.17,1.22,1.95,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
109,1601496143-112,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Madrid
              
                Real Valladolid
                    AO VIVO",https://www.betano.pt/live/real-madrid-real-valladolid/6567510/,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:59",
