,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1601030877-67,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Millwall FC
              
                Brentford FC",https://www.betano.pt/odds/millwall-fc-brentford-fc/6347460/,Championship,"Sábado, 26 Setembro 2020 15:00",Millwall FC,Brentford FC,3.45,3.2,2.1,2.05,1.5,Mais de2.5,1.33,2.5,Mais de1.5,3.6,1.15,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.65,1.26,1.26,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:45"
11,1601030316-8,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Vitesse
              
                Heracles Almelo",https://www.betano.pt/odds/vitesse-heracles-almelo/6411664/,Eredivisie,"Sábado, 3 Outubro 2020 15:30",Vitesse,Heracles Almelo,1.72,3.85,4.15,1.15,1.88,1X,,,,,,,,,,,,,,,,"Sexta-feira, 25 Setembro 2020 11:37"
12,1601030380-15,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Fortuna Sittard
              
                AZ Alkmaar",https://www.betano.pt/odds/fortuna-sittard-az-alkmaar/6348668/,Eredivisie,"Sábado, 26 Setembro 2020 17:45",Fortuna Sittard,AZ Alkmaar,5.35,4.4,1.5,2.04,1.53,Mais de3.5,1.1,4.15,Mais de1.5,1.4,2.3,Mais de2.5,1.47,2.1,Ambas Equipas Marcam (Sim/Não),2.40,1.14,1.12,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:37"
13,1601031336-115,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Elche CF
              
                Real Sociedad",https://www.betano.pt/odds/elche-cf-real-sociedad/6502454/,LaLiga,"Sábado, 26 Setembro 2020 17:30",Elche CF,Real Sociedad,3.95,3.3,1.91,2.30,1.44,Mais de2.5,1.4,2.4,Mais de1.5,4.2,1.12,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.78,1.26,1.21,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:52"
14,1601030300-6,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"VVV Venlo
              
                Den Haag",https://www.betano.pt/odds/vvv-venlo-den-haag/6413122/,Eredivisie,"Sábado, 3 Outubro 2020 19:00",VVV Venlo,Den Haag,2.12,3.5,3.1,1.27,1.57,1X,,,,,,,,,,,,,,,,"Sexta-feira, 25 Setembro 2020 11:37"
15,1601030859-65,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Queens Park Rangers
              
                Middlesbrough",https://www.betano.pt/odds/queens-park-rangers-middlesbrough/6347474/,Championship,"Sábado, 26 Setembro 2020 15:00",Queens Park Rangers,Middlesbrough,2.62,3.1,2.66,1.95,1.57,Mais de2.5,1.3,2.64,Mais de1.5,3.25,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.42,1.27,1.44,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:45"
16,1601031791-163,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Southampton
              
                West Brom",https://www.betano.pt/odds/southampton-west-brom/6479799/,Premier League,"Domingo, 4 Outubro 2020 12:00",Southampton,West Brom,1.72,3.75,4.3,1.75,1.8,Mais de2.5,1.22,3.2,Mais de1.5,2.86,1.28,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.18,1.2,2.02,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
17,1601030543-32,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayer Leverkusen
              
                RB Leipzig",https://www.betano.pt/odds/bayer-leverkusen-rb-leipzig/6172671/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Bayer Leverkusen,RB Leipzig,2.96,3.5,2.19,2.18,1.5,Mais de3.5,1.14,4.0,Mais de1.5,1.47,2.2,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),1.60,1.23,1.35,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:40"
18,1601031416-123,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Porto
              
                CS Marítimo",https://www.betano.pt/odds/fc-porto-cs-maritimo/6568906/,Primeira Liga,"Sábado, 3 Outubro 2020 18:30",FC Porto,CS Marítimo,1.22,5.7,11.75,1.55,2.0,Mais de2.5,1.15,3.55,Mais de1.5,2.37,1.38,Mais de3.5,2.13,1.47,Ambas Equipas Marcam (Sim/Não),1.02,1.1,3.85,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:55"
19,1601031371-118,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Portimonense
              
                Sporting CP",https://www.betano.pt/odds/portimonense-sporting-cp/6568910/,Primeira Liga,"Domingo, 4 Outubro 2020 21:00",Portimonense,Sporting CP,4.9,3.75,1.65,1.60,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.4,1.36,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),2.12,1.19,1.14,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:55"
20,1601030415-18,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayern Munique
              
                Hertha Berlin",https://www.betano.pt/odds/bayern-munique-hertha-berlin/6562368/,Bundesliga,"Domingo, 4 Outubro 2020 17:00",Bayern Munique,Hertha Berlin,1.12,8.0,15.5,1.53,2.1,Mais de3.5,1.03,6.4,Mais de1.5,1.19,3.45,Mais de2.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),-,1.06,5.25,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:40"
21,1601031881-173,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Tottenham
              
                Newcastle",https://www.betano.pt/odds/tottenham-newcastle/6475944/,Premier League,"Domingo, 27 Setembro 2020 14:00",Tottenham,Newcastle,1.45,4.35,6.25,1.65,1.91,Mais de2.5,1.18,3.55,Mais de1.5,2.6,1.35,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.08,1.15,2.56,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
22,1601031065-86,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                Arsenal Tula",https://www.betano.pt/odds/tambov-arsenal-tula/6411716/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Tambov,Arsenal Tula,2.65,3.05,2.65,1.90,1.57,Mais de2.5,1.28,2.64,Mais de1.5,3.15,1.19,Mais de3.5,1.65,1.8,Ambas Equipas Marcam (Sim/Não),1.42,1.28,1.42,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:50"
23,1601031162-97,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sexta-feira, 25 Setembro 2020 11:52"
24,1601030551-33,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                Borussia Dortmund",https://www.betano.pt/odds/augsburgo-borussia-dortmund/6172670/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Augsburgo,Borussia Dortmund,6.7,4.55,1.4,2.12,1.53,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.70,1.14,1.07,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:40"
25,1601031197-100,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Sevilha
              
                Levante",https://www.betano.pt/odds/sevilha-levante/6567512/,LaLiga,"Quinta-feira, 1 Outubro 2020 18:00",Sevilha,Levante,1.53,4.3,5.3,1.67,1.87,Mais de2.5,1.2,3.35,Mais de1.5,2.76,1.3,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.12,1.15,2.37,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:52"
26,1601031845-169,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Liverpool
              
                Arsenal",https://www.betano.pt/odds/liverpool-arsenal/6422379/,Premier League,"Segunda-feira, 28 Setembro 2020 20:00",Liverpool,Arsenal,1.47,4.45,5.55,2.17,1.5,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.11,1.14,2.45,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
27,1601031233-104,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Villarreal
              
                Alavés",https://www.betano.pt/odds/villarreal-alaves/6567513/,LaLiga,"Quarta-feira, 30 Setembro 2020 18:00",Villarreal,Alavés,1.6,3.8,5.3,1.88,1.67,Mais de2.5,1.27,2.92,Mais de1.5,3.15,1.23,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.12,1.19,2.2,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:52"
28,1601030664-45,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Mónaco
              
                Estrasburgo",https://www.betano.pt/odds/monaco-estrasburgo/6374169/,Ligue 1,"Domingo, 27 Setembro 2020 14:00",Mónaco,Estrasburgo,1.85,3.45,4.05,1.67,1.8,Mais de2.5,1.21,3.1,Mais de1.5,2.67,1.28,Mais de3.5,1.6,1.91,Ambas Equipas Marcam (Sim/Não),1.20,1.22,1.87,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:42"
29,1601031628-146,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Fiorentina
              
                Sampdoria",https://www.betano.pt/odds/fiorentina-sampdoria/6595025/,Série A,"Sexta-feira, 2 Outubro 2020 19:45",Fiorentina,Sampdoria,1.67,3.75,4.6,1.67,1.87,Mais de2.5,1.21,3.3,Mais de1.5,2.7,1.32,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.16,1.21,2.05,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:58"
30,1601031354-117,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Alavés
              
                Getafe",https://www.betano.pt/odds/alaves-getafe/6502445/,LaLiga,"Sábado, 26 Setembro 2020 12:00",Alavés,Getafe,3.4,2.7,2.4,1.57,2.04,Mais de1.5,2.7,1.32,Mais de2.5,5.1,1.07,Mais de3.5,2.15,1.5,Ambas Equipas Marcam (Sim/Não),1.50,1.36,1.27,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:52"
31,1601031189-99,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Celta de Vigo
              
                Barcelona",https://www.betano.pt/odds/celta-de-vigo-barcelona/6567451/,LaLiga,"Quinta-feira, 1 Outubro 2020 20:30",Celta de Vigo,Barcelona,5.4,4.0,1.55,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.25,1.18,1.12,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:52"
32,1601031593-142,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Atalanta
              
                Cagliari",https://www.betano.pt/odds/atalanta-cagliari/6595029/,Série A,"Domingo, 4 Outubro 2020 11:30",Atalanta,Cagliari,1.32,5.4,7.3,1.85,1.7,Mais de3.5,1.07,5.15,Mais de1.5,1.32,2.68,Mais de2.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.06,1.09,3.1,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:58"
33,1601031908-176,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Brom
              
                Chelsea",https://www.betano.pt/odds/west-brom-chelsea/6387647/,Premier League,"Sábado, 26 Setembro 2020 17:30",West Brom,Chelsea,7.25,4.85,1.36,1.53,2.1,Mais de2.5,1.14,3.9,Mais de1.5,2.35,1.42,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),2.90,1.12,1.06,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
34,1601031434-125,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Guimarães
              
                FC Paços Ferreira",https://www.betano.pt/odds/vitoria-guimaraes-fc-pacos-ferreira/6568904/,Primeira Liga,"Sexta-feira, 2 Outubro 2020 21:15",Vitória Guimarães,FC Paços Ferreira,1.5,3.95,6.05,1.78,1.7,Mais de2.5,1.24,2.92,Mais de1.5,2.92,1.24,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.09,1.17,2.37,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:55"
35,1601031452-127,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Belenenses SAD
              
                Famalicão",https://www.betano.pt/odds/belenenses-sad-famalicao/6486172/,Primeira Liga,"Segunda-feira, 28 Setembro 2020 19:45",Belenenses SAD,Famalicão,2.5,2.98,2.9,1.90,1.61,Mais de2.5,1.28,2.72,Mais de1.5,3.1,1.21,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.36,1.3,1.47,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:55"
36,1601031900-175,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Burnley
              
                Southampton",https://www.betano.pt/odds/burnley-southampton/6385744/,Premier League,"Sábado, 26 Setembro 2020 20:00",Burnley,Southampton,3.2,3.1,2.25,1.95,1.63,Mais de2.5,1.31,2.72,Mais de1.5,3.3,1.21,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.57,1.28,1.31,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
37,1601030325-9,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Utrecht
              
                SC Heerenveen",https://www.betano.pt/odds/fc-utrecht-sc-heerenveen/6403096/,Eredivisie,"Sexta-feira, 2 Outubro 2020 19:00",FC Utrecht,SC Heerenveen,1.72,3.85,4.2,1.15,1.88,1X,,,,,,,,,,,,,,,,"Sexta-feira, 25 Setembro 2020 11:37"
38,1601031854-170,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                Aston Villa",https://www.betano.pt/odds/fulham-aston-villa/6397061/,Premier League,"Segunda-feira, 28 Setembro 2020 17:45",Fulham,Aston Villa,2.76,3.1,2.52,1.91,1.65,Mais de2.5,1.28,2.82,Mais de1.5,3.2,1.22,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.45,1.28,1.38,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
39,1601031497-132,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Boavista FC
              
                FC Porto",https://www.betano.pt/odds/boavista-fc-fc-porto/6486167/,Primeira Liga,"Sábado, 26 Setembro 2020 21:00",Boavista FC,FC Porto,7.45,4.15,1.42,1.67,1.8,Mais de2.5,1.2,3.15,Mais de1.5,2.65,1.3,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),2.65,1.16,1.05,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:55"
40,1601030995-79,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hamilton Academical
              
                Dundee United",https://www.betano.pt/odds/hamilton-academical-dundee-united/6347492/,Premiership,"Sábado, 26 Setembro 2020 15:00",Hamilton Academical,Dundee United,3.5,3.3,2.04,1.90,1.61,Mais de2.5,1.28,2.72,Mais de1.5,3.2,1.19,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.70,1.24,1.26,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:49"
41,1601030334-10,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Emmen
              
                Willem II Tilburg",https://www.betano.pt/odds/fc-emmen-willem-ii-tilburg/6357347/,Eredivisie,"Domingo, 27 Setembro 2020 15:45",FC Emmen,Willem II Tilburg,2.64,3.35,2.5,1.61,1.88,Mais de2.5,1.18,3.3,Mais de1.5,2.52,1.33,Mais de3.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),1.47,1.23,1.42,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:37"
42,1601031074-87,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                CSKA Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-cska-moscovo/6411715/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Ural Sverdlovskaya Oblast,CSKA Moscovo,4.65,3.4,1.75,1.87,1.6,Mais de2.5,1.27,2.68,Mais de1.5,3.1,1.19,Mais de3.5,1.75,1.7,Ambas Equipas Marcam (Sim/Não),1.95,1.23,1.16,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:50"
43,1601031755-159,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Liverpool",https://www.betano.pt/odds/aston-villa-liverpool/6458189/,Premier League,"Domingo, 4 Outubro 2020 19:15",Aston Villa,Liverpool,7.75,5.0,1.33,1.47,2.2,Mais de2.5,1.13,4.1,Mais de1.5,2.2,1.47,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),3.05,1.11,1.05,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
44,1601030524-30,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Estugarda",https://www.betano.pt/odds/mainz-05-estugarda/6172676/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Mainz 05,Estugarda,2.3,3.4,2.84,1.53,2.11,Mais de2.5,1.15,3.8,Mais de1.5,2.25,1.45,Mais de3.5,1.42,2.33,Ambas Equipas Marcam (Sim/Não),1.36,1.24,1.55,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:40"
45,1601031863-171,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Ham
              
                Wolverhampton",https://www.betano.pt/odds/west-ham-wolverhampton/6475943/,Premier League,"Domingo, 27 Setembro 2020 19:00",West Ham,Wolverhampton,3.6,3.25,2.02,1.95,1.63,Mais de2.5,1.3,2.76,Mais de1.5,3.3,1.21,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.70,1.26,1.24,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
46,1601030933-73,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Watford
              
                Luton Town",https://www.betano.pt/odds/watford-luton-town/6347480/,Championship,"Sábado, 26 Setembro 2020 12:30",Watford,Luton Town,1.7,3.5,4.9,1.85,1.65,Mais de2.5,1.27,2.76,Mais de1.5,3.05,1.22,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.14,1.22,2.02,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:45"
47,1601030352-12,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Utrecht
              
                RKC Waalwijk",https://www.betano.pt/odds/fc-utrecht-rkc-waalwijk/6356472/,Eredivisie,"Domingo, 27 Setembro 2020 13:30",FC Utrecht,RKC Waalwijk,1.26,5.65,9.0,1.72,1.75,Mais de3.5,1.05,5.0,Mais de1.5,1.28,2.72,Mais de2.5,1.53,2.02,Ambas Equipas Marcam (Sim/Não),1.03,1.11,3.5,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:37"
48,1601031515-134,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CS Marítimo
              
                CD Tondela",https://www.betano.pt/odds/cs-maritimo-cd-tondela/6486165/,Primeira Liga,"Sábado, 26 Setembro 2020 15:30",CS Marítimo,CD Tondela,2.25,3.05,3.3,2.14,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.85,1.65,Ambas Equipas Marcam (Sim/Não),1.28,1.28,1.57,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:55"
49,1601031872-172,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Leicester",https://www.betano.pt/odds/manchester-city-leicester/6397082/,Premier League,"Domingo, 27 Setembro 2020 16:30",Manchester City,Leicester,1.28,5.7,7.8,1.90,1.65,Mais de3.5,1.07,5.05,Mais de1.5,1.33,2.62,Mais de2.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.05,1.08,3.3,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 12:02"
50,1601031262-107,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Sociedad
              
                Valência",https://www.betano.pt/odds/real-sociedad-valencia/6567511/,LaLiga,"Terça-feira, 29 Setembro 2020 18:00",Real Sociedad,Valência,1.78,3.45,4.4,1.91,1.65,Mais de2.5,1.28,2.84,Mais de1.5,3.2,1.22,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.18,1.23,1.91,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:52"
51,1601031691-153,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Hellas Verona
              
                Udinese",https://www.betano.pt/odds/hellas-verona-udinese/6470820/,Série A,"Domingo, 27 Setembro 2020 14:00",Hellas Verona,Udinese,2.66,3.0,2.7,2.12,1.53,Mais de2.5,1.36,2.5,Mais de1.5,3.75,1.16,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.40,1.31,1.42,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:58"
52,1601031110-91,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"PFC Sochi
              
                Krasnodar",https://www.betano.pt/odds/pfc-sochi-krasnodar/6357057/,Premier Liga,"Domingo, 27 Setembro 2020 15:00",PFC Sochi,Krasnodar,3.1,3.45,2.13,1.72,1.72,Mais de2.5,1.21,3.0,Mais de1.5,2.8,1.25,Mais de3.5,1.6,1.87,Ambas Equipas Marcam (Sim/Não),1.63,1.22,1.32,1X,12.0,2X,"Sexta-feira, 25 Setembro 2020 11:50"
