web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
1601849255-154,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Farense
              
                Famalicão",https://www.betano.pt/odds/sc-farense-famalicao/6644923/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Farense,Famalicão,3.55,3.45,1.95,1.75,1.72,Mais de2.5,1.23,2.98,Mais de1.5,2.86,1.25,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.75,1.22,1.25,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:07",
1601848471-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Norwich City",https://www.betano.pt/odds/rotherham-norwich-city/6539922/,Championship,"Sábado, 17 Outubro 2020 15:00",Rotherham,Norwich City,3.5,3.3,2.04,1.75,1.72,Mais de2.5,1.23,2.96,Mais de1.5,2.8,1.26,Mais de3.5,1.6,1.9,Ambas Equipas Marcam (Sim/Não),1.70,1.24,1.26,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:51",
1601848348-43,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Cardiff
              
                Bournemouth",https://www.betano.pt/odds/cardiff-bournemouth/6579721/,Championship,"Quarta-feira, 21 Outubro 2020 19:45",Cardiff,Bournemouth,2.66,3.2,2.56,1.38,1.36,1X,,,,,,,,,,,,,,,,"Domingo, 4 Outubro 2020 22:51",
1601849270-156,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Braga
              
                CD Nacional Madeira",https://www.betano.pt/odds/sc-braga-cd-nacional-madeira/6644921/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Braga,CD Nacional Madeira,1.35,4.75,7.75,1.55,2.0,Mais de2.5,1.15,3.55,Mais de1.5,2.37,1.38,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.05,1.11,2.94,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:07",
1601849115-138,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Istanbul Basaksehir",https://www.betano.pt/odds/rb-leipzig-istanbul-basaksehir/6687538/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 20:00",RB Leipzig,Istanbul Basaksehir,1.35,5.15,7.15,1.95,1.61,Mais de3.5,1.09,4.7,Mais de1.5,1.38,2.45,Mais de2.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.06,1.11,2.98,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
1601848187-24,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Bayer Leverkusen",https://www.betano.pt/odds/mainz-05-bayer-leverkusen/6632980/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Mainz 05,Bayer Leverkusen,4.95,3.9,1.61,1.95,1.63,Mais de3.5,1.1,4.55,Mais de1.5,1.38,2.45,Mais de2.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),2.18,1.19,1.14,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:47",
1601849435-175,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Fulham",https://www.betano.pt/odds/sheffield-united-fulham/6493472/,Premier League,"Sábado, 17 Outubro 2020 15:00",Sheffield United,Fulham,1.95,3.2,4.0,2.04,1.57,Mais de2.5,1.33,2.62,Mais de1.5,3.55,1.18,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.21,1.27,1.78,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:09",
1601848563-70,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Zenit São Petersburgo
              
                PFC Sochi",https://www.betano.pt/odds/zenit-sao-petersburgo-pfc-sochi/6549567/,Premier Liga,"Domingo, 18 Outubro 2020 15:00",Zenit São Petersburgo,PFC Sochi,1.4,4.33,7.2,1.67,1.78,Mais de2.5,1.19,3.15,Mais de1.5,2.64,1.28,Mais de3.5,1.85,1.61,Ambas Equipas Marcam (Sim/Não),1.06,1.14,2.7,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:54",
1601848003-1,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                FC Utrecht",https://www.betano.pt/odds/fc-groningen-fc-utrecht/6549970/,Eredivisie,"Domingo, 18 Outubro 2020 15:45",FC Groningen,FC Utrecht,2.94,3.65,2.15,1.57,1.95,Mais de2.5,1.16,3.5,Mais de1.5,2.45,1.35,Mais de3.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),1.63,1.2,1.35,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:46",
1601848728-90,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"FC Dundalk
              
                Molde FK",https://www.betano.pt/odds/fc-dundalk-molde-fk/6692833/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 17:55",FC Dundalk,Molde FK,3.7,3.5,1.91,1.55,2.0,Mais de2.5,1.16,3.5,Mais de1.5,2.35,1.38,Mais de3.5,1.47,2.12,Ambas Equipas Marcam (Sim/Não),1.80,1.22,1.23,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:56",
1601849051-130,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Olympiacos
              
                Marselha",https://www.betano.pt/odds/olympiacos-marselha/6687308/,Liga dos Campeões - Jogos,"Quarta-feira, 21 Outubro 2020 20:00",Olympiacos,Marselha,2.33,3.2,2.96,2.02,1.57,Mais de2.5,1.32,2.68,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.35,1.27,1.53,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
1601849262-155,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CS Marítimo
              
                Portimonense",https://www.betano.pt/odds/cs-maritimo-portimonense/6644922/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",CS Marítimo,Portimonense,2.3,3.15,3.05,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.65,1.14,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.33,1.27,1.55,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:07",
1601848179-23,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                RB Leipzig",https://www.betano.pt/odds/augsburgo-rb-leipzig/6632981/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Augsburgo,RB Leipzig,5.4,4.1,1.53,2.10,1.53,Mais de3.5,1.12,4.2,Mais de1.5,1.44,2.3,Mais de2.5,1.5,2.16,Ambas Equipas Marcam (Sim/Não),2.33,1.17,1.12,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:47",
1601848455-57,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Wycombe
              
                Millwall FC",https://www.betano.pt/odds/wycombe-millwall-fc/6539926/,Championship,"Sábado, 17 Outubro 2020 15:00",Wycombe,Millwall FC,3.95,3.5,1.85,1.75,1.72,Mais de2.5,1.23,2.96,Mais de1.5,2.86,1.25,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.85,1.22,1.21,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:51",
1601848602-74,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Hoffenheim
              
                Estrela Vermelha",https://www.betano.pt/odds/hoffenheim-estrela-vermelha/6692850/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 20:00",Hoffenheim,Estrela Vermelha,1.42,4.33,6.8,2.13,1.47,Mais de3.5,1.12,3.9,Mais de1.5,1.47,2.15,Mais de2.5,1.6,1.91,Ambas Equipas Marcam (Sim/Não),1.07,1.14,2.64,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:56",
1601849239-152,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Sporting CP
              
                FC Porto",https://www.betano.pt/odds/sporting-cp-fc-porto/6644925/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Sporting CP,FC Porto,3.05,3.3,2.25,1.83,1.65,Mais de2.5,1.25,2.84,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.57,1.25,1.33,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:07",
1601848812-100,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Zenit São Petersburgo
              
                Lázio",https://www.betano.pt/odds/zenit-sao-petersburgo-lazio/6692725/,Liga dos Campeões - Jogos,"Quarta-feira, 4 Novembro 2020 17:55",Zenit São Petersburgo,Lázio,2.84,3.25,2.37,1.61,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.45,1.38,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.53,1.26,1.38,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
1601848370-46,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Coventry City
              
                Swansea City",https://www.betano.pt/odds/coventry-city-swansea-city/6569745/,Championship,"Terça-feira, 20 Outubro 2020 19:45",Coventry City,Swansea City,2.56,3.2,2.66,1.36,1.38,1X,,,,,,,,,,,,,,,,"Domingo, 4 Outubro 2020 22:51",
1601849372-168,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Inter de Milão
              
                AC Milão",https://www.betano.pt/odds/inter-de-milao-ac-milao/6650712/,Série A,"Sábado, 17 Outubro 2020 17:00",Inter de Milão,AC Milão,2.05,3.55,3.2,1.57,2.04,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.30,1.22,1.67,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:08",
1601848765-94,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Sevilha
              
                Krasnodar",https://www.betano.pt/odds/sevilha-krasnodar/6692731/,Liga dos Campeões - Jogos,"Quarta-feira, 4 Novembro 2020 20:00",Sevilha,Krasnodar,1.47,3.7,7.5,1.60,2.0,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.05,1.21,2.45,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
1601849146-141,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Real Madrid",https://www.betano.pt/odds/barcelona-real-madrid/6385298/,LaLiga,"Domingo, 25 Outubro 2020 20:00",Barcelona,Real Madrid,2.25,3.65,2.76,2.16,1.5,Mais de3.5,1.12,4.15,Mais de1.5,1.45,2.25,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),1.38,1.21,1.57,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:05",
1601849067-132,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Salzburgo
              
                Lokomotiv Moscovo",https://www.betano.pt/odds/salzburgo-lokomotiv-moscovo/6687600/,Liga dos Campeões - Jogos,"Quarta-feira, 21 Outubro 2020 17:55",Salzburgo,Lokomotiv Moscovo,1.55,4.2,5.05,1.50,2.15,Mais de2.5,1.14,4.0,Mais de1.5,2.25,1.45,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.13,1.16,2.25,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
1601849131-140,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Zenit São Petersburgo
              
                Club Brugge",https://www.betano.pt/odds/zenit-sao-petersburgo-club-brugge/6687590/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 17:55",Zenit São Petersburgo,Club Brugge,1.72,3.65,4.45,1.65,1.9,Mais de2.5,1.2,3.35,Mais de1.5,2.62,1.33,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.17,1.21,2.0,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
1601848281-35,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Saint-Étienne
              
                Nice",https://www.betano.pt/odds/saint-etienne-nice/6551752/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Saint-Étienne,Nice,2.05,3.25,3.5,1.80,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.96,1.23,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.26,1.25,1.67,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:50",
1601848333-41,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Queens Park Rangers
              
                Preston",https://www.betano.pt/odds/queens-park-rangers-preston/6579723/,Championship,"Quarta-feira, 21 Outubro 2020 19:45",Queens Park Rangers,Preston,2.45,3.25,2.74,1.35,1.42,1X,,,,,,,,,,,,,,,,"Domingo, 4 Outubro 2020 22:51",
1601849333-163,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Parma",https://www.betano.pt/odds/udinese-parma/6650717/,Série A,"Domingo, 18 Outubro 2020 17:00",Udinese,Parma,2.17,3.2,3.25,1.85,1.7,Mais de2.5,1.27,2.92,Mais de1.5,3.05,1.25,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.28,1.27,1.61,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:08",
1601848241-30,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Mónaco
              
                Montpellier",https://www.betano.pt/odds/monaco-montpellier/6551758/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Mónaco,Montpellier,1.87,3.5,3.85,1.75,1.72,Mais de2.5,1.23,2.96,Mais de1.5,2.86,1.25,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.22,1.22,1.83,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:50",
1601848517-64,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rotor Volgograd
              
                Tambov",https://www.betano.pt/odds/rotor-volgograd-tambov/6549573/,Premier Liga,"Domingo, 18 Outubro 2020 15:00",Rotor Volgograd,Tambov,2.64,3.1,2.64,1.36,1.36,1X,,,,,,,,,,,,,,,,"Domingo, 4 Outubro 2020 22:54",
1601848650-80,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Leicester
              
                FC Zorya Luhansk",https://www.betano.pt/odds/leicester-fc-zorya-luhansk/6692842/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 20:00",Leicester,FC Zorya Luhansk,1.28,4.95,10.0,1.60,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.45,1.35,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.03,1.14,3.35,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:56",
1601849208-149,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Bétis
              
                Real Sociedad",https://www.betano.pt/odds/betis-real-sociedad/6692096/,LaLiga,"Domingo, 18 Outubro 2020 20:00",Bétis,Real Sociedad,2.5,3.3,2.66,1.75,1.78,Mais de2.5,1.24,3.1,Mais de1.5,2.86,1.28,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.42,1.25,1.47,1X,12.0,2X,"Domingo, 4 Outubro 2020 23:05",
1601849099-136,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Lázio
              
                Borussia Dortmund",https://www.betano.pt/odds/lazio-borussia-dortmund/6687593/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 20:00",Lázio,Borussia Dortmund,2.9,3.6,2.19,2.05,1.55,Mais de3.5,1.12,4.25,Mais de1.5,1.42,2.33,Mais de2.5,1.36,2.5,Ambas Equipas Marcam (Sim/Não),1.61,1.22,1.36,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
1601848736-91,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Young Boys
              
                AS Roma",https://www.betano.pt/odds/young-boys-as-roma/6692832/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 17:55",Young Boys,AS Roma,4.15,3.5,1.8,1.63,1.87,Mais de2.5,1.19,3.25,Mais de1.5,2.54,1.32,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.90,1.22,1.19,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:56",
1601848494-62,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 4 Outubro 2020 22:54",
1601848698-86,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Standard Liége
              
                Rangers",https://www.betano.pt/odds/standard-liege-rangers/6692837/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 17:55",Standard Liége,Rangers,2.3,3.25,2.96,1.63,1.87,Mais de2.5,1.19,3.25,Mais de1.5,2.54,1.32,Mais de3.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),1.35,1.25,1.55,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:56",
1601848164-21,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                Wolfsburgo",https://www.betano.pt/odds/borussia-monchengladbach-wolfsburgo/6632983/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Borussia Mönchengladbach,Wolfsburgo,1.88,3.55,3.75,1.60,2.0,Mais de2.5,1.18,3.55,Mais de1.5,2.45,1.38,Mais de3.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.22,1.23,1.83,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:47",
1601848140-18,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Colónia",https://www.betano.pt/odds/estugarda-colonia/6700527/,Bundesliga,"Sexta-feira, 23 Outubro 2020 19:30",Estugarda,Colónia,1.78,3.6,4.15,1.16,1.85,1X,,,,,,,,,,,,,,,,"Domingo, 4 Outubro 2020 22:47",
1601848690-85,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Lech Poznan
              
                SL Benfica",https://www.betano.pt/odds/lech-poznan-sl-benfica/6692838/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 17:55",Lech Poznan,SL Benfica,4.7,3.5,1.72,1.72,1.75,Mais de2.5,1.23,2.98,Mais de1.5,2.8,1.26,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),2.00,1.21,1.15,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:56",
1601848634-78,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Villarreal
              
                Sivasspor",https://www.betano.pt/odds/villarreal-sivasspor/6692846/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 20:00",Villarreal,Sivasspor,1.42,4.2,7.2,1.60,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.4,1.36,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.06,1.15,2.64,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:56",
1601848415-52,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.7,3.65,4.7,1.67,1.8,Mais de2.5,1.2,3.15,Mais de1.5,2.66,1.3,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.04,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:51",
1601848940-116,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Istanbul Basaksehir
              
                PSG",https://www.betano.pt/odds/istanbul-basaksehir-psg/6692700/,Liga dos Campeões - Jogos,"Quarta-feira, 28 Outubro 2020 17:55",Istanbul Basaksehir,PSG,8.5,4.15,1.38,1.65,1.91,Mais de2.5,1.19,3.45,Mais de1.5,2.54,1.36,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),2.78,1.2,1.04,1X,12.0,2X,"Domingo, 4 Outubro 2020 22:59",
