,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
0,1598637466-33,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Huddersfield
              
                Norwich City",https://www.betano.pt/odds/huddersfield-norwich-city/6292088/,Championship,"Sábado, 12 Setembro 2020 15:00",Huddersfield,Norwich City,2.9,3.15,2.4,1.85,1.65,Mais de2.5,1.27,2.76,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.50,1.27,1.36,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 18:56"
1,1598637752-64,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sexta-feira, 28 Agosto 2020 19:02"
2,1598637624-50,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Kilmarnock FC
              
                Dundee United",https://www.betano.pt/odds/kilmarnock-fc-dundee-united/6102842/,Premiership,"Sábado, 29 Agosto 2020 15:00",Kilmarnock FC,Dundee United,2.37,3.15,2.92,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.36,1.26,1.53,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 18:58"
3,1598637867-76,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Brighton",https://www.betano.pt/odds/newcastle-brighton/6283430/,Premier League,"Sábado, 19 Setembro 2020 15:00",Newcastle,Brighton,2.35,3.1,3.0,2.10,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.65,1.17,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.33,1.28,1.53,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 19:02"
4,1598637404-27,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Montpellier",https://www.betano.pt/odds/rennes-montpellier/6304102/,Ligue 1,"Sábado, 29 Agosto 2020 16:00",Rennes,Montpellier,2.02,3.2,3.7,2.11,1.53,Mais de2.5,1.36,2.54,Mais de1.5,3.75,1.16,Mais de3.5,1.87,1.67,Ambas Equipas Marcam (Sim/Não),1.23,1.27,1.70,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 18:55"
5,1598637475-34,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Reading",https://www.betano.pt/odds/derby-county-reading/6292087/,Championship,"Sábado, 12 Setembro 2020 15:00",Derby County,Reading,2.02,3.35,3.5,1.80,1.67,Mais de2.5,1.24,2.9,Mais de1.5,2.96,1.23,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.26,1.23,1.72,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 18:56"
6,1598637369-23,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Angers
              
                Bordéus",https://www.betano.pt/odds/angers-bordeus/6304106/,Ligue 1,"Domingo, 30 Agosto 2020 14:00",Angers,Bordéus,2.25,3.05,3.3,1.42,2.33,Mais de1.5,2.33,1.42,Mais de2.5,4.25,1.12,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.28,1.3,1.57,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 18:55"
7,1598637297-16,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Hoffenheim",https://www.betano.pt/odds/colonia-hoffenheim/6170601/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Colónia,Hoffenheim,2.4,3.6,2.6,1.50,2.16,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.44,1.23,1.50,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 18:52"
8,1598637261-12,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Dortmund
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/borussia-dortmund-borussia-monchengladbach/6170552/,Bundesliga,"Sábado, 19 Setembro 2020 17:30",Borussia Dortmund,Borussia Mönchengladbach,1.61,4.2,4.5,1.95,1.63,Mais de3.5,1.09,4.65,Mais de1.5,1.38,2.45,Mais de2.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.17,1.16,2.17,1X,12.0,2X,"Sexta-feira, 28 Agosto 2020 18:52"
9,1598637554-42,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Ross County
              
                Celtic",https://www.betano.pt/odds/ross-county-celtic/6222971/,Premiership,"Sábado, 12 Setembro 2020 15:00",Ross County,Celtic,14.5,6.4,1.17,3.00,-,1X,,,,,,,,,,,,,,,,"Sexta-feira, 28 Agosto 2020 18:58"
