web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
"1604186043-7","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","VVV Venlo
              
                Heracles Almelo","https://www.betano.pt/odds/vvv-venlo-heracles-almelo/6741232/","Eredivisie","Sábado, 7 Novembro 2020 17:45","VVV Venlo","Heracles Almelo","2.40","3.30","2.76","1.33","1.44","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sábado, 31 Outubro 2020 23:13","null"
"1604186475-57","https://www.betano.pt/sport/futebol/escocia/premiership/1647r/","FC St Johnstone
              
                Kilmarnock FC","https://www.betano.pt/odds/fc-st-johnstone-kilmarnock-fc/6732449/","Premiership","Sexta-feira, 6 Novembro 2020 19:45","FC St Johnstone","Kilmarnock FC","2.11","3.15","3.25","1.90","1.60","Mais de2.5","1.28","2.68","Mais de1.5","3.20","1.19","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.28","1.25","1.63","1X","12","2X","Sábado, 31 Outubro 2020 23:20","null"
"1604186220-27","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Lyon
              
                Saint-Étienne","https://www.betano.pt/odds/lyon-saint-etienne/6752148/","Ligue 1","Domingo, 8 Novembro 2020 20:00","Lyon","Saint-Étienne","1.38","4.35","7.95","-","2.60","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sábado, 31 Outubro 2020 23:16","null"
"1604186132-17","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Borussia Dortmund
              
                Bayern Munique","https://www.betano.pt/odds/borussia-dortmund-bayern-munique/6886186/","Bundesliga","Sábado, 7 Novembro 2020 17:30","Borussia Dortmund","Bayern Munique","4.20","4.10","1.67","1.75","1.80","Mais de3.5","1.07","5.20","Mais de1.5","1.30","2.80","Mais de2.5","1.32","2.70","Ambas Equipas Marcam (Sim/Não)","2.05","1.17","1.19","1X","12","2X","Sábado, 31 Outubro 2020 23:15","null"
"1604185998-1","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","PSV Eindhoven
              
                Willem II Tilburg","https://www.betano.pt/odds/psv-eindhoven-willem-ii-tilburg/6749134/","Eredivisie","Domingo, 8 Novembro 2020 19:00","PSV Eindhoven","Willem II Tilburg","1.30","4.80","10.00","-","2.60","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sábado, 31 Outubro 2020 23:13","null"
"1604186936-111","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","Hellas Verona
              
                Benevento Calcio","https://www.betano.pt/odds/hellas-verona-benevento-calcio/6850080/","Série A","Segunda-feira, 2 Novembro 2020 19:45","Hellas Verona","Benevento Calcio","2.00","3.35","3.55","1.70","1.85","Mais de2.5","1.22","3.25","Mais de1.5","2.68","1.32","Mais de3.5","1.57","2.02","Ambas Equipas Marcam (Sim/Não)","1.25","1.25","1.72","1X","12","2X","Sábado, 31 Outubro 2020 23:27","null"
"1604186013-3","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Feyenoord
              
                FC Groningen","https://www.betano.pt/odds/feyenoord-fc-groningen/6750037/","Eredivisie","Domingo, 8 Novembro 2020 13:30","Feyenoord","FC Groningen","1.38","4.40","7.75","1.02","2.60","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sábado, 31 Outubro 2020 23:13","null"
"1604186068-10","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","AZ Alkmaar
              
                RKC Waalwijk","https://www.betano.pt/odds/az-alkmaar-rkc-waalwijk/6677744/","Eredivisie","Domingo, 1 Novembro 2020 19:00","AZ Alkmaar","RKC Waalwijk","1.24","6.00","9.50","1.87","1.63","Mais de3.5","1.06","4.75","Mais de1.5","1.32","2.54","Mais de2.5","1.67","1.80","Ambas Equipas Marcam (Sim/Não)","1.03","1.10","3.65","1X","12","2X","Sábado, 31 Outubro 2020 23:13","null"
"1604186499-60","https://www.betano.pt/sport/futebol/escocia/premiership/1647r/","Kilmarnock FC
              
                Rangers","https://www.betano.pt/odds/kilmarnock-fc-rangers/6674945/","Premiership","Domingo, 1 Novembro 2020 12:00","Kilmarnock FC","Rangers","9.50","5.15","1.25","1.57","1.95","Mais de2.5","1.16","3.50","Mais de1.5","2.45","1.35","Mais de3.5","2.05","1.50","Ambas Equipas Marcam (Sim/Não)","3.50","1.12","1.03","1X","12","2X","Sábado, 31 Outubro 2020 23:20","null"
"1604186181-23","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Werder Bremen
              
                Colónia","https://www.betano.pt/odds/werder-bremen-colonia/6886180/","Bundesliga","Sexta-feira, 6 Novembro 2020 19:30","Werder Bremen","Colónia","2.20","3.40","3.00","1.57","2.04","Mais de2.5","1.17","3.65","Mais de1.5","2.40","1.40","Mais de3.5","1.45","2.25","Ambas Equipas Marcam (Sim/Não)","1.33","1.24","1.60","1X","12","2X","Sábado, 31 Outubro 2020 23:15","null"
"1604186157-20","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Augsburgo
              
                Hertha Berlin","https://www.betano.pt/odds/augsburgo-hertha-berlin/6886183/","Bundesliga","Sábado, 7 Novembro 2020 14:30","Augsburgo","Hertha Berlin","2.58","3.40","2.50","1.57","2.02","Mais de2.5","1.17","3.60","Mais de1.5","2.40","1.40","Mais de3.5","1.47","2.20","Ambas Equipas Marcam (Sim/Não)","1.47","1.24","1.45","1X","12","2X","Sábado, 31 Outubro 2020 23:15","null"
"1604187085-129","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Fulham
              
                West Brom","https://www.betano.pt/odds/fulham-west-brom/6493643/","Premier League","Segunda-feira, 2 Novembro 2020 17:30","Fulham","West Brom","2.33","3.20","2.96","1.90","1.65","Mais de2.5","1.28","2.84","Mais de1.5","3.20","1.22","Mais de3.5","1.67","1.87","Ambas Equipas Marcam (Sim/Não)","1.35","1.27","1.53","1X","12","2X","Sábado, 31 Outubro 2020 23:29","null"
"1604186057-9","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Fortuna Sittard
              
                PEC Zwolle","https://www.betano.pt/odds/fortuna-sittard-pec-zwolle/6732094/","Eredivisie","Sexta-feira, 6 Novembro 2020 19:00","Fortuna Sittard","PEC Zwolle","2.30","3.45","2.82","1.33","1.47","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sábado, 31 Outubro 2020 23:13","null"
"1604186653-77","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Getafe
              
                Villarreal","https://www.betano.pt/odds/getafe-villarreal/6903490/","LaLiga","Domingo, 8 Novembro 2020 13:00","Getafe","Villarreal","2.45","2.96","2.98","1.44","2.30","Mais de1.5","2.30","1.44","Mais de2.5","4.20","1.12","Mais de3.5","1.95","1.63","Ambas Equipas Marcam (Sim/Não)","1.33","1.31","1.47","1X","12","2X","Sábado, 31 Outubro 2020 23:23","null"
"1604186444-54","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Huddersfield
              
                Bristol City","https://www.betano.pt/odds/huddersfield-bristol-city/6704632/","Championship","Terça-feira, 3 Novembro 2020 19:00","Huddersfield","Bristol City","2.63","3.00","2.58","1.95","1.57","Mais de2.5","1.31","2.60","Mais de1.5","3.30","1.18","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.42","1.27","1.42","1X","12","2X","Sábado, 31 Outubro 2020 23:19","null"
"1604186085-12","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","FC Emmen
              
                Feyenoord","https://www.betano.pt/odds/fc-emmen-feyenoord/6685631/","Eredivisie","Domingo, 1 Novembro 2020 13:30","FC Emmen","Feyenoord","4.70","4.05","1.61","2.11","1.47","Mais de3.5","1.11","4.00","Mais de1.5","1.44","2.20","Mais de2.5","1.47","2.13","Ambas Equipas Marcam (Sim/Não)","2.18","1.16","1.15","1X","12","2X","Sábado, 31 Outubro 2020 23:13","null"
"1604186148-19","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Mainz 05
              
                FC Schalke 04","https://www.betano.pt/odds/mainz-05-fc-schalke-04/6886184/","Bundesliga","Sábado, 7 Novembro 2020 14:30","Mainz 05","FC Schalke 04","2.19","3.30","3.10","1.65","1.91","Mais de2.5","1.20","3.35","Mais de1.5","2.56","1.35","Mais de3.5","1.53","2.12","Ambas Equipas Marcam (Sim/Não)","1.32","1.25","1.61","1X","12","2X","Sábado, 31 Outubro 2020 23:15","null"
"1604187006-119","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Manchester City
              
                Liverpool","https://www.betano.pt/odds/manchester-city-liverpool/6457878/","Premier League","Domingo, 8 Novembro 2020 16:30","Manchester City","Liverpool","1.91","3.95","3.30","2.05","1.55","Mais de3.5","1.10","4.55","Mais de1.5","1.42","2.37","Mais de2.5","1.40","2.40","Ambas Equipas Marcam (Sim/Não)","1.28","1.18","1.78","1X","12","2X","Sábado, 31 Outubro 2020 23:29","null"
"1604186381-46","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Derby County
              
                Queens Park Rangers","https://www.betano.pt/odds/derby-county-queens-park-rangers/6713848/","Championship","Quarta-feira, 4 Novembro 2020 19:45","Derby County","Queens Park Rangers","2.25","3.15","2.92","1.87","1.63","Mais de2.5","1.27","2.76","Mais de1.5","3.10","1.21","Mais de3.5","1.65","1.83","Ambas Equipas Marcam (Sim/Não)","1.35","1.25","1.53","1X","12","2X","Sábado, 31 Outubro 2020 23:19","null"
"1604186467-56","https://www.betano.pt/sport/futebol/escocia/premiership/1647r/","Motherwell FC
              
                Celtic","https://www.betano.pt/odds/motherwell-fc-celtic/6732445/","Premiership","Domingo, 8 Novembro 2020 12:00","Motherwell FC","Celtic","9.75","5.00","1.28","1.50","2.05","Mais de2.5","1.14","3.65","Mais de1.5","2.25","1.42","Mais de3.5","1.83","1.65","Ambas Equipas Marcam (Sim/Não)","3.30","1.14","1.03","1X","12","2X","Sábado, 31 Outubro 2020 23:20","null"
"1604186483-58","https://www.betano.pt/sport/futebol/escocia/premiership/1647r/","Ross County
              
                Livingston FC","https://www.betano.pt/odds/ross-county-livingston-fc/6732448/","Premiership","Sexta-feira, 6 Novembro 2020 19:45","Ross County","Livingston FC","2.98","3.20","2.20","1.91","1.60","Mais de2.5","1.28","2.72","Mais de1.5","3.25","1.19","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.57","1.25","1.33","1X","12","2X","Sábado, 31 Outubro 2020 23:20","null"
"1604187061-126","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Southampton
              
                Newcastle","https://www.betano.pt/odds/southampton-newcastle/6457879/","Premier League","Sexta-feira, 6 Novembro 2020 20:00","Southampton","Newcastle","1.75","3.75","4.10","1.65","1.91","Mais de2.5","1.19","3.45","Mais de1.5","2.63","1.33","Mais de3.5","1.63","1.95","Ambas Equipas Marcam (Sim/Não)","1.20","1.20","1.95","1X","12","2X","Sábado, 31 Outubro 2020 23:29","null"
"1604186365-44","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Rotherham
              
                Luton Town","https://www.betano.pt/odds/rotherham-luton-town/6713850/","Championship","Quarta-feira, 4 Novembro 2020 19:45","Rotherham","Luton Town","2.25","2.90","3.20","2.02","1.53","Mais de2.5","1.32","2.54","Mais de1.5","3.40","1.17","Mais de3.5","1.72","1.75","Ambas Equipas Marcam (Sim/Não)","1.28","1.30","1.55","1X","12","2X","Sábado, 31 Outubro 2020 23:19","null"
"1604186198-25","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Hertha Berlin
              
                Wolfsburgo","https://www.betano.pt/odds/hertha-berlin-wolfsburgo/6710251/","Bundesliga","Domingo, 1 Novembro 2020 17:00","Hertha Berlin","Wolfsburgo","2.54","3.30","2.60","1.65","1.91","Mais de2.5","1.20","3.35","Mais de1.5","2.60","1.35","Mais de3.5","1.50","2.13","Ambas Equipas Marcam (Sim/Não)","1.44","1.25","1.45","1X","12","2X","Sábado, 31 Outubro 2020 23:15","null"
"1604186661-78","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Atlético de Madrid
              
                Cádiz CF","https://www.betano.pt/odds/atletico-de-madrid-cadiz-cf/6903489/","LaLiga","Sábado, 7 Novembro 2020 20:00","Atlético de Madrid","Cádiz CF","1.38","4.20","8.50","2.25","1.45","Mais de2.5","1.40","2.40","Mais de1.5","4.10","1.13","Mais de3.5","2.66","1.33","Ambas Equipas Marcam (Sim/Não)","1.04","1.20","2.80","1X","12","2X","Sábado, 31 Outubro 2020 23:23","null"
"1604186960-114","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","AS Roma
              
                Fiorentina","https://www.betano.pt/odds/as-roma-fiorentina/6850077/","Série A","Domingo, 1 Novembro 2020 17:00","AS Roma","Fiorentina","1.75","3.90","3.90","2.10","1.53","Mais de3.5","1.12","4.25","Mais de1.5","1.44","2.30","Mais de2.5","1.42","2.33","Ambas Equipas Marcam (Sim/Não)","1.22","1.18","1.95","1X","12","2X","Sábado, 31 Outubro 2020 23:27","null"
"1604186857-102","https://www.betano.pt/sport/futebol/eua/mls/195161/","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sábado, 31 Outubro 2020 23:27",""
"1604186967-115","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","Torino
              
                Lázio","https://www.betano.pt/odds/torino-lazio/6850076/","Série A","Domingo, 1 Novembro 2020 14:00","Torino","Lázio","2.63","3.45","2.45","1.55","2.05","Mais de2.5","1.16","3.75","Mais de1.5","2.35","1.42","Mais de3.5","1.45","2.25","Ambas Equipas Marcam (Sim/Não)","1.47","1.24","1.42","1X","12","2X","Sábado, 31 Outubro 2020 23:27","null"
"1604186350-43","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Saint-Étienne
              
                Montpellier","https://www.betano.pt/odds/saint-etienne-montpellier/6686766/","Ligue 1","Domingo, 1 Novembro 2020 12:00","Saint-Étienne","Montpellier","2.25","3.30","2.98","1.75","1.72","Mais de2.5","1.23","2.96","Mais de1.5","2.86","1.25","Mais de3.5","1.60","1.91","Ambas Equipas Marcam (Sim/Não)","1.35","1.24","1.55","1X","12","2X","Sábado, 31 Outubro 2020 23:16","null"
"1604186250-31","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","FC Lorient
              
                Nantes","https://www.betano.pt/odds/fc-lorient-nantes/6751306/","Ligue 1","Domingo, 8 Novembro 2020 14:00","FC Lorient","Nantes","2.37","3.15","2.92","1.30","1.45","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sábado, 31 Outubro 2020 23:16","null"
