,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1599410636-25,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Mónaco",https://www.betano.pt/odds/rennes-monaco/6374149/,Ligue 1,"Sábado, 19 Setembro 2020 20:00",Rennes,Mónaco,2.35,3.3,2.86,1.72,1.75,Mais de2.5,1.22,3.05,Mais de1.5,2.76,1.27,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.36,1.24,1.53,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
11,1599410645-26,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"RC Lens
              
                Bordéus",https://www.betano.pt/odds/rc-lens-bordeus/6374148/,Ligue 1,"Sábado, 19 Setembro 2020 16:00",RC Lens,Bordéus,2.74,3.15,2.52,1.9,1.6,Mais de2.5,1.28,2.7,Mais de1.5,3.25,1.19,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.47,1.26,1.40,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
12,1599410503-11,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"RB Leipzig
              
                Mainz 05",https://www.betano.pt/odds/rb-leipzig-mainz-05/6170590/,Bundesliga,"Domingo, 20 Setembro 2020 14:30",RB Leipzig,Mainz 05,1.35,5.1,6.9,1.8,1.75,Mais de3.5,1.07,5.2,Mais de1.5,1.3,2.76,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.07,1.11,2.92,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
13,1599410976-60,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rotor Volgograd
              
                Krasnodar",https://www.betano.pt/odds/rotor-volgograd-krasnodar/6232018/,Premier Liga,"Domingo, 13 Setembro 2020 17:00",Rotor Volgograd,Krasnodar,6.0,3.85,1.53,1.85,1.61,Mais de2.5,1.26,2.74,Mais de1.5,3.05,1.2,Mais de3.5,1.9,1.57,Ambas Equipas Marcam (Sim/Não),2.33,1.18,1.09,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:49"
14,1599410834-46,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bristol City
              
                Coventry City",https://www.betano.pt/odds/bristol-city-coventry-city/6292085/,Championship,"Sábado, 12 Setembro 2020 15:00",Bristol City,Coventry City,2.13,3.2,3.35,1.83,1.65,Mais de2.5,1.27,2.78,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.28,1.25,1.63,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:46"
15,1599411401-104,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Fulham",https://www.betano.pt/odds/leeds-united-fulham/6283414/,Premier League,"Sábado, 19 Setembro 2020 15:00",Leeds United,Fulham,1.75,3.5,4.55,1.88,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.2,1.22,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.16,1.23,1.95,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:55"
16,1599411162-79,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Santa Clara
              
                CS Marítimo",https://www.betano.pt/odds/cd-santa-clara-cs-maritimo/6361734/,Primeira Liga,"Domingo, 20 Setembro 2020 17:00",CD Santa Clara,CS Marítimo,2.13,3.05,3.55,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.55,1.18,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.25,1.3,1.63,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:52"
17,1599410413-1,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Wolfsburgo",https://www.betano.pt/odds/friburgo-wolfsburgo/6172673/,Bundesliga,"Domingo, 27 Setembro 2020 17:00",Friburgo,Wolfsburgo,2.78,3.3,2.4,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.82,1.28,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.50,1.26,1.38,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
18,1599411431-107,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Brighton
              
                Chelsea",https://www.betano.pt/odds/brighton-chelsea/6282797/,Premier League,"Segunda-feira, 14 Setembro 2020 20:00",Brighton,Chelsea,4.5,3.95,1.65,1.65,1.91,Mais de2.5,1.18,3.5,Mais de1.5,2.64,1.33,Mais de3.5,1.65,1.9,Ambas Equipas Marcam (Sim/Não),2.10,1.18,1.16,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:55"
19,1599411251-88,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Benevento Calcio
              
                Inter de Milão",https://www.betano.pt/odds/benevento-calcio-inter-de-milao/6400665/,Série A,"Quarta-feira, 30 Setembro 2020 14:00",Benevento Calcio,Inter de Milão,8.0,5.05,1.32,2.12,1.53,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),3.10,1.11,1.04,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:53"
20,1599410449-5,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                1. FC Union Berlin",https://www.betano.pt/odds/borussia-monchengladbach-1-fc-union-berlin/6172672/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Borussia Mönchengladbach,1. FC Union Berlin,1.55,4.1,5.15,1.63,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.58,1.35,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.13,1.17,2.25,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
21,1599410967-59,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Zenit São Petersburgo
              
                Arsenal Tula",https://www.betano.pt/odds/zenit-sao-petersburgo-arsenal-tula/6232012/,Premier Liga,"Segunda-feira, 14 Setembro 2020 16:30",Zenit São Petersburgo,Arsenal Tula,1.24,5.2,12.25,1.72,1.72,Mais de2.5,1.21,2.98,Mais de1.5,2.78,1.25,Mais de3.5,2.33,1.36,Ambas Equipas Marcam (Sim/Não),1.02,1.12,3.65,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:49"
22,1599410422-2,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                Bayern Munique",https://www.betano.pt/odds/hoffenheim-bayern-munique/6172675/,Bundesliga,"Domingo, 27 Setembro 2020 14:30",Hoffenheim,Bayern Munique,6.25,5.1,1.38,1.65,1.91,Mais de3.5,1.04,5.8,Mais de1.5,1.25,3.05,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),2.80,1.11,1.09,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
23,1599410663-28,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Marselha
              
                Saint-Étienne",https://www.betano.pt/odds/marselha-saint-etienne/6374143/,Ligue 1,"Quinta-feira, 17 Setembro 2020 20:00",Marselha,Saint-Étienne,1.83,3.25,4.45,1.87,1.63,Mais de2.5,1.27,2.76,Mais de1.5,3.05,1.22,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.17,1.25,1.87,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
24,1599410512-12,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Dortmund
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/borussia-dortmund-borussia-monchengladbach/6170552/,Bundesliga,"Sábado, 19 Setembro 2020 17:30",Borussia Dortmund,Borussia Mönchengladbach,1.61,4.15,4.6,1.95,1.63,Mais de3.5,1.1,4.6,Mais de1.5,1.38,2.45,Mais de2.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.16,1.16,2.19,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
25,1599411038-67,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 6 Setembro 2020 17:50"
26,1599410904-53,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Ross County
              
                Celtic",https://www.betano.pt/odds/ross-county-celtic/6222971/,Premiership,"Sábado, 12 Setembro 2020 15:00",Ross County,Celtic,17.5,6.55,1.15,2.04,1.53,Mais de3.5,1.1,4.15,Mais de1.5,1.42,2.25,Mais de2.5,2.15,1.47,Ambas Equipas Marcam (Sim/Não),4.80,1.07,-,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:48"
27,1599411476-112,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Southampton",https://www.betano.pt/odds/crystal-palace-fc-southampton/6282736/,Premier League,"Sábado, 12 Setembro 2020 15:00",Crystal Palace FC,Southampton,2.82,3.05,2.5,2.0,1.6,Mais de2.5,1.33,2.66,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.47,1.28,1.38,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:55"
28,1599411135-76,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Portimonense
              
                FC Paços Ferreira",https://www.betano.pt/odds/portimonense-fc-pacos-ferreira/6361745/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 19:45",Portimonense,FC Paços Ferreira,2.15,3.15,3.35,2.15,1.5,Mais de2.5,1.36,2.5,Mais de1.5,3.85,1.15,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.28,1.28,1.63,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:52"
29,1599411144-77,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                Rio Ave FC",https://www.betano.pt/odds/cd-tondela-rio-ave-fc/6361751/,Primeira Liga,"Domingo, 20 Setembro 2020 21:00",CD Tondela,Rio Ave FC,3.35,3.05,2.2,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.55,1.18,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.57,1.3,1.28,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:52"
30,1599410601-21,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"FC Metz
              
                Stade Reims",https://www.betano.pt/odds/fc-metz-stade-reims/6374157/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",FC Metz,Stade Reims,2.6,2.98,2.78,2.15,1.47,Mais de2.5,1.38,2.37,Mais de1.5,3.75,1.13,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.38,1.3,1.44,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
31,1599411021-65,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                FC Ufa",https://www.betano.pt/odds/tambov-fc-ufa/6232017/,Premier Liga,"Sábado, 12 Setembro 2020 11:45",Tambov,FC Ufa,2.76,2.86,2.72,1.45,2.13,Mais de1.5,2.35,1.36,Mais de2.5,4.25,1.08,Mais de3.5,1.95,1.55,Ambas Equipas Marcam (Sim/Não),1.40,1.32,1.38,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:49"
32,1599410753-38,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Montpellier
              
                Nice",https://www.betano.pt/odds/montpellier-nice/6374125/,Ligue 1,"Sábado, 12 Setembro 2020 16:00",Montpellier,Nice,2.16,3.0,3.5,1.95,1.57,Mais de2.5,1.3,2.62,Mais de1.5,3.3,1.18,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.26,1.28,1.61,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
33,1599411485-113,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                Arsenal",https://www.betano.pt/odds/fulham-arsenal/6282760/,Premier League,"Sábado, 12 Setembro 2020 12:30",Fulham,Arsenal,5.0,4.1,1.57,1.61,1.95,Mais de2.5,1.17,3.65,Mais de1.5,2.52,1.36,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),2.25,1.17,1.14,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:55"
34,1599410816-44,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Reading",https://www.betano.pt/odds/derby-county-reading/6292087/,Championship,"Sábado, 12 Setembro 2020 15:00",Derby County,Reading,1.95,3.4,3.6,1.78,1.7,Mais de2.5,1.24,2.92,Mais de1.5,2.92,1.24,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.24,1.23,1.75,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:46"
35,1599410922-55,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Rangers
              
                Dundee United",https://www.betano.pt/odds/rangers-dundee-united/6222969/,Premiership,"Sábado, 12 Setembro 2020 15:00",Rangers,Dundee United,1.17,7.05,11.5,2.12,1.47,Mais de3.5,1.1,4.15,Mais de1.5,1.42,2.25,Mais de2.5,2.05,1.5,Ambas Equipas Marcam (Sim/Não),1.02,1.07,4.35,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:48"
36,1599410619-23,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Dijon",https://www.betano.pt/odds/estrasburgo-dijon/6374154/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",Estrasburgo,Dijon,1.95,3.2,3.9,1.9,1.61,Mais de2.5,1.28,2.72,Mais de1.5,3.1,1.21,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.21,1.26,1.75,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
37,1599411064-69,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Alavés
              
                Bétis",https://www.betano.pt/odds/alaves-betis/6384933/,LaLiga,"Segunda-feira, 14 Setembro 2020 20:00",Alavés,Bétis,2.72,3.0,2.64,2.0,1.6,Mais de2.5,1.32,2.67,Mais de1.5,3.4,1.2,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.42,1.3,1.40,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:50"
38,1599411216-85,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 6 Setembro 2020 17:53"
39,1599411208-84,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Famalicão
              
                SL Benfica",https://www.betano.pt/odds/famalicao-sl-benfica/6361732/,Primeira Liga,"Sexta-feira, 18 Setembro 2020 19:00",Famalicão,SL Benfica,8.5,4.7,1.33,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.87,1.67,Ambas Equipas Marcam (Sim/Não),3.05,1.16,1.03,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:52"
40,1599410628-24,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Montpellier
              
                Angers",https://www.betano.pt/odds/montpellier-angers/6374153/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",Montpellier,Angers,2.1,3.2,3.5,2.05,1.5,Mais de2.5,1.33,2.5,Mais de1.5,3.6,1.15,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.26,1.26,1.67,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
41,1599410762-39,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Bordéus
              
                Lyon",https://www.betano.pt/odds/bordeus-lyon/6374123/,Ligue 1,"Sexta-feira, 11 Setembro 2020 20:00",Bordéus,Lyon,3.8,3.05,2.04,1.95,1.57,Mais de2.5,1.3,2.62,Mais de1.5,3.3,1.18,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.70,1.28,1.22,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:42"
42,1599410789-41,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Preston
              
                Swansea City",https://www.betano.pt/odds/preston-swansea-city/6292090/,Championship,"Sábado, 12 Setembro 2020 15:00",Preston,Swansea City,2.25,3.15,3.1,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.32,1.27,1.55,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:46"
43,1599410431-3,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"FC Schalke 04
              
                Werder Bremen",https://www.betano.pt/odds/fc-schalke-04-werder-bremen/6172677/,Bundesliga,"Sábado, 26 Setembro 2020 17:30",FC Schalke 04,Werder Bremen,2.25,3.5,2.86,1.6,2.0,Mais de2.5,1.18,3.55,Mais de1.5,2.45,1.38,Mais de3.5,1.5,2.17,Ambas Equipas Marcam (Sim/Não),1.36,1.23,1.57,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
44,1599411109-74,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Eibar
              
                Celta de Vigo",https://www.betano.pt/odds/eibar-celta-de-vigo/6384934/,LaLiga,"Sábado, 12 Setembro 2020 15:00",Eibar,Celta de Vigo,2.37,3.05,3.05,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.55,1.18,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.33,1.3,1.50,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:50"
45,1599410869-50,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Brentford FC",https://www.betano.pt/odds/birmingham-brentford-fc/6292083/,Championship,"Sábado, 12 Setembro 2020 12:30",Birmingham,Brentford FC,3.9,3.35,1.91,1.8,1.67,Mais de2.5,1.26,2.82,Mais de1.5,2.98,1.23,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.80,1.24,1.21,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:46"
46,1599411296-93,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Parma
              
                Nápoles",https://www.betano.pt/odds/parma-napoles/6400674/,Série A,"Domingo, 20 Setembro 2020 11:30",Parma,Nápoles,4.75,3.7,1.67,1.5,2.13,Mais de2.5,1.14,3.9,Mais de1.5,2.25,1.45,Mais de3.5,1.5,2.15,Ambas Equipas Marcam (Sim/Não),2.05,1.21,1.15,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:53"
47,1599410557-17,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Eintracht Frankfurt
              
                Arminia Bielefeld",https://www.betano.pt/odds/eintracht-frankfurt-arminia-bielefeld/6170553/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Eintracht Frankfurt,Arminia Bielefeld,1.63,3.95,4.65,1.5,2.15,Mais de2.5,1.14,3.9,Mais de1.5,2.25,1.45,Mais de3.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.16,1.18,2.13,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
48,1599411419-106,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Wolverhampton",https://www.betano.pt/odds/sheffield-united-wolverhampton/6282798/,Premier League,"Segunda-feira, 14 Setembro 2020 20:00",Sheffield United,Wolverhampton,3.35,2.94,2.25,2.3,1.44,Mais de2.5,1.42,2.33,Mais de1.5,4.15,1.12,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.55,1.32,1.28,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:55"
49,1599410565-18,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayern Munique
              
                FC Schalke 04",https://www.betano.pt/odds/bayern-munique-fc-schalke-04/6170476/,Bundesliga,"Sexta-feira, 18 Setembro 2020 19:30",Bayern Munique,FC Schalke 04,1.14,7.65,14.25,1.53,2.1,Mais de3.5,1.03,6.4,Mais de1.5,1.19,3.45,Mais de2.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.02,1.06,4.95,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:39"
50,1599411410-105,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                West Brom",https://www.betano.pt/odds/everton-west-brom/6283413/,Premier League,"Sábado, 19 Setembro 2020 12:30",Everton,West Brom,1.57,4.05,5.2,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.13,1.17,2.25,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:55"
51,1599411260-89,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AC Milão
              
                Bolonha",https://www.betano.pt/odds/ac-milao-bolonha/6400672/,Série A,"Segunda-feira, 21 Setembro 2020 19:45",AC Milão,Bolonha,1.53,4.05,5.55,1.5,2.14,Mais de2.5,1.14,3.9,Mais de1.5,2.25,1.45,Mais de3.5,1.57,2.04,Ambas Equipas Marcam (Sim/Não),1.11,1.18,2.33,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:53"
52,1599410852-48,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Barnsley FC
              
                Luton Town",https://www.betano.pt/odds/barnsley-fc-luton-town/6292082/,Championship,"Sábado, 12 Setembro 2020 15:00",Barnsley FC,Luton Town,2.1,3.3,3.35,1.8,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.96,1.23,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.65,1X,12.0,2X,"Domingo, 6 Setembro 2020 17:46"
