,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1598875271-4,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Estugarda",https://www.betano.pt/odds/mainz-05-estugarda/6172676/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Mainz 05,Estugarda,2.3,3.3,2.92,2.1,1.53,Mais de3.5,1.12,4.15,Mais de1.5,1.45,2.25,Mais de2.5,1.36,2.5,Ambas Equipas Marcam (Sim/Não),1.35,1.26,1.55,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
11,1598875860-66,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Guimarães
              
                Belenenses SAD",https://www.betano.pt/odds/vitoria-guimaraes-belenenses-sad/6361737/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",Vitória Guimarães,Belenenses SAD,1.61,3.85,5.05,1.65,1.91,Mais de2.5,1.2,3.4,Mais de1.5,2.58,1.35,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.13,1.19,2.18,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:09"
12,1598875423-20,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"PSG
              
                FC Metz",https://www.betano.pt/odds/psg-fc-metz/6317840/,Ligue 1,"Quarta-feira, 16 Setembro 2020 20:00",PSG,FC Metz,1.07,10.0,21.0,2.1,1.53,Mais de4.5,1.02,6.55,Mais de1.5,1.16,3.75,Mais de2.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),-,1.03,6.65,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:03"
13,1598875503-29,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Montpellier
              
                Nice",https://www.betano.pt/odds/montpellier-nice/6374125/,Ligue 1,"Sábado, 12 Setembro 2020 16:00",Montpellier,Nice,2.16,3.05,3.45,1.9,1.6,Mais de2.5,1.28,2.7,Mais de1.5,3.15,1.2,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.26,1.27,1.63,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:03"
14,1598875555-34,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Millwall FC
              
                Stoke City",https://www.betano.pt/odds/millwall-fc-stoke-city/6292089/,Championship,"Sábado, 12 Setembro 2020 15:00",Millwall FC,Stoke City,2.54,2.98,2.86,2.16,1.45,Mais de2.5,1.38,2.35,Mais de1.5,3.75,1.13,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.36,1.28,1.45,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:05"
15,1598875298-7,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                Borussia Dortmund",https://www.betano.pt/odds/augsburgo-borussia-dortmund/6172670/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Augsburgo,Borussia Dortmund,5.75,4.35,1.47,1.87,1.67,Mais de3.5,1.09,4.8,Mais de1.5,1.35,2.6,Mais de2.5,1.42,2.33,Ambas Equipas Marcam (Sim/Não),2.45,1.15,1.10,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
16,1598875387-17,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Eintracht Frankfurt
              
                Arminia Bielefeld",https://www.betano.pt/odds/eintracht-frankfurt-arminia-bielefeld/6170553/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Eintracht Frankfurt,Arminia Bielefeld,1.63,4.0,4.6,1.5,2.15,Mais de2.5,1.14,3.95,Mais de1.5,2.25,1.45,Mais de3.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.16,1.18,2.13,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
17,1598875458-24,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Dijon
              
                Stade Brestois 29",https://www.betano.pt/odds/dijon-stade-brestois-29/6374134/,Ligue 1,"Domingo, 13 Setembro 2020 14:00",Dijon,Stade Brestois 29,2.25,3.2,3.1,1.9,1.6,Mais de2.5,1.28,2.68,Mais de1.5,3.2,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.32,1.26,1.57,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:03"
18,1598875957-76,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Southampton
              
                Tottenham",https://www.betano.pt/odds/southampton-tottenham/6283449/,Premier League,"Domingo, 20 Setembro 2020 12:00",Southampton,Tottenham,3.7,3.35,1.95,1.75,1.78,Mais de2.5,1.24,3.1,Mais de1.5,2.86,1.28,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.75,1.25,1.24,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:11"
19,1598875307-8,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Colónia",https://www.betano.pt/odds/arminia-bielefeld-colonia/6172669/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Arminia Bielefeld,Colónia,2.63,3.3,2.52,1.5,2.14,Mais de2.5,1.14,3.9,Mais de1.5,2.2,1.47,Mais de3.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),1.45,1.26,1.42,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
20,1598875975-78,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Burnley",https://www.betano.pt/odds/leicester-burnley/6283416/,Premier League,"Sábado, 19 Setembro 2020 16:00",Leicester,Burnley,1.65,3.75,4.8,1.7,1.85,Mais de2.5,1.22,3.25,Mais de1.5,2.74,1.31,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.10,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:11"
21,1598875772-57,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Zenit São Petersburgo
              
                Arsenal Tula",https://www.betano.pt/odds/zenit-sao-petersburgo-arsenal-tula/6232012/,Premier Liga,"Domingo, 13 Setembro 2020 15:00",Zenit São Petersburgo,Arsenal Tula,1.25,4.95,12.75,1.67,1.78,Mais de2.5,1.2,3.05,Mais de1.5,2.65,1.28,Mais de3.5,2.25,1.4,Ambas Equipas Marcam (Sim/Não),1.02,1.13,3.55,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:08"
22,1598875667-46,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"St Mirren
              
                Hibernian FC",https://www.betano.pt/odds/st-mirren-hibernian-fc/6222970/,Premiership,"Sábado, 12 Setembro 2020 15:00",St Mirren,Hibernian FC,3.2,3.2,2.2,1.87,1.63,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.60,1.25,1.30,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:07"
23,1598875590-38,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bristol City
              
                Coventry City",https://www.betano.pt/odds/bristol-city-coventry-city/6292085/,Championship,"Sábado, 12 Setembro 2020 15:00",Bristol City,Coventry City,2.14,3.3,3.25,1.83,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.30,1.24,1.63,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:05"
24,1598875755-55,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FC Akhmat Grozny
              
                PFC Sochi",https://www.betano.pt/odds/fc-akhmat-grozny-pfc-sochi/6232014/,Premier Liga,"Domingo, 13 Setembro 2020 15:00",FC Akhmat Grozny,PFC Sochi,2.37,3.3,2.82,1.87,1.6,Mais de2.5,1.26,2.72,Mais de1.5,3.15,1.19,Mais de3.5,1.67,1.78,Ambas Equipas Marcam (Sim/Não),1.38,1.24,1.50,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:08"
25,1598875441-22,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Mónaco
              
                Nantes",https://www.betano.pt/odds/monaco-nantes/6374138/,Ligue 1,"Domingo, 13 Setembro 2020 16:00",Mónaco,Nantes,1.75,3.75,4.15,1.6,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.45,1.35,Mais de3.5,1.55,2.0,Ambas Equipas Marcam (Sim/Não),1.19,1.19,1.95,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:03"
26,1598875921-72,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Manchester City",https://www.betano.pt/odds/wolverhampton-manchester-city/6283450/,Premier League,"Segunda-feira, 21 Setembro 2020 20:00",Wolverhampton,Manchester City,6.8,4.33,1.42,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),2.64,1.15,1.07,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:11"
27,1598875764-56,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rostov
              
                Lokomotiv Moscovo",https://www.betano.pt/odds/rostov-lokomotiv-moscovo/6232013/,Premier Liga,"Domingo, 13 Setembro 2020 15:00",Rostov,Lokomotiv Moscovo,2.37,3.1,2.98,1.83,1.63,Mais de2.5,1.26,2.72,Mais de1.5,3.0,1.21,Mais de3.5,1.63,1.83,Ambas Equipas Marcam (Sim/Não),1.33,1.27,1.50,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:08"
28,1598875316-9,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hertha Berlin
              
                Eintracht Frankfurt",https://www.betano.pt/odds/hertha-berlin-eintracht-frankfurt/6172674/,Bundesliga,"Sexta-feira, 25 Setembro 2020 14:30",Hertha Berlin,Eintracht Frankfurt,2.16,3.4,3.1,1.53,2.11,Mais de2.5,1.15,3.85,Mais de1.5,2.25,1.45,Mais de3.5,1.44,2.3,Ambas Equipas Marcam (Sim/Não),1.32,1.25,1.63,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
29,1598875939-74,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Brighton",https://www.betano.pt/odds/newcastle-brighton/6283430/,Premier League,"Domingo, 20 Setembro 2020 14:00",Newcastle,Brighton,2.35,3.1,3.0,2.1,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.65,1.17,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.33,1.28,1.53,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:11"
30,1598875378-16,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Hoffenheim",https://www.betano.pt/odds/colonia-hoffenheim/6170601/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Colónia,Hoffenheim,2.4,3.55,2.6,1.5,2.17,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.44,1.23,1.50,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
31,1598875649-44,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Kilmarnock FC",https://www.betano.pt/odds/aberdeen-fc-kilmarnock-fc/6222972/,Premiership,"Sábado, 12 Setembro 2020 15:00",Aberdeen FC,Kilmarnock FC,2.0,3.15,3.8,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.55,1.15,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.22,1.26,1.72,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:07"
32,1598875352-13,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Augsburgo",https://www.betano.pt/odds/1-fc-union-berlin-augsburgo/6170757/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",1. FC Union Berlin,Augsburgo,2.19,3.25,3.15,1.87,1.67,Mais de2.5,1.27,2.9,Mais de1.5,3.15,1.23,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.31,1.26,1.61,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
33,1598875289-6,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayer Leverkusen
              
                RB Leipzig",https://www.betano.pt/odds/bayer-leverkusen-rb-leipzig/6172671/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Bayer Leverkusen,RB Leipzig,2.72,3.5,2.35,2.15,1.5,Mais de3.5,1.13,4.05,Mais de1.5,1.47,2.2,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.53,1.23,1.40,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
34,1598875824-62,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Sporting CP
              
                Gil Vicente FC",https://www.betano.pt/odds/sporting-cp-gil-vicente-fc/6361748/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",Sporting CP,Gil Vicente FC,1.28,4.95,10.0,1.83,1.72,Mais de2.5,1.25,3.05,Mais de1.5,3.05,1.25,Mais de3.5,2.4,1.4,Ambas Equipas Marcam (Sim/Não),1.02,1.15,3.35,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:09"
35,1598875334-11,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"RB Leipzig
              
                Mainz 05",https://www.betano.pt/odds/rb-leipzig-mainz-05/6170590/,Bundesliga,"Domingo, 20 Setembro 2020 14:30",RB Leipzig,Mainz 05,1.36,5.1,6.65,1.8,1.75,Mais de3.5,1.06,5.25,Mais de1.5,1.3,2.78,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.07,1.11,2.86,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
36,1598876073-89,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                Arsenal",https://www.betano.pt/odds/fulham-arsenal/6282760/,Premier League,"Sábado, 12 Setembro 2020 12:30",Fulham,Arsenal,4.95,4.1,1.57,1.61,1.95,Mais de2.5,1.17,3.65,Mais de1.5,2.52,1.36,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),2.25,1.17,1.14,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:11"
37,1598875746-54,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"CSKA Moscovo
              
                Spartak Moscovo",https://www.betano.pt/odds/cska-moscovo-spartak-moscovo/6232015/,Premier Liga,"Domingo, 13 Setembro 2020 15:00",CSKA Moscovo,Spartak Moscovo,2.4,3.4,2.7,1.72,1.72,Mais de2.5,1.21,3.0,Mais de1.5,2.78,1.25,Mais de3.5,1.57,1.91,Ambas Equipas Marcam (Sim/Não),1.40,1.23,1.50,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:08"
38,1598875789-59,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Segunda-feira, 31 Agosto 2020 13:09"
39,1598875711-50,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                FK Khimki",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-fk-khimki/6232021/,Premier Liga,"Domingo, 13 Setembro 2020 15:00",Ural Sverdlovskaya Oblast,FK Khimki,2.02,3.35,3.5,1.8,1.65,Mais de2.5,1.25,2.78,Mais de1.5,3.0,1.21,Mais de3.5,1.67,1.78,Ambas Equipas Marcam (Sim/Não),1.26,1.23,1.70,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:08"
40,1598875781-58,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Segunda-feira, 31 Agosto 2020 13:09"
41,1598875244-1,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Wolfsburgo",https://www.betano.pt/odds/friburgo-wolfsburgo/6172673/,Bundesliga,"Domingo, 27 Setembro 2020 17:00",Friburgo,Wolfsburgo,2.82,3.35,2.35,1.75,1.78,Mais de2.5,1.24,3.1,Mais de1.5,2.92,1.27,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.53,1.25,1.38,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
42,1598875606-40,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Barnsley FC
              
                Luton Town",https://www.betano.pt/odds/barnsley-fc-luton-town/6292082/,Championship,"Sábado, 12 Setembro 2020 15:00",Barnsley FC,Luton Town,2.1,3.3,3.3,1.8,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.96,1.23,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.65,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:05"
43,1598876055-87,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Ham
              
                Newcastle",https://www.betano.pt/odds/west-ham-newcastle/6282784/,Premier League,"Sábado, 12 Setembro 2020 15:00",West Ham,Newcastle,2.12,3.35,3.25,1.85,1.7,Mais de2.5,1.26,2.96,Mais de1.5,3.1,1.24,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.30,1.24,1.65,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:11"
44,1598875485-27,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Lille
              
                FC Metz",https://www.betano.pt/odds/lille-fc-metz/6374130/,Ligue 1,"Domingo, 13 Setembro 2020 12:00",Lille,FC Metz,1.53,3.75,6.2,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,2.05,1.5,Ambas Equipas Marcam (Sim/Não),1.08,1.18,2.35,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:03"
45,1598875684-48,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Motherwell FC
              
                FC St Johnstone",https://www.betano.pt/odds/motherwell-fc-fc-st-johnstone/6222968/,Premiership,"Sábado, 12 Setembro 2020 15:00",Motherwell FC,FC St Johnstone,1.91,3.4,3.75,1.87,1.63,Mais de2.5,1.27,2.78,Mais de1.5,3.1,1.21,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.23,1.23,1.75,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:07"
46,1598875325-10,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Wolfsburgo
              
                Bayer Leverkusen",https://www.betano.pt/odds/wolfsburgo-bayer-leverkusen/6170715/,Bundesliga,"Domingo, 20 Setembro 2020 17:00",Wolfsburgo,Bayer Leverkusen,2.86,3.4,2.3,1.63,1.95,Mais de2.5,1.19,3.45,Mais de1.5,2.54,1.36,Mais de3.5,1.5,2.15,Ambas Equipas Marcam (Sim/Não),1.55,1.24,1.36,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:00"
47,1598875449-23,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nimes
              
                Rennes",https://www.betano.pt/odds/nimes-rennes/6374136/,Ligue 1,"Domingo, 13 Setembro 2020 14:00",Nimes,Rennes,3.25,3.0,2.3,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.4,1.17,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.55,1.28,1.30,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:03"
48,1598875815-61,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                Rio Ave FC",https://www.betano.pt/odds/cd-tondela-rio-ave-fc/6361751/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",CD Tondela,Rio Ave FC,3.5,3.2,2.1,2.1,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.7,1.16,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.67,1.27,1.26,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:09"
49,1598875598-39,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bournemouth
              
                Blackburn Rovers",https://www.betano.pt/odds/bournemouth-blackburn-rovers/6292084/,Championship,"Sábado, 12 Setembro 2020 15:00",Bournemouth,Blackburn Rovers,2.0,3.3,3.6,1.83,1.65,Mais de2.5,1.27,2.78,Mais de1.5,3.05,1.22,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.24,1.24,1.72,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:05"
50,1598875869-67,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Santa Clara
              
                CS Marítimo",https://www.betano.pt/odds/cd-santa-clara-cs-maritimo/6361734/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",CD Santa Clara,CS Marítimo,2.25,3.1,3.15,2.1,1.53,Mais de2.5,1.36,2.54,Mais de1.5,3.75,1.16,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.31,1.28,1.55,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:09"
51,1598875833-63,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Portimonense
              
                FC Paços Ferreira",https://www.betano.pt/odds/portimonense-fc-pacos-ferreira/6361745/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",Portimonense,FC Paços Ferreira,2.37,3.25,2.86,2.05,1.55,Mais de2.5,1.33,2.64,Mais de1.5,3.65,1.17,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.36,1.27,1.50,1X,12.0,2X,"Segunda-feira, 31 Agosto 2020 13:09"
