,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1595600738-15,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Manchester United
              
                Linz
                         
            Primeira mão: 5-0",https://www.betano.pt/odds/manchester-united-linz/5916232/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 20:00",Manchester United,Linz,1.28,5.45,8.5,1.47,2.2,Mais de2.5,1.12,4.2,Mais de1.5,2.2,1.47,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.04,1.13,3.35,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:24"
11,1595600835-25,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Setúbal
              
                Belenenses SAD",https://www.betano.pt/odds/vitoria-setubal-belenenses-sad/6020687/,Primeira Liga,"Domingo, 26 Julho 2020 19:30",Vitória Setúbal,Belenenses SAD,1.61,3.75,5.2,1.75,1.78,Mais de2.5,1.24,3.1,Mais de1.5,2.86,1.28,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.12,1.2,2.18,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:27"
12,1595600696-12,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Sevilha
              
                AS Roma
                         
            Em local neutro",https://www.betano.pt/odds/sevilha-as-roma/5916298/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Sevilha,AS Roma,2.4,3.2,2.84,1.67,1.91,Sevilha,,,,,,,1.03,6.3,Total de Golos Mais/Menos (alternativas),1.91,2.1,6.3,Sevilha,AS Roma,Sem Golos,"Sexta-feira, 24 Julho 2020 15:24"
13,1595601025-44,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Spal
              
                Torino",https://www.betano.pt/odds/spal-torino/6032414/,Série A,"Domingo, 26 Julho 2020 18:30",Spal,Torino,5.35,4.1,1.55,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.37,1.42,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),2.33,1.17,1.12,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:29"
14,1595600598-2,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Brentford FC",https://www.betano.pt/odds/swansea-city-brentford-fc/6038045/,Championship,"Domingo, 26 Julho 2020 18:30",Swansea City,Brentford FC,3.65,3.25,2.0,2.40,1.35,Swansea City,,,,,,,1.02,5.9,Total de Golos Mais/Menos (alternativas),2.40,1.7,5.9,Swansea City,Brentford FC,Sem Golos,"Sexta-feira, 24 Julho 2020 15:22"
15,1595600876-30,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Marítimo
              
                Famalicão",https://www.betano.pt/odds/maritimo-famalicao/6020639/,Primeira Liga,"Sábado, 25 Julho 2020 19:00",Marítimo,Famalicão,3.65,3.55,1.91,1.80,1.75,Mais de2.5,1.24,3.1,Mais de1.5,3.0,1.26,Mais de3.5,1.70,1.85,Ambas Equipas Marcam (Sim/Não),1.78,1.23,1.24,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:27"
16,1595600770-18,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Atlético de Madrid
                         
            Em local neutro",https://www.betano.pt/odds/rb-leipzig-atletico-de-madrid/5924209/,Liga dos Campeões - Jogos,"Quinta-feira, 13 Agosto 2020 20:00",RB Leipzig,Atlético de Madrid,3.3,3.1,2.2,2.12,1.55,RB Leipzig,,,,,,,1.04,5.9,Total de Golos Mais/Menos (alternativas),2.30,1.8,5.9,RB Leipzig,Atlético de Madrid,Sem Golos,"Sexta-feira, 24 Julho 2020 15:25"
17,1595601132-52,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Southampton
              
                Sheffield United",https://www.betano.pt/odds/southampton-sheffield-united/5882508/,Premier League,"Domingo, 26 Julho 2020 16:00",Southampton,Sheffield United,2.11,3.35,3.25,1.72,1.83,Mais de2.5,1.23,3.15,Mais de1.5,2.8,1.3,Mais de3.5,1.60,2.0,Ambas Equipas Marcam (Sim/Não),1.30,1.25,1.65,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
18,1595600852-27,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Moreirense
              
                Tondela",https://www.betano.pt/odds/moreirense-tondela/6020685/,Primeira Liga,"Domingo, 26 Julho 2020 19:30",Moreirense,Tondela,3.15,2.56,2.68,2.20,1.47,Mais de2.5,1.38,2.45,Mais de1.5,3.8,1.15,Mais de3.5,1.80,1.75,Ambas Equipas Marcam (Sim/Não),1.42,1.4,1.31,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:27"
19,1595601065-49,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Génova
              
                Inter de Milão",https://www.betano.pt/odds/genova-inter-de-milao/6032409/,Série A,"Sábado, 25 Julho 2020 18:30",Génova,Inter de Milão,4.7,3.95,1.63,2.19,1.5,Mais de3.5,1.14,4.0,Mais de1.5,1.47,2.2,Mais de2.5,1.50,2.16,Ambas Equipas Marcam (Sim/Não),2.15,1.18,1.15,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:29"
20,1595600787-20,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Bayern Munique
              
                Chelsea
                         
            Primeira mão: 3-0",https://www.betano.pt/odds/bayern-munique-chelsea/5916353/,Liga dos Campeões - Jogos,"Sábado, 8 Agosto 2020 20:00",Bayern Munique,Chelsea,1.55,4.25,5.1,-,34.0,Bayern Munique,,,,,,,-,6.95,Total de Golos Mais/Menos (alternativas),1.45,2.65,6.95,Bayern Munique,Chelsea,Sem Golos,"Sexta-feira, 24 Julho 2020 15:25"
21,1595601033-45,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Cagliari
              
                Udinese",https://www.betano.pt/odds/cagliari-udinese/6032413/,Série A,"Domingo, 26 Julho 2020 18:30",Cagliari,Udinese,3.55,3.35,2.0,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.82,1.28,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.72,1.25,1.25,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:29"
22,1595600590-1,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Cardiff
              
                Fulham",https://www.betano.pt/odds/cardiff-fulham/6038043/,Championship,"Segunda-feira, 27 Julho 2020 19:45",Cardiff,Fulham,2.68,3.0,2.66,1.95,1.55,Cardiff,,,,,,,1.03,5.55,Total de Golos Mais/Menos (alternativas),2.02,2.0,5.55,Cardiff,Fulham,Sem Golos,"Sexta-feira, 24 Julho 2020 15:22"
23,1595601041-46,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AS Roma
              
                Fiorentina",https://www.betano.pt/odds/as-roma-fiorentina/6032412/,Série A,"Domingo, 26 Julho 2020 18:30",AS Roma,Fiorentina,1.63,4.1,4.55,2.10,1.53,Mais de3.5,1.11,4.3,Mais de1.5,1.44,2.3,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.17,1.17,2.16,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:29"
24,1595600622-4,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Celtic
              
                Hamilton Academical",https://www.betano.pt/odds/celtic-hamilton-academical/5906399/,Premiership,"Domingo, 2 Agosto 2020 16:30",Celtic,Hamilton Academical,1.11,7.95,18.5,1.80,1.67,Mais de3.5,1.06,4.85,Mais de1.5,1.31,2.58,Mais de2.5,2.11,1.47,Ambas Equipas Marcam (Sim/Não),-,1.05,5.55,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:23"
25,1595601008-42,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Juventus
              
                Sampdoria",https://www.betano.pt/odds/juventus-sampdoria/6032416/,Série A,"Domingo, 26 Julho 2020 20:45",Juventus,Sampdoria,1.26,5.8,9.0,2.13,1.5,Mais de3.5,1.11,4.4,Mais de1.5,1.44,2.3,Mais de2.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.03,1.12,3.5,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:29"
26,1595600614-3,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Ross County
              
                Motherwell FC",https://www.betano.pt/odds/ross-county-motherwell-fc/5906394/,Premiership,"Segunda-feira, 3 Agosto 2020 19:45",Ross County,Motherwell FC,2.92,3.4,2.25,1.80,1.67,Mais de2.5,1.24,2.92,Mais de1.5,3.0,1.22,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.55,1.23,1.36,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:23"
27,1595600639-6,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"St Mirren
              
                Livingston FC",https://www.betano.pt/odds/st-mirren-livingston-fc/5906397/,Premiership,"Sábado, 1 Agosto 2020 15:00",St Mirren,Livingston FC,2.54,3.2,2.68,2.02,1.53,Mais de2.5,1.32,2.56,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.40,1.26,1.45,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:23"
28,1595600655-8,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                FC St Johnstone",https://www.betano.pt/odds/dundee-united-fc-st-johnstone/5906395/,Premiership,"Sábado, 1 Agosto 2020 15:00",Dundee United,FC St Johnstone,2.68,3.2,2.54,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.45,1.25,1.4,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:23"
29,1595600976-39,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Toronto FC
              
                New York City FC",https://www.betano.pt/odds/toronto-fc-new-york-city-fc/6048738/,MLS,"Segunda-feira, 27 Julho 2020 01:30",Toronto FC,New York City FC,2.13,3.65,2.98,1.57,2.0,Toronto FC,,,,,,,-,7.55,Total de Golos Mais/Menos (alternativas),1.70,2.02,7.55,Toronto FC,New York City FC,Sem Golos,"Sexta-feira, 24 Julho 2020 15:28"
30,1595600819-24,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sexta-feira, 24 Julho 2020 15:26"
31,1595600893-32,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Gil Vicente
              
                Paços Ferreira",https://www.betano.pt/odds/gil-vicente-pacos-ferreira/6020637/,Primeira Liga,"Sexta-feira, 24 Julho 2020 21:15",Gil Vicente,Paços Ferreira,2.58,3.35,2.92,1.91,1.67,Mais de2.5,1.28,2.82,Mais de1.5,3.2,1.22,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.38,1.27,1.47,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:27"
32,1595600992-41,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Orlando City SC
              
                Montreal Impact",https://www.betano.pt/odds/orlando-city-sc-montreal-impact/6040427/,MLS,"Domingo, 26 Julho 2020 01:00",Orlando City SC,Montreal Impact,1.88,3.65,3.65,1.44,2.25,Orlando City SC,,,,,,,-,7.25,Total de Golos Mais/Menos (alternativas),1.60,2.2,7.25,Orlando City SC,Montreal Impact,Sem Golos,"Sexta-feira, 24 Julho 2020 15:28"
33,1595601201-57,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Tottenham",https://www.betano.pt/odds/crystal-palace-fc-tottenham/5793752/,Premier League,"Domingo, 26 Julho 2020 16:00",Crystal Palace FC,Tottenham,5.8,4.05,1.5,1.65,1.91,Mais de2.5,1.2,3.4,Mais de1.5,2.6,1.35,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),2.37,1.18,1.1,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
34,1595600630-5,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Rangers",https://www.betano.pt/odds/aberdeen-fc-rangers/5906398/,Premiership,"Sábado, 1 Agosto 2020 17:30",Aberdeen FC,Rangers,6.55,4.45,1.42,1.57,1.95,Mais de2.5,1.16,3.45,Mais de1.5,2.45,1.35,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),2.65,1.13,1.07,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:23"
35,1595601210-58,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Wolverhampton",https://www.betano.pt/odds/chelsea-wolverhampton/5793748/,Premier League,"Domingo, 26 Julho 2020 16:00",Chelsea,Wolverhampton,1.8,3.6,4.05,1.75,1.78,Mais de2.5,1.23,3.15,Mais de1.5,2.86,1.28,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.20,1.22,1.9,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
36,1595600844-26,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Portimonense
              
                Desp. Aves",https://www.betano.pt/odds/portimonense-desp-aves/6020686/,Primeira Liga,"Domingo, 26 Julho 2020 19:30",Portimonense,Desp. Aves,1.15,6.4,19.5,1.63,1.95,Mais de2.5,,,,,,,1.15,6.8,Próxima equipa a marcar (Golo 1),-,,6.8,Portimonense,,Desp. Aves,"Sexta-feira, 24 Julho 2020 15:27"
37,1595600778-19,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Atalanta
              
                PSG
                         
            Em local neutro",https://www.betano.pt/odds/atalanta-psg/5924176/,Liga dos Campeões - Jogos,"Quarta-feira, 12 Agosto 2020 20:00",Atalanta,PSG,3.2,3.6,2.05,2.13,1.53,Atalanta,,,,,,,1.02,6.9,Total de Golos Mais/Menos (alternativas),2.16,1.72,6.9,Atalanta,PSG,Sem Golos,"Sexta-feira, 24 Julho 2020 15:25"
38,1595600925-35,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Columbus Crew
              
                Minnesota United",https://www.betano.pt/odds/columbus-crew-minnesota-united/6040484/,MLS,"Quarta-feira, 29 Julho 2020 01:00",Columbus Crew,Minnesota United,2.25,3.5,2.82,1.63,1.9,Columbus Crew,,,,,,,-,7.2,Total de Golos Mais/Menos (alternativas),1.78,1.95,7.2,Columbus Crew,Minnesota United,Sem Golos,"Sexta-feira, 24 Julho 2020 15:28"
39,1595601107-50,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AC Milão
              
                Atalanta",https://www.betano.pt/odds/ac-milao-atalanta/6032407/,Série A,"Sexta-feira, 24 Julho 2020 20:45",AC Milão,Atalanta,2.86,3.85,2.35,2.05,1.55,Mais de3.5,1.12,4.25,Mais de1.5,1.44,2.37,Mais de2.5,1.36,2.52,Ambas Equipas Marcam (Sim/Não),1.57,1.21,1.38,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:29"
40,1595601123-51,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Ham
              
                Aston Villa",https://www.betano.pt/odds/west-ham-aston-villa/5882509/,Premier League,"Domingo, 26 Julho 2020 16:00",West Ham,Aston Villa,3.0,3.4,2.2,1.55,2.05,Mais de2.5,1.16,3.7,Mais de1.5,2.35,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.60,1.24,1.33,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
41,1595600959-37,https://www.betano.pt/sport/futebol/eua/mls/195161/,"San Jose Earthquakes
              
                Real Salt Lake",https://www.betano.pt/odds/san-jose-earthquakes-real-salt-lake/6040470/,MLS,"Terça-feira, 28 Julho 2020 01:30",San Jose Earthquakes,Real Salt Lake,2.0,3.7,3.25,1.50,2.1,San Jose Earthquakes,,,,,,,-,7.55,Total de Golos Mais/Menos (alternativas),1.65,2.11,7.55,San Jose Earthquakes,Real Salt Lake,Sem Golos,"Sexta-feira, 24 Julho 2020 15:28"
42,1595600901-33,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Santa Clara
              
                Vitória Guimarães",https://www.betano.pt/odds/santa-clara-vitoria-guimaraes/6020636/,Primeira Liga,"Sexta-feira, 24 Julho 2020 19:00",Santa Clara,Vitória Guimarães,3.1,3.3,2.2,1.63,1.95,Mais de2.5,1.18,3.5,Mais de1.5,2.45,1.38,Mais de3.5,1.50,2.18,Ambas Equipas Marcam (Sim/Não),1.60,1.26,1.32,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:27"
43,1595600868-29,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SL Benfica
              
                Sporting CP",https://www.betano.pt/odds/sl-benfica-sporting-cp/6020640/,Primeira Liga,"Sábado, 25 Julho 2020 21:15",SL Benfica,Sporting CP,1.9,3.45,3.8,1.72,1.83,Mais de2.5,1.22,3.2,Mais de1.5,2.72,1.31,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.22,1.24,1.8,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:27"
44,1595601140-53,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Liverpool",https://www.betano.pt/odds/newcastle-liverpool/5882507/,Premier League,"Domingo, 26 Julho 2020 16:00",Newcastle,Liverpool,7.15,4.8,1.36,2.12,1.53,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),2.86,1.12,1.06,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
45,1595600795-21,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Barcelona
              
                Nápoles
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/barcelona-napoles/5916308/,Liga dos Campeões - Jogos,"Sábado, 8 Agosto 2020 20:00",Barcelona,Nápoles,1.6,3.75,5.35,1.28,2.94,Barcelona,,,,,,,1.02,6.75,Total de Golos Mais/Menos (alternativas),1.47,2.8,6.75,Barcelona,Nápoles,Sem Golos,"Sexta-feira, 24 Julho 2020 15:25"
46,1595601242-60,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Arsenal
              
                Watford",https://www.betano.pt/odds/arsenal-watford/5793745/,Premier League,"Domingo, 26 Julho 2020 16:00",Arsenal,Watford,1.88,3.75,3.55,1.53,2.12,Mais de2.5,1.14,3.9,Mais de1.5,2.3,1.44,Mais de3.5,1.50,2.19,Ambas Equipas Marcam (Sim/Não),1.25,1.2,1.83,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
47,1595600712-14,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Inter de Milão
              
                Getafe
                         
            Em local neutro",https://www.betano.pt/odds/inter-de-milao-getafe/5916276/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 20:00",Inter de Milão,Getafe,2.0,3.25,3.75,1.44,2.35,Inter de Milão,,,,,,,1.04,6.05,Total de Golos Mais/Menos (alternativas),1.70,2.5,6.05,Inter de Milão,Getafe,Sem Golos,"Sexta-feira, 24 Julho 2020 15:24"
48,1595601148-54,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Norwich City",https://www.betano.pt/odds/manchester-city-norwich-city/5793767/,Premier League,"Domingo, 26 Julho 2020 16:00",Manchester City,Norwich City,1.07,10.0,23.0,2.10,1.53,Mais de4.5,1.02,6.55,Mais de1.5,1.16,3.75,Mais de2.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),-,1.03,7.25,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
49,1595600746-16,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Shakhtar Donetsk
              
                Wolfsburgo
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/shakhtar-donetsk-wolfsburgo/5916255/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",Shakhtar Donetsk,Wolfsburgo,2.56,3.35,2.56,1.18,3.7,Shakhtar Donetsk,,,,,,,1.02,6.6,Total de Golos Mais/Menos (alternativas),1.95,1.95,6.6,Shakhtar Donetsk,Wolfsburgo,Sem Golos,"Sexta-feira, 24 Julho 2020 15:24"
50,1595601016-43,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Hellas Verona
              
                Lázio",https://www.betano.pt/odds/hellas-verona-lazio/6032415/,Série A,"Domingo, 26 Julho 2020 18:30",Hellas Verona,Lázio,3.35,3.4,2.05,1.55,2.05,Mais de2.5,1.16,3.7,Mais de1.5,2.37,1.42,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.70,1.24,1.28,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:29"
51,1595601173-56,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Bournemouth",https://www.betano.pt/odds/everton-bournemouth/5793758/,Premier League,"Domingo, 26 Julho 2020 16:00",Everton,Bournemouth,2.2,3.6,2.86,1.47,2.2,Mais de2.5,1.14,4.0,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.36,1.22,1.6,1X,12,2X,"Sexta-feira, 24 Julho 2020 15:31"
