web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
"1603016667-22","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Eintracht Frankfurt
              
                Werder Bremen","https://www.betano.pt/odds/eintracht-frankfurt-werder-bremen/6710246/","Bundesliga","Sábado, 31 Outubro 2020 14:30","Eintracht Frankfurt","Werder Bremen","1.78","3.70","4.00","1.18","1.85","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 18 Outubro 2020 11:23","null"
"1603017723-134","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Burnley
              
                Chelsea","https://www.betano.pt/odds/burnley-chelsea/6457845/","Premier League","Sábado, 31 Outubro 2020 15:00","Burnley","Chelsea","5.50","4.05","1.53","1.53","2.10","Mais de2.5","1.15","3.80","Mais de1.5","2.30","1.44","Mais de3.5","1.57","2.02","Ambas Equipas Marcam (Sim/Não)","2.33","1.18","1.11","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603016582-13","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Den Haag
              
                Vitesse","https://www.betano.pt/odds/den-haag-vitesse/6548891/","Eredivisie","Domingo, 18 Outubro 2020 13:30","Den Haag","Vitesse","5.10","4.10","1.57","1.50","2.05","Mais de2.5","1.14","3.70","Mais de1.5","2.25","1.42","Mais de3.5","1.57","1.95","Ambas Equipas Marcam (Sim/Não)","2.25","1.16","1.13","1X","12","2X","Domingo, 18 Outubro 2020 11:20","null"
"1603016807-37","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Nice
              
                Lille","https://www.betano.pt/odds/nice-lille/6618973/","Ligue 1","Domingo, 25 Outubro 2020 16:00","Nice","Lille","3.10","3.20","2.25","1.95","1.57","Mais de2.5","1.30","2.62","Mais de1.5","3.35","1.17","Mais de3.5","1.72","1.75","Ambas Equipas Marcam (Sim/Não)","1.57","1.26","1.32","1X","12","2X","Domingo, 18 Outubro 2020 11:26","null"
"1603017442-104","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Vitória Guimarães
              
                SC Braga","https://www.betano.pt/odds/vitoria-guimaraes-sc-braga/6820092/","Primeira Liga","Domingo, 25 Outubro 2020 20:00","Vitória Guimarães","SC Braga","2.54","3.25","2.64","1.78","1.70","Mais de2.5","1.24","2.90","Mais de1.5","2.92","1.24","Mais de3.5","1.61","1.90","Ambas Equipas Marcam (Sim/Não)","1.42","1.25","1.45","1X","12","2X","Domingo, 18 Outubro 2020 11:36","null"
"1603017129-72","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Norwich City
              
                Birmingham","https://www.betano.pt/odds/norwich-city-birmingham/6569743/","Championship","Terça-feira, 20 Outubro 2020 19:45","Norwich City","Birmingham","1.78","3.50","4.30","1.80","1.67","Mais de2.5","1.25","2.86","Mais de1.5","2.96","1.23","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.18","1.21","1.91","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603016852-42","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","PSG
              
                Dijon","https://www.betano.pt/odds/psg-dijon/6618956/","Ligue 1","Sábado, 24 Outubro 2020 20:00","PSG","Dijon","1.07","10.00","24.00","1.87","1.63","Mais de4.5","-","6.20","Mais de1.5","1.11","4.00","Mais de2.5","1.91","1.60","Ambas Equipas Marcam (Sim/Não)","-","1.03","7.25","1X","12","2X","Domingo, 18 Outubro 2020 11:26","null"
"1603017181-76","https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/","CSKA Moscovo
              
                Arsenal Tula","https://www.betano.pt/odds/cska-moscovo-arsenal-tula/6615668/","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 18 Outubro 2020 11:32","null"
"1603017004-58","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Cardiff
              
                Middlesbrough","https://www.betano.pt/odds/cardiff-middlesbrough/6604620/","Championship","Sábado, 24 Outubro 2020 15:00","Cardiff","Middlesbrough","2.25","3.20","3.05","2.05","1.50","Mais de2.5","1.33","2.50","Mais de1.5","3.65","1.14","Mais de3.5","1.80","1.67","Ambas Equipas Marcam (Sim/Não)","1.33","1.26","1.55","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603017111-70","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Coventry City
              
                Swansea City","https://www.betano.pt/odds/coventry-city-swansea-city/6569745/","Championship","Terça-feira, 20 Outubro 2020 19:45","Coventry City","Swansea City","2.98","3.15","2.35","1.91","1.60","Mais de2.5","1.30","2.66","Mais de1.5","3.25","1.19","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.53","1.26","1.35","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603016764-33","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Estugarda
              
                Colónia","https://www.betano.pt/odds/estugarda-colonia/6700527/","Bundesliga","Sexta-feira, 23 Outubro 2020 19:30","Estugarda","Colónia","2.12","3.45","3.15","1.55","2.05","Mais de2.5","1.16","3.70","Mais de1.5","2.35","1.42","Mais de3.5","1.47","2.20","Ambas Equipas Marcam (Sim/Não)","1.31","1.23","1.65","1X","12","2X","Domingo, 18 Outubro 2020 11:23","null"
"1603016968-54","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Norwich City
              
                Wycombe","https://www.betano.pt/odds/norwich-city-wycombe/6604625/","Championship","Sábado, 24 Outubro 2020 15:00","Norwich City","Wycombe","1.28","5.05","9.50","1.53","2.00","Mais de2.5","1.15","3.55","Mais de1.5","2.35","1.38","Mais de3.5","1.87","1.63","Ambas Equipas Marcam (Sim/Não)","1.03","1.14","3.25","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603017705-132","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Manchester United
              
                Arsenal","https://www.betano.pt/odds/manchester-united-arsenal/6422372/","Premier League","Domingo, 1 Novembro 2020 16:30","Manchester United","Arsenal","2.05","3.55","3.20","1.57","2.02","Mais de2.5","1.17","3.65","Mais de1.5","2.45","1.38","Mais de3.5","1.50","2.18","Ambas Equipas Marcam (Sim/Não)","1.30","1.23","1.67","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603016658-21","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Augsburgo
              
                Mainz 05","https://www.betano.pt/odds/augsburgo-mainz-05/6710247/","Bundesliga","Sábado, 31 Outubro 2020 14:30","Augsburgo","Mainz 05","1.83","3.55","3.95","1.18","1.80","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 18 Outubro 2020 11:23","null"
"1603017848-148","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","West Brom
              
                Burnley","https://www.betano.pt/odds/west-brom-burnley/6493474/","Premier League","Segunda-feira, 19 Outubro 2020 17:30","West Brom","Burnley","2.40","3.15","2.90","1.91","1.65","Mais de2.5","1.30","2.78","Mais de1.5","3.30","1.21","Mais de3.5","1.70","1.85","Ambas Equipas Marcam (Sim/Não)","1.36","1.28","1.50","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603017759-138","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Brighton
              
                West Brom","https://www.betano.pt/odds/brighton-west-brom/6648941/","Premier League","Segunda-feira, 26 Outubro 2020 17:30","Brighton","West Brom","1.85","3.55","3.90","1.67","1.87","Mais de2.5","1.21","3.30","Mais de1.5","2.68","1.32","Mais de3.5","1.61","1.95","Ambas Equipas Marcam (Sim/Não)","1.22","1.22","1.85","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603017469-107","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Moreirense FC
              
                CS Marítimo","https://www.betano.pt/odds/moreirense-fc-cs-maritimo/6820089/","Primeira Liga","Domingo, 25 Outubro 2020 15:00","Moreirense FC","CS Marítimo","2.25","3.30","2.98","1.91","1.60","Mais de2.5","1.28","2.70","Mais de1.5","3.30","1.18","Mais de3.5","1.72","1.75","Ambas Equipas Marcam (Sim/Não)","1.33","1.25","1.55","1X","12","2X","Domingo, 18 Outubro 2020 11:36","null"
"1603017102-69","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Millwall FC
              
                Luton Town","https://www.betano.pt/odds/millwall-fc-luton-town/6569746/","Championship","Terça-feira, 20 Outubro 2020 19:45","Millwall FC","Luton Town","1.95","3.30","3.85","1.95","1.57","Mais de2.5","1.30","2.65","Mais de1.5","3.30","1.18","Mais de3.5","1.75","1.72","Ambas Equipas Marcam (Sim/Não)","1.22","1.24","1.78","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603017522-113","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Rio Ave FC
              
                SL Benfica","https://www.betano.pt/odds/rio-ave-fc-sl-benfica/6644924/","Primeira Liga","Domingo, 18 Outubro 2020 20:00","Rio Ave FC","SL Benfica","6.05","4.45","1.53","1.63","2.05","Mais de2.5","1.15","3.55","Mais de1.5","2.40","1.36","Mais de3.5","1.67","1.80","Ambas Equipas Marcam (Sim/Não)","2.45","1.15","1.10","1X","12","2X","Domingo, 18 Outubro 2020 11:36","null"
"1603017076-66","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Cardiff
              
                Bournemouth","https://www.betano.pt/odds/cardiff-bournemouth/6579721/","Championship","Quarta-feira, 21 Outubro 2020 19:45","Cardiff","Bournemouth","2.84","3.10","2.45","1.87","1.63","Mais de2.5","1.27","2.74","Mais de1.5","3.10","1.21","Mais de3.5","1.65","1.83","Ambas Equipas Marcam (Sim/Não)","1.47","1.27","1.38","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603017714-133","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Newcastle
              
                Everton","https://www.betano.pt/odds/newcastle-everton/6457868/","Premier League","Domingo, 1 Novembro 2020 14:00","Newcastle","Everton","3.85","3.50","1.87","1.72","1.83","Mais de2.5","1.22","3.20","Mais de1.5","2.76","1.30","Mais de3.5","1.63","1.95","Ambas Equipas Marcam (Sim/Não)","1.83","1.23","1.22","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603017190-77","https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/","FC Akhmat Grozny
              
                FC Ufa","https://www.betano.pt/odds/fc-akhmat-grozny-fc-ufa/6615689/","Premier Liga","Domingo, 25 Outubro 2020 16:00","FC Akhmat Grozny","FC Ufa","1.75","3.60","4.35","2.05","1.50","Mais de2.5","1.33","2.45","Mais de1.5","3.60","1.13","Mais de3.5","1.95","1.55","Ambas Equipas Marcam (Sim/Não)","1.18","1.20","1.95","1X","12","2X","Domingo, 18 Outubro 2020 11:32","null"
"1603017678-129","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Leeds United
              
                Leicester","https://www.betano.pt/odds/leeds-united-leicester/6685617/","Premier League","Segunda-feira, 2 Novembro 2020 20:00","Leeds United","Leicester","2.68","3.45","2.40","1.67","1.88","Mais de2.5","1.20","3.35","Mais de1.5","2.67","1.32","Mais de3.5","1.55","2.05","Ambas Equipas Marcam (Sim/Não)","1.50","1.24","1.42","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603016501-4","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Vitesse
              
                PSV Eindhoven","https://www.betano.pt/odds/vitesse-psv-eindhoven/6615412/","Eredivisie","Domingo, 25 Outubro 2020 13:30","Vitesse","PSV Eindhoven","2.76","3.60","2.25","1.47","2.10","Mais de2.5","1.13","3.75","Mais de1.5","2.20","1.44","Mais de3.5","1.42","2.25","Ambas Equipas Marcam (Sim/Não)","1.55","1.21","1.38","1X","12","2X","Domingo, 18 Outubro 2020 11:20","null"
"1603017839-147","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Leeds United
              
                Wolverhampton","https://www.betano.pt/odds/leeds-united-wolverhampton/6493467/","Premier League","Segunda-feira, 19 Outubro 2020 20:00","Leeds United","Wolverhampton","2.45","3.15","2.82","1.90","1.65","Mais de2.5","1.28","2.82","Mais de1.5","3.20","1.22","Mais de3.5","1.67","1.88","Ambas Equipas Marcam (Sim/Não)","1.38","1.28","1.47","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603017022-60","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Watford
              
                Bournemouth","https://www.betano.pt/odds/watford-bournemouth/6603476/","Championship","Sábado, 24 Outubro 2020 12:30","Watford","Bournemouth","2.25","3.15","3.15","2.00","1.55","Mais de2.5","1.31","2.58","Mais de1.5","3.40","1.17","Mais de3.5","1.72","1.75","Ambas Equipas Marcam (Sim/Não)","1.31","1.27","1.55","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603017199-78","https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/","Rostov
              
                FK Khimki","https://www.betano.pt/odds/rostov-fk-khimki/6615687/","Premier Liga","Domingo, 25 Outubro 2020 13:30","Rostov","FK Khimki","1.57","3.55","6.20","2.00","1.53","Mais de2.5","1.32","2.50","Mais de1.5","3.35","1.16","Mais de3.5","2.00","1.53","Ambas Equipas Marcam (Sim/Não)","1.08","1.21","2.25","1X","12","2X","Domingo, 18 Outubro 2020 11:32","null"
"1603017331-92","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Atlético de Madrid
              
                Bétis","https://www.betano.pt/odds/atletico-de-madrid-betis/6711912/","LaLiga","Sábado, 24 Outubro 2020 20:00","Atlético de Madrid","Bétis","1.60","3.65","5.50","2.02","1.57","Mais de2.5","1.32","2.70","Mais de1.5","3.45","1.19","Mais de3.5","2.00","1.60","Ambas Equipas Marcam (Sim/Não)","1.11","1.21","2.19","1X","12","2X","Domingo, 18 Outubro 2020 11:34","null"
"1603017322-91","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Real Valladolid
              
                Alavés","https://www.betano.pt/odds/real-valladolid-alaves/6711919/","LaLiga","Domingo, 25 Outubro 2020 11:00","Real Valladolid","Alavés","2.30","2.74","3.55","1.61","1.95","Mais de1.5","2.80","1.30","Mais de2.5","5.35","1.06","Mais de3.5","2.25","1.45","Ambas Equipas Marcam (Sim/Não)","1.25","1.36","1.53","1X","12","2X","Domingo, 18 Outubro 2020 11:34","null"
"1603016719-28","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Borussia Dortmund
              
                FC Schalke 04","https://www.betano.pt/odds/borussia-dortmund-fc-schalke-04/6700532/","Bundesliga","Sábado, 24 Outubro 2020 17:30","Borussia Dortmund","FC Schalke 04","1.23","5.65","11.00","1.91","1.65","Mais de3.5","1.09","4.70","Mais de1.5","1.36","2.54","Mais de2.5","1.72","1.83","Ambas Equipas Marcam (Sim/Não)","1.02","1.12","3.70","1X","12","2X","Domingo, 18 Outubro 2020 11:23","null"
"1603016959-53","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Queens Park Rangers
              
                Birmingham","https://www.betano.pt/odds/queens-park-rangers-birmingham/6604626/","Championship","Sábado, 24 Outubro 2020 15:00","Queens Park Rangers","Birmingham","2.35","3.10","3.00","1.90","1.60","Mais de2.5","1.28","2.67","Mais de1.5","3.20","1.19","Mais de3.5","1.67","1.80","Ambas Equipas Marcam (Sim/Não)","1.33","1.27","1.53","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603016546-9","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","VVV Venlo
              
                Ajax","https://www.betano.pt/odds/vvv-venlo-ajax/6605078/","Eredivisie","Sábado, 24 Outubro 2020 15:30","VVV Venlo","Ajax","11.75","6.35","1.19","1.83","1.65","Mais de3.5","1.07","4.65","Mais de1.5","1.32","2.54","Mais de2.5","1.75","1.72","Ambas Equipas Marcam (Sim/Não)","4.10","1.09","1.02","1X","12","2X","Domingo, 18 Outubro 2020 11:20","null"
"1603017635-125","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","Udinese
              
                Parma","https://www.betano.pt/odds/udinese-parma/6650717/","Série A","Domingo, 18 Outubro 2020 17:00","Udinese","Parma","1.87","3.35","4.10","1.83","1.72","Mais de2.5","1.27","2.94","Mais de1.5","3.05","1.25","Mais de3.5","1.70","1.85","Ambas Equipas Marcam (Sim/Não)","1.19","1.24","1.83","1X","12","2X","Domingo, 18 Outubro 2020 11:39","null"
"1603017785-141","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Southampton
              
                Everton","https://www.betano.pt/odds/southampton-everton/6458250/","Premier League","Domingo, 25 Outubro 2020 14:00","Southampton","Everton","2.90","3.25","2.33","1.80","1.75","Mais de2.5","1.25","3.05","Mais de1.5","2.94","1.27","Mais de3.5","1.63","1.95","Ambas Equipas Marcam (Sim/Não)","1.53","1.26","1.36","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603017295-88","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Real Sociedad
              
                Huesca","https://www.betano.pt/odds/real-sociedad-huesca/6711917/","LaLiga","Domingo, 25 Outubro 2020 20:00","Real Sociedad","Huesca","1.50","3.90","6.30","2.10","1.53","Mais de2.5","1.33","2.62","Mais de1.5","3.70","1.16","Mais de3.5","2.20","1.47","Ambas Equipas Marcam (Sim/Não)","1.08","1.19","2.40","1X","12","2X","Domingo, 18 Outubro 2020 11:34","null"
"1603017478-108","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","FC Porto
              
                Gil Vicente FC","https://www.betano.pt/odds/fc-porto-gil-vicente-fc/6820088/","Primeira Liga","Sábado, 24 Outubro 2020 20:30","FC Porto","Gil Vicente FC","1.25","5.40","11.00","1.57","1.95","Mais de2.5","1.16","3.45","Mais de1.5","2.45","1.35","Mais de3.5","2.05","1.50","Ambas Equipas Marcam (Sim/Não)","1.03","1.12","3.55","1X","12","2X","Domingo, 18 Outubro 2020 11:36","null"
"1603016591-14","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Ajax
              
                SC Heerenveen","https://www.betano.pt/odds/ajax-sc-heerenveen/6541619/","Eredivisie","Domingo, 18 Outubro 2020 13:30","Ajax","SC Heerenveen","1.19","6.70","9.00","1.53","2.00","Mais de3.5","1.02","5.95","Mais de1.5","1.18","3.30","Mais de2.5","1.50","2.05","Ambas Equipas Marcam (Sim/Não)","1.03","1.08","3.95","1X","12","2X","Domingo, 18 Outubro 2020 11:20","null"
"1603016564-11","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","FC Groningen
              
                FC Utrecht","https://www.betano.pt/odds/fc-groningen-fc-utrecht/6549970/","Eredivisie","Domingo, 18 Outubro 2020 15:45","FC Groningen","FC Utrecht","3.00","3.40","2.20","1.78","1.70","Mais de2.5","1.23","2.96","Mais de1.5","2.92","1.24","Mais de3.5","1.63","1.87","Ambas Equipas Marcam (Sim/Não)","1.60","1.23","1.33","1X","12","2X","Domingo, 18 Outubro 2020 11:20","null"
"1603017260-85","https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/","Rotor Volgograd
              
                Tambov","https://www.betano.pt/odds/rotor-volgograd-tambov/6549573/","Premier Liga","Domingo, 18 Outubro 2020 12:00","Rotor Volgograd","Tambov","2.86","2.80","2.67","1.50","2.02","Mais de1.5","2.56","1.30","Mais de2.5","4.65","1.06","Mais de3.5","2.05","1.50","Ambas Equipas Marcam (Sim/Não)","1.42","1.33","1.36","1X","12","2X","Domingo, 18 Outubro 2020 11:32","null"
"1603016950-52","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Reading
              
                Rotherham","https://www.betano.pt/odds/reading-rotherham/6604627/","Championship","Sábado, 24 Outubro 2020 15:00","Reading","Rotherham","1.95","3.40","3.65","1.91","1.60","Mais de2.5","1.28","2.72","Mais de1.5","3.25","1.19","Mais de3.5","1.75","1.72","Ambas Equipas Marcam (Sim/Não)","1.24","1.22","1.75","1X","12","2X","Domingo, 18 Outubro 2020 11:28","null"
"1603017732-135","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Sheffield United
              
                Manchester City","https://www.betano.pt/odds/sheffield-united-manchester-city/6457847/","Premier League","Sábado, 31 Outubro 2020 12:30","Sheffield United","Manchester City","10.00","5.70","1.24","1.87","1.67","Mais de3.5","1.08","4.90","Mais de1.5","1.35","2.60","Mais de2.5","1.67","1.88","Ambas Equipas Marcam (Sim/Não)","3.65","1.12","1.03","1X","12","2X","Domingo, 18 Outubro 2020 11:41","null"
"1603017460-106","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","SC Farense
              
                Rio Ave FC","https://www.betano.pt/odds/sc-farense-rio-ave-fc/6820090/","Primeira Liga","Domingo, 25 Outubro 2020 15:00","SC Farense","Rio Ave FC","2.76","3.35","2.40","1.90","1.61","Mais de2.5","1.27","2.78","Mais de1.5","3.20","1.19","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.50","1.23","1.40","1X","12","2X","Domingo, 18 Outubro 2020 11:36","null"
"1603017164-75","https://www.betano.pt/sport/futebol/escocia/premiership/1647r/","Aberdeen FC
              
                Hamilton Academical","https://www.betano.pt/odds/aberdeen-fc-hamilton-academical/6778888/","Premiership","Terça-feira, 20 Outubro 2020 19:00","Aberdeen FC","Hamilton Academical","1.40","4.05","8.50","2.02","1.53","Mais de2.5","1.32","2.54","Mais de1.5","3.45","1.16","Mais de3.5","2.25","1.42","Ambas Equipas Marcam (Sim/Não)","1.04","1.20","2.72","1X","12","2X","Domingo, 18 Outubro 2020 11:32","null"
"1603017313-90","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Cádiz CF
              
                Villarreal","https://www.betano.pt/odds/cadiz-cf-villarreal/6711914/","LaLiga","Domingo, 25 Outubro 2020 15:00","Cádiz CF","Villarreal","4.20","3.10","1.91","2.25","1.45","Mais de2.5","1.42","2.35","Mais de1.5","4.10","1.13","Mais de3.5","2.00","1.60","Ambas Equipas Marcam (Sim/Não)","1.78","1.28","1.19","1X","12","2X","Domingo, 18 Outubro 2020 11:34","null"
