web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
1601984182-10,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                FC Utrecht",https://www.betano.pt/odds/fc-groningen-fc-utrecht/6549970/,Eredivisie,"Domingo, 18 Outubro 2020 15:45",FC Groningen,FC Utrecht,3.1,3.35,2.18,1.60,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.4,1.36,Mais de3.5,1.47,2.12,Ambas Equipas Marcam (Sim/Não),1.61,1.24,1.32,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:35",
1601985300-145,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Atlético de Madrid
              
                Salzburgo",https://www.betano.pt/odds/atletico-de-madrid-salzburgo/6692714/,Liga dos Campeões - Jogos,"Terça-feira, 27 Outubro 2020 20:00",Atlético de Madrid,Salzburgo,1.53,3.65,6.55,1.75,1.80,Mais de2.5,1.22,3.2,Mais de1.5,2.74,1.31,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.07,1.21,2.35,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601984450-44,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Werder Bremen",https://www.betano.pt/odds/friburgo-werder-bremen/6632978/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Friburgo,Werder Bremen,2.2,3.35,3.05,1.75,1.80,Mais de2.5,1.23,3.15,Mais de1.5,2.86,1.28,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.33,1.24,1.6,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:37",
1601984512-51,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Lyon",https://www.betano.pt/odds/estrasburgo-lyon/6551748/,Ligue 1,"Domingo, 18 Outubro 2020 12:00",Estrasburgo,Lyon,4.05,3.25,1.9,1.83,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.0,1.22,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.80,1.25,1.2,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:40",
1601984732-76,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Huddersfield",https://www.betano.pt/odds/swansea-city-huddersfield/6539925/,Championship,"Sábado, 17 Outubro 2020 15:00",Swansea City,Huddersfield,2.05,3.25,3.5,1.90,1.61,Mais de2.5,1.28,2.72,Mais de1.5,3.15,1.2,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.26,1.25,1.67,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:42",
1601985587-180,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Granada CF
              
                Sevilha",https://www.betano.pt/odds/granada-cf-sevilha/6692101/,LaLiga,"Domingo, 18 Outubro 2020 20:00",Granada CF,Sevilha,3.35,3.25,2.12,2.00,1.60,Mais de2.5,1.32,2.7,Mais de1.5,3.45,1.19,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.65,1.26,1.28,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:58",
1601985604-182,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Getafe
              
                Barcelona",https://www.betano.pt/odds/getafe-barcelona/6692099/,LaLiga,"Domingo, 18 Outubro 2020 20:00",Getafe,Barcelona,4.25,3.65,1.75,1.67,1.87,Mais de2.5,1.21,3.3,Mais de1.5,2.68,1.32,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.95,1.21,1.18,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:58",
1601984949-102,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Dínamo Zagreb
              
                Feyenoord",https://www.betano.pt/odds/dinamo-zagreb-feyenoord/6692849/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 20:00",Dínamo Zagreb,Feyenoord,2.3,3.3,2.92,1.72,1.75,Mais de2.5,1.22,3.05,Mais de1.5,2.76,1.27,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.36,1.24,1.53,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:47",
1601984480-47,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Saint-Étienne
              
                Nice",https://www.betano.pt/odds/saint-etienne-nice/6551752/,Ligue 1,"Domingo, 18 Outubro 2020 16:00",Saint-Étienne,Nice,2.3,3.0,3.25,1.87,1.63,Mais de2.5,1.27,2.78,Mais de1.5,3.05,1.22,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.30,1.28,1.55,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:40",
1601984685-70,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.7,3.65,4.7,1.67,1.80,Mais de2.5,1.2,3.15,Mais de1.5,2.66,1.3,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.04,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:42",
1601984756-79,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Watford",https://www.betano.pt/odds/derby-county-watford/6539936/,Championship,"Sexta-feira, 16 Outubro 2020 19:45",Derby County,Watford,3.05,3.25,2.25,1.90,1.61,Mais de2.5,1.27,2.74,Mais de1.5,3.15,1.2,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.57,1.25,1.33,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:42",
1601984268-20,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hertha Berlin
              
                Wolfsburgo",https://www.betano.pt/odds/hertha-berlin-wolfsburgo/6710251/,Bundesliga,"Domingo, 1 Novembro 2020 17:00",Hertha Berlin,Wolfsburgo,2.25,3.45,2.86,1.33,1.50,1X,,,,,,,,,,,,,,,,"Terça-feira, 6 Outubro 2020 12:37",
1601985235-137,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Sevilha
              
                Rennes",https://www.betano.pt/odds/sevilha-rennes/6692712/,Liga dos Campeões - Jogos,"Quarta-feira, 28 Outubro 2020 20:00",Sevilha,Rennes,1.67,3.35,5.35,1.80,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.86,1.28,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.12,1.25,2.05,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601984371-34,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/mainz-05-borussia-monchengladbach/6700529/,Bundesliga,"Sábado, 24 Outubro 2020 14:30",Mainz 05,Borussia Mönchengladbach,3.7,3.6,1.88,1.75,1.21,1X,,,,,,,,,,,,,,,,"Terça-feira, 6 Outubro 2020 12:37",
1601985659-188,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Sporting CP
              
                FC Porto",https://www.betano.pt/odds/sporting-cp-fc-porto/6644925/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Sporting CP,FC Porto,3.05,3.3,2.25,1.83,1.65,Mais de2.5,1.25,2.84,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.57,1.25,1.33,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 13:00",
1601985722-196,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Gil Vicente FC
              
                CD Tondela",https://www.betano.pt/odds/gil-vicente-fc-cd-tondela/6644913/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Gil Vicente FC,CD Tondela,2.25,3.25,3.05,2.13,1.47,Mais de2.5,1.35,2.45,Mais de1.5,3.75,1.13,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.33,1.25,1.55,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 13:00",
1601985643-187,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Athletic Bilbao
              
                Levante",https://www.betano.pt/odds/athletic-bilbao-levante/6692095/,LaLiga,"Domingo, 18 Outubro 2020 18:00",Athletic Bilbao,Levante,1.95,3.2,3.95,2.20,1.47,Mais de2.5,1.4,2.4,Mais de1.5,4.05,1.13,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.21,1.28,1.75,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:58",
1601985339-150,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Borussia Mönchengladbach
              
                Real Madrid",https://www.betano.pt/odds/borussia-monchengladbach-real-madrid/6692703/,Liga dos Campeões - Jogos,"Terça-feira, 27 Outubro 2020 20:00",Borussia Mönchengladbach,Real Madrid,5.8,3.8,1.55,2.15,1.50,Mais de3.5,1.13,4.05,Mais de1.5,1.47,2.2,Mais de2.5,1.53,2.11,Ambas Equipas Marcam (Sim/Não),2.30,1.19,1.1,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985403-158,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Olympiacos
              
                Marselha",https://www.betano.pt/odds/olympiacos-marselha/6687308/,Liga dos Campeões - Jogos,"Quarta-feira, 21 Outubro 2020 20:00",Olympiacos,Marselha,2.3,3.15,3.05,2.00,1.60,Mais de2.5,1.32,2.68,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.33,1.28,1.55,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985808-206,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Nápoles
              
                Atalanta",https://www.betano.pt/odds/napoles-atalanta/6650711/,Série A,"Sábado, 17 Outubro 2020 14:00",Nápoles,Atalanta,2.52,3.65,2.45,1.85,1.70,Mais de3.5,1.08,4.85,Mais de1.5,1.33,2.62,Mais de2.5,1.28,2.82,Ambas Equipas Marcam (Sim/Não),1.47,1.21,1.45,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 13:02",
1601985690-192,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Braga
              
                CD Nacional Madeira",https://www.betano.pt/odds/sc-braga-cd-nacional-madeira/6644921/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Braga,CD Nacional Madeira,1.35,4.75,7.75,1.55,2.00,Mais de2.5,1.15,3.55,Mais de1.5,2.37,1.38,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.05,1.11,2.94,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 13:00",
1601984504-50,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Angers
              
                FC Metz",https://www.betano.pt/odds/angers-fc-metz/6551754/,Ligue 1,"Domingo, 18 Outubro 2020 14:00",Angers,FC Metz,2.02,3.25,3.6,2.12,1.47,Mais de2.5,1.35,2.45,Mais de1.5,3.75,1.13,Mais de3.5,1.9,1.61,Ambas Equipas Marcam (Sim/Não),1.24,1.25,1.7,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:40",
1601985180-130,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Real Madrid
              
                Inter de Milão",https://www.betano.pt/odds/real-madrid-inter-de-milao/6692722/,Liga dos Campeões - Jogos,"Terça-feira, 3 Novembro 2020 20:00",Real Madrid,Inter de Milão,1.8,3.55,4.1,1.61,1.95,Mais de2.5,1.18,3.5,Mais de1.5,2.5,1.36,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.19,1.22,1.91,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985243-138,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Club Brugge
              
                Lázio",https://www.betano.pt/odds/club-brugge-lazio/6692708/,Liga dos Campeões - Jogos,"Quarta-feira, 28 Outubro 2020 20:00",Club Brugge,Lázio,3.65,3.4,1.95,1.50,2.18,Mais de2.5,1.14,3.95,Mais de1.5,2.18,1.5,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.75,1.24,1.24,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601984356-32,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Friburgo",https://www.betano.pt/odds/1-fc-union-berlin-friburgo/6700531/,Bundesliga,"Sábado, 24 Outubro 2020 14:30",1. FC Union Berlin,Friburgo,2.37,3.55,2.67,1.38,1.47,1X,,,,,,,,,,,,,,,,"Terça-feira, 6 Outubro 2020 12:37",
1601985855-211,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Brom
              
                Burnley",https://www.betano.pt/odds/west-brom-burnley/6493474/,Premier League,"Sábado, 17 Outubro 2020 15:00",West Brom,Burnley,2.33,3.2,2.96,1.95,1.63,Mais de2.5,1.3,2.76,Mais de1.5,3.35,1.2,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.35,1.27,1.53,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 13:03",
1601985076-118,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Young Boys
              
                AS Roma",https://www.betano.pt/odds/young-boys-as-roma/6692832/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 17:55",Young Boys,AS Roma,3.85,3.7,1.83,1.61,1.88,Mais de2.5,1.17,3.35,Mais de1.5,2.54,1.32,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.88,1.19,1.22,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:47",
1601985204-133,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"FC Porto
              
                Marselha",https://www.betano.pt/odds/fc-porto-marselha/6692719/,Liga dos Campeões - Jogos,"Terça-feira, 3 Novembro 2020 20:00",FC Porto,Marselha,2.02,3.35,3.5,1.95,1.63,Mais de2.5,1.3,2.78,Mais de1.5,3.35,1.2,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.26,1.25,1.7,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985476-167,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Dínamo Kiev
              
                Juventus",https://www.betano.pt/odds/dinamo-kiev-juventus/6687591/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 17:55",Dínamo Kiev,Juventus,5.7,3.85,1.55,1.83,1.72,Mais de2.5,1.26,3.0,Mais de1.5,3.05,1.25,Mais de3.5,1.87,1.67,Ambas Equipas Marcam (Sim/Não),2.30,1.19,1.1,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601984341-30,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Wolfsburgo
              
                Arminia Bielefeld",https://www.betano.pt/odds/wolfsburgo-arminia-bielefeld/6700533/,Bundesliga,"Domingo, 25 Outubro 2020 14:30",Wolfsburgo,Arminia Bielefeld,1.6,4.45,4.45,1.14,2.13,1X,,,,,,,,,,,,,,,,"Terça-feira, 6 Outubro 2020 12:37",
1601984410-39,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                Wolfsburgo",https://www.betano.pt/odds/borussia-monchengladbach-wolfsburgo/6632983/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Borussia Mönchengladbach,Wolfsburgo,1.87,3.6,3.75,1.60,2.00,Mais de2.5,1.18,3.55,Mais de1.5,2.45,1.38,Mais de3.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.23,1.22,1.83,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:37",
1601985140-125,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Chelsea
              
                Rennes",https://www.betano.pt/odds/chelsea-rennes/6692727/,Liga dos Campeões - Jogos,"Quarta-feira, 4 Novembro 2020 20:00",Chelsea,Rennes,1.57,3.65,5.8,1.60,2.00,Mais de2.5,1.17,3.6,Mais de1.5,2.4,1.4,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.10,1.21,2.25,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985308-146,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Atalanta
              
                Ajax",https://www.betano.pt/odds/atalanta-ajax/6692710/,Liga dos Campeões - Jogos,"Terça-feira, 27 Outubro 2020 20:00",Atalanta,Ajax,1.78,3.5,4.33,2.02,1.57,Mais de3.5,1.11,4.3,Mais de1.5,1.44,2.3,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),1.18,1.23,1.91,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985267-141,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Manchester United
              
                RB Leipzig",https://www.betano.pt/odds/manchester-united-rb-leipzig/6692701/,Liga dos Campeões - Jogos,"Quarta-feira, 28 Outubro 2020 20:00",Manchester United,RB Leipzig,1.88,3.4,3.95,1.67,1.88,Mais de2.5,1.21,3.3,Mais de1.5,2.64,1.33,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.21,1.25,1.8,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985887-215,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Manchester United",https://www.betano.pt/odds/newcastle-manchester-united/6458215/,Premier League,"Sábado, 17 Outubro 2020 15:00",Newcastle,Manchester United,4.5,3.95,1.65,1.63,1.95,Mais de2.5,1.17,3.6,Mais de1.5,2.56,1.35,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),2.10,1.18,1.17,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 13:03",
1601984386-36,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Colónia",https://www.betano.pt/odds/estugarda-colonia/6700527/,Bundesliga,"Sexta-feira, 23 Outubro 2020 19:30",Estugarda,Colónia,1.78,3.6,4.15,1.16,1.85,1X,,,,,,,,,,,,,,,,"Terça-feira, 6 Outubro 2020 12:37",
1601985084-119,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"CSKA Sófia
              
                Cluj",https://www.betano.pt/odds/cska-sofia-cluj/6687645/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 17:55",CSKA Sófia,Cluj,2.45,3.3,2.72,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.5,1.16,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.40,1.24,1.47,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:47",
1601985500-169,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Real Madrid",https://www.betano.pt/odds/barcelona-real-madrid/6385298/,LaLiga,"Domingo, 25 Outubro 2020 20:00",Barcelona,Real Madrid,2.3,3.4,2.86,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.33,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.36,1.25,1.55,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:58",
1601985563-177,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Atlético de Madrid
              
                Bétis",https://www.betano.pt/odds/atletico-de-madrid-betis/6711912/,LaLiga,"Domingo, 25 Outubro 2020 17:00",Atlético de Madrid,Bétis,1.6,3.7,5.5,2.04,1.57,Mais de2.5,1.32,2.67,Mais de1.5,3.55,1.18,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.11,1.2,2.2,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:58",
1601985468-166,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Istanbul Basaksehir",https://www.betano.pt/odds/rb-leipzig-istanbul-basaksehir/6687538/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 20:00",RB Leipzig,Istanbul Basaksehir,1.32,5.15,7.7,1.95,1.61,Mais de3.5,1.1,4.6,Mais de1.5,1.38,2.45,Mais de2.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.05,1.11,3.05,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
1601985379-155,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"FC Midtjylland
              
                Atalanta",https://www.betano.pt/odds/fc-midtjylland-atalanta/6687585/,Liga dos Campeões - Jogos,"Quarta-feira, 21 Outubro 2020 20:00",FC Midtjylland,Atalanta,5.35,4.3,1.5,2.00,1.60,Mais de3.5,1.1,4.5,Mais de1.5,1.38,2.45,Mais de2.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),2.37,1.15,1.12,1X,12.0,2X,"Terça-feira, 6 Outubro 2020 12:51",
