web-scraper-order,web-scraper-start-url,Games,Games-href,HomeTeam,AwayTeam,League,Date,HGoals,AGoals,HxG,AxG,HShots,AShots,HST,AST,HDEEP,ADEEP,HPPDA,APPDA,HxPTS,AxPTS
1601767129-47,https://understat.com/league/EPL,403.060.39,https://understat.com/match/14113,West Ham,Wolverhampton Wanderers,EPL,Sep 27 2020,4,0,3.06,0.39,15,11,7,2,1,4,21.76,8.19,2.87,0.08
1601767028-36,https://understat.com/league/Bundesliga,100.161.37,https://understat.com/match/14185,Arminia Bielefeld,FC Cologne,Bundesliga,Sep 26 2020,1,0,0.16,1.37,7,12,2,2,1,10,10.96,13.1,0.26,2.56
1601767078-42,https://understat.com/league/Bundesliga,402.830.45,https://understat.com/match/15162,Borussia Dortmund,Freiburg,Bundesliga,Oct 03 2020,4,0,2.83,0.45,16,6,7,2,15,0,8.26,23.86,2.85,0.09
1601767528-93,https://understat.com/league/Ligue_1,001.180.65,https://understat.com/match/14217,Bordeaux,Nice,Ligue 1,Sep 27 2020,0,0,1.18,0.65,18,13,5,2,5,9,17.71,10.26,1.82,0.87
1601767053-39,https://understat.com/league/Bundesliga,131.561.62,https://understat.com/match/14182,Hertha Berlin,Eintracht Frankfurt,Bundesliga,Sep 25 2020,1,3,1.56,1.62,12,11,6,3,3,6,13.44,15.8,1.31,1.39
1601766785-9,https://understat.com/league/RFPL,111.721.85,https://understat.com/match/14300,Spartak Moscow,Zenit St. Petersburg,RFPL,Oct 03 2020,1,1,1.72,1.85,13,22,4,11,3,10,9.05,12.79,1.28,1.4
1601767336-71,https://understat.com/league/La_liga,110.311.11,https://understat.com/match/14161,Valencia,SD Huesca,La liga,Sep 26 2020,1,1,0.31,1.11,5,17,2,4,3,3,11.63,4.83,0.6,2.07
1601767435-83,https://understat.com/league/La_liga,312.660.62,https://understat.com/match/14172,Villarreal,Alaves,La liga,Sep 30 2020,3,1,2.66,0.62,10,8,6,3,6,3,7.47,10.88,2.79,0.13
1601767270-63,https://understat.com/league/La_liga,131.102.21,https://understat.com/match/14159,Cadiz,Sevilla,La liga,Sep 27 2020,1,3,1.1,2.21,12,14,5,5,3,13,31.31,3.43,0.64,2.15
1601767394-78,https://understat.com/league/La_liga,030.570.93,https://understat.com/match/14165,Celta Vigo,Barcelona,La liga,Oct 01 2020,0,3,0.57,0.93,10,7,3,4,5,7,7.65,11.28,0.92,1.72
1601767328-70,https://understat.com/league/La_liga,031.243.37,https://understat.com/match/14163,Elche,Real Sociedad,La liga,Sep 26 2020,0,3,1.24,3.37,5,27,2,7,2,13,23.64,7.62,0.23,2.66
1601766836-14,https://understat.com/league/Serie_A,222.821.91,https://understat.com/match/14131,Roma,Juventus,Serie A,Sep 27 2020,2,2,2.82,1.91,11,8,5,3,6,3,13.38,9.24,2.05,0.73
1601767086-43,https://understat.com/league/Bundesliga,110.801.70,https://understat.com/match/15161,VfB Stuttgart,Bayer Leverkusen,Bundesliga,Oct 03 2020,1,1,0.8,1.7,12,15,3,6,5,4,12.43,7.9,0.66,2.1
1601767561-97,https://understat.com/league/Ligue_1,211.971.14,https://understat.com/match/15808,Nice,Nantes,Ligue 1,Oct 03 2020,2,1,1.97,1.14,18,11,7,1,11,3,3.6,32.71,2.0,0.74
1601767536-94,https://understat.com/league/Ligue_1,110.861.11,https://understat.com/match/14216,Marseille,Metz,Ligue 1,Sep 26 2020,1,1,0.86,1.11,17,14,3,3,7,0,5.32,18.95,1.13,1.56
1601766845-15,https://understat.com/league/Serie_A,020.112.43,https://understat.com/match/14130,Crotone,AC Milan,Serie A,Sep 27 2020,0,2,0.11,2.43,5,16,0,6,5,6,9.38,9.73,0.05,2.91
1601766903-22,https://understat.com/league/Serie_A,240.772.47,https://understat.com/match/14123,Torino,Atalanta,Serie A,Sep 26 2020,2,4,0.77,2.47,7,19,4,7,3,14,11.72,10.8,0.35,2.49
1601767279-64,https://understat.com/league/La_liga,403.510.24,https://understat.com/match/14156,Barcelona,Villarreal,La liga,Sep 27 2020,4,0,3.51,0.24,17,5,9,1,17,6,14.95,19.15,2.95,0.03
1601766953-28,https://understat.com/league/Serie_A,021.870.81,https://understat.com/match/14134,Udinese,Spezia,Serie A,Sep 30 2020,0,2,1.87,0.81,13,4,3,2,11,0,14.13,12.94,2.21,0.56
1601767020-35,https://understat.com/league/Bundesliga,111.480.77,https://understat.com/match/14186,Borussia M.Gladbach,Union Berlin,Bundesliga,Sep 26 2020,1,1,1.48,0.77,14,14,6,2,1,3,11.05,14.18,1.96,0.78
1601766878-19,https://understat.com/league/Serie_A,431.702.25,https://understat.com/match/14126,Inter,Fiorentina,Serie A,Sep 26 2020,4,3,1.7,2.25,20,10,7,4,17,9,5.22,24.21,0.99,1.79
1601767444-84,https://understat.com/league/La_liga,000.631.79,https://understat.com/match/14168,SD Huesca,Atletico Madrid,La liga,Sep 30 2020,0,0,0.63,1.79,9,16,3,2,3,11,15.43,8.91,0.49,2.31
1601767252-62,https://understat.com/league/EPL,030.532.03,https://understat.com/match/14114,Fulham,Aston Villa,EPL,Sep 28 2020,0,3,0.53,2.03,16,12,3,5,5,10,5.96,9.3,0.37,2.46
1601767486-88,https://understat.com/league/Ligue_1,110.300.82,https://understat.com/match/14222,Lorient,Lyon,Ligue 1,Sep 27 2020,1,1,0.3,0.82,4,19,2,6,4,11,17.95,12.33,0.78,1.82
1601767345-72,https://understat.com/league/La_liga,000.871.31,https://understat.com/match/14154,Alaves,Getafe,La liga,Sep 26 2020,0,0,0.87,1.31,9,11,0,4,3,2,6.43,8.69,0.97,1.74
1601767312-68,https://understat.com/league/La_liga,130.722.99,https://understat.com/match/14160,Osasuna,Levante,La liga,Sep 27 2020,1,3,0.72,2.99,8,11,4,5,1,8,9.87,6.0,0.13,2.79
1601766911-23,https://understat.com/league/Serie_A,202.940.83,https://understat.com/match/14122,AC Milan,Bologna,Serie A,Sep 21 2020,2,0,2.94,0.83,17,13,5,4,6,3,9.26,13.5,2.67,0.23
1601767361-74,https://understat.com/league/La_liga,000.191.70,https://understat.com/match/14824,Elche,SD Huesca,La liga,Oct 03 2020,0,0,0.19,1.7,2,18,0,4,0,12,10.39,7.72,0.24,2.6
1601767511-91,https://understat.com/league/Ligue_1,321.122.36,https://understat.com/match/14219,Angers,Brest,Ligue 1,Sep 27 2020,3,2,1.12,2.36,12,14,5,6,3,7,8.5,7.75,0.54,2.27
1601766744-4,https://understat.com/league/RFPL,230.791.78,https://understat.com/match/14244,Arsenal Tula,FC Rostov,RFPL,Sep 27 2020,2,3,0.79,1.78,15,8,4,5,4,1,4.0,10.93,0.56,2.22
1601766718-1,https://understat.com/league/RFPL,130.763.13,https://understat.com/match/14247,FC Rotor Volgograd,Rubin Kazan,RFPL,Sep 27 2020,1,3,0.76,3.13,7,27,2,7,4,15,22.92,4.89,0.16,2.75
1601766802-11,https://understat.com/league/RFPL,112.190.35,https://understat.com/match/14298,FC Tambov,Arsenal Tula,RFPL,Oct 03 2020,1,1,2.19,0.35,16,11,6,5,8,3,7.16,10.73,2.71,0.19
1601767386-77,https://understat.com/league/La_liga,121.091.69,https://understat.com/match/14823,Real Valladolid,Eibar,La liga,Oct 03 2020,1,2,1.09,1.69,9,11,3,5,3,2,8.0,7.68,0.79,1.9
1601766928-25,https://understat.com/league/Serie_A,411.861.59,https://understat.com/match/15447,Sassuolo,Crotone,Serie A,Oct 03 2020,4,1,1.86,1.59,7,15,4,6,4,13,8.35,9.74,1.6,1.11
1601766735-3,https://understat.com/league/RFPL,202.690.19,https://understat.com/match/14245,FK Akhmat,Ural,RFPL,Sep 27 2020,2,0,2.69,0.19,19,4,6,2,8,2,5.43,12.82,2.92,0.05
1601767320-69,https://understat.com/league/La_liga,231.413.86,https://understat.com/match/14157,Real Betis,Real Madrid,La liga,Sep 26 2020,2,3,1.41,3.86,15,11,5,4,5,7,15.68,10.25,0.19,2.73
1601767070-41,https://understat.com/league/Bundesliga,213.570.77,https://understat.com/match/15163,Eintracht Frankfurt,Hoffenheim,Bundesliga,Oct 03 2020,2,1,3.57,0.77,16,12,8,4,10,6,12.27,17.6,2.88,0.08
1601767162-51,https://understat.com/league/EPL,010.350.71,https://understat.com/match/14109,Burnley,Southampton,EPL,Sep 26 2020,0,1,0.35,0.71,9,5,2,1,9,6,8.21,13.75,0.87,1.71
1601767103-45,https://understat.com/league/Bundesliga,130.242.06,https://understat.com/match/15159,FC Cologne,Borussia M.Gladbach,Bundesliga,Oct 03 2020,1,3,0.24,2.06,8,15,2,11,2,12,12.94,7.06,0.16,2.73
1601766995-32,https://understat.com/league/Bundesliga,412.521.17,https://understat.com/match/14189,Hoffenheim,Bayern Munich,Bundesliga,Sep 27 2020,4,1,2.52,1.17,17,16,8,4,6,11,13.12,5.82,2.31,0.52
1601767287-65,https://understat.com/league/La_liga,111.521.08,https://understat.com/match/14162,Real Valladolid,Celta Vigo,La liga,Sep 27 2020,1,1,1.52,1.08,10,5,4,1,3,3,4.08,6.58,1.73,0.96
1601767178-53,https://understat.com/league/EPL,120.442.27,https://understat.com/match/14107,Crystal Palace,Everton,EPL,Sep 26 2020,1,2,0.44,2.27,8,10,1,5,4,3,12.03,7.3,0.19,2.7
1601766920-24,https://understat.com/league/Serie_A,011.670.76,https://understat.com/match/15449,Udinese,Roma,Serie A,Oct 03 2020,0,1,1.67,0.76,10,13,4,3,2,4,16.11,8.1,2.11,0.65
1601767219-58,https://understat.com/league/EPL,112.571.42,https://understat.com/match/14469,Leeds,Manchester City,EPL,Oct 03 2020,1,1,2.57,1.42,12,23,7,2,5,10,7.83,11.38,2.16,0.66
1601766895-21,https://understat.com/league/Serie_A,020.921.99,https://understat.com/match/14124,Cagliari,Lazio,Serie A,Sep 26 2020,0,2,0.92,1.99,9,16,2,6,0,8,11.15,13.85,0.53,2.25
1601766794-10,https://understat.com/league/RFPL,020.310.97,https://understat.com/match/14299,Ural,CSKA Moscow,RFPL,Oct 03 2020,0,2,0.31,0.97,8,12,1,3,6,12,9.35,28.22,0.68,1.96
1601766870-18,https://understat.com/league/Serie_A,141.292.65,https://understat.com/match/14127,Spezia,Sassuolo,Serie A,Sep 27 2020,1,4,1.29,2.65,12,17,5,6,6,16,27.94,7.26,0.53,2.28
1601766768-7,https://understat.com/league/RFPL,020.510.65,https://understat.com/match/14241,FC Tambov,Spartak Moscow,RFPL,Sep 26 2020,0,2,0.51,0.65,9,15,2,4,6,2,12.35,6.5,1.14,1.44
1601767369-75,https://understat.com/league/La_liga,302.200.32,https://understat.com/match/14821,Real Sociedad,Getafe,La liga,Oct 03 2020,3,0,2.2,0.32,11,5,6,1,1,1,4.35,7.27,2.74,0.16
1601767402-79,https://understat.com/league/La_liga,101.050.38,https://understat.com/match/14171,Sevilla,Levante,La liga,Oct 01 2020,1,0,1.05,0.38,16,3,2,1,8,0,6.5,13.08,1.95,0.71
1601767519-92,https://understat.com/league/Ligue_1,221.612.31,https://understat.com/match/14218,Dijon,Montpellier,Ligue 1,Sep 27 2020,2,2,1.61,2.31,15,14,6,5,7,6,9.67,8.84,0.89,1.88
1601766886-20,https://understat.com/league/Serie_A,231.361.27,https://understat.com/match/14125,Sampdoria,Benevento,Serie A,Sep 26 2020,2,3,1.36,1.27,9,14,3,5,2,5,14.43,8.31,1.43,1.25
1601767012-34,https://understat.com/league/Bundesliga,110.911.20,https://understat.com/match/14187,Bayer Leverkusen,RasenBallsport Leipzig,Bundesliga,Sep 26 2020,1,1,0.91,1.2,11,7,4,2,5,3,6.77,12.48,1.08,1.59
1601766760-6,https://understat.com/league/RFPL,602.820.46,https://understat.com/match/14242,Zenit St. Petersburg,FC Ufa,RFPL,Sep 26 2020,6,0,2.82,0.46,23,6,8,4,16,5,31.57,32.27,2.79,0.13
