web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600979344-1381","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-hibernian-GjT10KXM/","Saturday, 01 Sep  2018, 14:00","Livingston - Hibernian","4.46","3.54","1.85","Final result"
"1600979723-1522","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-st-mirren-Mqhfes99/","Saturday, 23 Feb  2019, 14:00","Hearts - St. Mirren","1.45","4.37","7.24","Final result"
"1600979676-1503","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-livingston-KvIxsila/","Saturday, 02 Feb  2019, 14:00","Motherwell - Livingston","2.37","3.04","3.31","Final result"
"1600979545-1461","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-hearts-d2S7kIye/","Friday, 14 Dec  2018, 18:45","Livingston - Hearts","3.17","3.16","2.37","Final result"
"1600979598-1473","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Celtic - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-dundee-fc-0W27AJDK/","Saturday, 22 Dec  2018, 14:00","Celtic - Dundee FC","1.10","9.61","22.67","Final result"
"1600979853-1574","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-livingston-44Zmb8SS/","Saturday, 04 May  2019, 14:00","St Johnstone - Livingston","2.15","3.29","3.50","Final result"
"1600979467-1430","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Celtic - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-hearts-8MDCV2TO/","Saturday, 03 Nov  2018, 14:00","Celtic - Hearts","1.21","6.54","13.10","Final result"
"1600979743-1530","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Kilmarnock - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-motherwell-QHzwmJGk/","Saturday, 02 Mar  2019, 14:00","Kilmarnock - Motherwell","2.17","3.14","3.65","Final result"
"1600979665-1499","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Rangers","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-rangers-QyaFPkJO/","Sunday, 27 Jan  2019, 15:00","Livingston - Rangers","6.89","4.27","1.48","Final result"
"1600979494-1441","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-livingston-2qeHasr5/","Saturday, 24 Nov  2018, 14:00","Rangers - Livingston","1.35","4.87","9.10","Final result"
"1600979886-1587","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Inverness - Dundee Utd","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/inverness-dundee-utd-zBYMoQp9/","Tuesday, 14 May  2019, 18:45","Inverness - Dundee Utd","2.96","3.29","2.38","Final result"
"1600979439-1419","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Kilmarnock - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-hamilton-2sUNgFFE/","Saturday, 27 Oct  2018, 14:00","Kilmarnock - Hamilton","1.52","4.01","6.57","Final result"
"1600979529-1455","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-motherwell-UmCR9nN9/","Saturday, 08 Dec  2018, 14:00","Hearts - Motherwell","1.89","3.40","4.34","Final result"
"1600979688-1508","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-livingston-Cpq8qpAc/","Wednesday, 06 Feb  2019, 18:45","Hearts - Livingston","1.74","3.53","5.00","Final result"
"1600979404-1405","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-livingston-nFJkKEOe/","Saturday, 06 Oct  2018, 14:00","Motherwell - Livingston","2.23","3.18","3.43","Final result"
"1600979391-1400","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Kilmarnock - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-motherwell-Kbj2TI19/","Saturday, 29 Sep  2018, 14:00","Kilmarnock - Motherwell","2.08","3.38","3.61","Final result"
"1600979841-1569","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-dundee-fc-zPsX1jT3/","Saturday, 27 Apr  2019, 14:00","Motherwell - Dundee FC","1.74","3.71","4.73","Final result"
"1600979758-1536","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Kilmarnock","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-kilmarnock-YcS80xok/","Monday, 11 Mar  2019, 18:45","St. Mirren - Kilmarnock","4.01","3.16","2.06","Final result"
"1600979631-1486","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-st-johnstone-GQNFIG5s/","Saturday, 29 Dec  2018, 14:00","Dundee FC - St Johnstone","3.72","3.44","2.02","Final result"
"1600979896-1591","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-st-mirren-vJPbGkrc/","Saturday, 18 May  2019, 11:30","Dundee FC - St. Mirren","4.13","3.84","1.81","Final result"
