,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
23,1596229925-21,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Manchester United
              
                Linz
                         
            Primeira mão: 5-0",https://www.betano.pt/odds/manchester-united-linz/5916232/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 20:00",Manchester United,Linz,1.24,5.85,10.0,1.47,2.2,Mais de2.5,1.12,4.2,Mais de1.5,2.2,1.47,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.03,1.11,3.7,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:11"
24,1596229738-1,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Fulham
                         
            Wembley , Londres",https://www.betano.pt/odds/brentford-fc-fulham/6103796/,Championship,"Terça-feira, 4 Agosto 2020 19:45",Brentford FC,Fulham,2.05,3.2,3.6,1.50,2.3,Brentford FC,,,,,,,1.02,5.8,Total de Golos Mais/Menos (alternativas),1.72,2.37,5.8,Brentford FC,Fulham,Sem Golos,"Sexta-feira, 31 Julho 2020 22:08"
25,1596229754-2,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Ross County
              
                Motherwell FC",https://www.betano.pt/odds/ross-county-motherwell-fc/5906394/,Premiership,"Segunda-feira, 3 Agosto 2020 19:45",Ross County,Motherwell FC,3.1,3.35,2.17,1.83,1.65,Mais de2.5,1.25,2.86,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.61,1.23,1.31,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:08"
26,1596229969-25,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Atalanta
              
                PSG
                         
            Em local neutro",https://www.betano.pt/odds/atalanta-psg/5924176/,Liga dos Campeões - Jogos,"Quarta-feira, 12 Agosto 2020 20:00",Atalanta,PSG,2.76,3.65,2.25,1.91,1.67,Atalanta,,,,,,,-,6.95,Total de Golos Mais/Menos (alternativas),1.95,1.83,6.95,Atalanta,PSG,Sem Golos,"Sexta-feira, 31 Julho 2020 22:12"
27,1596229993-28,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Manchester City
              
                Real Madrid
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/manchester-city-real-madrid/5916498/,Liga dos Campeões - Jogos,"Sexta-feira, 7 Agosto 2020 20:00",Manchester City,Real Madrid,1.67,4.2,4.1,1.09,4.95,Manchester City,,,,,,,-,7.05,Total de Golos Mais/Menos (alternativas),1.53,2.35,7.05,Manchester City,Real Madrid,Sem Golos,"Sexta-feira, 31 Julho 2020 22:12"
28,1596229893-17,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Wolverhampton
              
                Olympiacos
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/wolverhampton-olympiacos/5915663/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 20:00",Wolverhampton,Olympiacos,1.78,3.45,4.45,1.28,2.96,Wolverhampton,,,,,,,1.03,6.2,Total de Golos Mais/Menos (alternativas),1.57,2.78,6.2,Wolverhampton,Olympiacos,Sem Golos,"Sexta-feira, 31 Julho 2020 22:11"
29,1596229811-8,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rubin Kazan
              
                Lokomotiv Moscovo",https://www.betano.pt/odds/rubin-kazan-lokomotiv-moscovo/6091949/,Premier Liga,"Terça-feira, 11 Agosto 2020 18:00",Rubin Kazan,Lokomotiv Moscovo,3.0,2.7,2.1,2.04,1.45,Mais de2.5,1.33,2.35,Mais de1.5,3.4,1.13,Mais de3.5,1.75,1.65,Ambas Equipas Marcam (Sim/Não),1.55,1.3,1.27,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:09"
30,1596230091-38,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Bolonha
              
                Torino",https://www.betano.pt/odds/bolonha-torino/6097005/,Série A,"Domingo, 2 Agosto 2020 19:45",Bolonha,Torino,2.02,3.95,3.0,1.83,1.72,Mais de3.5,1.07,5.1,Mais de1.5,1.32,2.68,Mais de2.5,1.31,2.74,Ambas Equipas Marcam (Sim/Não),1.33,1.18,1.7,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:14"
31,1596229771-4,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"St Mirren
              
                Livingston FC",https://www.betano.pt/odds/st-mirren-livingston-fc/5906397/,Premiership,"Sábado, 1 Agosto 2020 15:00",St Mirren,Livingston FC,2.9,3.15,2.4,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.50,1.26,1.36,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:08"
32,1596229852-13,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FC Ufa
              
                Krasnodar",https://www.betano.pt/odds/fc-ufa-krasnodar/6091970/,Premier Liga,"Domingo, 9 Agosto 2020 15:00",FC Ufa,Krasnodar,3.55,2.9,1.8,2.04,1.45,Mais de2.5,1.32,2.37,Mais de1.5,3.5,1.12,Mais de3.5,1.83,1.57,Ambas Equipas Marcam (Sim/Não),1.75,1.26,1.19,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:09"
33,1596230140-44,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Brescia Calcio
              
                Sampdoria",https://www.betano.pt/odds/brescia-calcio-sampdoria/6096996/,Série A,"Sábado, 1 Agosto 2020 17:00",Brescia Calcio,Sampdoria,5.65,4.55,1.47,1.75,1.8,Mais de3.5,1.07,5.2,Mais de1.5,1.3,2.78,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),2.52,1.14,1.11,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:14"
34,1596229961-24,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Atlético de Madrid
                         
            Em local neutro",https://www.betano.pt/odds/rb-leipzig-atletico-de-madrid/5924209/,Liga dos Campeões - Jogos,"Quinta-feira, 13 Agosto 2020 20:00",RB Leipzig,Atlético de Madrid,3.2,3.1,2.25,2.05,1.57,RB Leipzig,,,,,,,1.04,5.85,Total de Golos Mais/Menos (alternativas),2.25,1.85,5.85,RB Leipzig,Atlético de Madrid,Sem Golos,"Sexta-feira, 31 Julho 2020 22:12"
35,1596229819-9,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rotor Volgograd
              
                Zenit São Petersburgo",https://www.betano.pt/odds/rotor-volgograd-zenit-sao-petersburgo/6091969/,Premier Liga,"Terça-feira, 11 Agosto 2020 16:00",Rotor Volgograd,Zenit São Petersburgo,6.1,3.85,1.32,1.70,1.7,Mais de2.5,1.19,2.92,Mais de1.5,2.72,1.23,Mais de3.5,1.95,1.5,Ambas Equipas Marcam (Sim/Não),2.76,1.13,1.04,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:09"
36,1596230107-40,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Nápoles
              
                Lázio",https://www.betano.pt/odds/napoles-lazio/6097001/,Série A,"Sábado, 1 Agosto 2020 19:45",Nápoles,Lázio,2.8,3.8,2.33,2.04,1.61,Mais de3.5,1.12,4.6,Mais de1.5,1.42,2.45,Mais de2.5,1.35,2.58,Ambas Equipas Marcam (Sim/Não),1.55,1.22,1.4,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:14"
37,1596229901-18,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Sevilha
              
                AS Roma
                         
            Em local neutro",https://www.betano.pt/odds/sevilha-as-roma/5916298/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Sevilha,AS Roma,2.15,3.2,3.3,1.53,2.15,Sevilha,,,,,,,1.03,6.3,Total de Golos Mais/Menos (alternativas),1.78,2.3,6.3,Sevilha,AS Roma,Sem Golos,"Sexta-feira, 31 Julho 2020 22:11"
38,1596230075-36,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"US Lecce
              
                Parma",https://www.betano.pt/odds/us-lecce-parma/6097007/,Série A,"Domingo, 2 Agosto 2020 19:45",US Lecce,Parma,1.53,4.4,5.0,1.83,1.72,Mais de3.5,1.07,5.05,Mais de1.5,1.32,2.68,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.14,1.14,2.35,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:14"
39,1596229828-10,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                Dinamo Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-dinamo-moscovo/6091971/,Premier Liga,"Segunda-feira, 10 Agosto 2020 15:00",Ural Sverdlovskaya Oblast,Dinamo Moscovo,2.54,2.9,2.25,1.85,1.57,Mais de2.5,1.26,2.58,Mais de1.5,3.05,1.17,Mais de3.5,1.65,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.26,1.38,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:09"
40,1596229985-27,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Barcelona
              
                Nápoles
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/barcelona-napoles/5916308/,Liga dos Campeões - Jogos,"Sábado, 8 Agosto 2020 20:00",Barcelona,Nápoles,1.6,3.75,5.35,1.28,2.94,Barcelona,,,,,,,1.02,6.75,Total de Golos Mais/Menos (alternativas),1.47,2.8,6.75,Barcelona,Nápoles,Sem Golos,"Sexta-feira, 31 Julho 2020 22:12"
41,1596230148-45,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sexta-feira, 31 Julho 2020 22:15"
42,1596230034-32,https://www.betano.pt/sport/futebol/eua/mls/195161/,"New York City FC
              
                Portland Timbers",https://www.betano.pt/odds/new-york-city-fc-portland-timbers/6093583/,MLS,"Domingo, 2 Agosto 2020 01:00",New York City FC,Portland Timbers,2.2,3.65,2.86,1.61,1.91,New York City FC,,,,,,,-,7.6,Total de Golos Mais/Menos (alternativas),1.72,2.0,7.6,New York City FC,Portland Timbers,Sem Golos,"Sexta-feira, 31 Julho 2020 22:13"
43,1596229917-20,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Inter de Milão
              
                Getafe
                         
            Em local neutro",https://www.betano.pt/odds/inter-de-milao-getafe/5916276/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 20:00",Inter de Milão,Getafe,1.8,3.55,4.15,1.36,2.6,Inter de Milão,,,,,,,1.03,6.35,Total de Golos Mais/Menos (alternativas),1.60,2.65,6.35,Inter de Milão,Getafe,Sem Golos,"Sexta-feira, 31 Julho 2020 22:11"
44,1596230124-42,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Atalanta
              
                Inter de Milão",https://www.betano.pt/odds/atalanta-inter-de-milao/6096998/,Série A,"Sábado, 1 Agosto 2020 19:45",Atalanta,Inter de Milão,2.37,3.7,2.8,2.05,1.61,Mais de3.5,1.12,4.55,Mais de1.5,1.42,2.45,Mais de2.5,1.35,2.56,Ambas Equipas Marcam (Sim/Não),1.40,1.22,1.53,1X,12,2X,"Sexta-feira, 31 Julho 2020 22:14"
