web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
"1603232462-116","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","Cagliari
              
                FC Crotone","https://www.betano.pt/odds/cagliari-fc-crotone/6797418/","Série A","Domingo, 25 Outubro 2020 11:30","Cagliari","FC Crotone","1.95","3.50","3.60","1.72","1.83","Mais de2.5","1.22","3.20","Mais de1.5","2.78","1.30","Mais de3.5","1.63","1.95","Ambas Equipas Marcam (Sim/Não)","1.24","1.23","1.78","1X","12","2X","Terça-feira, 20 Outubro 2020 23:19","null"
"1603231857-54","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Cardiff
              
                Middlesbrough","https://www.betano.pt/odds/cardiff-middlesbrough/6604620/","Championship","Sábado, 24 Outubro 2020 15:00","Cardiff","Middlesbrough","2.30","3.15","3.05","2.05","1.50","Mais de2.5","1.35","2.45","Mais de1.5","3.65","1.14","Mais de3.5","1.80","1.67","Ambas Equipas Marcam (Sim/Não)","1.32","1.27","1.55","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603231431-10","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Sparta Rotterdam
              
                Heracles Almelo","https://www.betano.pt/odds/sparta-rotterdam-heracles-almelo/6616595/","Eredivisie","Domingo, 25 Outubro 2020 15:45","Sparta Rotterdam","Heracles Almelo","2.05","3.55","3.20","1.57","1.95","Mais de2.5","1.16","3.45","Mais de1.5","2.40","1.36","Mais de3.5","1.47","2.13","Ambas Equipas Marcam (Sim/Não)","1.30","1.21","1.67","1X","12","2X","Terça-feira, 20 Outubro 2020 23:02","null"
"1603231893-58","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Stoke City
              
                Barnsley FC","https://www.betano.pt/odds/stoke-city-barnsley-fc/6579872/","Championship","Quarta-feira, 21 Outubro 2020 19:45","Stoke City","Barnsley FC","2.00","3.20","3.80","2.00","1.55","Mais de2.5","1.32","2.56","Mais de1.5","3.40","1.17","Mais de3.5","1.78","1.70","Ambas Equipas Marcam (Sim/Não)","1.23","1.26","1.72","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603232678-139","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","West Ham
              
                Manchester City","https://www.betano.pt/odds/west-ham-manchester-city/6457848/","Premier League","Sábado, 24 Outubro 2020 12:30","West Ham","Manchester City","6.30","4.90","1.40","1.91","1.65","Mais de3.5","1.08","4.90","Mais de1.5","1.35","2.56","Mais de2.5","1.50","2.14","Ambas Equipas Marcam (Sim/Não)","2.76","1.12","1.08","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603231476-15","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","PEC Zwolle
              
                Willem II Tilburg","https://www.betano.pt/odds/pec-zwolle-willem-ii-tilburg/6616594/","Eredivisie","Sábado, 24 Outubro 2020 19:00","PEC Zwolle","Willem II Tilburg","2.35","3.50","2.72","1.60","1.91","Mais de2.5","1.17","3.40","Mais de1.5","2.45","1.35","Mais de3.5","1.47","2.10","Ambas Equipas Marcam (Sim/Não)","1.40","1.22","1.53","1X","12","2X","Terça-feira, 20 Outubro 2020 23:02","null"
"1603232209-90","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Real Valladolid
              
                Alavés","https://www.betano.pt/odds/real-valladolid-alaves/6711919/","LaLiga","Domingo, 25 Outubro 2020 11:00","Real Valladolid","Alavés","2.33","2.78","3.45","1.57","2.02","Mais de1.5","2.74","1.31","Mais de2.5","5.25","1.06","Mais de3.5","2.20","1.47","Ambas Equipas Marcam (Sim/Não)","1.26","1.35","1.53","1X","12","2X","Terça-feira, 20 Outubro 2020 23:14","null"
"1603232515-121","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Leeds United
              
                Leicester","https://www.betano.pt/odds/leeds-united-leicester/6685617/","Premier League","Segunda-feira, 2 Novembro 2020 20:00","Leeds United","Leicester","2.62","3.35","2.50","1.67","1.88","Mais de2.5","1.21","3.30","Mais de1.5","2.67","1.32","Mais de3.5","1.53","2.10","Ambas Equipas Marcam (Sim/Não)","1.47","1.25","1.42","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603231641-32","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","1. FC Union Berlin
              
                Friburgo","https://www.betano.pt/odds/1-fc-union-berlin-friburgo/6700531/","Bundesliga","Sábado, 24 Outubro 2020 14:30","1. FC Union Berlin","Friburgo","2.20","3.30","3.10","1.70","1.85","Mais de2.5","1.22","3.20","Mais de1.5","2.72","1.31","Mais de3.5","1.55","2.05","Ambas Equipas Marcam (Sim/Não)","1.33","1.25","1.57","1X","12","2X","Terça-feira, 20 Outubro 2020 23:05","null"
"1603231632-31","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Borussia Dortmund
              
                FC Schalke 04","https://www.betano.pt/odds/borussia-dortmund-fc-schalke-04/6700532/","Bundesliga","Sábado, 24 Outubro 2020 17:30","Borussia Dortmund","FC Schalke 04","1.20","6.05","12.00","1.91","1.65","Mais de3.5","1.09","4.70","Mais de1.5","1.36","2.52","Mais de2.5","1.80","1.75","Ambas Equipas Marcam (Sim/Não)","1.02","1.11","4.00","1X","12","2X","Terça-feira, 20 Outubro 2020 23:05","null"
"1603232030-71","https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/","Ural Sverdlovskaya Oblast
              
                Tambov","https://www.betano.pt/odds/ural-sverdlovskaya-oblast-tambov/6615683/","Premier Liga","Domingo, 25 Outubro 2020 11:00","Ural Sverdlovskaya Oblast","Tambov","2.20","3.10","3.30","2.16","1.44","Mais de2.5","1.36","2.33","Mais de1.5","3.80","1.12","Mais de3.5","1.87","1.60","Ambas Equipas Marcam (Sim/Não)","1.28","1.27","1.60","1X","12","2X","Terça-feira, 20 Outubro 2020 23:13","null"
"1603231614-29","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Werder Bremen
              
                Hoffenheim","https://www.betano.pt/odds/werder-bremen-hoffenheim/6700534/","Bundesliga","Domingo, 25 Outubro 2020 17:00","Werder Bremen","Hoffenheim","2.86","3.60","2.20","1.50","2.19","Mais de2.5","1.14","3.95","Mais de1.5","2.20","1.47","Mais de3.5","1.42","2.37","Ambas Equipas Marcam (Sim/Não)","1.60","1.22","1.36","1X","12","2X","Terça-feira, 20 Outubro 2020 23:05","null"
"1603231705-38","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Nice
              
                Lille","https://www.betano.pt/odds/nice-lille/6618973/","Ligue 1","Domingo, 25 Outubro 2020 16:00","Nice","Lille","3.15","3.25","2.20","2.00","1.55","Mais de2.5","1.31","2.60","Mais de1.5","3.40","1.17","Mais de3.5","1.75","1.72","Ambas Equipas Marcam (Sim/Não)","1.60","1.25","1.31","1X","12","2X","Terça-feira, 20 Outubro 2020 23:08","null"
"1603232389-108","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","AS Roma
              
                Fiorentina","https://www.betano.pt/odds/as-roma-fiorentina/6850077/","Série A","Domingo, 1 Novembro 2020 17:00","AS Roma","Fiorentina","1.72","3.90","4.10","1.50","2.19","Mais de2.5","1.13","4.05","Mais de1.5","2.20","1.47","Mais de3.5","1.47","2.20","Ambas Equipas Marcam (Sim/Não)","1.19","1.19","2.00","1X","12","2X","Terça-feira, 20 Outubro 2020 23:19","null"
"1603232245-94","https://www.betano.pt/sport/futebol/espanha/laliga/5/","CA Osasuna
              
                Athletic Bilbao","https://www.betano.pt/odds/ca-osasuna-athletic-bilbao/6711916/","LaLiga","Sábado, 24 Outubro 2020 12:00","CA Osasuna","Athletic Bilbao","3.10","2.82","2.50","1.50","2.13","Mais de1.5","2.54","1.36","Mais de2.5","4.75","1.09","Mais de3.5","2.05","1.55","Ambas Equipas Marcam (Sim/Não)","1.47","1.35","1.32","1X","12","2X","Terça-feira, 20 Outubro 2020 23:14","null"
"1603232651-136","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Liverpool
              
                Sheffield United","https://www.betano.pt/odds/liverpool-sheffield-united/6458251/","Premier League","Sábado, 24 Outubro 2020 20:00","Liverpool","Sheffield United","1.25","5.90","9.00","2.02","1.57","Mais de3.5","1.09","4.70","Mais de1.5","1.38","2.45","Mais de2.5","1.75","1.78","Ambas Equipas Marcam (Sim/Não)","1.03","1.11","3.55","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603231802-48","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Reading
              
                Rotherham","https://www.betano.pt/odds/reading-rotherham/6604627/","Championship","Sábado, 24 Outubro 2020 15:00","Reading","Rotherham","2.10","3.25","3.40","1.91","1.60","Mais de2.5","1.28","2.68","Mais de1.5","3.25","1.19","Mais de3.5","1.72","1.75","Ambas Equipas Marcam (Sim/Não)","1.27","1.25","1.65","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603231557-23","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Arminia Bielefeld
              
                Borussia Dortmund","https://www.betano.pt/odds/arminia-bielefeld-borussia-dortmund/6710248/","Bundesliga","Sábado, 31 Outubro 2020 14:30","Arminia Bielefeld","Borussia Dortmund","6.45","4.50","1.42","1.50","2.19","Mais de2.5","1.14","4.00","Mais de1.5","2.20","1.47","Mais de3.5","1.63","1.95","Ambas Equipas Marcam (Sim/Não)","2.64","1.14","1.08","1X","12","2X","Terça-feira, 20 Outubro 2020 23:05","null"
"1603231847-53","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Coventry City
              
                Blackburn Rovers","https://www.betano.pt/odds/coventry-city-blackburn-rovers/6604621/","Championship","Sábado, 24 Outubro 2020 15:00","Coventry City","Blackburn Rovers","3.05","3.30","2.25","1.78","1.70","Mais de2.5","1.24","2.90","Mais de1.5","2.92","1.24","Mais de3.5","1.61","1.88","Ambas Equipas Marcam (Sim/Não)","1.57","1.24","1.33","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603232218-91","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Atlético de Madrid
              
                Bétis","https://www.betano.pt/odds/atletico-de-madrid-betis/6711912/","LaLiga","Sábado, 24 Outubro 2020 20:00","Atlético de Madrid","Bétis","1.57","3.85","5.40","1.95","1.63","Mais de2.5","1.30","2.80","Mais de1.5","3.35","1.20","Mais de3.5","2.00","1.60","Ambas Equipas Marcam (Sim/Não)","1.11","1.19","2.25","1X","12","2X","Terça-feira, 20 Outubro 2020 23:14","null"
"1603232256-95","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Elche CF
              
                Valência","https://www.betano.pt/odds/elche-cf-valencia/6711920/","LaLiga","Sexta-feira, 23 Outubro 2020 20:00","Elche CF","Valência","3.25","3.15","2.20","2.05","1.55","Mais de2.5","1.35","2.58","Mais de1.5","3.65","1.17","Mais de3.5","1.83","1.72","Ambas Equipas Marcam (Sim/Não)","1.57","1.28","1.30","1X","12","2X","Terça-feira, 20 Outubro 2020 23:14","null"
"1603232453-115","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","Benevento Calcio
              
                Nápoles","https://www.betano.pt/odds/benevento-calcio-napoles/6797419/","Série A","Domingo, 25 Outubro 2020 14:00","Benevento Calcio","Nápoles","7.70","5.20","1.32","1.87","1.67","Mais de3.5","1.08","4.90","Mais de1.5","1.33","2.62","Mais de2.5","1.55","2.05","Ambas Equipas Marcam (Sim/Não)","3.10","1.10","1.05","1X","12","2X","Terça-feira, 20 Outubro 2020 23:19","null"
"1603231920-61","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Queens Park Rangers
              
                Preston","https://www.betano.pt/odds/queens-park-rangers-preston/6579723/","Championship","Quarta-feira, 21 Outubro 2020 19:45","Queens Park Rangers","Preston","2.70","3.10","2.58","1.90","1.60","Mais de2.5","1.28","2.68","Mais de1.5","3.15","1.20","Mais de3.5","1.67","1.80","Ambas Equipas Marcam (Sim/Não)","1.44","1.27","1.40","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603232544-124","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Manchester United
              
                Arsenal","https://www.betano.pt/odds/manchester-united-arsenal/6422372/","Premier League","Domingo, 1 Novembro 2020 16:30","Manchester United","Arsenal","2.05","3.55","3.20","1.57","2.02","Mais de2.5","1.17","3.65","Mais de1.5","2.45","1.38","Mais de3.5","1.50","2.17","Ambas Equipas Marcam (Sim/Não)","1.31","1.22","1.67","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603231884-57","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Nottingham Forest
              
                Derby County","https://www.betano.pt/odds/nottingham-forest-derby-county/6597600/","Championship","Sexta-feira, 23 Outubro 2020 19:45","Nottingham Forest","Derby County","1.95","3.30","3.80","2.00","1.53","Mais de2.5","1.31","2.58","Mais de1.5","3.45","1.16","Mais de3.5","1.80","1.67","Ambas Equipas Marcam (Sim/Não)","1.22","1.24","1.75","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603231784-46","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Stoke City
              
                Brentford FC","https://www.betano.pt/odds/stoke-city-brentford-fc/6604633/","Championship","Sábado, 24 Outubro 2020 15:00","Stoke City","Brentford FC","2.92","3.15","2.37","1.83","1.65","Mais de2.5","1.26","2.80","Mais de1.5","3.05","1.22","Mais de3.5","1.63","1.87","Ambas Equipas Marcam (Sim/Não)","1.50","1.26","1.35","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603231422-9","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","FC Twente Enschede
              
                PEC Zwolle","https://www.betano.pt/odds/fc-twente-enschede-pec-zwolle/6677228/","Eredivisie","Sábado, 31 Outubro 2020 17:45","FC Twente Enschede","PEC Zwolle","1.78","3.70","4.05","1.16","1.83","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Terça-feira, 20 Outubro 2020 23:02","null"
"1603231380-4","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Sparta Rotterdam
              
                SC Heerenveen","https://www.betano.pt/odds/sparta-rotterdam-sc-heerenveen/6684398/","Eredivisie","Domingo, 1 Novembro 2020 13:30","Sparta Rotterdam","SC Heerenveen","3.20","3.55","2.05","1.60","1.25","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Terça-feira, 20 Outubro 2020 23:02","null"
"1603232302-99","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","SC Farense
              
                Rio Ave FC","https://www.betano.pt/odds/sc-farense-rio-ave-fc/6820090/","Primeira Liga","Domingo, 25 Outubro 2020 15:00","SC Farense","Rio Ave FC","3.05","3.10","2.33","1.95","1.57","Mais de2.5","1.31","2.60","Mais de1.5","3.30","1.18","Mais de3.5","1.72","1.75","Ambas Equipas Marcam (Sim/Não)","1.53","1.27","1.33","1X","12","2X","Terça-feira, 20 Outubro 2020 23:17","null"
"1603232148-83","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Athletic Bilbao
              
                Sevilha","https://www.betano.pt/odds/athletic-bilbao-sevilha/6828742/","LaLiga","Sábado, 31 Outubro 2020 15:00","Athletic Bilbao","Sevilha","2.90","2.92","2.54","1.44","2.30","Mais de1.5","2.33","1.42","Mais de2.5","4.20","1.12","Mais de3.5","1.95","1.63","Ambas Equipas Marcam (Sim/Não)","1.45","1.32","1.36","1X","12","2X","Terça-feira, 20 Outubro 2020 23:14","null"
"1603231484-16","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","FC Utrecht
              
                FC Twente Enschede","https://www.betano.pt/odds/fc-utrecht-fc-twente-enschede/6606632/","Eredivisie","Sábado, 24 Outubro 2020 17:45","FC Utrecht","FC Twente Enschede","1.67","4.00","4.33","1.50","2.05","Mais de2.5","1.13","3.80","Mais de1.5","2.25","1.42","Mais de3.5","1.53","2.04","Ambas Equipas Marcam (Sim/Não)","1.18","1.16","2.05","1X","12","2X","Terça-feira, 20 Outubro 2020 23:02","null"
"1603231568-24","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Augsburgo
              
                Mainz 05","https://www.betano.pt/odds/augsburgo-mainz-05/6710247/","Bundesliga","Sábado, 31 Outubro 2020 14:30","Augsburgo","Mainz 05","1.85","3.60","3.80","1.50","2.14","Mais de2.5","1.15","3.85","Mais de1.5","2.25","1.45","Mais de3.5","1.45","2.25","Ambas Equipas Marcam (Sim/Não)","1.22","1.21","1.85","1X","12","2X","Terça-feira, 20 Outubro 2020 23:05","null"
"1603231928-62","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Cardiff
              
                Bournemouth","https://www.betano.pt/odds/cardiff-bournemouth/6579721/","Championship","Quarta-feira, 21 Outubro 2020 19:45","Cardiff","Bournemouth","3.00","3.10","2.35","1.91","1.60","Mais de2.5","1.30","2.65","Mais de1.5","3.25","1.19","Mais de3.5","1.67","1.80","Ambas Equipas Marcam (Sim/Não)","1.53","1.27","1.33","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603232526-122","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Fulham
              
                West Brom","https://www.betano.pt/odds/fulham-west-brom/6493643/","Premier League","Segunda-feira, 2 Novembro 2020 17:30","Fulham","West Brom","2.37","3.25","2.86","1.85","1.70","Mais de2.5","1.27","2.92","Mais de1.5","3.10","1.24","Mais de3.5","1.65","1.90","Ambas Equipas Marcam (Sim/Não)","1.36","1.27","1.53","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603232643-135","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Southampton
              
                Everton","https://www.betano.pt/odds/southampton-everton/6458250/","Premier League","Domingo, 25 Outubro 2020 14:00","Southampton","Everton","2.82","3.40","2.33","1.63","1.95","Mais de2.5","1.19","3.45","Mais de1.5","2.56","1.35","Mais de3.5","1.50","2.14","Ambas Equipas Marcam (Sim/Não)","1.53","1.24","1.38","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603232669-138","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Fulham
              
                Crystal Palace FC","https://www.betano.pt/odds/fulham-crystal-palace-fc/6493492/","Premier League","Sábado, 24 Outubro 2020 15:00","Fulham","Crystal Palace FC","2.76","3.05","2.58","2.05","1.55","Mais de2.5","1.35","2.60","Mais de1.5","3.55","1.18","Mais de3.5","1.75","1.78","Ambas Equipas Marcam (Sim/Não)","1.44","1.30","1.38","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603232093-77","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Valência
              
                Getafe","https://www.betano.pt/odds/valencia-getafe/6828740/","LaLiga","Domingo, 1 Novembro 2020 20:00","Valência","Getafe","3.00","2.94","2.45","1.45","2.25","Mais de1.5","2.35","1.42","Mais de2.5","4.30","1.11","Mais de3.5","1.95","1.63","Ambas Equipas Marcam (Sim/Não)","1.47","1.32","1.33","1X","12","2X","Terça-feira, 20 Outubro 2020 23:14","null"
"1603231811-49","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Queens Park Rangers
              
                Birmingham","https://www.betano.pt/odds/queens-park-rangers-birmingham/6604626/","Championship","Sábado, 24 Outubro 2020 15:00","Queens Park Rangers","Birmingham","2.35","3.15","2.96","1.95","1.57","Mais de2.5","1.30","2.65","Mais de1.5","3.25","1.19","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.35","1.26","1.53","1X","12","2X","Terça-feira, 20 Outubro 2020 23:09","null"
"1603232625-133","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Arsenal
              
                Leicester","https://www.betano.pt/odds/arsenal-leicester/6422371/","Premier League","Domingo, 25 Outubro 2020 19:15","Arsenal","Leicester","1.80","3.70","3.95","1.63","1.95","Mais de2.5","1.18","3.55","Mais de1.5","2.54","1.36","Mais de3.5","1.57","2.02","Ambas Equipas Marcam (Sim/Não)","1.21","1.21","1.90","1X","12","2X","Terça-feira, 20 Outubro 2020 23:21","null"
"1603231538-21","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Friburgo
              
                Bayer Leverkusen","https://www.betano.pt/odds/friburgo-bayer-leverkusen/6710250/","Bundesliga","Domingo, 1 Novembro 2020 14:30","Friburgo","Bayer Leverkusen","3.65","3.45","1.95","1.65","1.90","Mais de2.5","1.20","3.35","Mais de1.5","2.60","1.35","Mais de3.5","1.55","2.05","Ambas Equipas Marcam (Sim/Não)","1.75","1.24","1.24","1X","12","2X","Terça-feira, 20 Outubro 2020 23:05","null"
"1603231974-66","https://www.betano.pt/sport/futebol/escocia/premiership/1647r/","St Mirren
              
                Hamilton Academical","https://www.betano.pt/odds/st-mirren-hamilton-academical/6604800/","Premiership","Sábado, 24 Outubro 2020 15:00","St Mirren","Hamilton Academical","1.88","3.65","3.65","1.78","1.70","Mais de2.5","1.23","2.96","Mais de1.5","2.96","1.23","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.24","1.20","1.83","1X","12","2X","Terça-feira, 20 Outubro 2020 23:12","null"
"1603232111-79","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Celta de Vigo
              
                Real Sociedad","https://www.betano.pt/odds/celta-de-vigo-real-sociedad/6828739/","LaLiga","Domingo, 1 Novembro 2020 15:00","Celta de Vigo","Real Sociedad","2.78","3.10","2.52","2.02","1.57","Mais de2.5","1.33","2.64","Mais de1.5","3.50","1.18","Mais de3.5","1.75","1.78","Ambas Equipas Marcam (Sim/Não)","1.47","1.28","1.38","1X","12","2X","Terça-feira, 20 Outubro 2020 23:14","null"
