,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
16,1595507462-407,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Los Angeles Galaxy
              
                Houston Dynamo",https://www.betano.pt/odds/los-angeles-galaxy-houston-dynamo/5986928/,MLS,"Sexta-feira, 24 Julho 2020 01:00",Los Angeles Galaxy,Houston Dynamo,2.54,3.8,2.37,1.83,1.63,Mais de3.5,1.07,4.5,Mais de1.5,1.32,2.5,Mais de2.5,1.28,2.62,Ambas Equipas Marcam (Sim/Não),1.50,1.18,1.45,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:30"
17,1595507250-384,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Sevilha
              
                AS Roma
                         
            Em local neutro",https://www.betano.pt/odds/sevilha-as-roma/5916298/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Sevilha,AS Roma,2.4,3.2,2.84,1.67,1.91,Sevilha,,,,,,,1.03,6.3,Total de Golos Mais/Menos (alternativas),1.91,2.1,6.3,Sevilha,AS Roma,Sem Golos,"Quinta-feira, 23 Julho 2020 13:26"
18,1595507258-385,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Bayer Leverkusen
              
                Rangers
                         
            Primeira mão: 3-1",https://www.betano.pt/odds/bayer-leverkusen-rangers/5916106/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Bayer Leverkusen,Rangers,1.65,3.9,4.55,-,14.25,Bayer Leverkusen,,,,,,,1.02,6.8,Total de Golos Mais/Menos (alternativas),1.53,2.63,6.8,Bayer Leverkusen,Rangers,Sem Golos,"Quinta-feira, 23 Julho 2020 13:26"
19,1595507356-396,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 23 Julho 2020 13:29"
20,1595507608-423,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Liverpool",https://www.betano.pt/odds/newcastle-liverpool/5882507/,Premier League,"Domingo, 26 Julho 2020 16:00",Newcastle,Liverpool,7.9,4.8,1.35,1.50,2.19,Mais de2.5,1.14,4.0,Mais de1.5,2.2,1.47,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),2.98,1.12,1.04,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:32"
21,1595507396-400,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Braga
              
                FC Porto",https://www.betano.pt/odds/sc-braga-fc-porto/6020641/,Primeira Liga,"Sábado, 25 Julho 2020 21:15",SC Braga,FC Porto,2.63,3.55,2.4,1.55,2.05,Mais de2.5,1.16,3.7,Mais de1.5,2.4,1.4,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.50,1.23,1.42,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:29"
22,1595507209-380,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                FC St Johnstone",https://www.betano.pt/odds/dundee-united-fc-st-johnstone/5906395/,Premiership,"Sábado, 1 Agosto 2020 15:00",Dundee United,FC St Johnstone,2.68,3.2,2.54,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.45,1.25,1.4,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:25"
23,1595507502-411,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Spal
              
                Torino",https://www.betano.pt/odds/spal-torino/6032414/,Série A,"Domingo, 26 Julho 2020 18:30",Spal,Torino,5.4,4.05,1.55,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.60,2.0,Ambas Equipas Marcam (Sim/Não),2.30,1.17,1.12,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:31"
24,1595507625-425,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Manchester United",https://www.betano.pt/odds/leicester-manchester-united/5793759/,Premier League,"Domingo, 26 Julho 2020 16:00",Leicester,Manchester United,3.1,3.3,2.2,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.78,1.3,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.57,1.26,1.32,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:32"
25,1595507568-419,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Cagliari",https://www.betano.pt/odds/lazio-cagliari/5976755/,Série A,"Quinta-feira, 23 Julho 2020 20:45",Lázio,Cagliari,1.44,4.7,6.95,1.53,2.2,Mais de2.5,1.14,3.95,Mais de1.5,2.25,1.45,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.08,1.14,2.65,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:31"
26,1595507486-409,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Juventus
              
                Sampdoria",https://www.betano.pt/odds/juventus-sampdoria/6032416/,Série A,"Domingo, 26 Julho 2020 20:45",Juventus,Sampdoria,1.26,5.8,9.0,2.13,1.5,Mais de3.5,1.11,4.4,Mais de1.5,1.44,2.3,Mais de2.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.03,1.12,3.5,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:31"
27,1595507307-390,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Atlético de Madrid
                         
            Em local neutro",https://www.betano.pt/odds/rb-leipzig-atletico-de-madrid/5924209/,Liga dos Campeões - Jogos,"Quinta-feira, 13 Agosto 2020 20:00",RB Leipzig,Atlético de Madrid,3.3,3.1,2.2,2.12,1.55,RB Leipzig,,,,,,,1.04,5.9,Total de Golos Mais/Menos (alternativas),2.30,1.8,5.9,RB Leipzig,Atlético de Madrid,Sem Golos,"Quinta-feira, 23 Julho 2020 13:28"
28,1595507266-386,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Inter de Milão
              
                Getafe
                         
            Em local neutro",https://www.betano.pt/odds/inter-de-milao-getafe/5916276/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 20:00",Inter de Milão,Getafe,2.0,3.25,3.7,1.45,2.33,Inter de Milão,,,,,,,1.04,6.0,Total de Golos Mais/Menos (alternativas),1.72,2.45,6.0,Inter de Milão,Getafe,Sem Golos,"Quinta-feira, 23 Julho 2020 13:26"
29,1595507380-398,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Portimonense
              
                Desp. Aves",https://www.betano.pt/odds/portimonense-desp-aves/6020686/,Primeira Liga,"Domingo, 26 Julho 2020 19:30",Portimonense,Desp. Aves,1.14,6.45,20.0,1.63,1.95,Mais de2.5,,,,,,,1.15,6.8,Próxima equipa a marcar (Golo 1),-,,6.75,Portimonense,,Desp. Aves,"Quinta-feira, 23 Julho 2020 13:29"
30,1595507641-427,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Tottenham",https://www.betano.pt/odds/crystal-palace-fc-tottenham/5793752/,Premier League,"Domingo, 26 Julho 2020 16:00",Crystal Palace FC,Tottenham,5.8,3.95,1.53,1.67,1.88,Mais de2.5,1.21,3.3,Mais de1.5,2.66,1.33,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),2.35,1.18,1.1,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:32"
31,1595507282-388,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Shakhtar Donetsk
              
                Wolfsburgo
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/shakhtar-donetsk-wolfsburgo/5916255/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",Shakhtar Donetsk,Wolfsburgo,2.56,3.35,2.56,1.18,3.7,Shakhtar Donetsk,,,,,,,1.02,6.6,Total de Golos Mais/Menos (alternativas),1.95,1.95,6.6,Shakhtar Donetsk,Wolfsburgo,Sem Golos,"Quinta-feira, 23 Julho 2020 13:26"
32,1595507543-416,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Génova
              
                Inter de Milão",https://www.betano.pt/odds/genova-inter-de-milao/6032409/,Série A,"Sábado, 25 Julho 2020 18:30",Génova,Inter de Milão,4.75,3.9,1.63,2.18,1.5,Mais de3.5,1.13,4.05,Mais de1.5,1.47,2.2,Mais de2.5,1.50,2.17,Ambas Equipas Marcam (Sim/Não),2.15,1.19,1.15,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:31"
33,1595507437-405,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Santa Clara
              
                Vitória Guimarães",https://www.betano.pt/odds/santa-clara-vitoria-guimaraes/6020636/,Primeira Liga,"Sexta-feira, 24 Julho 2020 19:00",Santa Clara,Vitória Guimarães,3.0,3.4,2.2,1.67,1.88,Mais de2.5,1.2,3.35,Mais de1.5,2.64,1.33,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.60,1.24,1.33,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:29"
34,1595507152-374,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Brentford FC",https://www.betano.pt/odds/swansea-city-brentford-fc/6038045/,Championship,"Domingo, 26 Julho 2020 18:30",Swansea City,Brentford FC,3.15,3.25,2.2,2.40,1.35,Swansea City,,,,,,,1.02,5.9,Total de Golos Mais/Menos (alternativas),2.20,1.8,5.9,Swansea City,Brentford FC,Sem Golos,"Quinta-feira, 23 Julho 2020 13:25"
35,1595507331-393,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Barcelona
              
                Nápoles
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/barcelona-napoles/5916308/,Liga dos Campeões - Jogos,"Sábado, 8 Agosto 2020 20:00",Barcelona,Nápoles,1.6,3.75,5.35,1.28,2.94,Barcelona,,,,,,,1.02,6.75,Total de Golos Mais/Menos (alternativas),1.47,2.8,6.75,Barcelona,Nápoles,Sem Golos,"Quinta-feira, 23 Julho 2020 13:28"
36,1595507339-394,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Manchester City
              
                Real Madrid
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/manchester-city-real-madrid/5916498/,Liga dos Campeões - Jogos,"Sexta-feira, 7 Agosto 2020 20:00",Manchester City,Real Madrid,1.7,4.15,4.0,1.09,4.85,Manchester City,,,,,,,-,7.0,Total de Golos Mais/Menos (alternativas),1.55,2.33,7.0,Manchester City,Real Madrid,Sem Golos,"Quinta-feira, 23 Julho 2020 13:28"
37,1595507633-426,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Bournemouth",https://www.betano.pt/odds/everton-bournemouth/5793758/,Premier League,"Domingo, 26 Julho 2020 16:00",Everton,Bournemouth,2.2,3.6,2.86,1.50,2.17,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.36,1.22,1.6,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:32"
38,1595507372-397,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Setúbal
              
                Belenenses SAD",https://www.betano.pt/odds/vitoria-setubal-belenenses-sad/6020687/,Primeira Liga,"Domingo, 26 Julho 2020 19:30",Vitória Setúbal,Belenenses SAD,1.57,3.75,5.55,1.75,1.8,Mais de2.5,1.24,3.1,Mais de1.5,2.84,1.28,Mais de3.5,1.75,1.78,Ambas Equipas Marcam (Sim/Não),1.11,1.2,2.2,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:29"
39,1595507405-401,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SL Benfica
              
                Sporting CP",https://www.betano.pt/odds/sl-benfica-sporting-cp/6020640/,Primeira Liga,"Sábado, 25 Julho 2020 21:15",SL Benfica,Sporting CP,1.9,3.45,3.8,1.72,1.83,Mais de2.5,1.22,3.2,Mais de1.5,2.74,1.31,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.22,1.23,1.8,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:29"
40,1595507217-381,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quinta-feira, 23 Julho 2020 13:26"
41,1595507388-399,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Moreirense
              
                Tondela",https://www.betano.pt/odds/moreirense-tondela/6020685/,Primeira Liga,"Domingo, 26 Julho 2020 19:30",Moreirense,Tondela,3.15,2.68,2.58,2.10,1.53,Mais de2.5,1.35,2.6,Mais de1.5,3.55,1.18,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.44,1.38,1.31,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:29"
42,1595507527-414,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Bolonha
              
                US Lecce",https://www.betano.pt/odds/bolonha-us-lecce/6032411/,Série A,"Domingo, 26 Julho 2020 16:15",Bolonha,US Lecce,2.05,3.65,3.15,1.47,2.2,Mais de2.5,1.13,4.05,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.31,1.21,1.67,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:31"
43,1595507144-373,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Cardiff
              
                Fulham",https://www.betano.pt/odds/cardiff-fulham/6038043/,Championship,"Segunda-feira, 27 Julho 2020 19:45",Cardiff,Fulham,2.72,3.1,2.58,1.95,1.55,Cardiff,,,,,,,1.02,5.75,Total de Golos Mais/Menos (alternativas),2.04,1.95,5.75,Cardiff,Fulham,Sem Golos,"Quinta-feira, 23 Julho 2020 13:25"
44,1595507413-402,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Marítimo
              
                Famalicão",https://www.betano.pt/odds/maritimo-famalicao/6020639/,Primeira Liga,"Sábado, 25 Julho 2020 19:00",Marítimo,Famalicão,3.9,3.55,1.85,1.83,1.72,Mais de2.5,1.25,3.05,Mais de1.5,3.0,1.26,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.85,1.22,1.21,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:29"
45,1595507323-392,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Bayern Munique
              
                Chelsea
                         
            Primeira mão: 3-0",https://www.betano.pt/odds/bayern-munique-chelsea/5916353/,Liga dos Campeões - Jogos,"Sábado, 8 Agosto 2020 20:00",Bayern Munique,Chelsea,1.55,4.25,5.1,-,34.0,Bayern Munique,,,,,,,-,6.95,Total de Golos Mais/Menos (alternativas),1.45,2.65,6.95,Bayern Munique,Chelsea,Sem Golos,"Quinta-feira, 23 Julho 2020 13:28"
46,1595507576-420,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Juventus",https://www.betano.pt/odds/udinese-juventus/5976754/,Série A,"Quinta-feira, 23 Julho 2020 18:30",Udinese,Juventus,5.6,4.2,1.6,1.67,1.95,Mais de2.5,1.18,3.5,Mais de1.5,2.56,1.35,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),2.25,1.18,1.12,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:31"
47,1595507429-404,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Gil Vicente
              
                Paços Ferreira",https://www.betano.pt/odds/gil-vicente-pacos-ferreira/6020637/,Primeira Liga,"Sexta-feira, 24 Julho 2020 21:15",Gil Vicente,Paços Ferreira,2.37,3.15,2.94,1.95,1.63,Mais de2.5,1.3,2.76,Mais de1.5,3.3,1.21,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.35,1.28,1.5,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:29"
48,1595507649-428,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Wolverhampton",https://www.betano.pt/odds/chelsea-wolverhampton/5793748/,Premier League,"Domingo, 26 Julho 2020 16:00",Chelsea,Wolverhampton,1.85,3.55,3.9,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.86,1.28,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.21,1.22,1.85,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:32"
49,1595507291-389,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"FC Copenhagen
              
                Istanbul Basaksehir
                         
            Primeira mão: 0-1",https://www.betano.pt/odds/fc-copenhagen-istanbul-basaksehir/5916196/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",FC Copenhagen,Istanbul Basaksehir,2.2,3.2,3.15,3.50,1.2,FC Copenhagen,,,,,,,1.03,6.25,Total de Golos Mais/Menos (alternativas),1.83,2.2,6.25,FC Copenhagen,Istanbul Basaksehir,Sem Golos,"Quinta-feira, 23 Julho 2020 13:26"
50,1595507177-376,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Celtic
              
                Hamilton Academical",https://www.betano.pt/odds/celtic-hamilton-academical/5906399/,Premiership,"Domingo, 2 Agosto 2020 16:30",Celtic,Hamilton Academical,1.11,7.95,18.5,1.80,1.67,Mais de3.5,1.06,4.85,Mais de1.5,1.31,2.58,Mais de2.5,2.11,1.47,Ambas Equipas Marcam (Sim/Não),-,1.05,5.55,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:25"
51,1595507665-430,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Arsenal
              
                Watford",https://www.betano.pt/odds/arsenal-watford/5793745/,Premier League,"Domingo, 26 Julho 2020 16:00",Arsenal,Watford,1.95,3.65,3.45,1.53,2.1,Mais de2.5,1.15,3.8,Mais de1.5,2.35,1.42,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.26,1.21,1.78,1X,12,2X,"Quinta-feira, 23 Julho 2020 13:32"
52,1595507348-395,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Juventus
              
                Lyon
                         
            Primeira mão: 0-1",https://www.betano.pt/odds/juventus-lyon/5916466/,Liga dos Campeões - Jogos,"Sexta-feira, 7 Agosto 2020 20:00",Juventus,Lyon,1.4,4.4,7.2,1.67,1.9,Juventus,,,,,,,1.02,6.7,Total de Golos Mais/Menos (alternativas),1.36,3.4,6.7,Juventus,Lyon,Sem Golos,"Quinta-feira, 23 Julho 2020 13:28"
