,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1597188886-20,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Atlético de Madrid
                        
            Em local neutro",https://www.betano.pt/odds/rb-leipzig-atletico-de-madrid/5924209/,Liga dos Campeões - Jogos,"Quinta-feira, 13 Agosto 2020 20:00",RB Leipzig,Atlético de Madrid,3.25,3.0,2.3,2.05,1.57,RB Leipzig,,,,,,,1.05,5.65,Total de Golos Mais/Menos (alternativas),2.25,1.85,5.65,RB Leipzig,Atlético de Madrid,Sem Golos,"Quarta-feira, 12 Agosto 2020 00:34"
11,1597188740-6,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Motherwell FC
              
                Livingston FC",https://www.betano.pt/odds/motherwell-fc-livingston-fc/5952767/,Premiership,"Quarta-feira, 12 Agosto 2020 19:45",Motherwell FC,Livingston FC,2.05,3.25,3.5,2.05,1.5,Mais de2.5,1.33,2.52,Mais de1.5,3.55,1.15,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.26,1.25,1.67,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:31"
12,1597188712-3,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Motherwell FC",https://www.betano.pt/odds/hibernian-fc-motherwell-fc/5978669/,Premiership,"Sábado, 15 Agosto 2020 17:30",Hibernian FC,Motherwell FC,1.95,3.5,3.55,1.7,1.78,Mais de2.5,1.21,3.1,Mais de1.5,2.72,1.28,Mais de3.5,1.60,1.91,Ambas Equipas Marcam (Sim/Não),1.26,1.22,1.75,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:31"
13,1597188774-9,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Lokomotiv Moscovo
              
                Krasnodar",https://www.betano.pt/odds/lokomotiv-moscovo-krasnodar/6091977/,Premier Liga,"Sábado, 15 Agosto 2020 17:00",Lokomotiv Moscovo,Krasnodar,2.3,2.82,2.56,1.88,1.55,Mais de2.5,1.27,2.54,Mais de1.5,3.15,1.16,Mais de3.5,1.65,1.75,Ambas Equipas Marcam (Sim/Não),1.38,1.27,1.45,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:32"
14,1597188852-17,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Sevilha
              
                Manchester United
                        
            Em local neutro",https://www.betano.pt/odds/sevilha-manchester-united/6208951/,Liga Europa - Jogos,"Domingo, 16 Agosto 2020 20:00",Sevilha,Manchester United,3.1,3.3,2.2,2.0,1.61,Sevilha,,,,,,,1.02,5.95,Total de Golos Mais/Menos (alternativas),2.19,1.8,5.95,Sevilha,Manchester United,Sem Golos,"Quarta-feira, 12 Agosto 2020 00:33"
15,1597188810-13,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Spartak Moscovo
              
                FC Akhmat Grozny",https://www.betano.pt/odds/spartak-moscovo-fc-akhmat-grozny/6091973/,Premier Liga,"Sexta-feira, 14 Agosto 2020 18:00",Spartak Moscovo,FC Akhmat Grozny,1.65,3.15,3.9,1.85,1.57,Mais de2.5,1.25,2.63,Mais de1.5,3.0,1.18,Mais de3.5,1.75,1.65,Ambas Equipas Marcam (Sim/Não),1.16,1.21,1.95,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:32"
16,1597188910-23,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 12 Agosto 2020 00:35"
17,1597188801-12,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Dinamo Moscovo
              
                Rotor Volgograd",https://www.betano.pt/odds/dinamo-moscovo-rotor-volgograd/6091976/,Premier Liga,"Sábado, 15 Agosto 2020 13:30",Dinamo Moscovo,Rotor Volgograd,1.5,3.3,4.7,1.95,1.5,Mais de2.5,1.28,2.5,Mais de1.5,3.3,1.14,Mais de3.5,1.95,1.5,Ambas Equipas Marcam (Sim/Não),1.1,1.19,2.19,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:32"
18,1597188783-10,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"CSKA Moscovo
              
                Tambov",https://www.betano.pt/odds/cska-moscovo-tambov/6091975/,Premier Liga,"Sábado, 15 Agosto 2020 16:00",CSKA Moscovo,Tambov,1.35,3.9,5.5,1.67,1.72,Mais de2.5,1.18,3.0,Mais de1.5,2.65,1.25,Mais de3.5,1.85,1.57,Ambas Equipas Marcam (Sim/Não),1.06,1.13,2.62,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:32"
19,1597188721-4,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Kilmarnock FC
              
                FC St Johnstone",https://www.betano.pt/odds/kilmarnock-fc-fc-st-johnstone/5977414/,Premiership,"Sábado, 15 Agosto 2020 15:00",Kilmarnock FC,FC St Johnstone,2.35,3.05,3.05,2.12,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.33,1.28,1.53,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:31"
20,1597188686-1,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 12 Agosto 2020 00:31"
21,1597188902-22,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 12 Agosto 2020 00:34"
22,1597188936-25,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 12 Agosto 2020 00:35"
23,1597188844-16,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Inter de Milão
              
                Shakhtar Donetsk
                        
            Em local neutro",https://www.betano.pt/odds/inter-de-milao-shakhtar-donetsk/6208532/,Liga Europa - Jogos,"Segunda-feira, 17 Agosto 2020 20:00",Inter de Milão,Shakhtar Donetsk,1.8,3.5,4.2,1.35,2.62,Inter de Milão,,,,,,,-,6.1,Total de Golos Mais/Menos (alternativas),1.6,2.45,6.1,Inter de Milão,Shakhtar Donetsk,Sem Golos,"Quarta-feira, 12 Agosto 2020 00:33"
24,1597188928-24,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Portland Timbers
              
                Orlando City SC",https://www.betano.pt/odds/portland-timbers-orlando-city-sc/6178154/,MLS,"Quarta-feira, 12 Agosto 2020 01:30",Portland Timbers,Orlando City SC,2.76,3.4,2.37,1.85,1.67,Portland Timbers,,,,,,,-,6.65,Total de Golos Mais/Menos (alternativas),1.95,1.8,6.65,Portland Timbers,Orlando City SC,Sem Golos,"Quarta-feira, 12 Agosto 2020 00:35"
25,1597188730-5,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Rangers
              
                FC St Johnstone",https://www.betano.pt/odds/rangers-fc-st-johnstone/5952768/,Premiership,"Quarta-feira, 12 Agosto 2020 19:45",Rangers,FC St Johnstone,1.19,6.4,12.0,1.53,2.02,Mais de2.5,1.14,3.65,Mais de1.5,2.37,1.38,Mais de3.5,2.25,1.42,Ambas Equipas Marcam (Sim/Não),1.02,1.09,4.15,1X,12,2X,"Quarta-feira, 12 Agosto 2020 00:31"
