,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1598788940-25,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nantes
              
                Nimes",https://www.betano.pt/odds/nantes-nimes/6304109/,Ligue 1,"Domingo, 30 Agosto 2020 14:00",Nantes,Nimes,1.87,3.25,4.2,1.95,1.61,Mais de2.5,1.31,2.72,Mais de1.5,3.35,1.2,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.18,1.26,1.83,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:01"
11,1598789157-48,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Aberdeen FC",https://www.betano.pt/odds/hibernian-fc-aberdeen-fc/6112114/,Premiership,"Domingo, 30 Agosto 2020 16:30",Hibernian FC,Aberdeen FC,2.45,3.2,2.8,2.02,1.53,Mais de2.5,1.32,2.56,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.38,1.26,1.47,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:04"
12,1598788861-17,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Friburgo",https://www.betano.pt/odds/estugarda-friburgo/6170643/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Estugarda,Friburgo,2.18,3.35,3.1,1.70,1.85,Mais de2.5,1.22,3.25,Mais de1.5,2.7,1.32,Mais de3.5,1.57,2.04,Ambas Equipas Marcam (Sim/Não),1.32,1.25,1.61,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
13,1598789081-40,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Brentford FC",https://www.betano.pt/odds/birmingham-brentford-fc/6292083/,Championship,"Sábado, 12 Setembro 2020 12:30",Birmingham,Brentford FC,3.85,3.35,1.91,1.80,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.96,1.23,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.80,1.23,1.22,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:02"
14,1598789268-59,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                Rio Ave FC",https://www.betano.pt/odds/cd-tondela-rio-ave-fc/6361751/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",CD Tondela,Rio Ave FC,3.5,3.2,2.1,2.10,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.7,1.16,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.67,1.27,1.26,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:07"
15,1598789251-58,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:07"
16,1598789063-38,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bournemouth
              
                Blackburn Rovers",https://www.betano.pt/odds/bournemouth-blackburn-rovers/6292084/,Championship,"Sábado, 12 Setembro 2020 15:00",Bournemouth,Blackburn Rovers,2.0,3.3,3.6,1.83,1.65,Mais de2.5,1.27,2.78,Mais de1.5,3.05,1.22,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.25,1.24,1.72,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:02"
17,1598789384-71,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Brighton",https://www.betano.pt/odds/newcastle-brighton/6283430/,Premier League,"Domingo, 20 Setembro 2020 14:00",Newcastle,Brighton,2.35,3.1,3.0,2.10,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.65,1.17,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.33,1.28,1.53,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
18,1598789277-60,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Sporting CP
              
                Gil Vicente FC",https://www.betano.pt/odds/sporting-cp-gil-vicente-fc/6361748/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",Sporting CP,Gil Vicente FC,1.28,4.95,10.0,1.83,1.72,Mais de2.5,1.25,3.05,Mais de1.5,3.05,1.25,Mais de3.5,2.4,1.4,Ambas Equipas Marcam (Sim/Não),1.02,1.15,3.35,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:07"
19,1598789493-83,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Brom
              
                Leicester",https://www.betano.pt/odds/west-brom-leicester/6282780/,Premier League,"Sábado, 12 Setembro 2020 15:00",West Brom,Leicester,3.6,3.4,1.95,1.67,1.87,Mais de2.5,1.21,3.3,Mais de1.5,2.67,1.32,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.75,1.25,1.25,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
20,1598788843-15,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Augsburgo",https://www.betano.pt/odds/1-fc-union-berlin-augsburgo/6170757/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",1. FC Union Berlin,Augsburgo,2.18,3.3,3.15,1.85,1.70,Mais de2.5,1.27,2.92,Mais de1.5,3.1,1.24,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.31,1.25,1.61,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
21,1598789000-31,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Queens Park Rangers
              
                Nottingham Forest",https://www.betano.pt/odds/queens-park-rangers-nottingham-forest/6292091/,Championship,"Sábado, 12 Setembro 2020 15:00",Queens Park Rangers,Nottingham Forest,2.72,3.1,2.56,1.95,1.57,Mais de2.5,1.31,2.6,Mais de1.5,3.3,1.18,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.45,1.27,1.4,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:02"
22,1598789234-56,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:07"
23,1598788915-22,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Montpellier
              
                Lyon",https://www.betano.pt/odds/montpellier-lyon/6345139/,Ligue 1,"Terça-feira, 15 Setembro 2020 20:00",Montpellier,Lyon,3.25,3.15,2.2,1.87,1.63,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.60,1.26,1.3,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:01"
24,1598789226-55,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FC Ufa
              
                Dinamo Moscovo
                    AO VIVO",https://www.betano.pt/live/fc-ufa-dinamo-moscovo/6111531/,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:06"
25,1598788770-7,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                1. FC Union Berlin",https://www.betano.pt/odds/borussia-monchengladbach-1-fc-union-berlin/6172672/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Borussia Mönchengladbach,1. FC Union Berlin,1.53,4.1,5.65,1.63,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.54,1.36,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.11,1.17,2.37,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
26,1598789420-75,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Fulham",https://www.betano.pt/odds/leeds-united-fulham/6283414/,Premier League,"Sábado, 19 Setembro 2020 16:00",Leeds United,Fulham,2.04,3.1,3.75,2.05,1.55,Mais de2.5,1.35,2.56,Mais de1.5,3.65,1.17,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.23,1.28,1.7,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
27,1598789520-86,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                Arsenal",https://www.betano.pt/odds/fulham-arsenal/6282760/,Premier League,"Sábado, 12 Setembro 2020 15:00",Fulham,Arsenal,5.2,3.95,1.57,1.61,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.52,1.36,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),2.25,1.18,1.13,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
28,1598789313-64,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Guimarães
              
                Belenenses SAD",https://www.betano.pt/odds/vitoria-guimaraes-belenenses-sad/6361737/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",Vitória Guimarães,Belenenses SAD,1.61,3.85,5.05,1.65,1.91,Mais de2.5,1.2,3.4,Mais de1.5,2.58,1.35,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.13,1.19,2.18,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:07"
29,1598788991-30,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Wycombe
              
                Rotherham",https://www.betano.pt/odds/wycombe-rotherham/6292093/,Championship,"Sábado, 12 Setembro 2020 15:00",Wycombe,Rotherham,2.72,3.15,2.54,1.72,1.75,Mais de2.5,1.22,3.0,Mais de1.5,2.78,1.27,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.45,1.26,1.4,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:02"
30,1598788824-13,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"RB Leipzig
              
                Mainz 05",https://www.betano.pt/odds/rb-leipzig-mainz-05/6170590/,Bundesliga,"Domingo, 20 Setembro 2020 14:30",RB Leipzig,Mainz 05,1.36,5.15,6.55,1.80,1.75,Mais de3.5,1.06,5.3,Mais de1.5,1.3,2.78,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.07,1.1,2.86,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
31,1598789484-82,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Ham
              
                Newcastle",https://www.betano.pt/odds/west-ham-newcastle/6282784/,Premier League,"Sábado, 12 Setembro 2020 15:00",West Ham,Newcastle,2.15,3.35,3.15,1.85,1.70,Mais de2.5,1.26,2.96,Mais de1.5,3.1,1.24,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.31,1.25,1.63,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
32,1598788788-9,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                Borussia Dortmund",https://www.betano.pt/odds/augsburgo-borussia-dortmund/6172670/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Augsburgo,Borussia Dortmund,5.75,4.35,1.47,1.87,1.67,Mais de3.5,1.09,4.8,Mais de1.5,1.35,2.6,Mais de2.5,1.42,2.33,Ambas Equipas Marcam (Sim/Não),2.45,1.15,1.1,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
33,1598789090-41,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Watford
              
                Middlesbrough",https://www.betano.pt/odds/watford-middlesbrough/6292092/,Championship,"Sexta-feira, 11 Setembro 2020 19:45",Watford,Middlesbrough,2.04,3.3,3.5,1.95,1.57,Mais de2.5,1.3,2.66,Mais de1.5,3.3,1.18,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.26,1.24,1.7,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:02"
34,1598789402-73,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester United
              
                Crystal Palace FC",https://www.betano.pt/odds/manchester-united-crystal-palace-fc/6283417/,Premier League,"Sábado, 19 Setembro 2020 16:00",Manchester United,Crystal Palace FC,1.33,5.05,7.7,2.10,1.53,Mais de3.5,1.11,4.33,Mais de1.5,1.42,2.33,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.05,1.11,3.05,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
35,1598788957-27,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Angers
              
                Bordéus",https://www.betano.pt/odds/angers-bordeus/6304106/,Ligue 1,"Domingo, 30 Agosto 2020 14:00",Angers,Bordéus,2.3,2.94,3.3,1.47,2.20,Mais de1.5,2.4,1.4,Mais de2.5,4.45,1.1,Mais de3.5,2.02,1.57,Ambas Equipas Marcam (Sim/Não),1.28,1.32,1.55,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:01"
36,1598788932-24,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Brestois 29
              
                Marselha",https://www.betano.pt/odds/stade-brestois-29-marselha/6304110/,Ligue 1,"Domingo, 30 Agosto 2020 20:00",Stade Brestois 29,Marselha,4.0,3.45,1.95,1.95,1.67,Mais de2.5,1.31,2.9,Mais de1.5,3.35,1.23,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.78,1.25,1.22,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:01"
37,1598789115-43,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Ross County
              
                Celtic",https://www.betano.pt/odds/ross-county-celtic/6222971/,Premiership,"Sábado, 12 Setembro 2020 15:00",Ross County,Celtic,14.5,6.4,1.17,3.00,-,1X,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:04"
38,1598789045-36,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Cardiff
              
                Sheffield Wednesday",https://www.betano.pt/odds/cardiff-sheffield-wednesday/6292086/,Championship,"Sábado, 12 Setembro 2020 15:00",Cardiff,Sheffield Wednesday,2.15,3.15,3.35,1.95,1.57,Mais de2.5,1.3,2.62,Mais de1.5,3.3,1.18,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.28,1.26,1.63,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:02"
39,1598789438-77,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Liverpool",https://www.betano.pt/odds/chelsea-liverpool/6283412/,Premier League,"Sábado, 19 Setembro 2020 16:00",Chelsea,Liverpool,3.15,3.45,2.11,1.67,1.88,Mais de2.5,1.2,3.35,Mais de1.5,2.65,1.33,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.65,1.24,1.31,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
40,1598789192-51,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"PFC Sochi
              
                Ural Sverdlovskaya Oblast",https://www.betano.pt/odds/pfc-sochi-ural-sverdlovskaya-oblast/6111528/,Premier Liga,"Domingo, 30 Agosto 2020 18:00",PFC Sochi,Ural Sverdlovskaya Oblast,1.55,3.3,4.3,1.85,1.57,Mais de2.5,1.24,2.67,Mais de1.5,3.05,1.17,Mais de3.5,1.83,1.57,Ambas Equipas Marcam (Sim/Não),1.13,1.19,2.1,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:06"
41,1598789529-87,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Southampton",https://www.betano.pt/odds/crystal-palace-fc-southampton/6282736/,Premier League,"Sábado, 12 Setembro 2020 15:00",Crystal Palace FC,Southampton,2.8,3.05,2.54,2.02,1.57,Mais de2.5,1.33,2.63,Mais de1.5,3.5,1.18,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.45,1.3,1.38,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
42,1598789209-53,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rubin Kazan
              
                Tambov",https://www.betano.pt/odds/rubin-kazan-tambov/6111530/,Premier Liga,"Domingo, 30 Agosto 2020 16:00",Rubin Kazan,Tambov,1.55,3.15,4.55,2.10,1.42,Mais de2.5,1.35,2.3,Mais de1.5,3.7,1.1,Mais de3.5,2.05,1.44,Ambas Equipas Marcam (Sim/Não),1.11,1.21,2.1,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:06"
43,1598788779-8,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayer Leverkusen
              
                RB Leipzig",https://www.betano.pt/odds/bayer-leverkusen-rb-leipzig/6172671/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Bayer Leverkusen,RB Leipzig,2.72,3.5,2.35,2.15,1.50,Mais de3.5,1.13,4.05,Mais de1.5,1.47,2.2,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.53,1.23,1.4,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
44,1598789123-44,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"St Mirren
              
                Hibernian FC",https://www.betano.pt/odds/st-mirren-hibernian-fc/6222970/,Premiership,"Sábado, 12 Setembro 2020 15:00",St Mirren,Hibernian FC,3.2,3.15,2.2,1.50,1.26,1X,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:04"
45,1598789242-57,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:07"
46,1598788870-18,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Hoffenheim",https://www.betano.pt/odds/colonia-hoffenheim/6170601/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Colónia,Hoffenheim,2.4,3.6,2.6,1.50,2.17,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.44,1.23,1.5,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
47,1598789148-47,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Livingston FC
              
                Hamilton Academical",https://www.betano.pt/odds/livingston-fc-hamilton-academical/6222967/,Premiership,"Sábado, 12 Setembro 2020 15:00",Livingston FC,Hamilton Academical,1.67,3.5,5.1,1.09,1.95,1X,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:04"
48,1598788734-3,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Wolfsburgo",https://www.betano.pt/odds/friburgo-wolfsburgo/6172673/,Bundesliga,"Domingo, 27 Setembro 2020 17:00",Friburgo,Wolfsburgo,2.82,3.35,2.35,1.75,1.78,Mais de2.5,1.24,3.1,Mais de1.5,2.92,1.27,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.53,1.25,1.38,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
49,1598789357-69,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:09"
50,1598789466-80,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Wolverhampton",https://www.betano.pt/odds/sheffield-united-wolverhampton/6282798/,Premier League,"Segunda-feira, 14 Setembro 2020 20:00",Sheffield United,Wolverhampton,3.35,2.94,2.25,2.25,1.45,Mais de2.5,1.42,2.37,Mais de1.5,4.05,1.13,Mais de3.5,1.91,1.65,Ambas Equipas Marcam (Sim/Não),1.55,1.32,1.28,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
51,1598789340-67,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Famalicão
              
                SL Benfica",https://www.betano.pt/odds/famalicao-sl-benfica/6361732/,Primeira Liga,"Segunda-feira, 21 Setembro 2020 20:00",Famalicão,SL Benfica,9.0,4.9,1.31,1.63,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.54,1.36,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),3.15,1.15,1.03,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:07"
52,1598789106-42,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Kilmarnock FC",https://www.betano.pt/odds/aberdeen-fc-kilmarnock-fc/6222972/,Premiership,"Sábado, 12 Setembro 2020 15:00",Aberdeen FC,Kilmarnock FC,1.95,3.35,3.65,1.20,1.65,1X,,,,,,,,,,,,,,,,"Domingo, 30 Agosto 2020 13:04"
53,1598789448-78,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Sheffield United",https://www.betano.pt/odds/aston-villa-sheffield-united/6283411/,Premier League,"Sábado, 19 Setembro 2020 16:00",Aston Villa,Sheffield United,2.58,3.15,2.68,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.65,1.17,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.42,1.28,1.44,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:09"
54,1598788906-21,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"PSG
              
                FC Metz",https://www.betano.pt/odds/psg-fc-metz/6317840/,Ligue 1,"Quarta-feira, 16 Setembro 2020 20:00",PSG,FC Metz,1.09,9.5,18.0,2.10,1.53,Mais de4.5,1.02,6.55,Mais de1.5,1.16,3.75,Mais de2.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),-,1.04,6.05,1X,12.0,2X,"Domingo, 30 Agosto 2020 13:01"
55,1598788743-4,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                Bayern Munique",https://www.betano.pt/odds/hoffenheim-bayern-munique/6172675/,Bundesliga,"Domingo, 27 Setembro 2020 14:30",Hoffenheim,Bayern Munique,6.95,4.75,1.38,1.55,2.05,Mais de3.5,1.04,6.1,Mais de1.5,1.22,3.25,Mais de2.5,1.33,2.62,Ambas Equipas Marcam (Sim/Não),2.84,1.12,1.06,1X,12.0,2X,"Domingo, 30 Agosto 2020 12:58"
