web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
"1603639201-12","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","Sparta Rotterdam
              
                Heracles Almelo
                    AO VIVO","https://www.betano.pt/live/sparta-rotterdam-heracles-almelo/6616595/","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 25 Outubro 2020 15:18","null"
"1603639178-9","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","FC Twente Enschede
              
                PEC Zwolle","https://www.betano.pt/odds/fc-twente-enschede-pec-zwolle/6677228/","Eredivisie","Sábado, 31 Outubro 2020 17:45","FC Twente Enschede","PEC Zwolle","1.72","3.75","4.25","1.14","1.88","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 25 Outubro 2020 15:18","null"
"1603639787-80","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","FC Paços Ferreira
              
                FC Porto","https://www.betano.pt/odds/fc-pacos-ferreira-fc-porto/6879512/","Primeira Liga","Sexta-feira, 30 Outubro 2020 20:30","FC Paços Ferreira","FC Porto","11.50","5.55","1.23","1.57","1.95","Mais de2.5","1.15","3.55","Mais de1.5","2.40","1.36","Mais de3.5","2.05","1.50","Ambas Equipas Marcam (Sim/Não)","3.70","1.11","1.02","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639421-38","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Montpellier
              
                Stade Reims
                    AO VIVO","https://www.betano.pt/live/montpellier-stade-reims/6618972/","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 25 Outubro 2020 15:21","null"
"1603640020-107","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Wolverhampton
              
                Crystal Palace FC","https://www.betano.pt/odds/wolverhampton-crystal-palace-fc/6457875/","Premier League","Sexta-feira, 30 Outubro 2020 20:00","Wolverhampton","Crystal Palace FC","1.83","3.30","4.35","2.10","1.53","Mais de2.5","1.36","2.54","Mais de1.5","3.75","1.16","Mais de3.5","1.91","1.65","Ambas Equipas Marcam (Sim/Não)","1.18","1.26","1.87","1X","12","2X","Domingo, 25 Outubro 2020 15:32","null"
"1603639530-51","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Swansea City
              
                Stoke City","https://www.betano.pt/odds/swansea-city-stoke-city/6637359/","Championship","Terça-feira, 27 Outubro 2020 19:45","Swansea City","Stoke City","2.33","3.15","3.00","2.00","1.53","Mais de2.5","1.32","2.54","Mais de1.5","3.45","1.16","Mais de3.5","1.75","1.72","Ambas Equipas Marcam (Sim/Não)","1.33","1.27","1.53","1X","12","2X","Domingo, 25 Outubro 2020 15:24","null"
"1603639763-77","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","CS Marítimo
              
                CD Nacional Madeira","https://www.betano.pt/odds/cs-maritimo-cd-nacional-madeira/6879515/","Primeira Liga","Sábado, 31 Outubro 2020 20:30","CS Marítimo","CD Nacional Madeira","2.12","3.25","3.35","1.83","1.65","Mais de2.5","1.26","2.80","Mais de1.5","3.05","1.22","Mais de3.5","1.65","1.83","Ambas Equipas Marcam (Sim/Não)","1.28","1.25","1.65","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639334-27","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Mónaco
              
                Bordéus","https://www.betano.pt/odds/monaco-bordeus/6686761/","Ligue 1","Domingo, 1 Novembro 2020 16:00","Mónaco","Bordéus","1.95","3.35","3.75","1.67","1.80","Mais de2.5","1.20","3.15","Mais de1.5","2.64","1.30","Mais de3.5","1.57","1.95","Ambas Equipas Marcam (Sim/Não)","1.23","1.23","1.78","1X","12","2X","Domingo, 25 Outubro 2020 15:21","null"
"1603639584-56","https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/","FC Akhmat Grozny
              
                FC Ufa","https://www.betano.pt/odds/fc-akhmat-grozny-fc-ufa/6615689/","Premier Liga","Domingo, 25 Outubro 2020 16:00","FC Akhmat Grozny","FC Ufa","1.72","3.40","4.90","1.40","2.25","Mais de1.5","2.25","1.40","Mais de2.5","4.05","1.10","Mais de3.5","2.11","1.45","Ambas Equipas Marcam (Sim/Não)","1.14","1.23","2.00","1X","12","2X","Domingo, 25 Outubro 2020 15:26","null"
"1603639303-24","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Werder Bremen
              
                Hoffenheim","https://www.betano.pt/odds/werder-bremen-hoffenheim/6700534/","Bundesliga","Domingo, 25 Outubro 2020 17:00","Werder Bremen","Hoffenheim","2.78","3.60","2.25","2.05","1.55","Mais de3.5","1.12","4.20","Mais de1.5","1.42","2.33","Mais de2.5","1.36","2.52","Ambas Equipas Marcam (Sim/Não)","1.55","1.22","1.38","1X","12","2X","Domingo, 25 Outubro 2020 15:20","null"
"1603639193-11","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","RKC Waalwijk
              
                Feyenoord","https://www.betano.pt/odds/rkc-waalwijk-feyenoord/6614298/","Eredivisie","Domingo, 25 Outubro 2020 15:45","RKC Waalwijk","Feyenoord","6.70","5.05","1.36","1.90","1.61","Mais de3.5","1.07","4.65","Mais de1.5","1.33","2.50","Mais de2.5","1.53","2.02","Ambas Equipas Marcam (Sim/Não)","2.86","1.10","1.07","1X","12","2X","Domingo, 25 Outubro 2020 15:18","null"
"1603639513-49","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Blackburn Rovers
              
                Reading","https://www.betano.pt/odds/blackburn-rovers-reading/6637368/","Championship","Terça-feira, 27 Outubro 2020 19:45","Blackburn Rovers","Reading","2.00","3.25","3.65","1.83","1.65","Mais de2.5","1.26","2.80","Mais de1.5","3.05","1.22","Mais de3.5","1.67","1.80","Ambas Equipas Marcam (Sim/Não)","1.24","1.25","1.72","1X","12","2X","Domingo, 25 Outubro 2020 15:24","null"
"1603639134-3","https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/","FC Emmen
              
                Feyenoord","https://www.betano.pt/odds/fc-emmen-feyenoord/6685631/","Eredivisie","Domingo, 1 Novembro 2020 13:30","FC Emmen","Feyenoord","5.25","4.25","1.53","2.20","1.09","1X","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 25 Outubro 2020 15:18","null"
"1603640051-111","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Wolverhampton
              
                Newcastle","https://www.betano.pt/odds/wolverhampton-newcastle/6457846/","Premier League","Domingo, 25 Outubro 2020 16:30","Wolverhampton","Newcastle","1.87","3.30","4.85","2.19","1.53","Mais de2.5","1.38","2.45","Mais de1.5","3.75","1.16","Mais de3.5","1.95","1.63","Ambas Equipas Marcam (Sim/Não)","1.16","1.28","1.88","1X","12","2X","Domingo, 25 Outubro 2020 15:32","null"
"1603639996-104","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Liverpool
              
                West Ham","https://www.betano.pt/odds/liverpool-west-ham/6457869/","Premier League","Sábado, 31 Outubro 2020 17:30","Liverpool","West Ham","1.35","5.30","6.55","1.91","1.65","Mais de3.5","1.08","4.95","Mais de1.5","1.35","2.56","Mais de2.5","1.57","2.04","Ambas Equipas Marcam (Sim/Não)","1.07","1.10","2.92","1X","12","2X","Domingo, 25 Outubro 2020 15:32","null"
"1603639279-21","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Colónia
              
                Bayern Munique","https://www.betano.pt/odds/colonia-bayern-munique/6710245/","Bundesliga","Sábado, 31 Outubro 2020 14:30","Colónia","Bayern Munique","12.25","7.35","1.16","1.53","2.12","Mais de3.5","1.03","6.45","Mais de1.5","1.18","3.55","Mais de2.5","1.63","1.95","Ambas Equipas Marcam (Sim/Não)","4.60","1.08","1.02","1X","12","2X","Domingo, 25 Outubro 2020 15:20","null"
"1603639474-44","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Derby County
              
                Cardiff","https://www.betano.pt/odds/derby-county-cardiff/6647231/","Championship","Quarta-feira, 28 Outubro 2020 19:45","Derby County","Cardiff","2.86","3.00","2.52","2.11","1.47","Mais de2.5","1.36","2.40","Mais de1.5","3.65","1.14","Mais de3.5","1.80","1.67","Ambas Equipas Marcam (Sim/Não)","1.47","1.28","1.36","1X","12","2X","Domingo, 25 Outubro 2020 15:24","null"
"1603640004-105","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Burnley
              
                Chelsea","https://www.betano.pt/odds/burnley-chelsea/6457845/","Premier League","Sábado, 31 Outubro 2020 15:00","Burnley","Chelsea","5.75","4.30","1.47","1.50","2.13","Mais de2.5","1.14","3.90","Mais de1.5","2.30","1.44","Mais de3.5","1.63","1.95","Ambas Equipas Marcam (Sim/Não)","2.45","1.16","1.11","1X","12","2X","Domingo, 25 Outubro 2020 15:32","null"
"1603639693-69","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Real Sociedad
              
                Huesca","https://www.betano.pt/odds/real-sociedad-huesca/6711917/","LaLiga","Domingo, 25 Outubro 2020 20:00","Real Sociedad","Huesca","1.78","3.25","4.70","2.04","1.57","Mais de2.5","1.33","2.62","Mais de1.5","3.55","1.18","Mais de3.5","1.90","1.65","Ambas Equipas Marcam (Sim/Não)","1.15","1.26","1.91","1X","12","2X","Domingo, 25 Outubro 2020 15:26","null"
"1603640058-112","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Southampton
              
                Everton
                    AO VIVO","https://www.betano.pt/live/southampton-everton/6458250/","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 25 Outubro 2020 15:32","null"
"1603639271-20","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Eintracht Frankfurt
              
                Werder Bremen","https://www.betano.pt/odds/eintracht-frankfurt-werder-bremen/6710246/","Bundesliga","Sábado, 31 Outubro 2020 14:30","Eintracht Frankfurt","Werder Bremen","1.80","3.75","3.90","2.14","1.50","Mais de3.5","1.13","4.10","Mais de1.5","1.45","2.25","Mais de2.5","1.44","2.30","Ambas Equipas Marcam (Sim/Não)","1.21","1.20","1.91","1X","12","2X","Domingo, 25 Outubro 2020 15:20","null"
"1603639723-72","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Boavista FC
              
                SL Benfica","https://www.betano.pt/odds/boavista-fc-sl-benfica/6879520/","Primeira Liga","Segunda-feira, 2 Novembro 2020 21:00","Boavista FC","SL Benfica","8.00","4.55","1.36","1.67","1.80","Mais de2.5","1.20","3.15","Mais de1.5","2.72","1.28","Mais de3.5","1.95","1.57","Ambas Equipas Marcam (Sim/Não)","2.92","1.13","1.04","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639383-33","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Nantes
              
                PSG","https://www.betano.pt/odds/nantes-psg/6686768/","Ligue 1","Sábado, 31 Outubro 2020 20:00","Nantes","PSG","7.50","5.20","1.33","1.95","1.57","Mais de3.5","1.08","4.45","Mais de1.5","1.38","2.37","Mais de2.5","1.61","1.90","Ambas Equipas Marcam (Sim/Não)","3.05","1.09","1.05","1X","12","2X","Domingo, 25 Outubro 2020 15:21","null"
"1603639545-53","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Barnsley FC
              
                Queens Park Rangers","https://www.betano.pt/odds/barnsley-fc-queens-park-rangers/6637365/","Championship","Terça-feira, 27 Outubro 2020 19:00","Barnsley FC","Queens Park Rangers","2.37","3.10","3.00","1.95","1.57","Mais de2.5","1.30","2.62","Mais de1.5","3.30","1.18","Mais de3.5","1.70","1.78","Ambas Equipas Marcam (Sim/Não)","1.33","1.28","1.53","1X","12","2X","Domingo, 25 Outubro 2020 15:24","null"
"1603639255-18","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Arminia Bielefeld
              
                Borussia Dortmund","https://www.betano.pt/odds/arminia-bielefeld-borussia-dortmund/6710248/","Bundesliga","Sábado, 31 Outubro 2020 14:30","Arminia Bielefeld","Borussia Dortmund","6.55","4.55","1.42","1.50","2.18","Mais de2.5","1.14","4.00","Mais de1.5","2.20","1.47","Mais de3.5","1.65","1.91","Ambas Equipas Marcam (Sim/Não)","2.68","1.14","1.07","1X","12","2X","Domingo, 25 Outubro 2020 15:20","null"
"1603639795-81","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Sporting CP
              
                Gil Vicente FC","https://www.betano.pt/odds/sporting-cp-gil-vicente-fc/6879511/","Primeira Liga","Quarta-feira, 28 Outubro 2020 21:45","Sporting CP","Gil Vicente FC","1.44","4.20","7.00","1.75","1.72","Mais de2.5","1.22","3.00","Mais de1.5","2.84","1.25","Mais de3.5","1.91","1.60","Ambas Equipas Marcam (Sim/Não)","1.06","1.15","2.62","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639414-37","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Nice
              
                Lille","https://www.betano.pt/odds/nice-lille/6618973/","Ligue 1","Domingo, 25 Outubro 2020 16:00","Nice","Lille","3.65","3.40","1.95","1.78","1.70","Mais de2.5","1.24","2.90","Mais de1.5","2.92","1.24","Mais de3.5","1.65","1.83","Ambas Equipas Marcam (Sim/Não)","1.75","1.23","1.24","1X","12","2X","Domingo, 25 Outubro 2020 15:21","null"
"1603639247-17","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Borussia Mönchengladbach
              
                RB Leipzig","https://www.betano.pt/odds/borussia-monchengladbach-rb-leipzig/6710249/","Bundesliga","Sábado, 31 Outubro 2020 17:30","Borussia Mönchengladbach","RB Leipzig","3.00","3.50","2.17","2.19","1.50","Mais de3.5","1.14","3.95","Mais de1.5","1.47","2.20","Mais de2.5","1.40","2.40","Ambas Equipas Marcam (Sim/Não)","1.61","1.23","1.33","1X","12","2X","Domingo, 25 Outubro 2020 15:20","null"
"1603639350-29","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Nimes
              
                FC Metz","https://www.betano.pt/odds/nimes-fc-metz/6686767/","Ligue 1","Domingo, 1 Novembro 2020 14:00","Nimes","FC Metz","2.25","3.05","3.20","2.02","1.53","Mais de2.5","1.33","2.52","Mais de1.5","3.45","1.16","Mais de3.5","1.75","1.72","Ambas Equipas Marcam (Sim/Não)","1.30","1.28","1.55","1X","12","2X","Domingo, 25 Outubro 2020 15:21","null"
"1603639288-22","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","FC Schalke 04
              
                Estugarda","https://www.betano.pt/odds/fc-schalke-04-estugarda/6710244/","Bundesliga","Sexta-feira, 30 Outubro 2020 19:30","FC Schalke 04","Estugarda","3.10","3.40","2.16","1.65","1.90","Mais de2.5","1.20","3.35","Mais de1.5","2.62","1.33","Mais de3.5","1.55","2.05","Ambas Equipas Marcam (Sim/Não)","1.61","1.25","1.32","1X","12","2X","Domingo, 25 Outubro 2020 15:20","null"
"1603639739-74","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Sporting CP
              
                CD Tondela","https://www.betano.pt/odds/sporting-cp-cd-tondela/6879518/","Primeira Liga","Domingo, 1 Novembro 2020 20:00","Sporting CP","CD Tondela","1.33","4.80","8.50","1.60","1.91","Mais de2.5","1.16","3.45","Mais de1.5","2.45","1.35","Mais de3.5","1.87","1.63","Ambas Equipas Marcam (Sim/Não)","1.04","1.15","3.00","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639771-78","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Rio Ave FC
              
                Moreirense FC","https://www.betano.pt/odds/rio-ave-fc-moreirense-fc/6879514/","Primeira Liga","Sábado, 31 Outubro 2020 18:00","Rio Ave FC","Moreirense FC","1.80","3.30","4.50","1.70","1.78","Mais de2.5","1.21","3.10","Mais de1.5","2.65","1.30","Mais de3.5","1.60","1.90","Ambas Equipas Marcam (Sim/Não)","1.16","1.24","1.91","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639901-93","https://www.betano.pt/sport/futebol/italia/serie-a/1635/","AC Milão
              
                AS Roma","https://www.betano.pt/odds/ac-milao-as-roma/6797423/","Série A","Segunda-feira, 26 Outubro 2020 19:45","AC Milão","AS Roma","2.04","3.50","3.30","1.55","2.05","Mais de2.5","1.17","3.65","Mais de1.5","2.40","1.40","Mais de3.5","1.47","2.20","Ambas Equipas Marcam (Sim/Não)","1.28","1.23","1.70","1X","12","2X","Domingo, 25 Outubro 2020 15:30","null"
"1603639846-87","https://www.betano.pt/sport/futebol/eua/mls/195161/","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sunday, 25 October 2020 15:30",""
"1603639436-40","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Bordéus
              
                Nimes
                    AO VIVO","https://www.betano.pt/live/bordeus-nimes/6618966/","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Domingo, 25 Outubro 2020 15:21","null"
"1603639980-102","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Newcastle
              
                Everton","https://www.betano.pt/odds/newcastle-everton/6457868/","Premier League","Domingo, 1 Novembro 2020 14:00","Newcastle","Everton","4.15","3.70","1.75","1.63","1.95","Mais de2.5","1.19","3.45","Mais de1.5","2.56","1.35","Mais de3.5","1.57","2.02","Ambas Equipas Marcam (Sim/Não)","1.95","1.21","1.19","1X","12","2X","Domingo, 25 Outubro 2020 15:32","null"
"1603639818-84","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Famalicão
              
                Boavista FC","https://www.betano.pt/odds/famalicao-boavista-fc/6820091/","Primeira Liga","Domingo, 25 Outubro 2020 17:30","Famalicão","Boavista FC","2.45","3.05","2.90","1.80","1.67","Mais de2.5","1.25","2.86","Mais de1.5","2.92","1.24","Mais de3.5","1.60","1.90","Ambas Equipas Marcam (Sim/Não)","1.36","1.28","1.47","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639811-83","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Vitória Guimarães
              
                SC Braga","https://www.betano.pt/odds/vitoria-guimaraes-sc-braga/6820092/","Primeira Liga","Domingo, 25 Outubro 2020 20:00","Vitória Guimarães","SC Braga","3.75","3.50","2.16","1.87","1.75","Mais de2.5","1.25","2.86","Mais de1.5","2.94","1.23","Mais de3.5","1.63","1.87","Ambas Equipas Marcam (Sim/Não)","1.67","1.24","1.26","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603640028-108","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Burnley
              
                Tottenham","https://www.betano.pt/odds/burnley-tottenham/6458252/","Premier League","Segunda-feira, 26 Outubro 2020 20:00","Burnley","Tottenham","5.00","4.00","1.60","1.67","1.88","Mais de2.5","1.19","3.45","Mais de1.5","2.67","1.32","Mais de3.5","1.72","1.83","Ambas Equipas Marcam (Sim/Não)","2.20","1.18","1.14","1X","12","2X","Domingo, 25 Outubro 2020 15:32","null"
"1603639406-36","https://www.betano.pt/sport/futebol/franca/ligue-1/215r/","Lyon
              
                Mónaco","https://www.betano.pt/odds/lyon-monaco/6618971/","Ligue 1","Domingo, 25 Outubro 2020 20:00","Lyon","Mónaco","1.78","3.70","4.05","1.50","2.05","Mais de2.5","1.14","3.65","Mais de1.5","2.25","1.42","Mais de3.5","1.47","2.11","Ambas Equipas Marcam (Sim/Não)","1.20","1.19","1.91","1X","12","2X","Domingo, 25 Outubro 2020 15:21","null"
"1603639223-14","https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/","Hoffenheim
              
                1. FC Union Berlin","https://www.betano.pt/odds/hoffenheim-1-fc-union-berlin/6710252/","Bundesliga","Segunda-feira, 2 Novembro 2020 19:30","Hoffenheim","1. FC Union Berlin","1.75","3.70","4.15","1.53","2.10","Mais de2.5","1.15","3.80","Mais de1.5","2.30","1.44","Mais de3.5","1.50","2.17","Ambas Equipas Marcam (Sim/Não)","1.19","1.21","1.95","1X","12","2X","Domingo, 25 Outubro 2020 15:20","null"
"1603640036-109","https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/","Brighton
              
                West Brom","https://www.betano.pt/odds/brighton-west-brom/6648941/","Premier League","Segunda-feira, 26 Outubro 2020 17:30","Brighton","West Brom","1.70","3.85","4.30","1.65","1.91","Mais de2.5","1.18","3.55","Mais de1.5","2.63","1.33","Mais de3.5","1.65","1.91","Ambas Equipas Marcam (Sim/Não)","1.18","1.19","2.04","1X","12","2X","Domingo, 25 Outubro 2020 15:32","null"
"1603639522-50","https://www.betano.pt/sport/futebol/inglaterra/championship/2r/","Wycombe
              
                Watford","https://www.betano.pt/odds/wycombe-watford/6637363/","Championship","Terça-feira, 27 Outubro 2020 19:45","Wycombe","Watford","7.30","3.75","1.47","1.87","1.63","Mais de2.5","1.27","2.76","Mais de1.5","3.10","1.21","Mais de3.5","1.95","1.57","Ambas Equipas Marcam (Sim/Não)","2.45","1.19","1.06","1X","12","2X","Domingo, 25 Outubro 2020 15:24","null"
"1603639747-75","https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/","Gil Vicente FC
              
                Vitória Guimarães","https://www.betano.pt/odds/gil-vicente-fc-vitoria-guimaraes/6879517/","Primeira Liga","Domingo, 1 Novembro 2020 17:30","Gil Vicente FC","Vitória Guimarães","3.35","3.20","2.14","1.83","1.65","Mais de2.5","1.26","2.80","Mais de1.5","3.00","1.22","Mais de3.5","1.65","1.85","Ambas Equipas Marcam (Sim/Não)","1.63","1.26","1.28","1X","12","2X","Domingo, 25 Outubro 2020 15:28","null"
"1603639623-60","https://www.betano.pt/sport/futebol/espanha/laliga/5/","Granada CF
              
                Levante","https://www.betano.pt/odds/granada-cf-levante/6830252/","LaLiga","Domingo, 1 Novembro 2020 17:30","Granada CF","Levante","2.20","3.05","3.35","2.14","1.50","Mais de2.5","1.36","2.50","Mais de1.5","3.80","1.15","Mais de3.5","1.85","1.70","Ambas Equipas Marcam (Sim/Não)","1.28","1.30","1.60","1X","12","2X","Domingo, 25 Outubro 2020 15:26","null"
