,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
22,1596116644-19,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Spartak Moscovo
              
                PFC Sochi",https://www.betano.pt/odds/spartak-moscovo-pfc-sochi/6091934/,Premier Liga,"Domingo, 9 Agosto 2020 18:00",Spartak Moscovo,PFC Sochi,1.72,3.1,3.6,1.78,1.61,Mais de2.5,1.23,2.72,Mais de1.5,2.9,1.2,Mais de3.5,1.67,1.72,Ambas Equipas Marcam (Sim/Não),1.18,1.22,1.85,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:43"
23,1596116569-15,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Rangers",https://www.betano.pt/odds/aberdeen-fc-rangers/5906398/,Premiership,"Sábado, 1 Agosto 2020 12:30",Aberdeen FC,Rangers,6.9,4.4,1.42,1.61,1.88,Mais de2.5,1.17,3.35,Mais de1.5,2.54,1.32,Mais de3.5,1.80,1.67,Ambas Equipas Marcam (Sim/Não),2.68,1.13,1.07,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:41"
24,1596116602-16,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rubin Kazan
              
                Lokomotiv Moscovo",https://www.betano.pt/odds/rubin-kazan-lokomotiv-moscovo/6091949/,Premier Liga,"Terça-feira, 11 Agosto 2020 18:00",Rubin Kazan,Lokomotiv Moscovo,3.0,2.7,2.1,2.04,1.45,Mais de2.5,1.33,2.35,Mais de1.5,3.4,1.13,Mais de3.5,1.75,1.65,Ambas Equipas Marcam (Sim/Não),1.55,1.3,1.27,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:43"
25,1596116948-49,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Nápoles
              
                Lázio",https://www.betano.pt/odds/napoles-lazio/6097001/,Série A,"Sábado, 1 Agosto 2020 19:45",Nápoles,Lázio,2.8,3.75,2.2,2.02,1.57,Mais de3.5,1.11,4.4,Mais de1.5,1.4,2.4,Mais de2.5,1.36,2.54,Ambas Equipas Marcam (Sim/Não),1.60,1.2,1.38,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:48"
26,1596116984-51,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Atalanta
              
                Inter de Milão",https://www.betano.pt/odds/atalanta-inter-de-milao/6096998/,Série A,"Sábado, 1 Agosto 2020 19:45",Atalanta,Inter de Milão,2.25,3.6,2.8,2.00,1.6,Mais de3.5,1.1,4.45,Mais de1.5,1.4,2.4,Mais de2.5,1.35,2.6,Ambas Equipas Marcam (Sim/Não),1.38,1.21,1.57,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:48"
27,1596116718-26,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Sevilha
              
                AS Roma
                         
            Em local neutro",https://www.betano.pt/odds/sevilha-as-roma/5916298/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Sevilha,AS Roma,2.15,3.2,3.3,1.53,2.15,Sevilha,,,,,,,1.03,6.3,Total de Golos Mais/Menos (alternativas),1.78,2.3,6.3,Sevilha,AS Roma,Sem Golos,"Quinta-feira, 30 Julho 2020 14:44"
28,1596116634-18,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                Dinamo Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-dinamo-moscovo/6091971/,Premier Liga,"Segunda-feira, 10 Agosto 2020 15:00",Ural Sverdlovskaya Oblast,Dinamo Moscovo,2.54,2.9,2.25,1.85,1.57,Mais de2.5,1.26,2.58,Mais de1.5,3.05,1.17,Mais de3.5,1.65,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.26,1.38,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:43"
29,1596116786-33,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Atalanta
              
                PSG
                         
            Em local neutro",https://www.betano.pt/odds/atalanta-psg/5924176/,Liga dos Campeões - Jogos,"Quarta-feira, 12 Agosto 2020 20:00",Atalanta,PSG,2.76,3.65,2.25,1.91,1.67,Atalanta,,,,,,,-,6.95,Total de Golos Mais/Menos (alternativas),1.95,1.83,6.95,Atalanta,PSG,Sem Golos,"Quinta-feira, 30 Julho 2020 14:46"
30,1596116552-14,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                FC St Johnstone",https://www.betano.pt/odds/dundee-united-fc-st-johnstone/5906395/,Premiership,"Sábado, 1 Agosto 2020 15:00",Dundee United,FC St Johnstone,2.68,3.1,2.6,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.44,1.27,1.4,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:41"
31,1596116885-43,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Philadelphia Union
              
                Sporting Kansas City",https://www.betano.pt/odds/philadelphia-union-sporting-kansas-city/6083894/,MLS,"Sexta-feira, 31 Julho 2020 01:00",Philadelphia Union,Sporting Kansas City,3.55,3.5,1.95,2.18,1.47,Philadelphia Union,,,,,,,-,6.65,Total de Golos Mais/Menos (alternativas),2.20,1.63,6.65,Philadelphia Union,Sporting Kansas City,Sem Golos,"Quinta-feira, 30 Julho 2020 14:47"
32,1596116668-22,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                Rostov",https://www.betano.pt/odds/tambov-rostov/6091936/,Premier Liga,"Sábado, 8 Agosto 2020 16:30",Tambov,Rostov,3.35,3.05,1.8,1.78,1.61,Mais de2.5,1.23,2.72,Mais de1.5,2.9,1.2,Mais de3.5,1.65,1.75,Ambas Equipas Marcam (Sim/Não),1.75,1.23,1.21,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:43"
33,1596116910-45,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"US Lecce
              
                Parma",https://www.betano.pt/odds/us-lecce-parma/6097007/,Série A,"Domingo, 2 Agosto 2020 19:45",US Lecce,Parma,1.5,4.55,5.15,1.85,1.7,Mais de3.5,1.07,5.05,Mais de1.5,1.33,2.66,Mais de2.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.13,1.14,2.4,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:48"
34,1596116759-31,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"FC Copenhagen
              
                Istanbul Basaksehir
                         
            Primeira mão: 0-1",https://www.betano.pt/odds/fc-copenhagen-istanbul-basaksehir/5916196/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",FC Copenhagen,Istanbul Basaksehir,2.2,3.2,3.15,3.50,1.2,FC Copenhagen,,,,,,,1.03,6.25,Total de Golos Mais/Menos (alternativas),1.83,2.2,6.25,FC Copenhagen,Istanbul Basaksehir,Sem Golos,"Quinta-feira, 30 Julho 2020 14:44"
35,1596116776-32,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"RB Leipzig
              
                Atlético de Madrid
                         
            Em local neutro",https://www.betano.pt/odds/rb-leipzig-atletico-de-madrid/5924209/,Liga dos Campeões - Jogos,"Quinta-feira, 13 Agosto 2020 20:00",RB Leipzig,Atlético de Madrid,3.2,3.1,2.25,2.05,1.57,RB Leipzig,,,,,,,1.04,5.85,Total de Golos Mais/Menos (alternativas),2.25,1.85,5.85,RB Leipzig,Atlético de Madrid,Sem Golos,"Quinta-feira, 30 Julho 2020 14:46"
36,1596116860-40,https://www.betano.pt/sport/futebol/eua/mls/195161/,"New York City FC
              
                Portland Timbers",https://www.betano.pt/odds/new-york-city-fc-portland-timbers/6093583/,MLS,"Domingo, 2 Agosto 2020 01:00",New York City FC,Portland Timbers,2.2,3.65,2.86,1.61,1.91,New York City FC,,,,,,,-,7.6,Total de Golos Mais/Menos (alternativas),1.72,2.0,7.6,New York City FC,Portland Timbers,Sem Golos,"Quinta-feira, 30 Julho 2020 14:47"
37,1596116918-46,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Génova
              
                Hellas Verona",https://www.betano.pt/odds/genova-hellas-verona/6097006/,Série A,"Domingo, 2 Agosto 2020 19:45",Génova,Hellas Verona,1.5,4.33,5.35,2.14,1.5,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.53,2.1,Ambas Equipas Marcam (Sim/Não),1.12,1.15,2.4,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:48"
38,1596116535-12,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"St Mirren
              
                Livingston FC",https://www.betano.pt/odds/st-mirren-livingston-fc/5906397/,Premiership,"Sábado, 1 Agosto 2020 15:00",St Mirren,Livingston FC,2.9,3.15,2.4,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.50,1.26,1.36,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:41"
39,1596116618-17,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rotor Volgograd
              
                Zenit São Petersburgo",https://www.betano.pt/odds/rotor-volgograd-zenit-sao-petersburgo/6091969/,Premier Liga,"Terça-feira, 11 Agosto 2020 16:00",Rotor Volgograd,Zenit São Petersburgo,5.75,3.9,1.33,1.67,1.72,Mais de2.5,1.18,3.0,Mais de1.5,2.68,1.24,Mais de3.5,1.90,1.53,Ambas Equipas Marcam (Sim/Não),2.68,1.13,1.05,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:43"
40,1596116677-23,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FK Khimki
              
                CSKA Moscovo",https://www.betano.pt/odds/fk-khimki-cska-moscovo/6091972/,Premier Liga,"Sábado, 8 Agosto 2020 14:00",FK Khimki,CSKA Moscovo,4.65,3.2,1.53,1.80,1.6,Mais de2.5,1.25,2.65,Mais de1.5,2.94,1.19,Mais de3.5,1.78,1.61,Ambas Equipas Marcam (Sim/Não),2.14,1.2,1.1,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:43"
41,1596116967-50,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Juventus
              
                AS Roma",https://www.betano.pt/odds/juventus-as-roma/6097000/,Série A,"Sábado, 1 Agosto 2020 19:45",Juventus,AS Roma,2.78,3.9,2.16,2.02,1.57,Mais de3.5,1.09,4.65,Mais de1.5,1.4,2.4,Mais de2.5,1.36,2.5,Ambas Equipas Marcam (Sim/Não),1.63,1.18,1.38,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:48"
42,1596116819-36,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Manchester City
              
                Real Madrid
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/manchester-city-real-madrid/5916498/,Liga dos Campeões - Jogos,"Sexta-feira, 7 Agosto 2020 20:00",Manchester City,Real Madrid,1.67,4.2,4.1,1.09,4.95,Manchester City,,,,,,,-,7.05,Total de Golos Mais/Menos (alternativas),1.53,2.35,7.05,Manchester City,Real Madrid,Sem Golos,"Quinta-feira, 30 Julho 2020 14:46"
43,1596116902-44,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                Udinese",https://www.betano.pt/odds/sassuolo-udinese/6097008/,Série A,"Domingo, 2 Agosto 2020 19:45",Sassuolo,Udinese,2.05,3.55,3.2,2.05,1.55,Mais de3.5,1.11,4.3,Mais de1.5,1.42,2.35,Mais de2.5,1.36,2.52,Ambas Equipas Marcam (Sim/Não),1.31,1.22,1.67,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:48"
44,1596116751-30,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Shakhtar Donetsk
              
                Wolfsburgo
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/shakhtar-donetsk-wolfsburgo/5916255/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",Shakhtar Donetsk,Wolfsburgo,2.25,3.45,2.9,1.13,4.25,Shakhtar Donetsk,,,,,,,1.02,6.7,Total de Golos Mais/Menos (alternativas),1.83,2.05,6.7,Shakhtar Donetsk,Wolfsburgo,Sem Golos,"Quinta-feira, 30 Julho 2020 14:44"
45,1596116543-13,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Kilmarnock FC",https://www.betano.pt/odds/hibernian-fc-kilmarnock-fc/5906396/,Premiership,"Sábado, 1 Agosto 2020 15:00",Hibernian FC,Kilmarnock FC,2.05,3.35,3.35,1.83,1.65,Mais de2.5,1.26,2.82,Mais de1.5,3.05,1.22,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.67,1X,12,2X,"Quinta-feira, 30 Julho 2020 14:41"
