,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
10,1601203365-138,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Dortmund
              
                Friburgo",https://www.betano.pt/odds/borussia-dortmund-friburgo/6562362/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Borussia Dortmund,Friburgo,1.26,5.5,9.5,1.95,1.63,Mais de3.5,1.09,4.65,Mais de1.5,1.36,2.5,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.03,1.12,3.5,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:41"
11,1601204479-273,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Tottenham
              
                Newcastle",https://www.betano.pt/odds/tottenham-newcastle/6475944/,Premier League,"Domingo, 27 Setembro 2020 14:00",Tottenham,Newcastle,1.42,4.65,6.8,1.55,2.05,Mais de2.5,1.15,3.8,Mais de1.5,2.4,1.4,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.07,1.14,2.7,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:59"
12,1601203294-130,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Feyenoord
              
                Den Haag
                    AO VIVO",https://www.betano.pt/live/feyenoord-den-haag/6355616/,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 27 Setembro 2020 11:39"
13,1601204163-235,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Rio Ave FC
              
                Vitória Guimarães",https://www.betano.pt/odds/rio-ave-fc-vitoria-guimaraes/6486171/,Primeira Liga,"Domingo, 27 Setembro 2020 21:00",Rio Ave FC,Vitória Guimarães,2.82,3.15,2.45,2.00,1.55,Mais de2.5,1.31,2.58,Mais de1.5,3.4,1.17,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.27,1.38,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:54"
14,1601203640-172,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Preston",https://www.betano.pt/odds/brentford-fc-preston/6411330/,Championship,"Sábado, 3 Outubro 2020 15:00",Brentford FC,Preston,1.8,3.6,4.05,1.65,1.83,Mais de2.5,1.19,3.2,Mais de1.5,2.62,1.3,Mais de3.5,1.6,1.91,Ambas Equipas Marcam (Sim/Não),1.20,1.2,1.91,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:45"
15,1601203309-131,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayern Munique
              
                Hertha Berlin",https://www.betano.pt/odds/bayern-munique-hertha-berlin/6562368/,Bundesliga,"Domingo, 4 Outubro 2020 17:00",Bayern Munique,Hertha Berlin,1.12,8.0,15.5,1.50,2.13,Mais de3.5,1.03,6.4,Mais de1.5,1.18,3.55,Mais de2.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),-,1.06,5.3,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:41"
16,1601203212-119,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                Feyenoord",https://www.betano.pt/odds/willem-ii-tilburg-feyenoord/6419535/,Eredivisie,"Domingo, 4 Outubro 2020 13:30",Willem II Tilburg,Feyenoord,3.5,3.7,1.91,1.70,1.22,1X,,,,,,,,,,,,,,,,"Domingo, 27 Setembro 2020 11:39"
17,1601204147-233,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Moreirense FC
              
                Boavista FC",https://www.betano.pt/odds/moreirense-fc-boavista-fc/6568903/,Primeira Liga,"Sexta-feira, 2 Outubro 2020 19:00",Moreirense FC,Boavista FC,2.45,3.2,2.78,1.42,2.25,Mais de1.5,2.3,1.4,Mais de2.5,4.15,1.1,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.38,1.26,1.47,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:54"
18,1601203474-151,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"PSG
              
                Angers",https://www.betano.pt/odds/psg-angers/6422096/,Ligue 1,"Sexta-feira, 2 Outubro 2020 20:00",PSG,Angers,1.19,6.3,12.25,1.91,1.6,Mais de3.5,1.08,4.45,Mais de1.5,1.36,2.4,Mais de2.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.02,1.09,4.2,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
19,1601203234-122,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Twente Enschede
              
                FC Emmen",https://www.betano.pt/odds/fc-twente-enschede-fc-emmen/6413466/,Eredivisie,"Sábado, 3 Outubro 2020 20:00",FC Twente Enschede,FC Emmen,1.91,3.7,3.5,1.22,1.7,1X,,,,,,,,,,,,,,,,"Domingo, 27 Setembro 2020 11:39"
20,1601204010-216,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Huesca
              
                Atlético de Madrid",https://www.betano.pt/odds/huesca-atletico-de-madrid/6567509/,LaLiga,"Quarta-feira, 30 Setembro 2020 18:00",Huesca,Atlético de Madrid,5.5,3.5,1.63,2.10,1.53,Mais de2.5,1.36,2.54,Mais de1.5,3.7,1.16,Mais de3.5,2.04,1.57,Ambas Equipas Marcam (Sim/Não),2.13,1.23,1.11,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:52"
21,1601203995-214,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Eibar
              
                Elche CF",https://www.betano.pt/odds/eibar-elche-cf/6567507/,LaLiga,"Quarta-feira, 30 Setembro 2020 20:30",Eibar,Elche CF,1.75,3.5,4.55,2.20,1.47,Mais de2.5,1.38,2.45,Mais de1.5,4.0,1.14,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.16,1.23,1.95,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:52"
22,1601203204-118,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"PSV Eindhoven
              
                Fortuna Sittard",https://www.betano.pt/odds/psv-eindhoven-fortuna-sittard/6420453/,Eredivisie,"Domingo, 4 Outubro 2020 15:45",PSV Eindhoven,Fortuna Sittard,1.12,8.0,15.5,-,3.25,1X,,,,,,,,,,,,,,,,"Domingo, 27 Setembro 2020 11:39"
23,1601204002-215,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Villarreal
              
                Alavés",https://www.betano.pt/odds/villarreal-alaves/6567513/,LaLiga,"Quarta-feira, 30 Setembro 2020 18:00",Villarreal,Alavés,1.6,3.8,5.35,1.88,1.67,Mais de2.5,1.27,2.92,Mais de1.5,3.15,1.23,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.12,1.19,2.2,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:52"
24,1601203835-195,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"PFC Sochi
              
                Rostov",https://www.betano.pt/odds/pfc-sochi-rostov/6419926/,Premier Liga,"Domingo, 4 Outubro 2020 14:30",PFC Sochi,Rostov,2.64,3.1,2.64,2.00,1.53,Mais de2.5,1.31,2.52,Mais de1.5,3.4,1.15,Mais de3.5,1.72,1.72,Ambas Equipas Marcam (Sim/Não),1.42,1.27,1.42,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:50"
25,1601203664-175,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Sheffield Wednesday
              
                Queens Park Rangers",https://www.betano.pt/odds/sheffield-wednesday-queens-park-rangers/6411319/,Championship,"Sábado, 3 Outubro 2020 15:00",Sheffield Wednesday,Queens Park Rangers,2.02,3.15,3.75,1.80,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.92,1.24,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.23,1.26,1.7,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:45"
26,1601204394-262,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Arsenal
              
                Sheffield United",https://www.betano.pt/odds/arsenal-sheffield-united/6458224/,Premier League,"Domingo, 4 Outubro 2020 14:00",Arsenal,Sheffield United,1.55,3.9,5.6,1.90,1.65,Mais de2.5,1.27,2.92,Mais de1.5,3.2,1.22,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.11,1.19,2.3,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:59"
27,1601203459-149,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nice
              
                Nantes",https://www.betano.pt/odds/nice-nantes/6422093/,Ligue 1,"Sábado, 3 Outubro 2020 20:00",Nice,Nantes,2.33,3.2,2.96,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.5,1.16,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.35,1.25,1.53,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
28,1601203373-139,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Mainz 05",https://www.betano.pt/odds/1-fc-union-berlin-mainz-05/6562361/,Bundesliga,"Sexta-feira, 2 Outubro 2020 19:30",1. FC Union Berlin,Mainz 05,2.25,3.35,3.0,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.86,1.28,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.35,1.25,1.57,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:41"
29,1601203467-150,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"RC Lens
              
                Saint-Étienne",https://www.betano.pt/odds/rc-lens-saint-etienne/6422097/,Ligue 1,"Sábado, 3 Outubro 2020 16:00",RC Lens,Saint-Étienne,2.33,3.15,2.98,1.95,1.57,Mais de2.5,1.3,2.62,Mais de1.5,3.35,1.17,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.35,1.26,1.53,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
30,1601203688-178,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Nottingham Forest
              
                Bristol City",https://www.betano.pt/odds/nottingham-forest-bristol-city/6411304/,Championship,"Sábado, 3 Outubro 2020 15:00",Nottingham Forest,Bristol City,2.25,3.15,3.15,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.31,1.27,1.55,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:45"
31,1601204178-237,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Gil Vicente FC
              
                Portimonense",https://www.betano.pt/odds/gil-vicente-fc-portimonense/6486169/,Primeira Liga,"Domingo, 27 Setembro 2020 16:00",Gil Vicente FC,Portimonense,2.74,2.96,2.65,2.14,1.47,Mais de2.5,1.38,2.37,Mais de1.5,3.75,1.13,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.42,1.3,1.4,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:54"
32,1601203482-152,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Reims
              
                PSG",https://www.betano.pt/odds/stade-reims-psg/6374161/,Ligue 1,"Domingo, 27 Setembro 2020 20:00",Stade Reims,PSG,7.55,4.8,1.19,2.02,1.53,Mais de3.5,1.1,4.2,Mais de1.5,1.4,2.3,Mais de2.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),3.60,1.11,1.03,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
33,1601203947-208,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Real Madrid",https://www.betano.pt/odds/barcelona-real-madrid/6385298/,LaLiga,"Domingo, 25 Outubro 2020 20:00",Barcelona,Real Madrid,2.35,3.6,2.65,1.47,2.2,Mais de2.5,1.13,4.05,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.42,1.22,1.53,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:52"
34,1601204305-252,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Spezia",https://www.betano.pt/odds/udinese-spezia/6400676/,Série A,"Quarta-feira, 30 Setembro 2020 17:00",Udinese,Spezia,1.72,3.45,4.75,1.85,1.7,Mais de2.5,1.27,2.9,Mais de1.5,3.1,1.24,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.15,1.23,2.0,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:56"
35,1601204100-227,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Famalicão
              
                Rio Ave FC",https://www.betano.pt/odds/famalicao-rio-ave-fc/6568909/,Primeira Liga,"Domingo, 4 Outubro 2020 18:30",Famalicão,Rio Ave FC,2.7,3.4,2.4,1.67,1.8,Mais de2.5,1.2,3.15,Mais de1.5,2.65,1.3,Mais de3.5,1.53,2.02,Ambas Equipas Marcam (Sim/Não),1.50,1.23,1.4,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:54"
36,1601203513-156,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Dijon
              
                Montpellier",https://www.betano.pt/odds/dijon-montpellier/6374165/,Ligue 1,"Domingo, 27 Setembro 2020 14:00",Dijon,Montpellier,4.3,3.6,1.75,1.75,1.72,Mais de2.5,1.22,3.0,Mais de1.5,2.84,1.25,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.95,1.21,1.19,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
37,1601204017-217,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Getafe
              
                Bétis",https://www.betano.pt/odds/getafe-betis/6567508/,LaLiga,"Terça-feira, 29 Setembro 2020 20:30",Getafe,Bétis,2.25,3.05,3.25,2.20,1.47,Mais de2.5,1.4,2.4,Mais de1.5,4.0,1.14,Mais de3.5,1.9,1.65,Ambas Equipas Marcam (Sim/Não),1.30,1.31,1.55,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:52"
38,1601203917-205,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Arsenal Tula
              
                Rostov",https://www.betano.pt/odds/arsenal-tula-rostov/6357058/,Premier Liga,"Domingo, 27 Setembro 2020 12:00",Arsenal Tula,Rostov,3.0,2.92,2.45,1.44,2.16,Mais de1.5,2.33,1.36,Mais de2.5,4.2,1.08,Mais de3.5,1.95,1.55,Ambas Equipas Marcam (Sim/Não),1.47,1.31,1.33,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:50"
39,1601203672-176,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Huddersfield",https://www.betano.pt/odds/rotherham-huddersfield/6411310/,Championship,"Sábado, 3 Outubro 2020 15:00",Rotherham,Huddersfield,2.4,3.1,2.94,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.55,1.15,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.35,1.27,1.5,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:45"
40,1601203963-210,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Celta de Vigo
              
                Barcelona",https://www.betano.pt/odds/celta-de-vigo-barcelona/6567451/,LaLiga,"Quinta-feira, 1 Outubro 2020 20:30",Celta de Vigo,Barcelona,5.4,4.0,1.55,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),2.25,1.18,1.12,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:52"
41,1601204249-245,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Atalanta
              
                Cagliari",https://www.betano.pt/odds/atalanta-cagliari/6595029/,Série A,"Domingo, 4 Outubro 2020 11:30",Atalanta,Cagliari,1.26,5.45,9.5,1.80,1.75,Mais de3.5,1.07,5.05,Mais de1.5,1.32,2.68,Mais de2.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.03,1.13,3.45,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:56"
42,1601203774-188,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Hamilton Academical",https://www.betano.pt/odds/hibernian-fc-hamilton-academical/6403491/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Hibernian FC,Hamilton Academical,1.38,4.45,7.95,1.60,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.45,1.35,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.04,1.13,2.86,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:48"
43,1601204434-267,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Brighton",https://www.betano.pt/odds/everton-brighton/6458184/,Premier League,"Sábado, 3 Outubro 2020 15:00",Everton,Brighton,1.7,3.55,4.75,1.78,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.9,1.27,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.15,1.22,2.02,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:59"
44,1601203263-126,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Utrecht
              
                SC Heerenveen",https://www.betano.pt/odds/fc-utrecht-sc-heerenveen/6403096/,Eredivisie,"Sexta-feira, 2 Outubro 2020 19:00",FC Utrecht,SC Heerenveen,1.72,3.85,4.2,1.15,1.88,1X,,,,,,,,,,,,,,,,"Domingo, 27 Setembro 2020 11:39"
45,1601204450-269,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Liverpool
              
                Arsenal",https://www.betano.pt/odds/liverpool-arsenal/6422379/,Premier League,"Segunda-feira, 28 Setembro 2020 20:00",Liverpool,Arsenal,1.47,4.55,5.7,2.15,1.5,Mais de3.5,1.11,4.3,Mais de1.5,1.45,2.25,Mais de2.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.10,1.14,2.5,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:59"
46,1601203932-207,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sunday, 27 September 2020 11:52"
47,1601203427-145,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Lille",https://www.betano.pt/odds/estrasburgo-lille/6422095/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Estrasburgo,Lille,3.35,3.05,2.2,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.55,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.57,1.28,1.28,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
48,1601204350-258,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Spezia
              
                Sassuolo
                    AO VIVO",https://www.betano.pt/live/spezia-sassuolo/6470819/,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 27 Setembro 2020 11:56"
49,1601203980-212,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Athletic Bilbao
              
                Cádiz CF",https://www.betano.pt/odds/athletic-bilbao-cadiz-cf/6567449/,LaLiga,"Quinta-feira, 1 Outubro 2020 18:00",Athletic Bilbao,Cádiz CF,1.72,3.4,4.85,2.33,1.42,Mais de2.5,1.42,2.35,Mais de1.5,4.3,1.11,Mais de3.5,2.2,1.47,Ambas Equipas Marcam (Sim/Não),1.14,1.24,2.0,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:52"
50,1601203411-143,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Stade Reims",https://www.betano.pt/odds/rennes-stade-reims/6422094/,Ligue 1,"Domingo, 4 Outubro 2020 16:00",Rennes,Stade Reims,1.75,3.35,4.8,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.88,1.61,Ambas Equipas Marcam (Sim/Não),1.15,1.24,1.95,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
51,1601204069-224,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"CA Osasuna
              
                Levante
                    AO VIVO",https://www.betano.pt/live/ca-osasuna-levante/6502451/,,,,,,,,,,,,,,,,,,,,,,,,,,"Domingo, 27 Setembro 2020 11:52"
52,1601203435-146,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"FC Metz
              
                FC Lorient",https://www.betano.pt/odds/fc-metz-fc-lorient/6422091/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",FC Metz,FC Lorient,2.3,3.1,3.1,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.32,1.27,1.55,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:43"
53,1601204313-253,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Bolonha
              
                Parma",https://www.betano.pt/odds/bolonha-parma/6470824/,Série A,"Segunda-feira, 28 Setembro 2020 19:45",Bolonha,Parma,1.91,3.55,3.6,1.67,1.88,Mais de2.5,1.2,3.35,Mais de1.5,2.65,1.33,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.25,1.22,1.78,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:56"
54,1601203317-132,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Wolfsburgo
              
                Augsburgo",https://www.betano.pt/odds/wolfsburgo-augsburgo/6562369/,Bundesliga,"Domingo, 4 Outubro 2020 14:30",Wolfsburgo,Augsburgo,1.7,3.7,4.6,1.70,1.85,Mais de2.5,1.21,3.3,Mais de1.5,2.72,1.31,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.16,1.21,2.05,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:41"
55,1601204233-243,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Inter de Milão",https://www.betano.pt/odds/lazio-inter-de-milao/6595031/,Série A,"Domingo, 4 Outubro 2020 14:00",Lázio,Inter de Milão,2.66,3.5,2.4,1.60,2.0,Mais de2.5,1.17,3.6,Mais de1.5,2.45,1.38,Mais de3.5,1.5,2.19,Ambas Equipas Marcam (Sim/Não),1.50,1.24,1.42,1X,12.0,2X,"Domingo, 27 Setembro 2020 11:56"
