web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
1601720454-71,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Huddersfield",https://www.betano.pt/odds/rotherham-huddersfield/6411310/,Championship,"Sábado, 3 Outubro 2020 15:00",Rotherham,Huddersfield,2.33,3.1,3.05,2.00,1.55,Mais de2.5,1.31,2.58,Mais de1.5,3.4,1.17,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.33,1.27,1.53,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:18",
1601720358-58,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Blackburn Rovers
              
                Nottingham Forest",https://www.betano.pt/odds/blackburn-rovers-nottingham-forest/6539929/,Championship,"Sábado, 17 Outubro 2020 15:00",Blackburn Rovers,Nottingham Forest,2.25,3.35,2.96,1.30,1.5,1X,,,,,,,,,,,,,,,,"Sábado, 3 Outubro 2020 11:18",
1601721044-141,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Liverpool",https://www.betano.pt/odds/everton-liverpool/6458217/,Premier League,"Sábado, 17 Outubro 2020 12:30",Everton,Liverpool,4.65,3.75,1.67,1.55,2.05,Mais de2.5,1.16,3.7,Mais de1.5,2.35,1.42,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),2.05,1.2,1.16,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601720172-35,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Reims
              
                FC Lorient",https://www.betano.pt/odds/stade-reims-fc-lorient/6551760/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Stade Reims,FC Lorient,2.05,3.35,3.4,1.83,1.65,Mais de2.5,1.26,2.82,Mais de1.5,3.05,1.22,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.27,1.24,1.67,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:16",
1601720424-67,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Preston",https://www.betano.pt/odds/brentford-fc-preston/6411330/,Championship,"Domingo, 4 Outubro 2020 14:00",Brentford FC,Preston,1.7,3.65,4.6,1.75,1.72,Mais de2.5,1.23,2.98,Mais de1.5,2.86,1.25,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.16,1.2,2.02,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:18",
1601720365-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Sheffield Wednesday",https://www.betano.pt/odds/birmingham-sheffield-wednesday/6539928/,Championship,"Sábado, 17 Outubro 2020 15:00",Birmingham,Sheffield Wednesday,2.45,3.3,2.72,1.35,1.42,1X,,,,,,,,,,,,,,,,"Sábado, 3 Outubro 2020 11:18",
1601719892-4,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Den Haag
              
                Vitesse",https://www.betano.pt/odds/den-haag-vitesse/6548891/,Eredivisie,"Domingo, 18 Outubro 2020 13:30",Den Haag,Vitesse,3.6,3.6,1.91,1.70,1.21,1X,,,,,,,,,,,,,,,,"Sábado, 3 Outubro 2020 11:10",
1601720156-34,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Dortmund
              
                Friburgo",https://www.betano.pt/odds/borussia-dortmund-friburgo/6562362/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Borussia Dortmund,Friburgo,1.33,5.1,7.45,2.05,1.55,Mais de3.5,1.1,4.45,Mais de1.5,1.42,2.35,Mais de2.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.05,1.11,3.0,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:13",
1601721091-147,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                West Ham",https://www.betano.pt/odds/leicester-west-ham/6458222/,Premier League,"Domingo, 4 Outubro 2020 12:00",Leicester,West Ham,1.67,3.9,4.45,1.55,2.05,Mais de2.5,1.15,3.8,Mais de1.5,2.37,1.42,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.17,1.19,2.05,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601720446-70,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Sheffield Wednesday
              
                Queens Park Rangers",https://www.betano.pt/odds/sheffield-wednesday-queens-park-rangers/6411319/,Championship,"Sábado, 3 Outubro 2020 15:00",Sheffield Wednesday,Queens Park Rangers,2.05,3.2,3.6,1.80,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.94,1.23,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.25,1.25,1.67,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:18",
1601720409-65,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Watford",https://www.betano.pt/odds/derby-county-watford/6539936/,Championship,"Sexta-feira, 16 Outubro 2020 19:45",Derby County,Watford,3.15,3.25,2.2,1.53,1.26,1X,,,,,,,,,,,,,,,,"Sábado, 3 Outubro 2020 11:18",
1601720863-119,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Torino
              
                Cagliari",https://www.betano.pt/odds/torino-cagliari/6650716/,Série A,"Domingo, 18 Outubro 2020 14:00",Torino,Cagliari,2.25,3.3,2.98,1.67,1.87,Mais de2.5,1.21,3.3,Mais de1.5,2.66,1.33,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.35,1.26,1.55,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:27",
1601720477-74,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Middlesbrough
              
                Barnsley FC",https://www.betano.pt/odds/middlesbrough-barnsley-fc/6411298/,Championship,"Sábado, 3 Outubro 2020 15:00",Middlesbrough,Barnsley FC,2.25,3.2,3.1,1.91,1.6,Mais de2.5,1.3,2.66,Mais de1.5,3.25,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.32,1.26,1.57,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:18",
1601720715-101,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Rio Ave FC
              
                SL Benfica",https://www.betano.pt/odds/rio-ave-fc-sl-benfica/6644924/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Rio Ave FC,SL Benfica,5.85,4.55,1.45,2.00,1.53,Mais de3.5,1.09,4.3,Mais de1.5,1.38,2.33,Mais de2.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),2.54,1.12,1.1,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:24",
1601720592-87,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sábado, 3 Outubro 2020 11:23",
1601720461-72,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Reading
              
                Watford",https://www.betano.pt/odds/reading-watford/6411307/,Championship,"Sábado, 3 Outubro 2020 15:00",Reading,Watford,3.4,3.05,2.19,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.61,1.28,1.27,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:18",
1601721020-138,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Southampton",https://www.betano.pt/odds/chelsea-southampton/6458240/,Premier League,"Sábado, 17 Outubro 2020 15:00",Chelsea,Southampton,1.5,4.4,5.35,2.10,1.53,Mais de3.5,1.11,4.3,Mais de1.5,1.44,2.3,Mais de2.5,1.53,2.11,Ambas Equipas Marcam (Sim/Não),1.12,1.15,2.4,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601720988-134,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Brighton",https://www.betano.pt/odds/crystal-palace-fc-brighton/6458239/,Premier League,"Domingo, 18 Outubro 2020 14:00",Crystal Palace FC,Brighton,2.54,3.05,2.78,2.05,1.55,Mais de2.5,1.35,2.56,Mais de1.5,3.6,1.17,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.38,1.3,1.45,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601720685-98,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Atlético de Madrid
              
                Villarreal",https://www.betano.pt/odds/atletico-de-madrid-villarreal/6641034/,LaLiga,"Sábado, 3 Outubro 2020 15:00",Atlético de Madrid,Villarreal,1.61,4.0,5.6,1.80,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.9,1.27,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.12,1.19,2.2,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:23",
1601720723-102,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Farense
              
                Famalicão",https://www.betano.pt/odds/sc-farense-famalicao/6644923/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Farense,Famalicão,3.55,3.45,1.95,1.75,1.72,Mais de2.5,1.23,2.98,Mais de1.5,2.86,1.25,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.75,1.22,1.25,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:24",
1601720009-18,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"FC Schalke 04
              
                1. FC Union Berlin",https://www.betano.pt/odds/fc-schalke-04-1-fc-union-berlin/6632985/,Bundesliga,"Domingo, 18 Outubro 2020 17:00",FC Schalke 04,1. FC Union Berlin,2.35,3.25,2.9,1.88,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.2,1.22,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.36,1.27,1.53,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:13",
1601720285-49,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"FC Metz
              
                FC Lorient",https://www.betano.pt/odds/fc-metz-fc-lorient/6422091/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",FC Metz,FC Lorient,2.2,3.2,3.2,2.13,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.31,1.26,1.57,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:16",
1601720507-77,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Rangers
              
                Ross County",https://www.betano.pt/odds/rangers-ross-county/6403493/,Premiership,"Domingo, 4 Outubro 2020 15:00",Rangers,Ross County,1.1,8.0,21.0,2.10,1.47,Mais de3.5,1.1,4.1,Mais de1.5,1.42,2.25,Mais de2.5,2.45,1.35,Ambas Equipas Marcam (Sim/Não),-,1.05,5.8,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:21",
1601721068-144,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Fulham",https://www.betano.pt/odds/wolverhampton-fulham/6479800/,Premier League,"Domingo, 4 Outubro 2020 14:00",Wolverhampton,Fulham,1.5,3.85,6.55,1.91,1.65,Mais de2.5,1.3,2.8,Mais de1.5,3.3,1.21,Mais de3.5,2.02,1.57,Ambas Equipas Marcam (Sim/Não),1.07,1.19,2.4,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601719954-12,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Sparta Rotterdam
              
                AZ Alkmaar",https://www.betano.pt/odds/sparta-rotterdam-az-alkmaar/6419534/,Eredivisie,"Domingo, 4 Outubro 2020 13:30",Sparta Rotterdam,AZ Alkmaar,4.45,4.0,1.65,1.50,2.05,Mais de2.5,1.13,3.75,Mais de1.5,2.25,1.42,Mais de3.5,1.53,2.04,Ambas Equipas Marcam (Sim/Não),2.10,1.17,1.17,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:10",
1601720417-66,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Stoke City
              
                Birmingham",https://www.betano.pt/odds/stoke-city-birmingham/6411321/,Championship,"Domingo, 4 Outubro 2020 15:00",Stoke City,Birmingham,2.2,3.1,3.25,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.65,1.14,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.30,1.27,1.57,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:18",
1601720763-107,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Paços Ferreira
              
                CD Santa Clara",https://www.betano.pt/odds/fc-pacos-ferreira-cd-santa-clara/6644915/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",FC Paços Ferreira,CD Santa Clara,2.54,3.3,2.6,2.05,1.5,Mais de2.5,1.32,2.54,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.44,1.23,1.45,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:24",
1601720025-20,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                Wolfsburgo",https://www.betano.pt/odds/borussia-monchengladbach-wolfsburgo/6632983/,Bundesliga,"Sábado, 17 Outubro 2020 19:30",Borussia Mönchengladbach,Wolfsburgo,1.95,3.45,3.6,1.57,2.02,Mais de2.5,1.17,3.6,Mais de1.5,2.4,1.4,Mais de3.5,1.5,2.16,Ambas Equipas Marcam (Sim/Não),1.24,1.23,1.75,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:13",
1601720033-21,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Bayern Munique",https://www.betano.pt/odds/arminia-bielefeld-bayern-munique/6632982/,Bundesliga,"Sábado, 17 Outubro 2020 17:30",Arminia Bielefeld,Bayern Munique,11.5,6.5,1.19,1.67,1.87,Mais de3.5,1.05,5.6,Mais de1.5,1.26,2.96,Mais de2.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),4.10,1.1,1.02,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:13",
1601721053-142,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Liverpool",https://www.betano.pt/odds/aston-villa-liverpool/6458189/,Premier League,"Domingo, 4 Outubro 2020 19:15",Aston Villa,Liverpool,6.2,4.3,1.45,1.50,2.17,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),2.52,1.16,1.08,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601720809-113,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                SC Braga",https://www.betano.pt/odds/cd-tondela-sc-braga/6568908/,Primeira Liga,"Sábado, 3 Outubro 2020 21:00",CD Tondela,SC Braga,5.7,4.4,1.57,1.70,1.95,Mais de2.5,1.17,3.4,Mais de1.5,2.58,1.31,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),2.33,1.15,1.12,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:24",
1601720402-64,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Middlesbrough
              
                Reading",https://www.betano.pt/odds/middlesbrough-reading/6539917/,Championship,"Sábado, 17 Outubro 2020 15:00",Middlesbrough,Reading,2.05,3.3,3.45,1.22,1.6,1X,,,,,,,,,,,,,,,,"Sábado, 3 Outubro 2020 11:18",
1601720269-47,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Bordéus
              
                Dijon",https://www.betano.pt/odds/bordeus-dijon/6422098/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Bordéus,Dijon,1.67,3.7,4.75,1.83,1.65,Mais de2.5,1.25,2.84,Mais de1.5,3.1,1.21,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.05,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:16",
1601720802-112,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Nacional Madeira
              
                Belenenses SAD",https://www.betano.pt/odds/cd-nacional-madeira-belenenses-sad/6568907/,Primeira Liga,"Domingo, 4 Outubro 2020 15:30",CD Nacional Madeira,Belenenses SAD,2.3,2.98,3.25,2.25,1.42,Mais de2.5,1.4,2.3,Mais de1.5,4.0,1.11,Mais de3.5,1.9,1.61,Ambas Equipas Marcam (Sim/Não),1.30,1.3,1.55,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:24",
1601720049-23,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Bayer Leverkusen",https://www.betano.pt/odds/mainz-05-bayer-leverkusen/6632980/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Mainz 05,Bayer Leverkusen,5.1,4.2,1.55,1.90,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.54,Mais de2.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),2.30,1.16,1.13,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:13",
1601720515-78,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Celtic",https://www.betano.pt/odds/fc-st-johnstone-celtic/6403494/,Premiership,"Domingo, 4 Outubro 2020 12:00",FC St Johnstone,Celtic,9.75,4.95,1.28,1.57,1.95,Mais de2.5,1.16,3.45,Mais de1.5,2.4,1.36,Mais de3.5,1.9,1.6,Ambas Equipas Marcam (Sim/Não),3.25,1.14,1.03,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:21",
1601720344-56,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.6,3.8,5.25,1.09,2.05,1X,,,,,,,,,,,,,,,,"Sábado, 3 Outubro 2020 11:18",
1601721012-137,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Fulham",https://www.betano.pt/odds/sheffield-united-fulham/6493472/,Premier League,"Sábado, 17 Outubro 2020 15:00",Sheffield United,Fulham,1.88,3.3,4.1,2.02,1.57,Mais de2.5,1.33,2.65,Mais de1.5,3.5,1.18,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.19,1.26,1.83,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601720739-104,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Braga
              
                CD Nacional Madeira",https://www.betano.pt/odds/sc-braga-cd-nacional-madeira/6644921/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Braga,CD Nacional Madeira,1.35,4.75,7.75,1.55,2.0,Mais de2.5,1.15,3.55,Mais de1.5,2.37,1.38,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.05,1.11,2.94,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:24",
1601720066-25,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Werder Bremen",https://www.betano.pt/odds/friburgo-werder-bremen/6632978/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Friburgo,Werder Bremen,2.13,3.3,3.25,1.75,1.8,Mais de2.5,1.24,3.1,Mais de1.5,2.82,1.28,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.28,1.26,1.63,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:13",
1601719962-13,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                Ajax",https://www.betano.pt/odds/fc-groningen-ajax/6418630/,Eredivisie,"Domingo, 4 Outubro 2020 11:15",FC Groningen,Ajax,6.4,4.75,1.4,2.02,1.53,Mais de3.5,1.09,4.3,Mais de1.5,1.38,2.33,Mais de2.5,1.55,2.0,Ambas Equipas Marcam (Sim/Não),2.74,1.11,1.08,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:10",
1601721060-143,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester United
              
                Tottenham",https://www.betano.pt/odds/manchester-united-tottenham/6458225/,Premier League,"Domingo, 4 Outubro 2020 16:30",Manchester United,Tottenham,1.9,3.45,3.8,1.67,1.88,Mais de2.5,1.2,3.35,Mais de1.5,2.62,1.33,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.22,1.23,1.8,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:29",
1601720569-84,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                Arsenal Tula",https://www.betano.pt/odds/tambov-arsenal-tula/6411716/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Tambov,Arsenal Tula,3.05,3.0,2.4,2.10,1.47,Mais de2.5,1.35,2.37,Mais de1.5,3.65,1.13,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),1.50,1.28,1.33,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:21",
1601720439-69,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Millwall FC",https://www.betano.pt/odds/swansea-city-millwall-fc/6411322/,Championship,"Sábado, 3 Outubro 2020 15:00",Swansea City,Millwall FC,2.2,3.1,3.3,2.12,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.28,1.27,1.6,1X,12.0,2X,"Sábado, 3 Outubro 2020 11:18",
