,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
22,1595336094-1719,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                Lokomotiv Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-lokomotiv-moscovo/5984760/,Premier Liga,"Quarta-feira, 22 Julho 2020 17:00",Ural Sverdlovskaya Oblast,Lokomotiv Moscovo,3.7,3.3,1.65,1.60,1.8,Mais de2.5,1.16,3.15,Mais de1.5,2.5,1.28,Mais de3.5,1.57,1.85,Ambas Equipas Marcam (Sim/Não),1.95,1.19,1.17,1X,12,2X,"Terça-feira, 21 Julho 2020 13:54"
23,1595336004-1710,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bristol City
              
                Preston",https://www.betano.pt/odds/bristol-city-preston/5771386/,Championship,"Quarta-feira, 22 Julho 2020 19:30",Bristol City,Preston,2.72,3.25,2.45,1.63,1.87,Mais de2.5,1.19,3.25,Mais de1.5,2.52,1.33,Mais de3.5,1.47,2.1,Ambas Equipas Marcam (Sim/Não),1.47,1.25,1.40,1X,12,2X,"Terça-feira, 21 Julho 2020 13:51"
24,1595336551-1769,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Watford
              
                Manchester City",https://www.betano.pt/odds/watford-manchester-city/5959949/,Premier League,"Terça-feira, 21 Julho 2020 18:00",Watford,Manchester City,8.0,5.6,1.35,2.05,1.55,Mais de3.5,1.1,4.6,Mais de1.5,1.42,2.45,Mais de2.5,1.65,1.9,Ambas Equipas Marcam (Sim/Não),3.05,1.1,1.05,1X,12,2X,"Terça-feira, 21 Julho 2020 14:01"
25,1595335939-1702,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Sheffield Wednesday
              
                Middlesbrough",https://www.betano.pt/odds/sheffield-wednesday-middlesbrough/5771400/,Championship,"Quarta-feira, 22 Julho 2020 19:30",Sheffield Wednesday,Middlesbrough,2.3,3.15,3.05,1.83,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.0,1.22,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.33,1.26,1.55,1X,12,2X,"Terça-feira, 21 Julho 2020 13:51"
26,1595336371-1749,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Toronto FC
              
                New England Revolution",https://www.betano.pt/odds/toronto-fc-new-england-revolution/5986894/,MLS,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 21 Julho 2020 13:58"
27,1595336118-1722,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"CSKA Moscovo
              
                Tambov",https://www.betano.pt/odds/cska-moscovo-tambov/5984757/,Premier Liga,"Quarta-feira, 22 Julho 2020 17:00",CSKA Moscovo,Tambov,1.22,4.45,7.35,1.55,1.87,Mais de2.5,1.14,3.3,Mais de1.5,2.37,1.32,Mais de3.5,1.95,1.5,Ambas Equipas Marcam (Sim/Não),1.02,1.13,3.30,1X,12,2X,"Terça-feira, 21 Julho 2020 13:54"
28,1595336502-1763,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Manchester United",https://www.betano.pt/odds/leicester-manchester-united/5793759/,Premier League,"Domingo, 26 Julho 2020 16:00",Leicester,Manchester United,3.3,3.3,2.1,1.83,1.72,Mais de2.5,1.26,2.98,Mais de1.5,3.05,1.25,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.65,1.25,1.28,1X,12,2X,"Terça-feira, 21 Julho 2020 14:01"
29,1595336192-1730,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Shakhtar Donetsk
              
                Wolfsburgo
                         
            Primeira mão: 2-1",https://www.betano.pt/odds/shakhtar-donetsk-wolfsburgo/5916255/,Liga Europa - Jogos,"Quarta-feira, 5 Agosto 2020 17:55",Shakhtar Donetsk,Wolfsburgo,2.56,3.35,2.56,1.18,3.7,Shakhtar Donetsk,,,,,,,1.02,6.6,Total de Golos Mais/Menos (alternativas),1.95,1.95,6.60,Shakhtar Donetsk,Wolfsburgo,Sem Golos,"Terça-feira, 21 Julho 2020 13:55"
30,1595336306-1741,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Los Angeles FC
              
                Portland Timbers",https://www.betano.pt/odds/los-angeles-fc-portland-timbers/5986929/,MLS,"Sexta-feira, 24 Julho 2020 03:30",Los Angeles FC,Portland Timbers,1.6,4.2,4.6,1.83,1.63,Mais de3.5,1.07,4.45,Mais de1.5,1.32,2.5,Mais de2.5,1.36,2.35,Ambas Equipas Marcam (Sim/Não),1.16,1.15,2.20,1X,12,2X,"Terça-feira, 21 Julho 2020 13:58"
31,1595336388-1750,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Cagliari",https://www.betano.pt/odds/lazio-cagliari/5976755/,Série A,"Quinta-feira, 23 Julho 2020 20:45",Lázio,Cagliari,1.47,4.33,5.8,2.14,1.5,Mais de3.5,1.12,4.15,Mais de1.5,1.45,2.25,Mais de2.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.10,1.15,2.45,1X,12,2X,"Terça-feira, 21 Julho 2020 13:59"
32,1595335931-1701,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"West Brom
              
                Queens Park Rangers",https://www.betano.pt/odds/west-brom-queens-park-rangers/5771403/,Championship,"Quarta-feira, 22 Julho 2020 19:30",West Brom,Queens Park Rangers,1.25,5.8,9.5,2.11,1.47,Mais de3.5,1.1,4.15,Mais de1.5,1.42,2.25,Mais de2.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.03,1.11,3.60,1X,12,2X,"Terça-feira, 21 Julho 2020 13:51"
33,1595336045-1714,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Kilmarnock FC",https://www.betano.pt/odds/hibernian-fc-kilmarnock-fc/5906396/,Premiership,"Sábado, 1 Agosto 2020 15:00",Hibernian FC,Kilmarnock FC,2.1,3.4,3.25,1.83,1.65,Mais de2.5,1.25,2.84,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.28,1.23,1.65,1X,12,2X,"Terça-feira, 21 Julho 2020 13:53"
34,1595336453-1758,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                AC Milão",https://www.betano.pt/odds/sassuolo-ac-milao/5976742/,Série A,"Terça-feira, 21 Julho 2020 20:45",Sassuolo,AC Milão,3.75,3.95,1.88,1.88,1.67,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.6,Mais de2.5,1.33,2.62,Ambas Equipas Marcam (Sim/Não),1.85,1.19,1.24,1X,12,2X,"Terça-feira, 21 Julho 2020 13:59"
35,1595336151-1725,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Wolverhampton
              
                Olympiacos
                         
            Primeira mão: 1-1",https://www.betano.pt/odds/wolverhampton-olympiacos/5915663/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 20:00",Wolverhampton,Olympiacos,1.83,3.35,4.3,1.30,2.86,Wolverhampton,,,,,,,1.04,6.05,Total de Golos Mais/Menos (alternativas),1.61,2.7,6.05,Wolverhampton,Olympiacos,Sem Golos,"Terça-feira, 21 Julho 2020 13:55"
36,1595336543-1768,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Arsenal",https://www.betano.pt/odds/aston-villa-arsenal/5882504/,Premier League,"Terça-feira, 21 Julho 2020 20:15",Aston Villa,Arsenal,3.5,3.8,2.0,1.65,2.0,Mais de2.5,1.22,4.0,Mais de1.5,2.76,1.42,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.75,1.21,1.27,1X,12,2X,"Terça-feira, 21 Julho 2020 14:01"
37,1595336167-1727,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Bayer Leverkusen
              
                Rangers
                         
            Primeira mão: 3-1",https://www.betano.pt/odds/bayer-leverkusen-rangers/5916106/,Liga Europa - Jogos,"Quinta-feira, 6 Agosto 2020 17:55",Bayer Leverkusen,Rangers,1.65,3.9,4.55,-,14.25,Bayer Leverkusen,,,,,,,1.02,6.8,Total de Golos Mais/Menos (alternativas),1.53,2.63,6.80,Bayer Leverkusen,Rangers,Sem Golos,"Terça-feira, 21 Julho 2020 13:55"
38,1595336461-1759,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Atalanta
              
                Bolonha",https://www.betano.pt/odds/atalanta-bolonha/5976741/,Série A,"Terça-feira, 21 Julho 2020 18:30",Atalanta,Bolonha,1.3,6.15,8.5,1.75,1.8,Mais de3.5,1.05,5.6,Mais de1.5,1.3,2.96,Mais de2.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.05,1.08,3.30,1X,12,2X,"Terça-feira, 21 Julho 2020 13:59"
39,1595336510-1764,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Tottenham",https://www.betano.pt/odds/crystal-palace-fc-tottenham/5793752/,Premier League,"Domingo, 26 Julho 2020 16:00",Crystal Palace FC,Tottenham,4.1,3.5,1.83,1.83,1.72,Mais de2.5,1.26,3.0,Mais de1.5,3.05,1.25,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.88,1.23,1.20,1X,12,2X,"Terça-feira, 21 Julho 2020 14:01"
40,1595335996-1709,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Nottingham Forest
              
                Stoke City",https://www.betano.pt/odds/nottingham-forest-stoke-city/5771387/,Championship,"Quarta-feira, 22 Julho 2020 19:30",Nottingham Forest,Stoke City,2.14,3.25,3.3,1.87,1.63,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.28,1.25,1.63,1X,12,2X,"Terça-feira, 21 Julho 2020 13:51"
41,1595336518-1765,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Burnley
              
                Brighton",https://www.betano.pt/odds/burnley-brighton/5793746/,Premier League,"Domingo, 26 Julho 2020 16:00",Burnley,Brighton,2.25,3.15,3.15,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.65,1.17,Mais de3.5,1.80,1.75,Ambas Equipas Marcam (Sim/Não),1.31,1.28,1.57,1X,12,2X,"Terça-feira, 21 Julho 2020 14:01"
42,1595336265-1738,https://www.betano.pt/sport/futebol/espanha/laliga/5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 21 Julho 2020 13:57"
43,1595335980-1707,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Millwall FC
              
                Huddersfield",https://www.betano.pt/odds/millwall-fc-huddersfield/5771389/,Championship,"Quarta-feira, 22 Julho 2020 19:30",Millwall FC,Huddersfield,2.33,3.2,2.94,1.70,1.78,Mais de2.5,1.21,3.1,Mais de1.5,2.7,1.28,Mais de3.5,1.53,2.0,Ambas Equipas Marcam (Sim/Não),1.35,1.25,1.53,1X,12,2X,"Terça-feira, 21 Julho 2020 13:51"
44,1595336526-1766,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Liverpool
              
                Chelsea",https://www.betano.pt/odds/liverpool-chelsea/5882506/,Premier League,"Quarta-feira, 22 Julho 2020 20:15",Liverpool,Chelsea,2.0,3.5,3.4,1.57,2.04,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.27,1.23,1.72,1X,12,2X,"Terça-feira, 21 Julho 2020 14:01"
45,1595336053-1715,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                FC St Johnstone",https://www.betano.pt/odds/dundee-united-fc-st-johnstone/5906395/,Premiership,"Sábado, 1 Agosto 2020 15:00",Dundee United,FC St Johnstone,2.68,3.2,2.54,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.45,1.25,1.40,1X,12,2X,"Terça-feira, 21 Julho 2020 13:53"
46,1595336061-1716,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Rangers",https://www.betano.pt/odds/aberdeen-fc-rangers/5906398/,Premiership,"Sábado, 1 Agosto 2020 12:30",Aberdeen FC,Rangers,6.55,4.45,1.42,1.57,1.95,Mais de2.5,1.16,3.45,Mais de1.5,2.45,1.35,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),2.65,1.13,1.07,1X,12,2X,"Terça-feira, 21 Julho 2020 13:53"
47,1595336314-1742,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Los Angeles Galaxy
              
                Houston Dynamo",https://www.betano.pt/odds/los-angeles-galaxy-houston-dynamo/5986928/,MLS,"Sexta-feira, 24 Julho 2020 01:00",Los Angeles Galaxy,Houston Dynamo,2.5,4.0,2.33,1.67,1.78,Mais de3.5,1.04,5.1,Mais de1.5,1.25,2.78,Mais de2.5,1.24,2.84,Ambas Equipas Marcam (Sim/Não),1.53,1.17,1.47,1X,12,2X,"Terça-feira, 21 Julho 2020 13:58"
48,1595336363-1748,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Atlanta United
              
                Columbus Crew",https://www.betano.pt/odds/atlanta-united-columbus-crew/5986918/,MLS,"Quarta-feira, 22 Julho 2020 01:00",Atlanta United,Columbus Crew,2.82,3.55,2.25,1.55,1.95,Mais de2.5,1.15,3.45,Mais de1.5,2.37,1.35,Mais de3.5,1.45,2.11,Ambas Equipas Marcam (Sim/Não),1.55,1.21,1.38,1X,12,2X,"Terça-feira, 21 Julho 2020 13:58"
49,1595335922-1700,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Barnsley FC",https://www.betano.pt/odds/brentford-fc-barnsley-fc/5771405/,Championship,"Quarta-feira, 22 Julho 2020 19:30",Brentford FC,Barnsley FC,1.38,4.65,7.05,1.53,2.04,Mais de2.5,1.14,3.65,Mais de1.5,2.3,1.4,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.06,1.12,2.80,1X,12,2X,"Terça-feira, 21 Julho 2020 13:51"
50,1595336412-1753,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Torino
              
                Hellas Verona",https://www.betano.pt/odds/torino-hellas-verona/5976751/,Série A,"Quarta-feira, 22 Julho 2020 20:45",Torino,Hellas Verona,2.3,3.25,3.0,1.72,1.83,Mais de2.5,1.22,3.2,Mais de1.5,2.72,1.31,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.33,1.27,1.55,1X,12,2X,"Terça-feira, 21 Julho 2020 13:59"
51,1595336355-1747,https://www.betano.pt/sport/futebol/eua/mls/195161/,"Montreal Impact
              
                Washington DC United",https://www.betano.pt/odds/montreal-impact-washington-dc-united/6010008/,MLS,"Quarta-feira, 22 Julho 2020 03:30",Montreal Impact,Washington DC United,2.76,3.4,2.37,1.55,1.95,Mais de2.5,1.15,3.45,Mais de1.5,2.33,1.36,Mais de3.5,1.44,2.16,Ambas Equipas Marcam (Sim/Não),1.53,1.23,1.38,1X,12,2X,"Terça-feira, 21 Julho 2020 13:58"
