web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
1603142072-95,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Levante
              
                Celta de Vigo",https://www.betano.pt/odds/levante-celta-de-vigo/6711915/,LaLiga,"Segunda-feira, 26 Outubro 2020 20:00",Levante,Celta de Vigo,2.4,3.15,2.86,1.91,1.65,Mais de2.5,1.30,2.78,Mais de1.5,3.3,1.21,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.38,1.28,1.5,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141813-65,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Huddersfield
              
                Derby County",https://www.betano.pt/odds/huddersfield-derby-county/6579722/,Championship,"Terça-feira, 20 Outubro 2020 19:45",Huddersfield,Derby County,2.35,2.96,3.15,2.00,1.55,Mais de2.5,1.31,2.58,Mais de1.5,3.35,1.17,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.31,1.3,1.53,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:07",
1603142363-129,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Burnley
              
                Tottenham",https://www.betano.pt/odds/burnley-tottenham/6458252/,Premier League,"Segunda-feira, 26 Outubro 2020 20:00",Burnley,Tottenham,5.25,3.75,1.61,1.70,1.85,Mais de2.5,1.21,3.3,Mais de1.5,2.68,1.32,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),2.19,1.2,1.12,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:17",
1603142087-97,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Getafe
              
                Granada CF",https://www.betano.pt/odds/getafe-granada-cf/6711913/,LaLiga,"Domingo, 25 Outubro 2020 17:30",Getafe,Granada CF,1.83,2.98,5.05,1.57,2.02,Mais de1.5,2.72,1.31,Mais de2.5,5.2,1.07,Mais de3.5,2.4,1.4,Ambas Equipas Marcam (Sim/Não),1.13,1.31,1.87,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141304-4,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Sparta Rotterdam
              
                SC Heerenveen",https://www.betano.pt/odds/sparta-rotterdam-sc-heerenveen/6684398/,Eredivisie,"Domingo, 1 Novembro 2020 13:30",Sparta Rotterdam,SC Heerenveen,3.2,3.55,2.05,1.60,1.25,1X,,,,,,,,,,,,,,,,"Segunda-feira, 19 Outubro 2020 22:01",
1603141381-14,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"SC Heerenveen
              
                FC Emmen",https://www.betano.pt/odds/sc-heerenveen-fc-emmen/6607891/,Eredivisie,"Sábado, 24 Outubro 2020 20:00",SC Heerenveen,FC Emmen,1.7,3.95,4.2,1.47,2.11,Mais de2.5,1.12,3.85,Mais de1.5,2.2,1.44,Mais de3.5,1.47,2.1,Ambas Equipas Marcam (Sim/Não),1.18,1.17,2.04,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:01",
1603142135-103,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"CA Osasuna
              
                Athletic Bilbao",https://www.betano.pt/odds/ca-osasuna-athletic-bilbao/6711916/,LaLiga,"Sábado, 24 Outubro 2020 12:00",CA Osasuna,Athletic Bilbao,2.94,2.8,2.62,1.50,2.15,Mais de1.5,2.52,1.36,Mais de2.5,4.7,1.09,Mais de3.5,2.04,1.57,Ambas Equipas Marcam (Sim/Não),1.42,1.35,1.35,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603142252-116,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Bolonha",https://www.betano.pt/odds/lazio-bolonha/6797417/,Série A,"Sábado, 24 Outubro 2020 19:45",Lázio,Bolonha,1.75,3.8,4.1,1.50,2.18,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.19,1.19,1.95,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:16",
1603141711-52,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Millwall FC
              
                Barnsley FC",https://www.betano.pt/odds/millwall-fc-barnsley-fc/6604624/,Championship,"Sábado, 24 Outubro 2020 15:00",Millwall FC,Barnsley FC,2.15,3.15,3.35,1.90,1.6,Mais de2.5,1.28,2.68,Mais de1.5,3.2,1.19,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.27,1.26,1.63,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:07",
1603142402-134,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Liverpool
              
                Sheffield United",https://www.betano.pt/odds/liverpool-sheffield-united/6458251/,Premier League,"Sábado, 24 Outubro 2020 20:00",Liverpool,Sheffield United,1.25,5.9,9.0,2.02,1.57,Mais de3.5,1.09,4.65,Mais de1.5,1.4,2.4,Mais de2.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.03,1.11,3.55,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:17",
1603142323-124,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Southampton",https://www.betano.pt/odds/aston-villa-southampton/6457870/,Premier League,"Domingo, 1 Novembro 2020 12:00",Aston Villa,Southampton,2.45,3.45,2.62,1.63,1.95,Mais de2.5,1.18,3.5,Mais de1.5,2.54,1.36,Mais de3.5,1.5,2.15,Ambas Equipas Marcam (Sim/Não),1.42,1.24,1.5,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:17",
1603142207-111,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Santa Clara
              
                Sporting CP",https://www.betano.pt/odds/cd-santa-clara-sporting-cp/6820087/,Primeira Liga,"Sábado, 24 Outubro 2020 18:00",CD Santa Clara,Sporting CP,4.15,3.25,1.88,1.95,1.57,Mais de2.5,1.31,2.58,Mais de1.5,3.35,1.17,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.83,1.25,1.19,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:15",
1603142103-99,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Valladolid
              
                Alavés",https://www.betano.pt/odds/real-valladolid-alaves/6711919/,LaLiga,"Domingo, 25 Outubro 2020 11:00",Real Valladolid,Alavés,2.33,2.76,3.5,1.60,2.0,Mais de1.5,2.80,1.3,Mais de2.5,5.35,1.06,Mais de3.5,2.2,1.47,Ambas Equipas Marcam (Sim/Não),1.26,1.36,1.53,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141727-54,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Coventry City
              
                Blackburn Rovers",https://www.betano.pt/odds/coventry-city-blackburn-rovers/6604621/,Championship,"Sábado, 24 Outubro 2020 15:00",Coventry City,Blackburn Rovers,3.1,3.2,2.25,1.75,1.72,Mais de2.5,1.23,2.98,Mais de1.5,2.78,1.27,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.57,1.26,1.32,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:07",
1603142111-100,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Atlético de Madrid
              
                Bétis",https://www.betano.pt/odds/atletico-de-madrid-betis/6711912/,LaLiga,"Sábado, 24 Outubro 2020 20:00",Atlético de Madrid,Bétis,1.57,3.85,5.45,1.95,1.61,Mais de2.5,1.30,2.78,Mais de1.5,3.4,1.2,Mais de3.5,2.0,1.6,Ambas Equipas Marcam (Sim/Não),1.11,1.19,2.25,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603142119-101,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Sevilha
              
                Eibar",https://www.betano.pt/odds/sevilha-eibar/6711918/,LaLiga,"Sábado, 24 Outubro 2020 17:30",Sevilha,Eibar,1.44,4.15,7.15,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.86,1.28,Mais de3.5,1.91,1.65,Ambas Equipas Marcam (Sim/Não),1.06,1.16,2.62,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141576-37,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Colónia",https://www.betano.pt/odds/estugarda-colonia/6700527/,Bundesliga,"Sexta-feira, 23 Outubro 2020 19:30",Estugarda,Colónia,2.04,3.6,3.2,1.53,2.12,Mais de2.5,1.15,3.85,Mais de1.5,2.25,1.45,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.30,1.21,1.7,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:03",
1603141312-5,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Heracles Almelo
              
                FC Utrecht",https://www.betano.pt/odds/heracles-almelo-fc-utrecht/6683042/,Eredivisie,"Domingo, 1 Novembro 2020 11:15",Heracles Almelo,FC Utrecht,3.2,3.55,2.05,1.60,1.25,1X,,,,,,,,,,,,,,,,"Segunda-feira, 19 Outubro 2020 22:01",
1603141743-56,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bristol City
              
                Swansea City",https://www.betano.pt/odds/bristol-city-swansea-city/6604619/,Championship,"Sábado, 24 Outubro 2020 15:00",Bristol City,Swansea City,2.52,3.25,2.68,1.87,1.63,Mais de2.5,1.27,2.78,Mais de1.5,3.1,1.21,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.42,1.25,1.45,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:07",
1603142056-93,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Madrid
              
                Huesca",https://www.betano.pt/odds/real-madrid-huesca/6830221/,LaLiga,"Sábado, 31 Outubro 2020 13:00",Real Madrid,Huesca,1.24,5.7,10.0,1.53,2.11,Mais de2.5,1.14,3.9,Mais de1.5,2.33,1.42,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.02,1.12,2.92,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141961-82,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Lokomotiv Moscovo
              
                Rotor Volgograd",https://www.betano.pt/odds/lokomotiv-moscovo-rotor-volgograd/6615678/,Premier Liga,"Sábado, 24 Outubro 2020 17:00",Lokomotiv Moscovo,Rotor Volgograd,1.4,4.4,7.0,1.91,1.57,Mais de2.5,1.28,2.64,Mais de1.5,3.3,1.17,Mais de3.5,2.17,1.44,Ambas Equipas Marcam (Sim/Não),1.06,1.13,2.7,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:11",
1603142000-86,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Valência
              
                Getafe",https://www.betano.pt/odds/valencia-getafe/6828740/,LaLiga,"Domingo, 1 Novembro 2020 20:00",Valência,Getafe,2.82,2.98,2.56,1.44,2.3,Mais de1.5,2.35,1.42,Mais de2.5,4.33,1.11,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.45,1.31,1.38,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141456-22,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Bayer Leverkusen",https://www.betano.pt/odds/friburgo-bayer-leverkusen/6710250/,Bundesliga,"Domingo, 1 Novembro 2020 14:30",Friburgo,Bayer Leverkusen,3.75,3.5,1.9,1.67,1.87,Mais de2.5,1.21,3.3,Mais de1.5,2.68,1.32,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.80,1.23,1.23,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:03",
1603141389-15,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"PEC Zwolle
              
                Willem II Tilburg",https://www.betano.pt/odds/pec-zwolle-willem-ii-tilburg/6616594/,Eredivisie,"Sábado, 24 Outubro 2020 19:00",PEC Zwolle,Willem II Tilburg,2.4,3.45,2.67,1.60,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.45,1.35,Mais de3.5,1.47,2.1,Ambas Equipas Marcam (Sim/Não),1.42,1.22,1.5,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:01",
1603141805-64,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Reading
              
                Wycombe",https://www.betano.pt/odds/reading-wycombe/6569860/,Championship,"Terça-feira, 20 Outubro 2020 20:00",Reading,Wycombe,1.53,4.05,5.55,1.78,1.7,Mais de2.5,1.23,2.98,Mais de1.5,2.96,1.23,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.11,1.16,2.35,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:07",
1603141559-35,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/mainz-05-borussia-monchengladbach/6700529/,Bundesliga,"Sábado, 24 Outubro 2020 14:30",Mainz 05,Borussia Mönchengladbach,4.65,3.85,1.65,1.50,2.18,Mais de2.5,1.14,3.95,Mais de1.5,2.2,1.47,Mais de3.5,1.5,2.16,Ambas Equipas Marcam (Sim/Não),2.12,1.19,1.15,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:03",
1603141536-32,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Dortmund
              
                FC Schalke 04",https://www.betano.pt/odds/borussia-dortmund-fc-schalke-04/6700532/,Bundesliga,"Sábado, 24 Outubro 2020 17:30",Borussia Dortmund,FC Schalke 04,1.23,5.8,11.0,1.91,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.52,Mais de2.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.02,1.11,3.8,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:03",
1603142355-128,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Crystal Palace FC",https://www.betano.pt/odds/wolverhampton-crystal-palace-fc/6457875/,Premier League,"Sexta-feira, 30 Outubro 2020 20:00",Wolverhampton,Crystal Palace FC,1.85,3.25,4.3,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.6,1.17,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.18,1.26,1.85,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:17",
1603142127-102,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Real Madrid",https://www.betano.pt/odds/barcelona-real-madrid/6385298/,LaLiga,"Sábado, 24 Outubro 2020 15:00",Barcelona,Real Madrid,2.14,3.45,3.1,1.63,1.95,Mais de2.5,1.19,3.45,Mais de1.5,2.52,1.36,Mais de3.5,1.5,2.14,Ambas Equipas Marcam (Sim/Não),1.32,1.24,1.63,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141399-16,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Den Haag
              
                AZ Alkmaar",https://www.betano.pt/odds/den-haag-az-alkmaar/6607273/,Eredivisie,"Sábado, 24 Outubro 2020 19:00",Den Haag,AZ Alkmaar,6.0,4.05,1.5,1.47,2.11,Mais de2.5,1.13,3.75,Mais de1.5,2.17,1.45,Mais de3.5,1.55,2.0,Ambas Equipas Marcam (Sim/Não),2.40,1.16,1.09,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:01",
1603141921-77,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"CSKA Moscovo
              
                Arsenal Tula",https://www.betano.pt/odds/cska-moscovo-arsenal-tula/6615668/,Premier Liga,"Segunda-feira, 26 Outubro 2020 16:00",CSKA Moscovo,Arsenal Tula,1.5,3.9,6.3,1.90,1.57,Mais de2.5,1.27,2.68,Mais de1.5,3.2,1.18,Mais de3.5,2.0,1.53,Ambas Equipas Marcam (Sim/Não),1.08,1.17,2.4,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:11",
1603142024-89,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Bétis
              
                Elche CF",https://www.betano.pt/odds/betis-elche-cf/6828738/,LaLiga,"Domingo, 1 Novembro 2020 13:00",Bétis,Elche CF,1.61,3.7,5.3,2.02,1.57,Mais de2.5,1.32,2.68,Mais de1.5,3.55,1.18,Mais de3.5,2.02,1.57,Ambas Equipas Marcam (Sim/Não),1.12,1.2,2.19,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603142191-109,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Moreirense FC
              
                CS Marítimo",https://www.betano.pt/odds/moreirense-fc-cs-maritimo/6820089/,Primeira Liga,"Domingo, 25 Outubro 2020 15:00",Moreirense FC,CS Marítimo,2.64,2.86,2.84,1.95,1.57,Mais de2.5,1.31,2.6,Mais de1.5,3.3,1.18,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.38,1.32,1.42,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:15",
1603141680-48,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Sheffield Wednesday
              
                Luton Town",https://www.betano.pt/odds/sheffield-wednesday-luton-town/6604630/,Championship,"Sábado, 24 Outubro 2020 15:00",Sheffield Wednesday,Luton Town,1.85,3.5,3.95,1.87,1.63,Mais de2.5,1.26,2.8,Mais de1.5,3.15,1.2,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.21,1.21,1.85,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:07",
1603142048-92,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Athletic Bilbao
              
                Sevilha",https://www.betano.pt/odds/athletic-bilbao-sevilha/6828742/,LaLiga,"Sábado, 31 Outubro 2020 15:00",Athletic Bilbao,Sevilha,2.9,3.0,2.5,1.44,2.3,Mais de1.5,2.35,1.42,Mais de2.5,4.33,1.11,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.47,1.31,1.36,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
1603141464-23,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                RB Leipzig",https://www.betano.pt/odds/borussia-monchengladbach-rb-leipzig/6710249/,Bundesliga,"Sábado, 31 Outubro 2020 17:30",Borussia Mönchengladbach,RB Leipzig,2.9,3.55,2.2,2.13,1.5,Mais de3.5,1.13,4.1,Mais de1.5,1.45,2.25,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.60,1.22,1.36,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:03",
1603141695-50,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Queens Park Rangers
              
                Birmingham",https://www.betano.pt/odds/queens-park-rangers-birmingham/6604626/,Championship,"Sábado, 24 Outubro 2020 15:00",Queens Park Rangers,Birmingham,2.33,3.15,3.0,1.90,1.6,Mais de2.5,1.28,2.68,Mais de1.5,3.2,1.19,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.35,1.26,1.53,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:07",
1603142284-119,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Leicester",https://www.betano.pt/odds/leeds-united-leicester/6685617/,Premier League,"Segunda-feira, 2 Novembro 2020 20:00",Leeds United,Leicester,2.62,3.35,2.5,1.67,1.88,Mais de2.5,1.21,3.3,Mais de1.5,2.67,1.32,Mais de3.5,1.53,2.1,Ambas Equipas Marcam (Sim/Não),1.47,1.25,1.42,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:17",
1603142214-112,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monday, 19 October 2020 22:16",
1603142300-121,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Tottenham
              
                Brighton",https://www.betano.pt/odds/tottenham-brighton/6457874/,Premier League,"Domingo, 1 Novembro 2020 19:15",Tottenham,Brighton,1.63,3.9,4.8,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.35,1.42,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.15,1.19,2.15,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:17",
1603141929-78,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FC Akhmat Grozny
              
                FC Ufa",https://www.betano.pt/odds/fc-akhmat-grozny-fc-ufa/6615689/,Premier Liga,"Domingo, 25 Outubro 2020 16:00",FC Akhmat Grozny,FC Ufa,1.8,3.6,4.05,2.02,1.5,Mais de2.5,1.32,2.5,Mais de1.5,3.55,1.14,Mais de3.5,1.91,1.57,Ambas Equipas Marcam (Sim/Não),1.20,1.2,1.91,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:11",
1603142144-104,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Elche CF
              
                Valência",https://www.betano.pt/odds/elche-cf-valencia/6711920/,LaLiga,"Sexta-feira, 23 Outubro 2020 20:00",Elche CF,Valência,3.2,3.15,2.2,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.65,1.17,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.57,1.28,1.3,1X,12.0,2X,"Segunda-feira, 19 Outubro 2020 22:12",
