web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
1602253980-9,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"VVV Venlo
              
                Ajax",https://www.betano.pt/odds/vvv-venlo-ajax/6605078/,Eredivisie,"Sábado, 24 Outubro 2020 15:30",VVV Venlo,Ajax,11.75,6.0,1.21,2.86,-,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:31",
1602255312-165,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Barcelona
              
                Ferencvaros",https://www.betano.pt/odds/barcelona-ferencvaros/6687594/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 20:00",Barcelona,Ferencvaros,1.07,9.5,24.0,1.67,1.88,Mais de3.5,1.04,5.85,Mais de1.5,1.25,3.05,Mais de2.5,2.2,1.47,Ambas Equipas Marcam (Sim/Não),-,1.04,6.65,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:48",
1602255746-213,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester United
              
                Chelsea",https://www.betano.pt/odds/manchester-united-chelsea/6458229/,Premier League,"Sábado, 24 Outubro 2020 17:30",Manchester United,Chelsea,2.56,3.25,2.63,1.63,1.95,Mais de2.5,1.19,3.45,Mais de1.5,2.54,1.36,Mais de3.5,1.5,2.17,Ambas Equipas Marcam (Sim/Não),1.42,1.26,1.45,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:01",
1602255198-155,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Shakhtar Donetsk
              
                Inter de Milão",https://www.betano.pt/odds/shakhtar-donetsk-inter-de-milao/6692702/,Liga dos Campeões - Jogos,"Terça-feira, 27 Outubro 2020 17:55",Shakhtar Donetsk,Inter de Milão,3.4,3.45,2.02,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.5,2.19,Ambas Equipas Marcam (Sim/Não),1.72,1.24,1.27,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:48",
1602254119-26,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Bayern Munique",https://www.betano.pt/odds/colonia-bayern-munique/6710245/,Bundesliga,"Sábado, 31 Outubro 2020 14:30",Colónia,Bayern Munique,11.5,7.25,1.17,3.30,-,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:34",
1602254415-62,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Reading
              
                Wycombe",https://www.betano.pt/odds/reading-wycombe/6569860/,Championship,"Terça-feira, 20 Outubro 2020 20:00",Reading,Wycombe,1.6,4.1,4.85,1.11,2.05,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:39",
1602253935-3,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Vitesse
              
                PSV Eindhoven",https://www.betano.pt/odds/vitesse-psv-eindhoven/6615412/,Eredivisie,"Domingo, 25 Outubro 2020 13:30",Vitesse,PSV Eindhoven,2.9,3.55,2.2,1.50,1.31,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:31",
1602255628-200,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 16:00",
1602254209-38,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"FC Schalke 04
              
                1. FC Union Berlin",https://www.betano.pt/odds/fc-schalke-04-1-fc-union-berlin/6632985/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",FC Schalke 04,1. FC Union Berlin,2.63,3.15,2.62,1.87,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.1,1.24,Mais de3.5,1.65,1.9,Ambas Equipas Marcam (Sim/Não),1.42,1.28,1.42,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:34",
1602255722-210,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Burnley
              
                Tottenham",https://www.betano.pt/odds/burnley-tottenham/6458252/,Premier League,"Segunda-feira, 26 Outubro 2020 20:00",Burnley,Tottenham,4.95,3.7,1.65,1.75,1.80,Mais de2.5,1.23,3.15,Mais de1.5,2.82,1.28,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),2.11,1.21,1.14,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:01",
1602255431-179,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Atlético de Madrid
              
                Bétis",https://www.betano.pt/odds/atletico-de-madrid-betis/6711912/,LaLiga,"Domingo, 25 Outubro 2020 17:00",Atlético de Madrid,Bétis,1.57,3.75,5.6,2.02,1.57,Mais de2.5,1.32,2.7,Mais de1.5,3.55,1.18,Mais de3.5,2.02,1.57,Ambas Equipas Marcam (Sim/Não),1.11,1.2,2.2,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:55",
1602255826-223,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Arsenal",https://www.betano.pt/odds/manchester-city-arsenal/6458216/,Premier League,"Sábado, 17 Outubro 2020 17:30",Manchester City,Arsenal,1.38,4.95,6.45,1.87,1.67,Mais de3.5,1.08,5.0,Mais de1.5,1.33,2.64,Mais de2.5,1.5,2.18,Ambas Equipas Marcam (Sim/Não),1.08,1.11,2.78,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:01",
1602255100-143,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Ferencvaros
              
                Dínamo Kiev",https://www.betano.pt/odds/ferencvaros-dinamo-kiev/6692704/,Liga dos Campeões - Jogos,"Quarta-feira, 28 Outubro 2020 20:00",Ferencvaros,Dínamo Kiev,3.35,3.2,2.13,1.88,1.67,Mais de2.5,1.28,2.84,Mais de1.5,3.15,1.23,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.63,1.27,1.28,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:48",
1602253942-4,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Fortuna Sittard
              
                FC Groningen",https://www.betano.pt/odds/fortuna-sittard-fc-groningen/6615410/,Eredivisie,"Domingo, 25 Outubro 2020 13:30",Fortuna Sittard,FC Groningen,2.52,3.4,2.56,1.40,1.40,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:31",
1602254021-14,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Feyenoord
              
                Sparta Rotterdam",https://www.betano.pt/odds/feyenoord-sparta-rotterdam/6547881/,Eredivisie,"Domingo, 18 Outubro 2020 11:15",Feyenoord,Sparta Rotterdam,1.38,5.1,6.25,1.91,1.60,Mais de3.5,1.07,4.65,Mais de1.5,1.35,2.45,Mais de2.5,1.53,2.02,Ambas Equipas Marcam (Sim/Não),1.08,1.1,2.8,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:31",
1602254112-25,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Eintracht Frankfurt
              
                Werder Bremen",https://www.betano.pt/odds/eintracht-frankfurt-werder-bremen/6710246/,Bundesliga,"Sábado, 31 Outubro 2020 14:30",Eintracht Frankfurt,Werder Bremen,1.78,3.7,4.0,1.18,1.85,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:34",
1602254890-118,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Bayer Leverkusen
              
                Nice",https://www.betano.pt/odds/bayer-leverkusen-nice/6692835/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 17:55",Bayer Leverkusen,Nice,1.63,4.0,4.6,1.53,2.00,Mais de2.5,1.15,3.6,Mais de1.5,2.37,1.38,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.16,1.16,2.15,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:44",
1602254134-28,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayer Leverkusen
              
                Augsburgo",https://www.betano.pt/odds/bayer-leverkusen-augsburgo/6700535/,Bundesliga,"Segunda-feira, 26 Outubro 2020 19:30",Bayer Leverkusen,Augsburgo,1.53,4.95,4.4,1.15,2.20,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:34",
1602254825-110,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Leicester
              
                FC Zorya Luhansk",https://www.betano.pt/odds/leicester-fc-zorya-luhansk/6692842/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 20:00",Leicester,FC Zorya Luhansk,1.26,5.35,10.0,1.65,1.85,Mais de2.5,1.18,3.3,Mais de1.5,2.62,1.3,Mais de3.5,2.17,1.45,Ambas Equipas Marcam (Sim/Não),1.03,1.12,3.5,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:44",
1602255659-203,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Spezia
              
                Fiorentina",https://www.betano.pt/odds/spezia-fiorentina/6708476/,Série A,"Domingo, 18 Outubro 2020 14:00",Spezia,Fiorentina,4.7,3.85,1.65,1.63,1.95,Mais de2.5,1.19,3.45,Mais de1.5,2.56,1.35,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),2.10,1.19,1.16,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:00",
1602255818-222,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Brighton",https://www.betano.pt/odds/crystal-palace-fc-brighton/6458239/,Premier League,"Domingo, 18 Outubro 2020 14:00",Crystal Palace FC,Brighton,2.63,3.1,2.65,2.00,1.60,Mais de2.5,1.32,2.67,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.42,1.28,1.42,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:01",
1602254793-106,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Ludogorets
              
                Antuérpia",https://www.betano.pt/odds/ludogorets-antuerpia/6692848/,Liga Europa - Jogos,"Quinta-feira, 22 Outubro 2020 20:00",Ludogorets,Antuérpia,2.25,3.35,2.96,1.83,1.65,Mais de2.5,1.25,2.86,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.35,1.24,1.55,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:44",
1602254596-83,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Celtic
              
                Rangers",https://www.betano.pt/odds/celtic-rangers/6540002/,Premiership,"Sábado, 17 Outubro 2020 12:30",Celtic,Rangers,2.25,3.3,3.0,1.78,1.70,Mais de2.5,1.24,2.9,Mais de1.5,2.94,1.23,Mais de3.5,1.61,1.88,Ambas Equipas Marcam (Sim/Não),1.33,1.24,1.57,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:42",
1602254551-78,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Middlesbrough
              
                Reading",https://www.betano.pt/odds/middlesbrough-reading/6539917/,Championship,"Sábado, 17 Outubro 2020 15:00",Middlesbrough,Reading,2.16,3.05,3.45,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.4,1.17,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.26,1.28,1.63,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:39",
1602254029-15,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"AZ Alkmaar
              
                VVV Venlo",https://www.betano.pt/odds/az-alkmaar-vvv-venlo/6542812/,Eredivisie,"Sábado, 17 Outubro 2020 20:00",AZ Alkmaar,VVV Venlo,1.26,5.95,8.5,1.88,1.61,Mais de3.5,1.06,4.8,Mais de1.5,1.33,2.52,Mais de2.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.04,1.11,3.5,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:31",
1602254045-17,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                FC Twente Enschede",https://www.betano.pt/odds/willem-ii-tilburg-fc-twente-enschede/6542328/,Eredivisie,"Sábado, 17 Outubro 2020 19:00",Willem II Tilburg,FC Twente Enschede,1.91,3.7,3.5,1.60,1.90,Mais de2.5,1.17,3.4,Mais de1.5,2.52,1.33,Mais de3.5,1.55,2.0,Ambas Equipas Marcam (Sim/Não),1.26,1.19,1.8,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:31",
1602255392-174,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Sociedad
              
                Huesca",https://www.betano.pt/odds/real-sociedad-huesca/6711917/,LaLiga,"Domingo, 25 Outubro 2020 17:00",Real Sociedad,Huesca,1.5,3.85,6.55,2.13,1.50,Mais de2.5,1.35,2.56,Mais de1.5,3.8,1.15,Mais de3.5,2.25,1.45,Ambas Equipas Marcam (Sim/Não),1.07,1.19,2.4,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:55",
1602255124-146,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Krasnodar
              
                Chelsea",https://www.betano.pt/odds/krasnodar-chelsea/6692711/,Liga dos Campeões - Jogos,"Quarta-feira, 28 Outubro 2020 17:55",Krasnodar,Chelsea,4.95,3.7,1.65,1.72,1.83,Mais de2.5,1.22,3.2,Mais de1.5,2.78,1.3,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),2.12,1.21,1.14,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:48",
1602254681-92,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,"Leicester
              
                SC Braga",https://www.betano.pt/odds/leicester-sc-braga/6711449/,Liga Europa - Jogos,"Quinta-feira, 5 Novembro 2020 20:00",Leicester,SC Braga,1.91,3.25,4.0,1.78,1.70,Mais de2.5,1.24,2.9,Mais de1.5,2.86,1.25,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.20,1.25,1.78,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:44",
1602254642-88,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"CSKA Moscovo
              
                Dinamo Moscovo",https://www.betano.pt/odds/cska-moscovo-dinamo-moscovo/6549570/,Premier Liga,"Segunda-feira, 19 Outubro 2020 18:00",CSKA Moscovo,Dinamo Moscovo,2.02,3.25,3.6,2.05,1.50,Mais de2.5,1.33,2.45,Mais de1.5,3.55,1.14,Mais de3.5,1.83,1.63,Ambas Equipas Marcam (Sim/Não),1.24,1.25,1.7,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:43",
1602255842-225,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Fulham",https://www.betano.pt/odds/sheffield-united-fulham/6493472/,Premier League,"Sábado, 17 Outubro 2020 15:00",Sheffield United,Fulham,2.0,3.15,3.8,2.05,1.55,Mais de2.5,1.35,2.56,Mais de1.5,3.65,1.17,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.22,1.28,1.72,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:01",
1602255858-227,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                Aston Villa",https://www.betano.pt/odds/leicester-aston-villa/6458218/,Premier League,"Sábado, 17 Outubro 2020 15:00",Leicester,Aston Villa,1.78,3.65,4.1,1.50,2.13,Mais de2.5,1.15,3.85,Mais de1.5,2.25,1.45,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.19,1.21,1.95,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:01",
1602254451-67,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bristol City
              
                Middlesbrough",https://www.betano.pt/odds/bristol-city-middlesbrough/6569742/,Championship,"Terça-feira, 20 Outubro 2020 19:45",Bristol City,Middlesbrough,2.4,3.25,2.82,1.33,1.44,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:39",
1602255352-170,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Zenit São Petersburgo
              
                Club Brugge",https://www.betano.pt/odds/zenit-sao-petersburgo-club-brugge/6687590/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 17:55",Zenit São Petersburgo,Club Brugge,1.78,3.5,4.3,1.67,1.88,Mais de2.5,1.21,3.3,Mais de1.5,2.64,1.33,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.18,1.23,1.91,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:48",
1602255762-215,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Brighton
              
                West Brom",https://www.betano.pt/odds/brighton-west-brom/6648941/,Premier League,"Sábado, 24 Outubro 2020 15:00",Brighton,West Brom,1.95,3.45,3.6,1.67,1.87,Mais de2.5,1.21,3.3,Mais de1.5,2.68,1.32,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.25,1.23,1.75,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:01",
1602255224-156,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"Inter de Milão
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/inter-de-milao-borussia-monchengladbach/6687602/,Liga dos Campeões - Jogos,"Quarta-feira, 21 Outubro 2020 20:00",Inter de Milão,Borussia Mönchengladbach,1.65,3.85,4.65,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.16,1.19,2.1,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:48",
1602254611-84,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FK Khimki
              
                Spartak Moscovo",https://www.betano.pt/odds/fk-khimki-spartak-moscovo/6549574/,Premier Liga,"Segunda-feira, 19 Outubro 2020 18:00",FK Khimki,Spartak Moscovo,5.85,3.75,1.55,2.00,1.53,Mais de2.5,1.3,2.54,Mais de1.5,3.45,1.15,Mais de3.5,2.04,1.5,Ambas Equipas Marcam (Sim/Não),2.25,1.19,1.1,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:43",
1602255304-164,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,"PSG
              
                Manchester United",https://www.betano.pt/odds/psg-manchester-united/6687595/,Liga dos Campeões - Jogos,"Terça-feira, 20 Outubro 2020 20:00",PSG,Manchester United,1.55,4.2,5.1,1.50,2.14,Mais de2.5,1.14,3.95,Mais de1.5,2.3,1.44,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.13,1.16,2.3,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:48",
1602255667-204,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Torino
              
                Cagliari",https://www.betano.pt/odds/torino-cagliari/6650716/,Série A,"Domingo, 18 Outubro 2020 14:00",Torino,Cagliari,2.16,3.35,3.15,1.72,1.83,Mais de2.5,1.23,3.15,Mais de1.5,2.8,1.3,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.31,1.25,1.63,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 16:00",
1602254234-41,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                RB Leipzig",https://www.betano.pt/odds/augsburgo-rb-leipzig/6632981/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Augsburgo,RB Leipzig,5.4,4.15,1.53,2.10,1.53,Mais de3.5,1.12,4.2,Mais de1.5,1.44,2.3,Mais de2.5,1.5,2.16,Ambas Equipas Marcam (Sim/Não),2.33,1.17,1.12,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:34",
1602254149-30,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Wolfsburgo
              
                Arminia Bielefeld",https://www.betano.pt/odds/wolfsburgo-arminia-bielefeld/6700533/,Bundesliga,"Domingo, 25 Outubro 2020 14:30",Wolfsburgo,Arminia Bielefeld,1.6,4.45,4.45,1.14,2.13,1X,,,,,,,,,,,,,,,,"Sexta-feira, 9 Outubro 2020 15:34",
1602255589-195,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Paços Ferreira
              
                CD Santa Clara",https://www.betano.pt/odds/fc-pacos-ferreira-cd-santa-clara/6644915/,Primeira Liga,"Domingo, 18 Outubro 2020 15:00",FC Paços Ferreira,CD Santa Clara,2.56,3.35,2.56,2.05,1.50,Mais de2.5,1.33,2.5,Mais de1.5,3.65,1.14,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.45,1.24,1.45,1X,12.0,2X,"Sexta-feira, 9 Outubro 2020 15:59",
