League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,SO,Scrape_Date,Scrape_Time
Championship,2020-11-07,1500,Norwich City,Swansea City,2.12,3.05,3.35,1.80,1.67,1.61,1.88,1.27,None,1.63,None,2020-11-03,1701
Championship,2020-11-07,1500,Sheffield Wednesday,Millwall FC,2.74,2.9,2.56,2.10,1.47,1.78,1.7,1.44,None,1.38,None,2020-11-03,1701
Championship,2020-11-07,1500,Huddersfield,Luton Town,2.2,3.05,3.15,2.04,1.53,1.78,1.7,1.30,None,1.57,None,2020-11-03,1701
Premier_League,2020-11-07,1500,West Brom,Tottenham,6.05,4.2,1.47,1.60,2.0,1.7,1.85,2.45,None,1.09,None,2020-11-03,1712
La_Liga,2020-11-07,1515,Barcelona,Betis,1.38,4.8,6.7,1.45,2.25,1.65,1.91,1.07,None,2.8,None,2020-11-03,1706
Eredivisie,2020-11-07,1530,Den Haag,FC Twente Enschede,3.45,3.6,1.95,1.60,1.91,1.53,2.04,1.75,None,1.26,None,2020-11-03,1654
RFPL,2020-11-07,1600,Tambov,FC Akhmat Grozny,3.8,3.15,1.91,2.02,1.5,1.83,1.63,1.75,None,1.21,None,2020-11-03,1705
Serie_A,2020-11-07,1700,Benevento Calcio,Spezia,2.05,3.5,3.25,1.50,2.18,1.42,2.35,1.30,None,1.67,None,2020-11-03,1710
La_Liga,2020-11-07,1730,Sevilha,CA Osasuna,1.6,3.7,5.4,2.12,1.53,2.12,1.53,1.11,None,2.19,None,2020-11-03,1706
Bundesliga,2020-11-07,1730,Borussia Dortmund,Bayern Munique,3.95,4.1,1.72,1.3,2.8,1.31,2.74,2.00,None,1.21,None,2020-11-03,1656
Premier_League,2020-11-07,1730,Chelsea,Sheffield United,1.38,4.65,7.05,1.57,2.04,1.8,1.75,1.06,None,2.8,None,2020-11-03,1712
Eredivisie,2020-11-07,1745,VVV Venlo,Heracles Almelo,2.78,3.45,2.33,1.57,1.95,1.47,2.12,1.53,None,1.38,None,2020-11-03,1654
Serie_A,2020-11-07,1945,Parma,Fiorentina,3.35,3.5,2.02,1.55,2.05,1.47,2.2,1.72,None,1.28,None,2020-11-03,1710
Eredivisie,2020-11-07,2000,RKC Waalwijk,Sparta Rotterdam,2.76,3.55,2.3,1.60,1.91,1.47,2.1,1.55,None,1.4,None,2020-11-03,1654
La_Liga,2020-11-07,2000,Atletico de Madrid,Cadiz CF,1.44,3.9,7.75,2.30,1.44,2.56,1.35,1.05,None,2.6,None,2020-11-03,1706
Premier_League,2020-11-07,2000,West Ham,Fulham,1.8,3.7,3.9,1.70,1.85,1.65,1.91,1.21,None,1.88,None,2020-11-03,1712
RFPL,2020-11-08,1100,FK Khimki,Rubin Kazan,3.15,3.3,2.1,1.80,1.65,1.65,1.8,1.63,None,1.3,None,2020-11-03,1705
Serie_A,2020-11-08,1130,Lazio,Juventus,3.5,3.7,1.91,1.53,2.1,1.5,2.19,1.78,None,1.26,None,2020-11-03,1710
Premiership,2020-11-08,1200,Motherwell FC,Celtic,7.1,4.8,1.36,1.53,2.04,1.75,1.72,2.86,None,1.06,None,2020-11-03,1704
La_Liga,2020-11-08,1300,Getafe,Villarreal,2.45,2.94,3.0,2.25,1.45,1.91,1.65,1.33,None,1.5,None,2020-11-03,1706
Eredivisie,2020-11-08,1330,Feyenoord,FC Groningen,1.61,3.7,5.35,1.60,1.9,1.61,1.9,1.12,None,2.19,None,2020-11-03,1654
Eredivisie,2020-11-08,1330,Vitesse,FC Emmen,1.44,4.55,6.0,1.47,2.11,1.61,1.88,1.09,None,2.58,None,2020-11-03,1654
RFPL,2020-11-08,1330,CSKA Moscovo,Rostov,1.8,3.35,4.1,1.95,1.55,1.83,1.63,1.19,None,1.88,None,2020-11-03,1705
Serie_A,2020-11-08,1400,Torino,FC Crotone,2.05,3.45,3.25,1.65,1.9,1.55,2.05,1.30,None,1.67,None,2020-11-03,1710
Serie_A,2020-11-08,1400,Genova,AS Roma,5.0,4.25,1.55,1.50,2.19,1.55,2.05,2.25,None,1.14,None,2020-11-03,1710
Premier_League,2020-11-08,1400,Leicester,Wolverhampton,2.25,3.05,3.25,2.02,1.57,1.75,1.78,1.30,None,1.57,None,2020-11-03,1712
Serie_A,2020-11-08,1400,Atalanta,Inter de Milao,2.64,3.6,2.37,1.36,2.54,1.31,2.72,1.53,None,1.42,None,2020-11-03,1710
Bundesliga,2020-11-08,1430,Wolfsburgo,Hoffenheim,2.05,3.6,3.2,1.55,2.05,1.47,2.2,1.31,None,1.67,None,2020-11-03,1656
Premiership,2020-11-08,1500,Rangers,Hamilton Academical,1.09,7.95,17.0,1.22,3.05,1.95,1.57,-,None,5.8,None,2020-11-03,1704
La_Liga,2020-11-08,1515,Real Sociedad,Granada CF,1.7,3.7,4.45,1.83,1.72,1.8,1.75,1.17,None,2.0,None,2020-11-03,1706
Eredivisie,2020-11-08,1545,SC Heerenveen,AZ Alkmaar,3.2,3.65,2.02,1.47,2.14,1.4,2.3,1.70,None,1.3,None,2020-11-03,1654
RFPL,2020-11-08,1600,Zenit Sao Petersburgo,Krasnodar,1.57,4.05,4.6,1.55,1.95,1.57,1.9,1.15,None,2.2,None,2020-11-03,1705
RFPL,2020-11-08,1600,Dinamo Moscovo,Lokomotiv Moscovo,2.14,2.9,3.45,2.11,1.45,1.8,1.65,1.25,None,1.61,None,2020-11-03,1705
Premier_League,2020-11-08,1630,Manchester City,Liverpool,1.91,4.0,3.25,1.4,2.4,1.4,2.4,1.30,None,1.78,None,2020-11-03,1712
Serie_A,2020-11-08,1700,Bolonha,Napoles,4.4,4.0,1.65,1.44,2.3,1.45,2.25,2.10,None,1.17,None,2020-11-03,1710
Bundesliga,2020-11-08,1700,Bayer Leverkusen,Borussia Monchengladbach,2.2,3.4,3.0,1.57,2.02,1.47,2.2,1.35,None,1.57,None,2020-11-03,1656
La_Liga,2020-11-08,1730,Real Valladolid,Athletic Bilbao,3.15,2.82,2.45,2.45,1.38,2.02,1.57,1.47,None,1.31,None,2020-11-03,1706
La_Liga,2020-11-08,1730,Levante,Alaves,2.2,3.25,3.15,1.95,1.63,1.75,1.8,1.31,None,1.6,None,2020-11-03,1706
Ligue_1,2020-11-08,1800,PSG,Rennes,1.28,5.65,8.0,1.35,2.45,1.63,1.87,1.04,None,3.3,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,FC Metz,Dijon,1.75,3.5,4.4,1.87,1.63,1.78,1.7,1.17,None,1.95,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,Nimes,Angers,2.86,3.1,2.45,1.95,1.57,1.72,1.75,1.47,None,1.36,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,Nice,Monaco,2.9,3.55,2.2,1.53,2.02,1.45,2.18,1.57,None,1.36,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,RC Lens,Stade Reims,2.02,3.2,3.65,2.02,1.53,1.8,1.67,1.24,None,1.72,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,FC Lorient,Nantes,2.37,3.1,2.98,2.00,1.55,1.72,1.75,1.33,None,1.53,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,Stade Brestois 29,Lille,3.5,3.4,2.0,1.70,1.78,1.57,1.95,1.72,None,1.26,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,Estrasburgo,Marselha,2.76,3.1,2.54,1.91,1.6,1.67,1.8,1.45,None,1.4,None,2020-11-03,1659
Ligue_1,2020-11-08,1800,Bordeus,Montpellier,2.35,3.15,2.98,1.91,1.6,1.7,1.78,1.35,None,1.53,None,2020-11-03,1659
Primeira_Liga,2020-11-08,1900,Famalicao,CS Maritimo,2.3,2.84,3.4,1.90,1.61,1.65,1.85,1.27,None,1.55,None,2020-11-03,1709
Primeira_Liga,2020-11-08,1900,SC Farense,Boavista FC,2.52,3.0,2.86,2.05,1.5,1.78,1.7,1.36,None,1.47,None,2020-11-03,1709
Primeira_Liga,2020-11-08,1900,Vitoria Guimaraes,Sporting CP,3.25,2.96,2.3,2.15,1.47,1.83,1.65,1.55,None,1.3,None,2020-11-03,1709
Eredivisie,2020-11-08,1900,PSV Eindhoven,Willem II Tilburg,1.4,4.7,6.35,1.38,2.35,1.53,2.02,1.08,None,2.7,None,2020-11-03,1654
Primeira_Liga,2020-11-08,1900,FC Porto,Portimonense,1.21,6.15,11.0,1.60,1.91,2.25,1.42,1.02,None,3.95,None,2020-11-03,1709
Primeira_Liga,2020-11-08,1900,CD Tondela,CD Santa Clara,2.67,3.05,2.65,2.12,1.47,1.8,1.67,1.42,None,1.42,None,2020-11-03,1709
Primeira_Liga,2020-11-08,1900,SL Benfica,SC Braga,1.63,4.15,4.45,1.57,1.95,1.6,1.9,1.17,None,2.15,None,2020-11-03,1709
Premier_League,2020-11-08,1915,Arsenal,Aston Villa,1.67,3.7,4.75,1.57,2.02,1.57,2.04,1.15,None,2.05,None,2020-11-03,1712
Serie_A,2020-11-08,1945,AC Milao,Hellas Verona,1.47,4.45,5.7,1.50,2.18,1.63,1.95,1.11,None,2.5,None,2020-11-03,1710
La_Liga,2020-11-08,2000,Valencia,Real Madrid,5.25,4.3,1.53,1.50,2.13,1.63,1.95,2.37,None,1.12,None,2020-11-03,1706
Ligue_1,2020-11-08,2000,Lyon,Saint-Etienne,1.4,4.85,6.25,1.57,1.95,1.75,1.72,1.08,None,2.72,None,2020-11-03,1659
La_Liga,2020-11-20,2000,CA Osasuna,Huesca,1.91,3.15,4.2,2.33,1.42,2.05,1.55,1.19,None,1.78,None,2020-11-03,1706
Premier_League,2020-11-21,1230,Newcastle,Chelsea,5.5,3.85,1.57,1.57,2.04,1.6,2.0,2.25,None,1.11,None,2020-11-03,1712
La_Liga,2020-11-21,1300,Levante,Elche CF,2.04,3.2,3.6,2.02,1.57,1.83,1.72,1.25,None,1.7,None,2020-11-03,1706
Bundesliga,2020-11-21,1430,FC Schalke 04,Wolfsburgo,3.1,3.3,2.2,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-21,1430,Borussia Monchengladbach,Augsburgo,1.57,4.45,4.6,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-21,1430,Bayern Munique,Werder Bremen,1.11,10.0,12.25,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-21,1430,Arminia Bielefeld,Bayer Leverkusen,5.05,3.75,1.63,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-21,1430,Hoffenheim,Estugarda,2.2,3.35,3.05,None,None,None,None,None,None,None,None,2020-11-03,1656
Premier_League,2020-11-21,1500,Manchester United,West Brom,1.33,4.5,9.5,1.55,2.05,1.83,1.72,1.03,None,3.05,None,2020-11-03,1712
Premier_League,2020-11-21,1500,Fulham,Everton,4.15,3.5,1.8,1.63,1.95,1.55,2.05,1.88,None,1.19,None,2020-11-03,1712
Premier_League,2020-11-21,1500,Aston Villa,Brighton,2.3,3.3,2.92,1.67,1.88,1.53,2.11,1.35,None,1.53,None,2020-11-03,1712
Premier_League,2020-11-21,1500,Wolverhampton,Southampton,2.2,3.25,3.1,2.00,1.6,1.78,1.75,1.32,None,1.57,None,2020-11-03,1712
Premier_League,2020-11-21,1500,Burnley,Crystal Palace FC,2.5,3.15,2.76,2.02,1.57,1.75,1.8,1.40,None,1.47,None,2020-11-03,1712
Premier_League,2020-11-21,1500,Leeds United,Arsenal,2.96,3.25,2.3,1.67,1.88,1.53,2.1,1.55,None,1.35,None,2020-11-03,1712
Premier_League,2020-11-21,1500,Liverpool,Leicester,1.57,3.85,5.5,1.50,2.17,1.53,2.11,1.11,None,2.25,None,2020-11-03,1712
La_Liga,2020-11-21,1515,Villarreal,Real Madrid,3.65,3.9,1.83,1.42,2.33,1.42,2.35,1.88,None,1.24,None,2020-11-03,1706
La_Liga,2020-11-21,1730,Sevilha,Celta de Vigo,1.57,4.05,5.1,1.57,2.02,1.63,1.95,1.13,None,2.25,None,2020-11-03,1706
Bundesliga,2020-11-21,1730,Eintracht Frankfurt,RB Leipzig,3.5,3.7,1.91,None,None,None,None,None,None,None,None,2020-11-03,1656
Premier_League,2020-11-21,1730,Tottenham,Manchester City,4.6,3.55,1.72,1.60,2.0,1.55,2.05,2.00,None,1.16,None,2020-11-03,1712
Eredivisie,2020-11-21,1745,Willem II Tilburg,VVV Venlo,1.63,4.1,4.5,None,None,None,None,None,None,None,None,2020-11-03,1654
Eredivisie,2020-11-21,1900,FC Groningen,Vitesse,2.56,3.4,2.52,None,None,None,None,None,None,None,None,2020-11-03,1654
Eredivisie,2020-11-21,1900,AZ Alkmaar,FC Emmen,1.21,5.85,12.0,None,None,None,None,None,None,None,None,2020-11-03,1654
Bundesliga,2020-11-21,1930,Hertha Berlin,Borussia Dortmund,4.5,3.85,1.67,None,None,None,None,None,None,None,None,2020-11-03,1656
Eredivisie,2020-11-21,2000,PEC Zwolle,FC Utrecht,3.8,3.7,1.83,None,None,None,None,None,None,None,None,2020-11-03,1654
La_Liga,2020-11-21,2000,Atletico de Madrid,Barcelona,2.86,3.3,2.35,1.85,1.7,1.65,1.9,1.53,None,1.36,None,2020-11-03,1706
La_Liga,2020-11-22,1300,Eibar,Getafe,3.1,2.92,2.4,2.45,1.38,2.04,1.57,1.50,None,1.32,None,2020-11-03,1706
Eredivisie,2020-11-22,1330,Sparta Rotterdam,Den Haag,2.13,3.4,3.15,None,None,None,None,None,None,None,None,2020-11-03,1654
Eredivisie,2020-11-22,1330,Fortuna Sittard,Feyenoord,6.55,4.4,1.42,None,None,None,None,None,None,None,None,2020-11-03,1654
Premier_League,2020-11-22,1400,Sheffield United,West Ham,2.54,3.15,2.72,2.02,1.57,1.78,1.75,1.40,None,1.45,None,2020-11-03,1712
Bundesliga,2020-11-22,1430,Friburgo,Mainz 05,1.91,3.6,3.6,None,None,None,None,None,None,None,None,2020-11-03,1656
La_Liga,2020-11-22,1515,Cadiz CF,Real Sociedad,3.65,3.15,2.04,2.16,1.5,1.91,1.65,1.70,None,1.23,None,2020-11-03,1706
Eredivisie,2020-11-22,1545,RKC Waalwijk,SC Heerenveen,3.8,3.7,1.83,None,None,None,None,None,None,None,None,2020-11-03,1654
Eredivisie,2020-11-22,1545,FC Twente Enschede,PSV Eindhoven,4.05,3.95,1.72,None,None,None,None,None,None,None,None,2020-11-03,1654
Bundesliga,2020-11-22,1700,Colonia,1. FC Union Berlin,2.35,3.45,2.74,None,None,None,None,None,None,None,None,2020-11-03,1656
La_Liga,2020-11-22,1730,Granada CF,Real Valladolid,1.95,3.1,4.0,2.33,1.42,2.02,1.57,1.21,None,1.72,None,2020-11-03,1706
La_Liga,2020-11-22,2000,Alaves,Valencia,2.64,3.0,2.72,2.25,1.45,1.9,1.65,1.40,None,1.42,None,2020-11-03,1706
La_Liga,2020-11-23,2000,Athletic Bilbao,Betis,2.35,3.2,2.92,1.95,1.63,1.72,1.83,1.36,None,1.53,None,2020-11-03,1706
Bundesliga,2020-11-27,1930,Wolfsburgo,Werder Bremen,1.95,3.8,3.25,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-28,1430,1. FC Union Berlin,Eintracht Frankfurt,2.5,3.55,2.5,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-28,1430,Estugarda,Bayern Munique,7.3,7.3,1.24,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-28,1430,Augsburgo,Friburgo,2.04,3.75,3.1,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-28,1430,RB Leipzig,Arminia Bielefeld,1.24,6.85,7.8,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-28,1430,Borussia Dortmund,Colonia,1.24,6.85,7.8,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-28,1730,Borussia Monchengladbach,FC Schalke 04,1.44,5.4,5.0,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-29,1430,Bayer Leverkusen,Hertha Berlin,1.55,4.2,5.05,None,None,None,None,None,None,None,None,2020-11-03,1656
Bundesliga,2020-11-29,1700,Mainz 05,Hoffenheim,3.25,4.2,1.88,None,None,None,None,None,None,None,None,2020-11-03,1656
