League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,Scrape_Date,Scrape_Time
Championship,2020-09-26,1500,Millwall FC,Brentford FC,3.4,3.1,2.15,2.1,1.47,1.83,1.65,1.63,None,1.27,2020-09-21,1218
Eredivisie,2020-09-26,1530,PEC Zwolle,Sparta Rotterdam,2.2,3.45,2.94,1.6,1.91,1.47,2.11,1.35,None,1.57,2020-09-21,1212
Primeira_Liga,2020-09-26,1530,CS Maritimo,CD Tondela,2.2,3.3,3.1,2.05,1.5,1.8,1.67,1.32,None,1.6,2020-09-21,1227
Ligue_1,2020-09-26,1600,Saint-Etienne,Rennes,2.66,2.94,2.74,2.02,1.53,1.72,1.75,1.40,None,1.42,2020-09-21,1216
Serie_A,2020-09-26,1700,Cagliari,Lazio,4.0,3.65,1.8,1.57,2.02,1.53,2.1,1.91,None,1.2,2020-09-21,1230
Serie_A,2020-09-26,1700,Sampdoria,Benevento Calcio,2.0,3.4,3.5,1.75,1.8,1.63,1.95,1.26,None,1.72,2020-09-21,1230
Bundesliga,2020-09-26,1730,FC Schalke 04,Werder Bremen,2.45,3.35,2.68,1.65,1.91,1.5,2.15,1.42,None,1.47,2020-09-21,1213
La_Liga,2020-09-26,1730,Elche CF,Real Sociedad,3.4,3.2,2.11,2.35,1.42,2.05,1.55,1.65,None,1.27,2020-09-21,1224
Premier_League,2020-09-26,1730,West Brom,Chelsea,7.85,4.7,1.35,1.57,2.02,1.8,1.75,2.92,None,1.04,2020-09-21,1233
Eredivisie,2020-09-26,1745,Fortuna Sittard,AZ Alkmaar,5.3,4.4,1.5,1.4,2.3,1.47,2.1,2.40,None,1.12,2020-09-21,1212
RFPL,2020-09-26,1800,PFC Sochi,Krasnodar,3.0,3.1,2.35,1.83,1.63,1.63,1.83,1.53,None,1.33,2020-09-21,1223
Primeira_Liga,2020-09-26,1830,SL Benfica,Moreirense FC,1.19,6.25,12.25,1.42,2.25,1.95,1.57,1.02,None,4.1,2020-09-21,1227
Eredivisie,2020-09-26,1900,SC Heerenveen,VVV Venlo,1.57,4.05,5.1,1.47,2.11,1.53,2.02,1.13,None,2.25,2020-09-21,1212
Serie_A,2020-09-26,1945,Inter de Milao,Fiorentina,1.47,4.35,5.7,1.55,2.05,1.67,1.88,1.11,None,2.45,2020-09-21,1230
La_Liga,2020-09-26,2000,Betis,Real Madrid,4.05,3.6,1.8,1.63,1.95,1.55,2.05,1.91,None,1.2,2020-09-21,1224
Premier_League,2020-09-26,2000,Burnley,Southampton,3.25,3.15,2.2,2.0,1.6,1.75,1.8,1.60,None,1.3,2020-09-21,1233
Ligue_1,2020-09-26,2000,Marselha,FC Metz,1.61,3.65,5.4,1.91,1.6,1.9,1.61,1.11,None,2.17,2020-09-21,1216
Primeira_Liga,2020-09-26,2100,Boavista FC,FC Porto,9.0,4.4,1.35,1.95,1.57,2.33,1.38,2.98,None,1.03,2020-09-21,1227
La_Liga,2020-09-27,1100,CA Osasuna,Levante,2.35,3.1,3.0,1.91,1.65,1.67,1.87,1.33,None,1.53,2020-09-21,1224
Eredivisie,2020-09-27,1115,Feyenoord,Den Haag,1.22,6.35,9.75,1.27,2.76,1.63,1.87,1.03,None,3.8,2020-09-21,1212
Serie_A,2020-09-27,1130,Spezia,Sassuolo,3.5,3.55,1.95,1.65,1.91,1.57,2.04,1.75,None,1.26,2020-09-21,1230
Premier_League,2020-09-27,1200,Sheffield United,Leeds United,2.58,3.25,2.6,1.88,1.67,1.67,1.87,1.44,None,1.44,2020-09-21,1233
RFPL,2020-09-27,1200,Arsenal Tula,Rostov,2.98,3.15,2.33,1.9,1.57,1.67,1.78,1.53,None,1.35,2020-09-21,1223
Ligue_1,2020-09-27,1200,Bordeus,Nice,2.15,3.15,3.35,2.04,1.53,1.8,1.67,1.27,None,1.63,2020-09-21,1216
Premiership,2020-09-27,1200,Motherwell FC,Rangers,7.8,4.9,1.33,1.5,2.05,1.75,1.72,3.00,None,1.05,2020-09-21,1222
Championship,2020-09-27,1300,Bristol City,Sheffield Wednesday,2.4,3.1,2.92,2.02,1.53,1.75,1.72,1.36,None,1.5,2020-09-21,1218
Eredivisie,2020-09-27,1330,Heracles Almelo,PSV Eindhoven,3.75,3.65,1.85,1.47,2.1,1.44,2.19,1.85,None,1.23,2020-09-21,1212
Eredivisie,2020-09-27,1330,FC Utrecht,RKC Waalwijk,1.26,5.85,8.5,1.25,2.86,1.5,2.05,1.04,None,3.45,2020-09-21,1212
Ligue_1,2020-09-27,1400,Dijon,Montpellier,3.75,3.45,1.91,1.75,1.72,1.65,1.85,1.80,None,1.23,2020-09-21,1216
Ligue_1,2020-09-27,1400,Angers,Stade Brestois 29,2.05,3.15,3.65,1.95,1.57,1.75,1.72,1.24,None,1.67,2020-09-21,1216
Ligue_1,2020-09-27,1400,Nimes,RC Lens,2.45,3.2,2.76,1.83,1.65,1.63,1.87,1.40,None,1.47,2020-09-21,1216
Serie_A,2020-09-27,1400,Napoles,Genova,1.32,5.15,7.95,1.47,2.2,1.78,1.75,1.04,None,3.15,2020-09-21,1230
Premier_League,2020-09-27,1400,Tottenham,Newcastle,1.47,4.25,6.25,1.63,1.95,1.75,1.78,1.08,None,2.52,2020-09-21,1233
Ligue_1,2020-09-27,1400,Monaco,Estrasburgo,1.91,3.55,3.65,1.61,1.88,1.53,2.02,1.24,None,1.78,2020-09-21,1216
Serie_A,2020-09-27,1400,Hellas Verona,Udinese,2.65,3.0,2.7,2.2,1.47,1.88,1.67,1.40,None,1.42,2020-09-21,1230
Bundesliga,2020-09-27,1430,Hoffenheim,Bayern Munique,9.0,6.7,1.22,1.18,3.55,1.47,2.2,3.90,None,1.03,2020-09-21,1213
RFPL,2020-09-27,1430,FC Akhmat Grozny,Ural Sverdlovskaya Oblast,2.14,3.2,3.35,1.8,1.65,1.63,1.83,1.28,None,1.63,2020-09-21,1223
La_Liga,2020-09-27,1500,Atletico de Madrid,Granada CF,1.5,4.0,6.1,2.13,1.5,2.25,1.45,1.09,None,2.4,2020-09-21,1224
Premiership,2020-09-27,1500,Celtic,Hibernian FC,1.3,5.2,8.5,1.47,2.12,1.8,1.67,1.04,None,3.2,2020-09-21,1222
Premiership,2020-09-27,1500,Ross County,Aberdeen FC,4.2,3.4,1.83,1.9,1.61,1.75,1.72,1.88,None,1.19,2020-09-21,1222
Primeira_Liga,2020-09-27,1530,SC Farense,CD Nacional Madeira,2.4,3.3,2.76,1.9,1.61,1.7,1.78,1.38,None,1.5,2020-09-21,1227
Eredivisie,2020-09-27,1545,FC Emmen,Willem II Tilburg,2.56,3.5,2.5,1.6,1.91,1.47,2.11,1.47,None,1.45,2020-09-21,1212
Ligue_1,2020-09-27,1600,FC Lorient,Lyon,4.33,3.85,1.7,1.61,1.88,1.6,1.9,2.02,None,1.18,2020-09-21,1216
Primeira_Liga,2020-09-27,1600,Gil Vicente FC,Portimonense,2.5,3.1,2.8,2.05,1.5,1.8,1.67,1.38,None,1.47,2020-09-21,1227
Championship,2020-09-27,1600,Bournemouth,Norwich City,2.4,3.2,2.84,1.78,1.7,1.6,1.9,1.38,None,1.5,2020-09-21,1218
Premier_League,2020-09-27,1630,Manchester City,Leicester,1.32,5.3,7.35,1.31,2.72,1.53,2.12,1.05,None,3.1,2020-09-21,1233
Serie_A,2020-09-27,1700,FC Crotone,AC Milao,5.85,4.35,1.47,1.55,2.05,1.67,1.88,2.50,None,1.1,2020-09-21,1230
Bundesliga,2020-09-27,1700,Friburgo,Wolfsburgo,2.9,3.3,2.3,1.72,1.83,1.57,2.02,1.53,None,1.36,2020-09-21,1213
RFPL,2020-09-27,1700,CSKA Moscovo,Lokomotiv Moscovo,2.19,3.25,3.15,1.83,1.63,1.65,1.8,1.31,None,1.61,2020-09-21,1223
La_Liga,2020-09-27,1730,Real Valladolid,Celta de Vigo,2.7,2.78,2.86,2.4,1.4,1.95,1.61,1.36,None,1.4,2020-09-21,1224
Primeira_Liga,2020-09-27,1830,FC Pacos Ferreira,Sporting CP,4.55,3.35,1.78,1.67,1.8,1.6,1.9,1.91,None,1.16,2020-09-21,1227
Premier_League,2020-09-27,1900,West Ham,Wolverhampton,3.2,3.1,2.25,2.05,1.55,1.8,1.75,1.57,None,1.3,2020-09-21,1233
Serie_A,2020-09-27,1945,AS Roma,Juventus,3.45,3.5,2.0,1.61,1.95,1.5,2.13,1.72,None,1.27,2020-09-21,1230
Ligue_1,2020-09-27,2000,Stade Reims,PSG,7.85,4.33,1.38,1.65,1.83,1.87,1.63,2.78,None,1.05,2020-09-21,1216
La_Liga,2020-09-27,2000,Barcelona,Villarreal,1.45,4.45,6.05,1.42,2.35,1.53,2.1,1.09,None,2.56,2020-09-21,1224
Primeira_Liga,2020-09-27,2100,Rio Ave FC,Vitoria Guimaraes,2.64,3.1,2.64,1.88,1.61,1.65,1.83,1.42,None,1.42,2020-09-21,1227
RFPL,2020-09-28,1700,FK Khimki,Dinamo Moscovo,3.85,3.1,2.0,1.95,1.55,1.75,1.7,1.72,None,1.22,2020-09-21,1223
Premier_League,2020-09-28,1800,Fulham,Aston Villa,2.65,3.15,2.6,1.88,1.67,1.67,1.88,1.44,None,1.42,2020-09-21,1233
Serie_A,2020-09-28,1945,Bolonha,Parma,2.05,3.5,3.25,1.67,1.88,1.57,2.02,1.28,None,1.7,2020-09-21,1230
Primeira_Liga,2020-09-28,1945,Belenenses SAD,Famalicao,2.58,3.15,2.67,1.67,1.8,1.53,2.02,1.42,None,1.45,2020-09-21,1227
La_Liga,2020-09-28,2000,Cadiz CF,Sevilha,4.85,3.15,1.8,2.25,1.45,2.05,1.55,1.91,None,1.14,2020-09-21,1224
Premier_League,2020-09-28,2015,Liverpool,Arsenal,1.5,4.5,5.1,1.45,2.25,1.55,2.05,1.13,None,2.37,2020-09-21,1233
Serie_A,2020-09-30,1700,Udinese,Spezia,1.7,3.55,4.85,1.83,1.72,1.75,1.78,1.14,None,2.05,2020-09-21,1230
Serie_A,2020-09-30,1700,Benevento Calcio,Inter de Milao,7.9,4.7,1.35,1.47,2.2,1.67,1.87,2.96,None,1.04,2020-09-21,1230
La_Liga,2020-09-30,1800,Huesca,Atletico de Madrid,5.7,3.4,1.63,2.1,1.53,2.02,1.57,2.13,None,1.1,2020-09-21,1224
La_Liga,2020-09-30,1800,Villarreal,Alaves,1.57,3.75,5.5,1.95,1.63,1.95,1.63,1.11,None,2.2,2020-09-21,1224
La_Liga,2020-09-30,1800,Sevilha,Levante,1.53,4.0,5.65,1.7,1.85,1.75,1.78,1.10,None,2.35,2020-09-21,1224
La_Liga,2020-09-30,1800,Eibar,Elche CF,2.35,3.1,3.0,2.2,1.47,1.9,1.65,1.33,None,1.53,2020-09-21,1224
La_Liga,2020-09-30,1800,Athletic Bilbao,Cadiz CF,1.75,3.35,4.7,2.2,1.47,2.05,1.55,1.15,None,1.95,2020-09-21,1224
La_Liga,2020-09-30,1800,Real Sociedad,Valencia,1.85,3.4,4.1,1.87,1.67,1.75,1.8,1.19,None,1.87,2020-09-21,1224
La_Liga,2020-09-30,1800,Real Madrid,Real Valladolid,1.3,5.35,8.0,1.5,2.17,1.85,1.7,1.04,None,3.2,2020-09-21,1224
La_Liga,2020-09-30,1800,Getafe,Betis,2.05,3.35,3.4,2.18,1.5,1.95,1.63,1.27,None,1.67,2020-09-21,1224
La_Liga,2020-09-30,1800,Celta de Vigo,Barcelona,5.6,3.85,1.55,1.57,2.02,1.63,1.95,2.25,None,1.11,2020-09-21,1224
Serie_A,2020-09-30,1945,Lazio,Atalanta,2.37,3.4,2.74,1.47,2.2,1.38,2.45,1.40,None,1.5,2020-09-21,1230
Primeira_Liga,2020-10-02,1900,Moreirense FC,Boavista FC,2.45,3.2,2.78,2.3,1.4,1.95,1.57,1.38,None,1.47,2020-09-21,1227
Bundesliga,2020-10-02,1930,1. FC Union Berlin,Mainz 05,2.35,3.35,2.82,1.78,1.75,1.63,1.95,1.38,None,1.53,2020-09-21,1213
Primeira_Liga,2020-10-02,2115,Vitoria Guimaraes,FC Pacos Ferreira,1.5,3.95,6.05,1.78,1.7,1.87,1.63,1.09,None,2.37,2020-09-21,1227
Bundesliga,2020-10-03,1430,Estugarda,Bayer Leverkusen,4.0,3.85,1.75,1.5,2.19,1.47,2.2,1.95,None,1.2,2020-09-21,1213
Bundesliga,2020-10-03,1430,Eintracht Frankfurt,Hoffenheim,2.17,3.5,3.0,1.44,2.3,1.38,2.45,1.33,None,1.61,2020-09-21,1213
Bundesliga,2020-10-03,1430,Colonia,Borussia Monchengladbach,3.5,3.65,1.91,1.53,2.1,1.47,2.2,1.78,None,1.26,2020-09-21,1213
Bundesliga,2020-10-03,1430,Borussia Dortmund,Friburgo,1.23,5.95,10.0,1.33,2.65,1.67,1.88,1.03,None,3.75,2020-09-21,1213
Bundesliga,2020-10-03,1430,Werder Bremen,Arminia Bielefeld,2.05,3.45,3.3,1.65,1.91,1.53,2.1,1.28,None,1.67,2020-09-21,1213
Premier_League,2020-10-03,1500,Everton,Brighton,1.67,3.6,4.85,1.87,1.67,1.8,1.75,1.14,None,2.05,2020-09-21,1233
Premier_League,2020-10-03,1500,Arsenal,Sheffield United,1.55,3.8,5.8,1.91,1.65,1.95,1.63,1.10,None,2.3,2020-09-21,1233
Premier_League,2020-10-03,1500,Newcastle,Burnley,2.4,3.05,3.0,2.19,1.5,1.87,1.67,1.33,None,1.5,2020-09-21,1233
Championship,2020-10-03,1500,Sheffield Wednesday,Queens Park Rangers,2.15,3.25,3.25,None,None,None,None,None,None,None,2020-09-21,1218
Premier_League,2020-10-03,1500,Leicester,West Ham,1.57,3.9,5.35,1.6,2.0,1.63,1.95,1.12,None,2.25,2020-09-21,1233
Premier_League,2020-10-03,1500,Chelsea,Crystal Palace FC,1.4,4.7,6.55,1.53,2.11,1.72,1.83,1.07,None,2.74,2020-09-21,1233
Championship,2020-10-03,1500,Rotherham,Huddersfield,2.82,3.15,2.45,None,None,None,None,None,None,None,2020-09-21,1218
Championship,2020-10-03,1500,Norwich City,Derby County,1.67,3.9,4.35,None,None,None,None,None,None,None,2020-09-21,1218
Championship,2020-10-03,1500,Stoke City,Birmingham,1.95,3.35,3.7,None,None,None,None,None,None,None,2020-09-21,1218
Championship,2020-10-03,1500,Blackburn Rovers,Cardiff,2.3,3.25,2.94,1.95,1.57,1.75,1.72,1.35,None,1.53,2020-09-21,1218
Championship,2020-10-03,1500,Brentford FC,Preston,1.75,3.8,4.15,None,None,None,None,None,None,None,2020-09-21,1218
Championship,2020-10-03,1500,Nottingham Forest,Bristol City,1.95,3.35,3.7,None,None,None,None,None,None,None,2020-09-21,1218
Premier_League,2020-10-03,1500,Southampton,West Brom,1.72,3.7,4.35,1.75,1.8,1.72,1.83,1.18,None,2.0,2020-09-21,1233
Championship,2020-10-03,1500,Coventry City,Bournemouth,2.96,3.25,2.3,None,None,None,None,None,None,None,2020-09-21,1218
Championship,2020-10-03,1500,Middlesbrough,Barnsley FC,2.15,3.25,3.25,None,None,None,None,None,None,None,2020-09-21,1218
Premier_League,2020-10-03,1500,Manchester United,Tottenham,1.91,3.6,3.6,1.75,1.8,1.65,1.91,1.24,None,1.8,2020-09-21,1233
Championship,2020-10-03,1500,Reading,Watford,3.1,3.2,2.25,None,None,None,None,None,None,None,2020-09-21,1218
Premier_League,2020-10-03,1500,Wolverhampton,Fulham,1.47,3.95,6.65,2.05,1.55,2.2,1.47,1.07,None,2.45,2020-09-21,1233
Championship,2020-10-03,1500,Swansea City,Millwall FC,2.2,3.25,3.15,None,None,None,None,None,None,None,2020-09-21,1218
Premier_League,2020-10-03,1500,Aston Villa,Liverpool,8.0,4.8,1.33,1.5,2.18,1.72,1.83,3.00,None,1.04,2020-09-21,1233
Championship,2020-10-03,1500,Luton Town,Wycombe,1.8,3.65,3.95,None,None,None,None,None,None,None,2020-09-21,1218
Primeira_Liga,2020-10-03,1600,CD Santa Clara,Gil Vicente FC,2.02,3.25,3.6,2.25,1.42,1.95,1.57,1.25,None,1.7,2020-09-21,1227
Bundesliga,2020-10-03,1730,RB Leipzig,FC Schalke 04,1.33,5.05,7.55,1.36,2.5,1.57,2.02,1.05,None,3.0,2020-09-21,1213
Primeira_Liga,2020-10-03,1830,FC Porto,CS Maritimo,1.22,5.7,11.75,1.55,2.0,2.13,1.47,1.02,None,3.85,2020-09-21,1227
Primeira_Liga,2020-10-03,2100,CD Tondela,SC Braga,5.45,4.1,1.53,1.57,1.95,1.63,1.87,2.33,None,1.11,2020-09-21,1227
Bundesliga,2020-10-04,1430,Wolfsburgo,Augsburgo,1.72,3.7,4.4,1.7,1.85,1.65,1.9,1.17,None,2.0,2020-09-21,1213
Primeira_Liga,2020-10-04,1530,CD Nacional Madeira,Belenenses SAD,2.4,3.1,2.92,2.02,1.53,1.75,1.72,1.36,None,1.5,2020-09-21,1227
Bundesliga,2020-10-04,1700,Bayern Munique,Hertha Berlin,1.13,7.65,15.5,1.2,3.35,1.72,1.83,-,None,5.15,2020-09-21,1213
Primeira_Liga,2020-10-04,1830,SL Benfica,SC Farense,1.19,5.7,15.5,1.5,2.05,2.15,1.47,-,None,4.15,2020-09-21,1227
Primeira_Liga,2020-10-04,1830,Famalicao,Rio Ave FC,2.7,3.4,2.4,1.67,1.8,1.53,2.02,1.50,None,1.4,2020-09-21,1227
Primeira_Liga,2020-10-04,2100,Portimonense,Sporting CP,4.9,3.75,1.65,1.6,1.91,1.57,1.95,2.12,None,1.14,2020-09-21,1227
La_Liga,2020-10-25,2000,Barcelona,Real Madrid,2.35,3.6,2.65,1.47,2.2,1.42,2.37,1.42,None,1.53,2020-09-21,1224
