League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,Scrape_Date,Scrape_Time
Ligue_1,2020-09-13,1200,Lille,FC Metz,1.55,3.75,5.95,2.0,1.55,2.02,1.53,1.09,None,2.30,2020-09-11,1321
La_Liga,2020-09-13,1300,Alaves,Betis,2.8,3.15,2.45,2.0,1.6,1.75,1.8,1.47,None,1.38,2020-09-11,1331
Ligue_1,2020-09-13,1400,Nimes,Rennes,3.15,3.2,2.2,2.0,1.53,1.75,1.72,1.57,None,1.31,2020-09-11,1321
Ligue_1,2020-09-13,1400,FC Lorient,RC Lens,2.11,3.2,3.4,2.02,1.53,1.78,1.7,1.27,None,1.65,2020-09-11,1321
Ligue_1,2020-09-13,1400,Angers,Stade Reims,2.33,2.92,3.25,2.4,1.36,2.02,1.53,1.30,None,1.53,2020-09-11,1321
Ligue_1,2020-09-13,1400,Dijon,Stade Brestois 29,2.45,3.15,2.84,1.95,1.57,1.72,1.75,1.38,None,1.47,2020-09-11,1321
Premier_League,2020-09-13,1400,West Brom,Leicester,3.75,3.4,1.91,1.78,1.75,1.65,1.91,1.78,None,1.23,2020-09-11,1338
RFPL,2020-09-13,1430,Dinamo Moscovo,Rubin Kazan,2.05,3.2,3.6,2.16,1.44,1.91,1.57,1.25,None,1.67,2020-09-11,1328
La_Liga,2020-09-13,1500,Real Valladolid,Real Sociedad,2.76,3.15,2.5,2.05,1.55,1.8,1.75,1.47,None,1.38,2020-09-11,1331
Ligue_1,2020-09-13,1600,Monaco,Nantes,1.91,3.45,3.75,1.72,1.75,1.63,1.87,1.23,None,1.80,2020-09-11,1321
Premier_League,2020-09-13,1630,Tottenham,Everton,1.85,3.35,4.15,1.85,1.7,1.72,1.83,1.19,None,1.85,2020-09-11,1338
RFPL,2020-09-13,1700,CSKA Moscovo,Spartak Moscovo,2.4,3.1,2.92,1.85,1.61,1.63,1.83,1.36,None,1.50,2020-09-11,1328
RFPL,2020-09-13,1700,Rotor Volgograd,Krasnodar,6.3,4.05,1.47,1.85,1.61,1.95,1.55,2.45,None,1.08,2020-09-11,1328
La_Liga,2020-09-13,1730,Villarreal,Huesca,1.55,4.0,5.4,1.72,1.83,1.8,1.75,1.12,None,2.30,2020-09-11,1331
La_Liga,2020-09-13,2000,Valencia,Levante,2.05,3.35,3.4,1.7,1.85,1.57,2.02,1.27,None,1.67,2020-09-11,1331
Ligue_1,2020-09-13,2000,PSG,Marselha,1.67,4.15,4.15,1.36,2.4,1.38,2.35,1.19,None,2.05,2020-09-11,1321
RFPL,2020-09-14,1630,Zenit Sao Petersburgo,Arsenal Tula,1.25,5.6,10.0,1.63,1.83,2.19,1.42,1.03,None,3.65,2020-09-11,1328
Premier_League,2020-09-14,1800,Sheffield United,Wolverhampton,3.25,2.92,2.33,2.4,1.4,2.02,1.57,1.53,None,1.30,2020-09-11,1338
RFPL,2020-09-14,1830,Rostov,Lokomotiv Moscovo,2.52,3.05,2.82,1.95,1.55,1.7,1.75,1.38,None,1.45,2020-09-11,1328
Premier_League,2020-09-14,2015,Brighton,Chelsea,4.65,4.0,1.63,1.65,1.9,1.67,1.87,2.15,None,1.16,2020-09-11,1338
Ligue_1,2020-09-15,2000,Montpellier,Lyon,3.55,3.1,2.1,1.87,1.63,1.67,1.8,1.65,None,1.25,2020-09-11,1321
Ligue_1,2020-09-16,2000,PSG,FC Metz,1.09,9.0,19.5,1.16,3.7,1.88,1.67,-,None,6.20,2020-09-11,1321
Ligue_1,2020-09-17,2000,Marselha,Saint-Etienne,1.83,3.3,4.35,1.9,1.6,1.75,1.72,1.18,None,1.88,2020-09-11,1321
RFPL,2020-09-18,1800,Krasnodar,FK Khimki,1.33,4.75,8.5,1.65,1.8,2.0,1.53,1.04,None,3.05,2020-09-11,1328
Primeira_Liga,2020-09-18,1900,Famalicao,SL Benfica,7.6,4.4,1.38,1.65,1.91,1.85,1.7,2.78,None,1.05,2020-09-11,1333
Bundesliga,2020-09-18,1930,Bayern Munique,FC Schalke 04,1.13,8.0,14.5,1.17,3.65,1.67,1.87,1.02,None,5.20,2020-09-11,1318
Ligue_1,2020-09-18,2000,Lyon,Nimes,1.44,4.35,6.35,1.67,1.8,1.83,1.65,1.08,None,2.58,2020-09-11,1321
Primeira_Liga,2020-09-18,2115,Vitoria Guimaraes,Belenenses SAD,1.38,4.6,7.25,1.57,2.02,1.8,1.75,1.06,None,2.82,2020-09-11,1333
Premier_League,2020-09-19,1230,Everton,West Brom,1.6,3.95,5.05,1.57,2.02,1.61,1.95,1.13,None,2.20,2020-09-11,1338
Bundesliga,2020-09-19,1430,Estugarda,Friburgo,2.19,3.4,3.05,1.67,1.87,1.55,2.05,1.32,None,1.61,2020-09-11,1318
RFPL,2020-09-19,1430,Ural Sverdlovskaya Oblast,Zenit Sao Petersburgo,6.3,4.1,1.47,1.57,1.91,1.67,1.78,2.45,None,1.08,2020-09-11,1328
Bundesliga,2020-09-19,1430,1. FC Union Berlin,Augsburgo,2.17,3.25,3.2,1.88,1.67,1.7,1.85,1.30,None,1.61,2020-09-11,1318
Bundesliga,2020-09-19,1430,Werder Bremen,Hertha Berlin,2.66,3.4,2.45,1.65,1.91,1.5,2.14,1.47,None,1.42,2020-09-11,1318
Bundesliga,2020-09-19,1430,Eintracht Frankfurt,Arminia Bielefeld,1.63,4.0,4.6,1.5,2.15,1.53,2.11,1.16,None,2.13,2020-09-11,1318
Bundesliga,2020-09-19,1430,Colonia,Hoffenheim,2.5,3.55,2.52,1.5,2.15,1.42,2.35,1.45,None,1.47,2020-09-11,1318
Premier_League,2020-09-19,1500,Leeds United,Fulham,1.72,3.4,4.9,1.9,1.65,1.8,1.75,1.14,None,2.00,2020-09-11,1338
La_Liga,2020-09-19,1500,Villarreal,Eibar,1.61,3.95,4.9,1.57,2.02,1.61,1.95,1.14,None,2.19,2020-09-11,1331
Primeira_Liga,2020-09-19,1600,CD Nacional Madeira,Boavista FC,2.45,2.86,3.1,2.3,1.44,1.91,1.65,1.32,None,1.47,2020-09-11,1333
Ligue_1,2020-09-19,1600,RC Lens,Bordeus,2.76,3.0,2.6,2.02,1.53,1.72,1.75,1.44,None,1.38,2020-09-11,1321
Serie_A,2020-09-19,1700,Fiorentina,Torino,1.91,3.5,3.7,1.67,1.87,1.6,2.0,1.23,None,1.80,2020-09-11,1334
RFPL,2020-09-19,1700,Rostov,Rotor Volgograd,1.53,3.7,6.35,1.85,1.61,1.88,1.6,1.08,None,2.33,2020-09-11,1328
Bundesliga,2020-09-19,1730,Borussia Dortmund,Borussia Monchengladbach,1.61,4.2,4.55,1.36,2.5,1.42,2.37,1.16,None,2.19,2020-09-11,1318
Premier_League,2020-09-19,1730,Manchester United,Crystal Palace FC,1.27,5.25,9.75,1.45,2.25,1.8,1.75,1.03,None,3.40,2020-09-11,1338
Primeira_Liga,2020-09-19,1830,Sporting CP,Gil Vicente FC,1.38,4.45,7.65,1.75,1.8,2.0,1.6,1.05,None,2.78,2020-09-11,1333
Serie_A,2020-09-19,1945,Hellas Verona,AS Roma,3.1,3.2,2.25,1.7,1.85,1.55,2.05,1.57,None,1.32,2020-09-11,1334
La_Liga,2020-09-19,1945,Getafe,CA Osasuna,1.91,3.2,4.1,2.35,1.42,2.1,1.53,1.20,None,1.80,2020-09-11,1331
La_Liga,2020-09-19,2000,Celta de Vigo,Valencia,2.45,3.35,2.67,1.83,1.72,1.65,1.91,1.42,None,1.47,2020-09-11,1331
Premier_League,2020-09-19,2000,Arsenal,West Ham,1.53,4.05,5.55,1.53,2.1,1.6,2.0,1.11,None,2.33,2020-09-11,1338
Ligue_1,2020-09-19,2000,Rennes,Monaco,2.35,3.3,2.86,1.72,1.75,1.57,1.95,1.36,None,1.53,2020-09-11,1321
Primeira_Liga,2020-09-19,2100,FC Porto,SC Braga,1.6,3.65,5.5,1.65,1.91,1.65,1.9,1.11,None,2.20,2020-09-11,1333
Serie_A,2020-09-20,1130,Parma,Napoles,4.45,3.9,1.67,1.5,2.15,1.5,2.14,2.05,None,1.17,2020-09-11,1334
Ligue_1,2020-09-20,1200,Nice,PSG,6.35,4.25,1.45,1.47,2.1,1.6,1.91,2.52,None,1.08,2020-09-11,1321
RFPL,2020-09-20,1200,FC Ufa,CSKA Moscovo,5.95,3.45,1.61,2.05,1.5,2.0,1.53,2.18,None,1.09,2020-09-11,1328
Premier_League,2020-09-20,1200,Southampton,Tottenham,3.0,3.3,2.25,1.83,1.72,1.65,1.9,1.57,None,1.33,2020-09-11,1338
RFPL,2020-09-20,1200,Arsenal Tula,PFC Sochi,2.62,3.15,2.62,1.83,1.63,1.63,1.83,1.42,None,1.42,2020-09-11,1328
Ligue_1,2020-09-20,1400,Montpellier,Angers,2.14,3.2,3.35,2.05,1.5,1.83,1.65,1.28,None,1.63,2020-09-11,1321
Ligue_1,2020-09-20,1400,Estrasburgo,Dijon,1.88,3.4,3.95,1.9,1.61,1.75,1.72,1.21,None,1.83,2020-09-11,1321
Serie_A,2020-09-20,1400,Genova,FC Crotone,1.91,3.3,3.9,1.75,1.8,1.63,1.95,1.21,None,1.78,2020-09-11,1334
Ligue_1,2020-09-20,1400,Stade Brestois 29,FC Lorient,2.4,3.0,3.05,2.05,1.5,1.78,1.7,1.33,None,1.50,2020-09-11,1321
Premier_League,2020-09-20,1400,Newcastle,Brighton,2.5,3.15,2.76,2.16,1.5,1.87,1.67,1.38,None,1.47,2020-09-11,1338
Ligue_1,2020-09-20,1400,FC Metz,Stade Reims,2.7,2.86,2.78,2.33,1.38,1.91,1.6,1.38,None,1.40,2020-09-11,1321
RFPL,2020-09-20,1430,Rubin Kazan,Spartak Moscovo,3.55,3.1,2.1,1.9,1.57,1.67,1.78,1.65,None,1.25,2020-09-11,1328
Bundesliga,2020-09-20,1430,RB Leipzig,Mainz 05,1.35,5.15,6.85,1.28,2.82,1.45,2.25,1.07,None,2.94,2020-09-11,1318
La_Liga,2020-09-20,1500,Huesca,Cadiz CF,2.25,3.05,3.2,2.3,1.44,1.95,1.61,1.30,None,1.55,2020-09-11,1331
Ligue_1,2020-09-20,1600,Nantes,Saint-Etienne,2.3,3.0,3.25,2.15,1.47,1.83,1.65,1.30,None,1.55,2020-09-11,1321
Primeira_Liga,2020-09-20,1600,CD Santa Clara,CS Maritimo,2.25,2.86,3.5,2.11,1.53,1.8,1.75,1.26,None,1.57,2020-09-11,1333
Premier_League,2020-09-20,1630,Chelsea,Liverpool,2.98,3.55,2.16,1.57,2.04,1.47,2.2,1.61,None,1.35,2020-09-11,1338
Serie_A,2020-09-20,1700,Sassuolo,Cagliari,1.95,3.7,3.35,1.47,2.2,1.42,2.33,1.28,None,1.75,2020-09-11,1334
Bundesliga,2020-09-20,1700,Wolfsburgo,Bayer Leverkusen,2.74,3.35,2.4,1.63,1.95,1.5,2.16,1.50,None,1.40,2020-09-11,1318
RFPL,2020-09-20,1700,Lokomotiv Moscovo,Tambov,1.47,4.25,6.1,1.72,1.72,1.85,1.61,1.09,None,2.50,2020-09-11,1328
La_Liga,2020-09-20,1730,Granada CF,Alaves,2.2,3.1,3.3,2.2,1.47,1.91,1.65,1.28,None,1.60,2020-09-11,1331
Primeira_Liga,2020-09-20,1830,Moreirense FC,SC Farense,2.2,3.05,3.35,2.11,1.53,1.83,1.72,1.28,None,1.57,2020-09-11,1333
Premier_League,2020-09-20,1900,Leicester,Burnley,1.57,3.75,5.7,1.75,1.8,1.75,1.78,1.10,None,2.25,2020-09-11,1338
La_Liga,2020-09-20,1900,Betis,Real Valladolid,1.83,3.55,4.0,1.8,1.75,1.72,1.83,1.20,None,1.88,2020-09-11,1331
Serie_A,2020-09-20,1945,Juventus,Sampdoria,1.27,5.65,8.5,1.42,2.37,1.8,1.75,1.03,None,3.45,2020-09-11,1334
La_Liga,2020-09-20,2000,Real Sociedad,Real Madrid,4.15,3.75,1.75,1.55,2.05,1.53,2.1,1.95,None,1.19,2020-09-11,1331
Ligue_1,2020-09-20,2000,Marselha,Lille,2.25,3.15,3.15,2.05,1.5,1.8,1.67,1.32,None,1.55,2020-09-11,1321
Primeira_Liga,2020-09-20,2100,CD Tondela,Rio Ave FC,3.55,2.96,2.17,2.14,1.5,1.85,1.7,1.61,None,1.25,2020-09-11,1333
RFPL,2020-09-21,1700,Dinamo Moscovo,FC Akhmat Grozny,2.02,3.2,3.7,1.95,1.55,1.72,1.72,1.23,None,1.70,2020-09-11,1328
Premier_League,2020-09-21,1800,Aston Villa,Sheffield United,2.64,3.0,2.72,2.0,1.6,1.72,1.83,1.40,None,1.42,2020-09-11,1338
Primeira_Liga,2020-09-21,1945,Portimonense,FC Pacos Ferreira,2.2,3.0,3.4,2.14,1.5,1.83,1.72,1.27,None,1.57,2020-09-11,1333
Serie_A,2020-09-21,1945,AC Milao,Bolonha,1.53,4.1,5.4,1.47,2.2,1.53,2.1,1.12,None,2.30,2020-09-11,1334
Premier_League,2020-09-21,2015,Wolverhampton,Manchester City,5.8,4.35,1.47,1.55,2.05,1.65,1.9,2.45,None,1.10,2020-09-11,1338
Bundesliga,2020-09-25,1430,Hertha Berlin,Eintracht Frankfurt,2.18,3.4,3.05,1.6,2.0,1.47,2.2,1.33,None,1.61,2020-09-11,1318
Serie_A,2020-09-26,1400,Torino,Atalanta,3.45,3.75,1.91,1.5,2.18,1.45,2.25,1.78,None,1.26,2020-09-11,1334
Bundesliga,2020-09-26,1430,Augsburgo,Borussia Dortmund,5.4,4.4,1.5,1.4,2.4,1.5,2.18,2.40,None,1.11,2020-09-11,1318
Bundesliga,2020-09-26,1430,Mainz 05,Estugarda,2.25,3.45,2.9,1.53,2.1,1.45,2.25,1.36,None,1.57,2020-09-11,1318
Bundesliga,2020-09-26,1430,Borussia Monchengladbach,1. FC Union Berlin,1.5,4.1,5.7,1.63,1.95,1.7,1.85,1.10,None,2.40,2020-09-11,1318
Bundesliga,2020-09-26,1430,Bayer Leverkusen,RB Leipzig,2.72,3.4,2.4,1.5,2.15,1.42,2.37,1.50,None,1.40,2020-09-11,1318
Bundesliga,2020-09-26,1430,Arminia Bielefeld,Colonia,2.7,3.4,2.4,1.53,2.12,1.42,2.35,1.50,None,1.40,2020-09-11,1318
Serie_A,2020-09-26,1700,Sampdoria,Benevento Calcio,2.02,3.3,3.55,1.7,1.85,1.57,2.02,1.25,None,1.70,2020-09-11,1334
Serie_A,2020-09-26,1700,Cagliari,Lazio,3.65,3.65,1.88,1.57,2.02,1.53,2.12,1.83,None,1.24,2020-09-11,1334
Bundesliga,2020-09-26,1730,FC Schalke 04,Werder Bremen,2.25,3.45,2.9,1.63,1.95,1.5,2.16,1.36,None,1.57,2020-09-11,1318
Serie_A,2020-09-26,1945,Inter de Milao,Fiorentina,1.5,4.33,5.3,1.55,2.05,1.65,1.91,1.12,None,2.37,2020-09-11,1334
Serie_A,2020-09-27,1130,Spezia,Sassuolo,2.92,3.5,2.2,1.65,1.91,1.53,2.1,1.57,None,1.35,2020-09-11,1334
Serie_A,2020-09-27,1400,Hellas Verona,Udinese,2.92,2.86,2.58,2.45,1.38,2.02,1.57,1.44,None,1.36,2020-09-11,1334
Serie_A,2020-09-27,1400,Napoles,Genova,1.3,5.2,8.5,1.47,2.2,1.8,1.75,1.04,None,3.20,2020-09-11,1334
Bundesliga,2020-09-27,1430,Hoffenheim,Bayern Munique,6.9,5.25,1.35,1.24,3.1,1.4,2.4,2.98,None,1.06,2020-09-11,1318
Serie_A,2020-09-27,1700,FC Crotone,AC Milao,5.55,4.05,1.53,1.55,2.05,1.61,1.95,2.33,None,1.11,2020-09-11,1334
Bundesliga,2020-09-27,1700,Friburgo,Wolfsburgo,2.86,3.25,2.37,1.75,1.8,1.57,2.02,1.53,None,1.36,2020-09-11,1318
Serie_A,2020-09-27,1945,AS Roma,Juventus,3.35,3.4,2.05,1.55,2.05,1.45,2.25,1.67,None,1.28,2020-09-11,1334
Serie_A,2020-09-28,1945,Bolonha,Parma,2.11,3.55,3.1,1.65,1.91,1.55,2.05,1.32,None,1.65,2020-09-11,1334
Serie_A,2020-09-30,1400,Benevento Calcio,Inter de Milao,7.25,5.05,1.35,1.45,2.25,1.7,1.85,2.98,None,1.06,2020-09-11,1334
Serie_A,2020-09-30,1400,Lazio,Atalanta,2.3,3.4,2.86,1.5,2.18,1.4,2.4,1.36,None,1.55,2020-09-11,1334
Serie_A,2020-09-30,1400,Udinese,Spezia,1.61,3.6,5.45,1.75,1.8,1.75,1.8,1.12,None,2.16,2020-09-11,1334
