League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,SO,Scrape_Date,Scrape_Time
Primeira_Liga,2020-10-17,2030,Sporting CP,FC Porto,3.35,3.2,2.14,1.91,1.60,1.72,1.75,1.63,None,1.28,None,2020-10-15,48
La_Liga,2020-10-18,1100,Eibar,CA Osasuna,2.4,2.92,3.1,2.25,1.45,1.91,1.65,1.32,None,1.5,None,2020-10-15,45
Eredivisie,2020-10-18,1115,Feyenoord,Sparta Rotterdam,1.35,5.1,6.95,1.36,2.4,1.57,1.95,1.06,None,2.94,None,2020-10-15,17
Serie_A,2020-10-18,1130,Bolonha,Sassuolo,2.78,3.6,2.25,1.47,2.2,1.4,2.4,1.55,None,1.38,None,2020-10-15,50
Championship,2020-10-18,1200,Preston,Cardiff,2.25,3.2,3.1,1.90,1.60,1.67,1.8,1.32,None,1.55,None,2020-10-15,27
Premier_League,2020-10-18,1200,Sheffield United,Fulham,2.02,3.2,3.7,2.04,1.57,1.83,1.72,1.23,None,1.72,None,2020-10-15,52
RFPL,2020-10-18,1200,Rotor Volgograd,Tambov,2.6,3.0,2.76,2.3,1.38,1.95,1.55,1.38,None,1.44,None,2020-10-15,32
RFPL,2020-10-18,1200,Arsenal Tula,Ural Sverdlovskaya Oblast,2.11,3.15,3.45,2.02,1.50,1.78,1.67,1.27,None,1.65,None,2020-10-15,32
Ligue_1,2020-10-18,1200,Estrasburgo,Lyon,3.05,3.2,2.25,1.90,1.61,1.67,1.8,1.55,None,1.33,None,2020-10-15,24
La_Liga,2020-10-18,1300,Athletic Bilbao,Levante,1.95,3.2,3.85,2.12,1.53,1.88,1.67,1.22,None,1.75,None,2020-10-15,45
Eredivisie,2020-10-18,1330,Ajax,SC Heerenveen,1.2,6.7,10.0,1.2,3.15,1.53,2.04,1.03,None,4.05,None,2020-10-15,17
Eredivisie,2020-10-18,1330,Den Haag,Vitesse,4.4,3.85,1.7,1.53,2.02,1.53,2.04,2.05,None,1.17,None,2020-10-15,17
Ligue_1,2020-10-18,1400,Nantes,Stade Brestois 29,2.11,3.4,3.2,1.78,1.70,1.63,1.87,1.30,None,1.65,None,2020-10-15,24
Serie_A,2020-10-18,1400,Torino,Cagliari,2.12,3.35,3.25,1.72,1.83,1.6,2.0,1.30,None,1.65,None,2020-10-15,50
Ligue_1,2020-10-18,1400,Monaco,Montpellier,2.0,3.45,3.45,1.65,1.85,1.53,2.02,1.26,None,1.72,None,2020-10-15,24
Serie_A,2020-10-18,1400,Spezia,Fiorentina,4.85,3.85,1.63,1.63,1.95,1.65,1.91,2.15,None,1.14,None,2020-10-15,50
Premier_League,2020-10-18,1400,Crystal Palace FC,Brighton,2.62,3.1,2.66,2.00,1.60,1.75,1.8,1.42,None,1.42,None,2020-10-15,52
Ligue_1,2020-10-18,1400,Angers,FC Metz,2.04,3.25,3.55,2.05,1.50,1.87,1.63,1.25,None,1.7,None,2020-10-15,24
RFPL,2020-10-18,1430,CSKA Moscovo,Dinamo Moscovo,2.02,3.25,3.6,2.10,1.47,1.85,1.61,1.25,None,1.7,None,2020-10-15,32
Bundesliga,2020-10-18,1430,Colonia,Eintracht Frankfurt,2.96,3.65,2.14,1.42,2.35,1.36,2.52,1.63,None,1.35,None,2020-10-15,20
Primeira_Liga,2020-10-18,1500,FC Pacos Ferreira,CD Santa Clara,2.5,3.05,2.84,2.25,1.42,1.91,1.6,1.36,None,1.47,None,2020-10-15,48
Primeira_Liga,2020-10-18,1500,Belenenses SAD,Moreirense FC,2.35,2.9,3.25,2.05,1.50,1.75,1.72,1.30,None,1.53,None,2020-10-15,48
La_Liga,2020-10-18,1500,Villarreal,Valencia,1.65,3.85,4.65,1.65,1.91,1.65,1.9,1.16,None,2.11,None,2020-10-15,45
Ligue_1,2020-10-18,1600,Saint-Etienne,Nice,2.3,3.15,3.05,1.87,1.63,1.65,1.83,1.33,None,1.55,None,2020-10-15,24
Premier_League,2020-10-18,1630,Tottenham,West Ham,1.57,4.05,5.05,1.50,2.17,1.53,2.1,1.13,None,2.25,None,2020-10-15,52
RFPL,2020-10-18,1700,Rostov,FC Akhmat Grozny,2.04,3.15,3.65,2.05,1.50,1.8,1.65,1.24,None,1.7,None,2020-10-15,32
Serie_A,2020-10-18,1700,Udinese,Parma,1.78,3.55,4.25,1.80,1.75,1.72,1.83,1.19,None,1.91,None,2020-10-15,50
Bundesliga,2020-10-18,1700,FC Schalke 04,1. FC Union Berlin,2.67,3.05,2.64,1.95,1.63,1.7,1.85,1.42,None,1.42,None,2020-10-15,20
La_Liga,2020-10-18,1730,Alaves,Elche CF,1.75,3.35,4.8,2.45,1.38,2.25,1.45,1.15,None,1.95,None,2020-10-15,45
La_Liga,2020-10-18,1730,Huesca,Real Valladolid,2.2,2.94,3.5,2.66,1.33,2.2,1.47,1.26,None,1.57,None,2020-10-15,45
Primeira_Liga,2020-10-18,1730,SC Farense,Famalicao,2.45,3.15,2.84,1.87,1.63,1.65,1.83,1.38,None,1.47,None,2020-10-15,48
Eredivisie,2020-10-18,1900,FC Emmen,Fortuna Sittard,2.04,3.65,3.15,1.47,2.15,1.42,2.25,1.31,None,1.7,None,2020-10-15,17
Premier_League,2020-10-18,1915,Leicester,Aston Villa,1.8,3.65,3.95,1.53,2.10,1.5,2.18,1.21,None,1.88,None,2020-10-15,52
Serie_A,2020-10-18,1945,AS Roma,Benevento Calcio,1.33,5.15,7.6,1.45,2.25,1.72,1.83,1.05,None,3.05,None,2020-10-15,50
Primeira_Liga,2020-10-18,2000,Rio Ave FC,SL Benfica,5.55,4.05,1.53,1.57,1.95,1.63,1.87,2.35,None,1.11,None,2020-10-15,48
La_Liga,2020-10-18,2000,Betis,Real Sociedad,2.4,3.3,2.76,1.75,1.80,1.57,2.02,1.38,None,1.5,None,2020-10-15,45
Ligue_1,2020-10-18,2000,Lille,RC Lens,1.87,3.4,4.0,1.90,1.61,1.75,1.72,1.20,None,1.83,None,2020-10-15,24
Premier_League,2020-10-19,1730,West Brom,Burnley,2.4,3.1,2.94,1.95,1.61,1.72,1.83,1.35,None,1.5,None,2020-10-15,52
Premier_League,2020-10-19,2000,Leeds United,Wolverhampton,2.4,3.15,2.9,1.95,1.63,1.72,1.83,1.36,None,1.5,None,2020-10-15,52
Primeira_Liga,2020-10-19,2015,Boavista FC,Vitoria Guimaraes,3.8,3.05,2.04,2.02,1.53,1.78,1.7,1.70,None,1.22,None,2020-10-15,48
Champions,2020-10-20,1755,Dinamo Kiev,Juventus,4.5,3.25,1.83,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-20,1755,Zenit Sao Petersburgo,Club Brugge,1.78,3.5,4.3,None,None,None,None,None,None,None,None,2020-10-15,38
Championship,2020-10-20,1945,Coventry City,Swansea City,2.84,3.2,2.4,1.91,1.60,1.7,1.78,1.50,None,1.38,None,2020-10-15,27
Championship,2020-10-20,1945,Huddersfield,Derby County,2.35,3.15,2.96,1.90,1.60,1.67,1.8,1.35,None,1.53,None,2020-10-15,27
Championship,2020-10-20,1945,Nottingham Forest,Rotherham,1.9,3.35,3.95,1.90,1.60,1.75,1.72,1.21,None,1.8,None,2020-10-15,27
Championship,2020-10-20,1945,Norwich City,Birmingham,1.85,3.55,3.9,1.80,1.67,1.72,1.75,1.21,None,1.85,None,2020-10-15,27
Championship,2020-10-20,1945,Millwall FC,Luton Town,1.91,3.3,3.95,1.95,1.57,1.8,1.67,1.21,None,1.8,None,2020-10-15,27
Championship,2020-10-20,1945,Bristol City,Middlesbrough,2.4,3.1,2.92,1.95,1.57,1.72,1.75,1.36,None,1.5,None,2020-10-15,27
Champions,2020-10-20,2000,Chelsea,Sevilha,2.02,3.35,3.5,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-20,2000,Barcelona,Ferencvaros,1.06,10.0,29.0,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-20,2000,PSG,Manchester United,1.53,4.3,5.15,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-20,2000,Rennes,Krasnodar,1.8,3.6,4.05,None,None,None,None,None,None,None,None,2020-10-15,38
Championship,2020-10-20,2000,Reading,Wycombe,1.55,3.8,5.85,1.75,1.72,1.8,1.67,1.10,None,2.3,None,2020-10-15,27
Champions,2020-10-20,2000,Lazio,Borussia Dortmund,3.0,3.65,2.11,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-20,2000,RB Leipzig,Istanbul Basaksehir,1.32,5.25,7.6,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-21,1755,Salzburgo,Lokomotiv Moscovo,1.55,4.15,5.1,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-21,1755,Real Madrid,Shakhtar Donetsk,1.25,5.8,9.5,None,None,None,None,None,None,None,None,2020-10-15,38
Championship,2020-10-21,1945,Cardiff,Bournemouth,2.82,3.05,2.5,1.87,1.63,1.63,1.87,1.47,None,1.38,None,2020-10-15,27
Championship,2020-10-21,1945,Queens Park Rangers,Preston,2.54,3.0,2.84,1.87,1.63,1.63,1.87,1.38,None,1.45,None,2020-10-15,27
Championship,2020-10-21,1945,Watford,Blackburn Rovers,2.2,3.1,3.3,1.95,1.57,1.72,1.75,1.28,None,1.6,None,2020-10-15,27
Championship,2020-10-21,1945,Sheffield Wednesday,Brentford FC,3.05,3.25,2.25,1.83,1.65,1.65,1.83,1.57,None,1.33,None,2020-10-15,27
Champions,2020-10-21,2000,FC Midtjylland,Atalanta,5.45,4.33,1.5,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-21,2000,Bayern Munique,Atletico de Madrid,1.55,4.15,5.25,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-21,2000,Olympiacos,Marselha,2.35,3.15,2.96,None,None,None,None,None,None,None,None,2020-10-15,38
Championship,2020-10-21,2000,Stoke City,Barnsley FC,2.0,3.2,3.75,1.95,1.57,1.75,1.72,1.23,None,1.72,None,2020-10-15,27
Champions,2020-10-21,2000,Manchester City,FC Porto,1.26,5.85,8.5,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-21,2000,Ajax,Liverpool,5.0,3.95,1.6,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-21,2000,Inter de Milao,Borussia Monchengladbach,1.65,3.8,4.8,None,None,None,None,None,None,None,None,2020-10-15,38
Liga_Europa,2020-10-22,1755,Napoles,AZ Alkmaar,1.42,4.65,6.05,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,CSKA Sofia,Cluj,2.56,3.15,2.7,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,FC Dundalk,Molde FK,4.25,3.8,1.72,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,Lech Poznan,SL Benfica,5.2,3.95,1.57,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,PAOK Salonica,AC Omonia Nicosia,1.57,3.95,5.25,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,Rapid Viena,Arsenal,5.1,4.15,1.55,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,Standard Liege,Rangers,2.37,3.45,2.72,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,Hapoel Beer Sheva,Slavia Praga,4.95,3.6,1.67,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,Young Boys,AS Roma,3.95,3.65,1.8,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,HNK Rijeka,Real Sociedad,4.75,3.9,1.63,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,Bayer Leverkusen,Nice,1.63,4.0,4.6,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,1755,PSV Eindhoven,Granada CF,2.25,3.25,3.05,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Leicester,FC Zorya Luhansk,1.26,5.4,9.75,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Maccabi Tel Aviv,Qarabag FK,1.9,3.35,3.9,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Tottenham,Linz,1.38,4.95,6.7,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Ludogorets,Antuerpia,2.13,3.35,3.2,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,SC Braga,AEK Atenas,1.91,3.35,3.85,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Dinamo Zagreb,Feyenoord,2.25,3.45,2.92,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,FC Slovan Liberec,Gent,3.25,3.35,2.12,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Sparta Praga,Lille,2.98,3.15,2.35,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Celtic,AC Milao,3.6,3.55,1.91,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Wolfsberger AC,CSKA Moscovo,3.3,3.6,2.0,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Hoffenheim,Estrela Vermelha,1.42,4.65,6.25,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-22,2000,Villarreal,Sivasspor,1.31,5.05,8.5,None,None,None,None,None,None,None,None,2020-10-15,33
Bundesliga,2020-10-23,1930,Estugarda,Colonia,2.13,3.45,3.1,1.57,2.04,1.47,2.2,1.32,None,1.63,None,2020-10-15,20
Serie_A,2020-10-23,1945,Sassuolo,Torino,1.88,3.55,3.75,1.60,2.00,1.53,2.12,1.23,None,1.8,None,2020-10-15,50
Ligue_1,2020-10-23,2000,Rennes,Angers,1.75,3.4,4.6,1.87,1.63,1.75,1.72,1.16,None,1.95,None,2020-10-15,24
La_Liga,2020-10-23,2000,Elche CF,Valencia,3.2,2.98,2.33,2.25,1.45,1.9,1.65,1.53,None,1.3,None,2020-10-15,45
Premier_League,2020-10-23,2000,Aston Villa,Leeds United,2.58,3.35,2.54,1.72,1.83,1.57,2.02,1.45,None,1.44,None,2020-10-15,52
La_Liga,2020-10-24,1200,CA Osasuna,Athletic Bilbao,2.8,2.8,2.74,2.54,1.36,2.05,1.55,1.40,None,1.38,None,2020-10-15,45
Premier_League,2020-10-24,1230,West Ham,Manchester City,9.0,5.9,1.25,1.28,2.82,1.57,2.02,2.94,None,1.02,None,2020-10-15,52
Serie_A,2020-10-24,1400,Atalanta,Sampdoria,1.3,5.3,8.0,1.28,2.84,1.5,2.18,1.04,None,3.2,None,2020-10-15,50
Bundesliga,2020-10-24,1430,RB Leipzig,Hertha Berlin,1.44,4.55,6.15,1.33,2.63,1.45,2.25,1.09,None,2.6,None,2020-10-15,20
Bundesliga,2020-10-24,1430,Mainz 05,Borussia Monchengladbach,4.55,3.75,1.67,1.50,2.17,1.5,2.19,2.04,None,1.17,None,2020-10-15,20
Bundesliga,2020-10-24,1430,Bayern Munique,Eintracht Frankfurt,1.2,6.6,11.0,1.19,3.45,1.5,2.19,1.02,None,4.1,None,2020-10-15,20
Bundesliga,2020-10-24,1430,1. FC Union Berlin,Friburgo,2.2,3.35,3.05,1.70,1.85,1.55,2.05,1.33,None,1.57,None,2020-10-15,20
La_Liga,2020-10-24,1500,Barcelona,Real Madrid,2.2,3.45,2.94,1.61,1.95,1.5,2.16,1.35,None,1.57,None,2020-10-15,45
Premier_League,2020-10-24,1500,Fulham,Crystal Palace FC,2.9,3.05,2.45,2.00,1.60,1.75,1.8,1.50,None,1.36,None,2020-10-15,52
Eredivisie,2020-10-24,1530,VVV Venlo,Ajax,11.5,6.25,1.2,1.3,2.62,1.7,1.78,4.05,None,1.02,None,2020-10-15,17
Ligue_1,2020-10-24,1600,FC Lorient,Marselha,3.25,3.3,2.13,1.87,1.63,1.67,1.8,1.63,None,1.28,None,2020-10-15,24
Bundesliga,2020-10-24,1730,Borussia Dortmund,FC Schalke 04,1.22,5.85,11.0,1.36,2.54,1.75,1.8,1.02,None,3.85,None,2020-10-15,20
Premier_League,2020-10-24,1730,Manchester United,Chelsea,2.52,3.4,2.58,1.60,2.00,1.47,2.2,1.45,None,1.47,None,2020-10-15,52
La_Liga,2020-10-24,1730,Sevilha,Eibar,1.38,4.7,7.0,1.60,2.00,1.83,1.72,1.06,None,2.8,None,2020-10-15,45
Eredivisie,2020-10-24,1745,FC Utrecht,FC Twente Enschede,1.57,4.2,4.85,1.47,2.12,1.53,2.0,1.15,None,2.25,None,2020-10-15,17
Eredivisie,2020-10-24,1900,PEC Zwolle,Willem II Tilburg,2.56,3.25,2.63,1.60,1.91,1.45,2.16,1.42,None,1.45,None,2020-10-15,17
Serie_A,2020-10-24,1945,Lazio,Bolonha,1.75,3.8,4.1,1.50,2.18,1.47,2.2,1.19,None,1.95,None,2020-10-15,50
Ligue_1,2020-10-24,2000,PSG,Dijon,1.06,11.0,21.0,None,None,None,None,None,None,None,None,2020-10-15,24
La_Liga,2020-10-24,2000,Atletico de Madrid,Betis,1.57,3.75,5.5,2.00,1.60,2.02,1.57,1.11,None,2.2,None,2020-10-15,45
Eredivisie,2020-10-24,2000,SC Heerenveen,FC Emmen,1.67,3.9,4.45,1.47,2.15,1.47,2.14,1.17,None,2.1,None,2020-10-15,17
Premier_League,2020-10-24,2000,Liverpool,Sheffield United,1.22,6.15,10.0,1.36,2.52,1.8,1.75,1.03,None,3.85,None,2020-10-15,52
La_Liga,2020-10-25,1100,Real Valladolid,Alaves,2.5,2.7,3.25,2.84,1.28,2.2,1.47,1.30,None,1.47,None,2020-10-15,45
Eredivisie,2020-10-25,1115,Fortuna Sittard,FC Groningen,2.7,3.4,2.4,1.67,1.80,1.55,2.0,1.50,None,1.4,None,2020-10-15,17
Serie_A,2020-10-25,1130,Cagliari,FC Crotone,1.8,3.6,4.0,1.70,1.85,1.63,1.95,1.20,None,1.88,None,2020-10-15,50
Ligue_1,2020-10-25,1200,RC Lens,Nantes,1.85,3.4,4.1,1.95,1.57,1.8,1.67,1.20,None,1.85,None,2020-10-15,24
Eredivisie,2020-10-25,1330,Sparta Rotterdam,Heracles Almelo,2.05,3.6,3.2,1.53,2.02,1.45,2.18,1.31,None,1.67,None,2020-10-15,17
Eredivisie,2020-10-25,1330,Vitesse,PSV Eindhoven,2.98,3.55,2.16,1.47,2.10,1.42,2.25,1.61,None,1.35,None,2020-10-15,17
Ligue_1,2020-10-25,1400,FC Metz,Saint-Etienne,2.67,2.96,2.72,2.05,1.50,1.75,1.72,1.40,None,1.42,None,2020-10-15,24
Ligue_1,2020-10-25,1400,Stade Brestois 29,Estrasburgo,2.4,3.25,2.82,1.91,1.60,1.7,1.78,1.38,None,1.5,None,2020-10-15,24
Ligue_1,2020-10-25,1400,Bordeus,Nimes,1.9,3.3,4.0,1.87,1.63,1.7,1.78,1.20,None,1.8,None,2020-10-15,24
Premier_League,2020-10-25,1400,Southampton,Everton,2.96,3.25,2.3,1.80,1.75,1.63,1.95,1.55,None,1.35,None,2020-10-15,52
Serie_A,2020-10-25,1400,Parma,Spezia,2.05,3.4,3.35,1.80,1.75,1.65,1.91,1.28,None,1.67,None,2020-10-15,50
Ligue_1,2020-10-25,1400,Montpellier,Stade Reims,1.88,3.15,4.3,2.05,1.50,1.87,1.63,1.18,None,1.8,None,2020-10-15,24
