web-scraper-order,web-scraper-start-url,Games,Games-href,HomeTeam,AwayTeam,League,Date,HGoals,AGoals,HxG,AxG,HShots,AShots,HST,AST,HDEEP,ADEEP,HPPDA,APPDA,HxPTS,AxPTS
1601849628-6,https://understat.com/league/RFPL,020.310.97,https://understat.com/match/14299,Ural,CSKA Moscow,RFPL,Oct 03 2020,0,2,0.31,0.97,8,12,1,3,6,12,9.35,28.22,0.68,1.96
1601849819-30,https://understat.com/league/Bundesliga,402.070.19,https://understat.com/match/15158,Union Berlin,Mainz 05,Bundesliga,Oct 02 2020,4,0,2.07,0.19,11,5,7,0,1,2,11.08,13.35,2.72,0.17
1601849673-11,https://understat.com/league/Serie_A,101.230.63,https://understat.com/match/15453,Parma Calcio 1913,Verona,Serie A,Oct 04 2020,1,0,1.23,0.63,11,8,4,2,3,10,24.33,6.82,1.91,0.78
1601849968-48,https://understat.com/league/La_liga,020.481.88,https://understat.com/match/14822,Valencia,Real Betis,La liga,Oct 03 2020,0,2,0.48,1.88,5,17,2,8,3,7,9.85,8.1,0.35,2.47
1601849835-31,https://understat.com/league/EPL,723.081.66,https://understat.com/match/14466,Aston Villa,Liverpool,EPL,Oct 04 2020,7,2,3.08,1.66,18,14,11,8,7,18,14.6,4.76,2.26,0.58
1601850026-56,https://understat.com/league/La_liga,102.650.54,https://understat.com/match/14169,Real Madrid,Real Valladolid,La liga,Sep 30 2020,1,0,2.65,0.54,15,11,5,5,9,2,11.21,17.74,2.76,0.16
1601850019-55,https://understat.com/league/La_liga,010.550.26,https://understat.com/match/14164,Athletic Club,Cadiz,La liga,Oct 01 2020,0,1,0.55,0.26,13,3,4,1,5,4,4.4,11.57,1.55,0.94
1601850033-57,https://understat.com/league/La_liga,011.060.38,https://understat.com/match/14166,Eibar,Elche,La liga,Sep 30 2020,0,1,1.06,0.38,12,5,4,2,6,4,4.0,12.8,2.13,0.57
1601849879-37,https://understat.com/league/EPL,311.960.44,https://understat.com/match/14472,Newcastle United,Burnley,EPL,Oct 03 2020,3,1,1.96,0.44,10,7,5,3,4,10,20.75,9.42,2.61,0.25
1601849613-4,https://understat.com/league/RFPL,211.901.25,https://understat.com/match/14301,Lokomotiv Moscow,Khimki,RFPL,Oct 04 2020,2,1,1.9,1.25,18,11,7,2,10,5,9.19,8.65,1.87,0.87
1601849842-32,https://understat.com/league/EPL,160.873.30,https://understat.com/match/14471,Manchester United,Tottenham,EPL,Oct 04 2020,1,6,0.87,3.3,5,22,2,8,3,8,19.88,6.68,0.13,2.79
1601850086-63,https://understat.com/league/Ligue_1,222.091.05,https://understat.com/match/15814,Rennes,Reims,Ligue 1,Oct 04 2020,2,2,2.09,1.05,18,9,3,4,7,2,6.15,20.38,2.12,0.65
1601849761-22,https://understat.com/league/Bundesliga,433.991.25,https://understat.com/match/15166,Bayern Munich,Hertha Berlin,Bundesliga,Oct 04 2020,4,3,3.99,1.25,22,10,9,5,11,1,4.13,12.17,2.82,0.13
1601849731-19,https://understat.com/league/Serie_A,021.870.81,https://understat.com/match/14134,Udinese,Spezia,Serie A,Sep 30 2020,0,2,1.87,0.81,13,4,3,2,11,0,14.13,12.94,2.21,0.56
1601850122-68,https://understat.com/league/Ligue_1,010.690.59,https://understat.com/match/15809,Montpellier,Nimes,Ligue 1,Oct 04 2020,0,1,0.69,0.59,12,8,2,1,6,4,10.74,7.82,1.38,1.22
1601850063-61,https://understat.com/league/La_liga,010.590.84,https://understat.com/match/14170,Real Sociedad,Valencia,La liga,Sep 29 2020,0,1,0.59,0.84,11,9,3,5,12,4,7.19,11.33,1.01,1.61
1601849939-44,https://understat.com/league/La_liga,111.090.82,https://understat.com/match/14818,Cadiz,Granada,La liga,Oct 04 2020,1,1,1.09,0.82,14,13,4,5,1,4,9.54,4.0,1.6,1.07
1601850108-66,https://understat.com/league/Ligue_1,301.500.24,https://understat.com/match/15811,Bordeaux,Dijon,Ligue 1,Oct 04 2020,3,0,1.5,0.24,17,5,7,1,2,2,9.26,13.12,2.47,0.33
1601850093-64,https://understat.com/league/Ligue_1,030.841.96,https://understat.com/match/15813,Strasbourg,Lille,Ligue 1,Oct 04 2020,0,3,0.84,1.96,14,12,3,6,10,8,11.86,10.22,0.52,2.28
1601849960-47,https://understat.com/league/La_liga,201.120.36,https://understat.com/match/14820,Osasuna,Celta Vigo,La liga,Oct 04 2020,2,0,1.12,0.36,13,9,5,3,6,8,7.14,5.52,2.11,0.59
1601849776-24,https://understat.com/league/Bundesliga,403.260.22,https://understat.com/match/15164,RasenBallsport Leipzig,Schalke 04,Bundesliga,Oct 03 2020,4,0,3.26,0.22,21,5,7,1,10,0,4.04,42.67,2.94,0.04
1601849694-14,https://understat.com/league/Serie_A,523.610.66,https://understat.com/match/15450,Atalanta,Cagliari,Serie A,Oct 04 2020,5,2,3.61,0.66,21,12,12,3,15,6,10.45,15.32,2.88,0.07
1601849709-16,https://understat.com/league/Serie_A,411.861.59,https://understat.com/match/15447,Sassuolo,Crotone,Serie A,Oct 03 2020,4,1,1.86,1.59,7,15,4,6,4,13,8.35,9.74,1.6,1.11
1601849790-26,https://understat.com/league/Bundesliga,402.830.45,https://understat.com/match/15162,Borussia Dortmund,Freiburg,Bundesliga,Oct 03 2020,4,0,2.83,0.45,16,6,7,2,15,0,8.26,23.86,2.85,0.09
1601849642-8,https://understat.com/league/RFPL,000.920.23,https://understat.com/match/14297,FC Ufa,FC Rotor Volgograd,RFPL,Oct 03 2020,0,0,0.92,0.23,13,6,4,0,2,4,8.64,16.77,1.98,0.64
1601849621-5,https://understat.com/league/RFPL,111.721.85,https://understat.com/match/14300,Spartak Moscow,Zenit St. Petersburg,RFPL,Oct 03 2020,1,1,1.72,1.85,13,22,4,11,3,10,9.05,12.79,1.28,1.4
1601850056-60,https://understat.com/league/La_liga,300.910.44,https://understat.com/match/14167,Getafe,Real Betis,La liga,Sep 29 2020,3,0,0.91,0.44,8,10,4,2,1,3,13.84,3.58,1.81,0.83
1601849997-52,https://understat.com/league/La_liga,121.091.69,https://understat.com/match/14823,Real Valladolid,Eibar,La liga,Oct 03 2020,1,2,1.09,1.69,9,11,3,5,3,2,8.0,7.68,0.79,1.9
1601849931-43,https://understat.com/league/La_liga,111.061.26,https://understat.com/match/14817,Barcelona,Sevilla,La liga,Oct 04 2020,1,1,1.06,1.26,12,13,5,1,3,2,15.83,11.21,1.16,1.53
1601849797-27,https://understat.com/league/Bundesliga,110.801.70,https://understat.com/match/15161,VfB Stuttgart,Bayer Leverkusen,Bundesliga,Oct 03 2020,1,1,0.8,1.7,12,15,3,6,5,4,12.43,7.9,0.66,2.1
1601849864-35,https://understat.com/league/EPL,200.950.16,https://understat.com/match/14473,Southampton,West Bromwich Albion,EPL,Oct 04 2020,2,0,0.95,0.16,13,5,7,2,6,1,5.09,15.84,2.12,0.52
1601850101-65,https://understat.com/league/Ligue_1,100.731.53,https://understat.com/match/15812,Brest,Monaco,Ligue 1,Oct 04 2020,1,0,0.73,1.53,7,21,5,2,1,9,20.67,3.44,0.72,2.01
1601849857-34,https://understat.com/league/EPL,210.670.14,https://understat.com/match/14465,Arsenal,Sheffield United,EPL,Oct 04 2020,2,1,0.67,0.14,6,6,5,2,4,3,13.92,19.35,1.89,0.66
1601849606-3,https://understat.com/league/RFPL,110.950.98,https://understat.com/match/14302,Rubin Kazan,FK Akhmat,RFPL,Oct 04 2020,1,1,0.95,0.98,10,8,5,2,8,11,7.69,6.8,1.25,1.37
1601849591-1,https://understat.com/league/RFPL,201.481.11,https://understat.com/match/14304,Dinamo Moscow,FC Krasnodar,RFPL,Oct 04 2020,2,0,1.48,1.11,15,14,10,3,1,13,9.59,7.17,1.67,1.05
1601849989-51,https://understat.com/league/La_liga,000.610.20,https://understat.com/match/14816,Atletico Madrid,Villarreal,La liga,Oct 03 2020,0,0,0.61,0.2,13,6,0,2,8,7,10.77,15.14,1.71,0.8
1601849745-21,https://understat.com/league/Serie_A,412.051.24,https://understat.com/match/14132,Bologna,Parma Calcio 1913,Serie A,Sep 28 2020,4,1,2.05,1.24,12,9,8,3,7,3,7.36,10.57,1.96,0.81
1601849680-12,https://understat.com/league/Serie_A,111.210.72,https://understat.com/match/15452,Lazio,Inter,Serie A,Oct 04 2020,1,1,1.21,0.72,12,12,4,3,1,8,11.92,9.42,1.77,0.93
1601849946-45,https://understat.com/league/La_liga,020.581.88,https://understat.com/match/14819,Levante,Real Madrid,La liga,Oct 04 2020,0,2,0.58,1.88,11,13,4,3,6,13,10.19,7.82,0.42,2.4
1601850115-67,https://understat.com/league/Ligue_1,311.600.85,https://understat.com/match/15810,Metz,Lorient,Ligue 1,Oct 04 2020,3,1,1.6,0.85,16,10,8,4,6,1,9.24,12.63,2.01,0.7
1601849716-17,https://understat.com/league/Serie_A,122.032.18,https://understat.com/match/15446,Fiorentina,Sampdoria,Serie A,Oct 02 2020,1,2,2.03,2.18,22,18,5,8,5,6,8.21,12.48,1.28,1.48
1601849982-50,https://understat.com/league/La_liga,302.200.32,https://understat.com/match/14821,Real Sociedad,Getafe,La liga,Oct 03 2020,3,0,2.2,0.32,11,5,6,1,1,1,4.35,7.27,2.74,0.16
1601850137-70,https://understat.com/league/Ligue_1,202.130.09,https://understat.com/match/15807,Lens,Saint-Etienne,Ligue 1,Oct 03 2020,2,0,2.13,0.09,13,2,5,1,8,0,3.1,22.0,2.86,0.08
1601849805-28,https://understat.com/league/Bundesliga,100.351.02,https://understat.com/match/15160,Werder Bremen,Arminia Bielefeld,Bundesliga,Oct 03 2020,1,0,0.35,1.02,7,10,2,5,5,7,20.58,7.7,0.65,2.03
1601849850-33,https://understat.com/league/EPL,100.890.97,https://understat.com/match/14474,Wolverhampton Wanderers,Fulham,EPL,Oct 04 2020,1,0,0.89,0.97,14,10,5,2,2,6,14.59,21.21,1.23,1.42
1601849702-15,https://understat.com/league/Serie_A,011.670.76,https://understat.com/match/15449,Udinese,Roma,Serie A,Oct 03 2020,0,1,1.67,0.76,10,13,4,3,2,4,16.11,8.1,2.11,0.65
1601849768-23,https://understat.com/league/Bundesliga,001.321.81,https://understat.com/match/15165,Wolfsburg,Augsburg,Bundesliga,Oct 04 2020,0,0,1.32,1.81,19,8,6,1,7,4,6.28,15.13,0.93,1.82
1601850012-54,https://understat.com/league/La_liga,101.050.38,https://understat.com/match/14171,Sevilla,Levante,La liga,Oct 01 2020,1,0,1.05,0.38,16,3,2,1,8,0,6.5,13.08,1.95,0.71
1601849894-39,https://understat.com/league/EPL,422.341.17,https://understat.com/match/14468,Everton,Brighton,EPL,Oct 03 2020,4,2,2.34,1.17,11,11,6,3,10,7,9.06,9.17,2.26,0.53
1601850004-53,https://understat.com/league/La_liga,030.570.93,https://understat.com/match/14165,Celta Vigo,Barcelona,La liga,Oct 01 2020,0,3,0.57,0.93,10,7,3,4,5,7,7.65,11.28,0.92,1.72
1601850079-62,https://understat.com/league/Ligue_1,113.140.38,https://understat.com/match/15815,Lyon,Marseille,Ligue 1,Oct 04 2020,1,1,3.14,0.38,24,3,3,1,13,2,7.0,21.3,2.89,0.06
1601849783-25,https://understat.com/league/Bundesliga,213.570.77,https://understat.com/match/15163,Eintracht Frankfurt,Hoffenheim,Bundesliga,Oct 03 2020,2,1,3.57,0.77,16,12,8,4,10,6,12.27,17.6,2.88,0.08
1601849812-29,https://understat.com/league/Bundesliga,130.242.06,https://understat.com/match/15159,FC Cologne,Borussia M.Gladbach,Bundesliga,Oct 03 2020,1,3,0.24,2.06,8,15,2,11,2,12,12.94,7.06,0.16,2.73
1601849915-42,https://understat.com/league/EPL,030.532.03,https://understat.com/match/14114,Fulham,Aston Villa,EPL,Sep 28 2020,0,3,0.53,2.03,16,12,3,5,5,10,5.96,9.3,0.37,2.46
1601849635-7,https://understat.com/league/RFPL,112.190.35,https://understat.com/match/14298,FC Tambov,Arsenal Tula,RFPL,Oct 03 2020,1,1,2.19,0.35,16,11,6,5,8,3,7.16,10.73,2.71,0.19
1601849665-10,https://understat.com/league/Serie_A,302.650.15,https://understat.com/match/15454,AC Milan,Spezia,Serie A,Oct 04 2020,3,0,2.65,0.15,17,4,5,2,11,1,6.32,14.64,2.93,0.04
1601849953-46,https://understat.com/league/La_liga,100.520.49,https://understat.com/match/14815,Alaves,Athletic Club,La liga,Oct 04 2020,1,0,0.52,0.49,8,8,3,0,3,4,9.84,4.85,1.32,1.23
1601850041-58,https://understat.com/league/La_liga,312.660.62,https://understat.com/match/14172,Villarreal,Alaves,La liga,Sep 30 2020,3,1,2.66,0.62,10,8,6,3,6,3,7.47,10.88,2.79,0.13
1601849886-38,https://understat.com/league/EPL,112.571.42,https://understat.com/match/14469,Leeds,Manchester City,EPL,Oct 03 2020,1,1,2.57,1.42,12,23,7,2,5,10,7.83,11.38,2.16,0.66
