League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,SO,Scrape_Date,Scrape_Time
Champions,2020-10-27,2000,Marselha,Manchester City,8.0,4.15,1.4,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,1755,Istanbul Basaksehir,PSG,8.5,4.15,1.38,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,1755,Krasnodar,Chelsea,4.95,3.7,1.65,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,2000,Sevilha,Rennes,1.67,3.35,5.35,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,2000,Club Brugge,Lazio,3.65,3.4,1.95,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,2000,Manchester United,RB Leipzig,1.88,3.4,3.95,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,2000,Ferencvaros,Dinamo Kiev,3.35,3.2,2.13,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,2000,Juventus,Barcelona,2.33,3.1,3.05,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-10-28,2000,Borussia Dortmund,Zenit Sao Petersburgo,1.5,3.7,7.3,None,None,None,None,None,None,None,None,2020-10-06,1251
Liga_Europa,2020-10-29,1755,AEK Atenas,Leicester,4.2,3.35,1.85,None,None,None,None,None,None,None,None,2020-10-06,1247
Liga_Europa,2020-10-29,1755,FC Zorya Luhansk,SC Braga,3.3,3.15,2.17,None,None,None,None,None,None,None,None,2020-10-06,1247
Liga_Europa,2020-10-29,2000,SL Benfica,Standard Liege,1.35,4.45,8.5,None,None,None,None,None,None,None,None,2020-10-06,1247
Liga_Europa,2020-10-29,2000,Rangers,Lech Poznan,1.5,4.15,6.0,None,None,None,None,None,None,None,None,2020-10-06,1247
Bundesliga,2020-10-30,1930,FC Schalke 04,Estugarda,2.68,3.45,2.4,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-10-31,1430,Augsburgo,Mainz 05,1.83,3.55,3.95,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-10-31,1430,Arminia Bielefeld,Borussia Dortmund,6.0,4.55,1.44,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-10-31,1430,Eintracht Frankfurt,Werder Bremen,1.78,3.7,4.0,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-10-31,1430,Colonia,Bayern Munique,11.5,7.25,1.17,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-10-31,1730,Borussia Monchengladbach,RB Leipzig,2.45,3.6,2.54,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-11-01,1430,Friburgo,Bayer Leverkusen,3.35,3.6,2.0,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-11-01,1700,Hertha Berlin,Wolfsburgo,2.25,3.45,2.86,None,None,None,None,None,None,None,None,2020-10-06,1237
Bundesliga,2020-11-02,1930,Hoffenheim,1. FC Union Berlin,1.67,3.75,4.6,None,None,None,None,None,None,None,None,2020-10-06,1237
Champions,2020-11-03,1755,Shakhtar Donetsk,Borussia Monchengladbach,2.05,3.4,3.35,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-03,1755,Lokomotiv Moscovo,Atletico de Madrid,4.85,3.5,1.7,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-03,2000,FC Midtjylland,Ajax,3.0,3.4,2.2,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-03,2000,Manchester City,Olympiacos,1.15,6.45,17.0,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-03,2000,Real Madrid,Inter de Milao,1.8,3.55,4.1,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-03,2000,FC Porto,Marselha,2.02,3.35,3.5,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-03,2000,Salzburgo,Bayern Munique,5.1,4.3,1.53,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-03,2000,Atalanta,Liverpool,3.25,3.5,2.05,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,1755,Istanbul Basaksehir,Manchester United,4.8,3.65,1.67,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,1755,Zenit Sao Petersburgo,Lazio,2.84,3.25,2.37,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,2000,Chelsea,Rennes,1.57,3.65,5.8,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,2000,Sevilha,Krasnodar,1.47,3.7,7.5,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,2000,Ferencvaros,Juventus,9.0,4.8,1.31,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,2000,Club Brugge,Borussia Dortmund,4.55,3.55,1.72,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,2000,RB Leipzig,PSG,3.45,3.35,2.04,None,None,None,None,None,None,None,None,2020-10-06,1251
Champions,2020-11-04,2000,Barcelona,Dinamo Kiev,1.24,5.35,11.5,None,None,None,None,None,None,None,None,2020-10-06,1251
Liga_Europa,2020-11-05,1755,Lech Poznan,Standard Liege,2.5,3.35,2.63,None,None,None,None,None,None,None,None,2020-10-06,1247
Liga_Europa,2020-11-05,1755,SL Benfica,Rangers,1.55,3.65,6.2,None,None,None,None,None,None,None,None,2020-10-06,1247
Liga_Europa,2020-11-05,2000,Leicester,SC Braga,1.91,3.25,4.0,None,None,None,None,None,None,None,None,2020-10-06,1247
Liga_Europa,2020-11-05,2000,FC Zorya Luhansk,AEK Atenas,2.6,3.15,2.66,None,None,None,None,None,None,None,None,2020-10-06,1247
