League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,SO,Scrape_Date,Scrape_Time
Bundesliga,2020-10-31,1430,Eintracht Frankfurt,Werder Bremen,1.72,3.9,4.1,1.45,2.25,1.45,2.25,1.19,None,2.0,None,2020-10-28,2032
Bundesliga,2020-10-31,1430,Colonia,Bayern Munique,11.75,7.35,1.16,1.18,3.55,1.6,2.0,4.50,None,1.02,None,2020-10-28,2032
Bundesliga,2020-10-31,1430,Augsburgo,Mainz 05,1.91,3.5,3.65,1.57,2.02,1.5,2.18,1.24,None,1.78,None,2020-10-28,2032
Championship,2020-10-31,1500,Queens Park Rangers,Cardiff,2.78,3.0,2.58,2.00,1.53,1.72,1.75,1.44,None,1.38,None,2020-10-28,2037
Championship,2020-10-31,1500,Millwall FC,Huddersfield,2.1,2.98,3.8,2.13,1.47,1.85,1.65,1.23,None,1.67,None,2020-10-28,2037
Championship,2020-10-31,1500,Luton Town,Brentford FC,4.65,3.4,1.75,1.78,1.7,1.67,1.8,1.95,None,1.15,None,2020-10-28,2037
La_Liga,2020-10-31,1500,Athletic Bilbao,Sevilha,2.92,2.84,2.6,2.40,1.4,1.95,1.61,1.44,None,1.35,None,2020-10-28,2043
Premiership,2020-10-31,1500,Livingston FC,Motherwell FC,2.37,3.25,2.84,1.90,1.6,1.7,1.78,1.38,None,1.53,None,2020-10-28,2041
Premier_League,2020-10-31,1500,Burnley,Chelsea,5.75,4.2,1.5,1.55,2.05,1.63,1.95,2.40,None,1.1,None,2020-10-28,2049
Championship,2020-10-31,1500,Preston,Birmingham,2.0,3.2,3.75,2.19,1.44,1.95,1.57,1.23,None,1.72,None,2020-10-28,2037
Championship,2020-10-31,1500,Middlesbrough,Nottingham Forest,2.4,2.86,3.2,2.02,1.53,1.72,1.75,1.30,None,1.5,None,2020-10-28,2037
Premiership,2020-10-31,1500,Dundee United,Ross County,2.02,3.25,3.6,1.87,1.63,1.67,1.8,1.24,None,1.72,None,2020-10-28,2041
Championship,2020-10-31,1500,Stoke City,Rotherham,1.75,3.6,4.33,1.91,1.6,1.83,1.65,1.18,None,1.95,None,2020-10-28,2037
Championship,2020-10-31,1500,Barnsley FC,Watford,3.2,3.1,2.25,2.00,1.55,1.72,1.75,1.55,None,1.31,None,2020-10-28,2037
Championship,2020-10-31,1500,Swansea City,Blackburn Rovers,2.3,3.35,2.9,1.75,1.72,1.6,1.9,1.36,None,1.55,None,2020-10-28,2037
Championship,2020-10-31,1500,Bournemouth,Derby County,1.61,3.65,5.35,1.91,1.6,1.9,1.61,1.12,None,2.16,None,2020-10-28,2037
Championship,2020-10-31,1500,Wycombe,Sheffield Wednesday,4.75,3.45,1.72,1.87,1.63,1.78,1.7,1.95,None,1.15,None,2020-10-28,2037
Primeira_Liga,2020-10-31,1530,Belenenses SAD,SC Farense,2.5,2.94,2.94,1.91,1.6,1.67,1.8,1.35,None,1.47,None,2020-10-28,2045
Ligue_1,2020-10-31,1600,Rennes,Stade Brestois 29,1.8,3.7,3.95,1.61,1.88,1.57,1.95,1.21,None,1.9,None,2020-10-28,2034
Serie_A,2020-10-31,1700,Inter de Milao,Parma,1.28,5.6,8.5,1.36,2.54,1.67,1.88,1.04,None,3.35,None,2020-10-28,2047
Bundesliga,2020-10-31,1730,Borussia Monchengladbach,RB Leipzig,2.94,3.45,2.2,1.47,2.2,1.4,2.4,1.57,None,1.35,None,2020-10-28,2032
La_Liga,2020-10-31,1730,CA Osasuna,Atletico de Madrid,4.95,3.15,1.78,2.16,1.5,1.95,1.61,1.91,None,1.14,None,2020-10-28,2043
Premier_League,2020-10-31,1730,Liverpool,West Ham,1.38,5.15,6.05,1.33,2.63,1.5,2.14,1.09,None,2.78,None,2020-10-28,2049
Eredivisie,2020-10-31,1745,FC Twente Enschede,PEC Zwolle,1.91,3.7,3.5,1.55,2.0,1.5,2.05,1.26,None,1.8,None,2020-10-28,2029
Primeira_Liga,2020-10-31,1800,Rio Ave FC,Moreirense FC,1.88,3.25,4.15,1.90,1.61,1.72,1.75,1.19,None,1.83,None,2020-10-28,2045
Eredivisie,2020-10-31,1900,Ajax,Fortuna Sittard,1.07,11.0,20.0,1.08,4.45,1.65,1.85,-,None,6.9,None,2020-10-28,2029
Eredivisie,2020-10-31,1900,FC Groningen,VVV Venlo,1.47,4.25,6.1,1.65,1.83,1.78,1.7,1.09,None,2.5,None,2020-10-28,2029
Serie_A,2020-10-31,1945,Bolonha,Cagliari,1.88,3.85,3.45,1.47,2.2,1.45,2.25,1.26,None,1.83,None,2020-10-28,2047
La_Liga,2020-10-31,2000,Alaves,Barcelona,6.3,4.3,1.45,1.55,2.05,1.65,1.9,2.54,None,1.08,None,2020-10-28,2043
Ligue_1,2020-10-31,2000,Nantes,PSG,6.55,4.7,1.4,1.45,2.17,1.63,1.87,2.74,None,1.07,None,2020-10-28,2034
Eredivisie,2020-10-31,2000,Willem II Tilburg,Vitesse,3.15,3.5,2.1,1.60,1.9,1.5,2.05,1.65,None,1.31,None,2020-10-28,2029
Primeira_Liga,2020-10-31,2030,CS Maritimo,CD Nacional Madeira,2.05,3.15,3.6,1.85,1.65,1.65,1.83,1.25,None,1.67,None,2020-10-28,2045
RFPL,2020-11-01,900,FC Ufa,Ural Sverdlovskaya Oblast,2.58,2.84,2.78,2.40,1.35,2.0,1.53,1.38,None,1.42,None,2020-10-28,2041
RFPL,2020-11-01,1100,FK Khimki,Zenit Sao Petersburgo,6.45,4.55,1.38,1.50,2.02,1.7,1.75,2.78,None,1.07,None,2020-10-28,2041
Eredivisie,2020-11-01,1115,Heracles Almelo,FC Utrecht,3.35,3.65,1.95,1.53,2.04,1.47,2.15,1.72,None,1.28,None,2020-10-28,2029
Serie_A,2020-11-01,1130,Udinese,AC Milao,4.33,3.7,1.72,1.57,2.02,1.55,2.05,2.00,None,1.18,None,2020-10-28,2047
Premiership,2020-11-01,1200,Kilmarnock FC,Rangers,9.5,5.15,1.25,1.57,1.95,2.02,1.53,3.50,None,1.03,None,2020-10-28,2041
Ligue_1,2020-11-01,1200,Saint-Etienne,Montpellier,2.4,3.4,2.72,1.75,1.72,1.6,1.9,1.40,None,1.5,None,2020-10-28,2034
Premier_League,2020-11-01,1200,Aston Villa,Southampton,2.37,3.45,2.72,1.55,2.05,1.45,2.25,1.40,None,1.5,None,2020-10-28,2049
La_Liga,2020-11-01,1300,Betis,Elche CF,1.5,4.1,5.95,1.95,1.63,2.1,1.53,1.09,None,2.4,None,2020-10-28,2043
Eredivisie,2020-11-01,1330,FC Emmen,Feyenoord,4.7,4.0,1.63,1.44,2.2,1.45,2.16,2.16,None,1.15,None,2020-10-28,2029
RFPL,2020-11-01,1330,Rotor Volgograd,CSKA Moscovo,6.4,4.15,1.42,1.75,1.7,1.95,1.55,2.60,None,1.07,None,2020-10-28,2041
Eredivisie,2020-11-01,1330,Sparta Rotterdam,SC Heerenveen,2.54,3.6,2.45,1.50,2.05,1.42,2.25,1.47,None,1.45,None,2020-10-28,2029
Ligue_1,2020-11-01,1400,Stade Reims,Estrasburgo,2.25,3.2,3.1,2.02,1.53,1.78,1.7,1.32,None,1.57,None,2020-10-28,2034
Premier_League,2020-11-01,1400,Newcastle,Everton,3.7,3.35,1.95,1.67,1.87,1.57,2.04,1.75,None,1.23,None,2020-10-28,2049
Ligue_1,2020-11-01,1400,Dijon,FC Lorient,2.94,3.35,2.25,1.75,1.72,1.6,1.9,1.55,None,1.35,None,2020-10-28,2034
Ligue_1,2020-11-01,1400,Nimes,FC Metz,2.4,3.15,2.9,1.95,1.57,1.7,1.78,1.36,None,1.5,None,2020-10-28,2034
Serie_A,2020-11-01,1400,Spezia,Juventus,7.7,4.8,1.35,1.53,2.1,1.78,1.75,2.96,None,1.05,None,2020-10-28,2047
RFPL,2020-11-01,1400,PFC Sochi,Lokomotiv Moscovo,2.6,3.05,2.72,2.02,1.5,1.72,1.72,1.40,None,1.44,None,2020-10-28,2041
Ligue_1,2020-11-01,1400,Angers,Nice,2.2,3.2,3.15,1.85,1.65,1.65,1.83,1.31,None,1.57,None,2020-10-28,2034
Bundesliga,2020-11-01,1430,Friburgo,Bayer Leverkusen,3.55,3.5,1.95,1.65,1.9,1.55,2.05,1.75,None,1.25,None,2020-10-28,2032
La_Liga,2020-11-01,1500,Celta de Vigo,Real Sociedad,2.94,3.1,2.4,2.02,1.57,1.78,1.75,1.50,None,1.35,None,2020-10-28,2043
Primeira_Liga,2020-11-01,1500,Portimonense,CD Santa Clara,2.25,3.05,3.25,2.00,1.53,1.75,1.72,1.30,None,1.57,None,2020-10-28,2045
Eredivisie,2020-11-01,1545,PSV Eindhoven,Den Haag,1.15,6.8,15.0,1.31,2.58,1.87,1.63,1.02,None,4.65,None,2020-10-28,2029
Ligue_1,2020-11-01,1600,Monaco,Bordeus,1.91,3.6,3.6,1.67,1.8,1.57,1.95,1.25,None,1.78,None,2020-10-28,2034
RFPL,2020-11-01,1600,Tambov,Dinamo Moscovo,4.75,3.5,1.65,2.02,1.5,1.95,1.55,2.05,None,1.14,None,2020-10-28,2041
Premier_League,2020-11-01,1630,Manchester United,Arsenal,2.05,3.45,3.3,1.63,1.95,1.53,2.12,1.28,None,1.67,None,2020-10-28,2049
Serie_A,2020-11-01,1700,AS Roma,Fiorentina,1.8,3.8,3.85,1.47,2.2,1.45,2.25,1.22,None,1.91,None,2020-10-28,2047
Serie_A,2020-11-01,1700,Napoles,Sassuolo,1.53,4.45,5.05,1.32,2.68,1.38,2.45,1.13,None,2.35,None,2020-10-28,2047
Bundesliga,2020-11-01,1700,Hertha Berlin,Wolfsburgo,2.63,3.3,2.52,1.65,1.9,1.53,2.11,1.47,None,1.42,None,2020-10-28,2032
Primeira_Liga,2020-11-01,1730,Gil Vicente FC,Vitoria Guimaraes,3.55,2.76,2.3,2.16,1.45,1.8,1.67,1.55,None,1.25,None,2020-10-28,2045
La_Liga,2020-11-01,1730,Granada CF,Levante,2.2,3.2,3.2,2.00,1.6,1.75,1.8,1.30,None,1.6,None,2020-10-28,2043
Eredivisie,2020-11-01,1900,AZ Alkmaar,RKC Waalwijk,1.23,6.2,9.5,1.33,2.5,1.72,1.75,1.03,None,3.8,None,2020-10-28,2029
Premier_League,2020-11-01,1915,Tottenham,Brighton,1.61,3.95,4.85,1.55,2.05,1.57,2.02,1.14,None,2.18,None,2020-10-28,2049
Serie_A,2020-11-01,1945,Sampdoria,Genova,1.88,3.6,3.7,1.61,1.95,1.53,2.1,1.23,None,1.8,None,2020-10-28,2047
Ligue_1,2020-11-01,2000,Lille,Lyon,2.65,3.2,2.56,1.75,1.72,1.57,1.95,1.45,None,1.42,None,2020-10-28,2034
Primeira_Liga,2020-11-01,2000,Sporting CP,CD Tondela,1.42,4.4,6.65,1.75,1.72,1.95,1.57,1.07,None,2.64,None,2020-10-28,2045
La_Liga,2020-11-01,2000,Valencia,Getafe,3.15,2.9,2.4,2.37,1.42,1.95,1.63,1.50,None,1.31,None,2020-10-28,2043
Premier_League,2020-11-02,1730,Fulham,West Brom,2.37,3.15,2.92,1.91,1.65,1.7,1.85,1.36,None,1.5,None,2020-10-28,2049
Primeira_Liga,2020-11-02,1845,SC Braga,Famalicao,1.38,5.0,6.45,1.42,2.25,1.61,1.9,1.08,None,2.8,None,2020-10-28,2045
Bundesliga,2020-11-02,1930,Hoffenheim,1. FC Union Berlin,1.8,3.7,3.95,1.53,2.11,1.47,2.2,1.21,None,1.88,None,2020-10-28,2032
Serie_A,2020-11-02,1945,Hellas Verona,Benevento Calcio,1.91,3.4,3.8,1.65,1.9,1.55,2.05,1.23,None,1.78,None,2020-10-28,2047
Premier_League,2020-11-02,2000,Leeds United,Leicester,2.58,3.4,2.52,1.65,1.91,1.53,2.12,1.47,None,1.45,None,2020-10-28,2049
La_Liga,2020-11-02,2000,Villarreal,Real Valladolid,1.57,3.8,5.4,1.80,1.75,1.8,1.75,1.12,None,2.2,None,2020-10-28,2043
Primeira_Liga,2020-11-02,2100,Boavista FC,SL Benfica,10.0,5.4,1.26,1.42,2.25,1.75,1.72,3.55,None,1.03,None,2020-10-28,2045
Championship,2020-11-03,1900,Huddersfield,Bristol City,2.86,3.05,2.5,1.95,1.57,1.7,1.78,1.47,None,1.36,None,2020-10-28,2037
Championship,2020-11-03,1900,Sheffield Wednesday,Bournemouth,3.15,2.94,2.25,1.90,1.6,1.67,1.8,1.53,None,1.3,None,2020-10-28,2037
Championship,2020-11-03,1945,Norwich City,Millwall FC,1.88,3.4,3.95,1.83,1.65,1.7,1.78,1.21,None,1.83,None,2020-10-28,2037
Championship,2020-11-03,1945,Brentford FC,Swansea City,1.95,3.4,3.6,1.83,1.65,1.67,1.8,1.25,None,1.72,None,2020-10-28,2037
Championship,2020-11-03,1945,Blackburn Rovers,Middlesbrough,2.14,3.25,3.3,1.95,1.57,1.75,1.72,1.28,None,1.63,None,2020-10-28,2037
Championship,2020-11-03,1945,Cardiff,Barnsley FC,2.05,3.3,3.45,1.87,1.63,1.67,1.8,1.27,None,1.67,None,2020-10-28,2037
Serie_A,2020-11-04,1600,Genova,Torino,2.6,3.3,2.56,1.70,1.85,1.55,2.05,1.45,None,1.44,None,2020-10-28,2047
Championship,2020-11-04,1900,Reading,Preston,2.52,2.86,2.98,1.87,1.63,1.61,1.9,1.33,None,1.45,None,2020-10-28,2037
Championship,2020-11-04,1900,Watford,Stoke City,1.95,3.15,3.7,2.16,1.45,1.91,1.6,1.23,None,1.72,None,2020-10-28,2037
Championship,2020-11-04,1945,Birmingham,Wycombe,1.67,3.35,5.35,1.90,1.6,1.83,1.65,1.12,None,2.05,None,2020-10-28,2037
Championship,2020-11-04,1945,Nottingham Forest,Coventry City,1.8,3.25,4.25,1.87,1.63,1.72,1.75,1.17,None,1.88,None,2020-10-28,2037
Championship,2020-11-04,1945,Derby County,Queens Park Rangers,2.33,3.15,2.98,1.87,1.63,1.65,1.83,1.33,None,1.53,None,2020-10-28,2037
Championship,2020-11-04,1945,Rotherham,Luton Town,2.3,2.94,3.3,2.10,1.47,1.8,1.67,1.28,None,1.55,None,2020-10-28,2037
RFPL,2020-11-06,1600,PFC Sochi,FC Ufa,1.72,3.1,5.15,None,None,None,None,None,None,None,None,2020-10-28,2041
Eredivisie,2020-11-06,1900,Fortuna Sittard,PEC Zwolle,2.3,3.45,2.82,None,None,None,None,None,None,None,None,2020-10-28,2029
Bundesliga,2020-11-06,1930,Werder Bremen,Colonia,2.2,3.4,3.0,1.55,2.05,1.45,2.25,1.33,None,1.6,None,2020-10-28,2032
Serie_A,2020-11-06,1945,Sassuolo,Udinese,1.75,3.9,3.95,1.45,2.25,1.44,2.3,1.21,None,1.95,None,2020-10-28,2047
Ligue_1,2020-11-06,2000,Estrasburgo,Marselha,2.67,3.2,2.54,None,None,None,None,None,None,None,None,2020-10-28,2034
La_Liga,2020-11-06,2000,Elche CF,Celta de Vigo,3.15,3.0,2.33,2.35,1.42,1.95,1.61,1.53,None,1.31,None,2020-10-28,2043
Premier_League,2020-11-06,2000,Southampton,Newcastle,1.75,3.75,4.15,1.65,1.91,1.63,1.95,1.19,None,1.95,None,2020-10-28,2049
Premier_League,2020-11-07,1230,Everton,Manchester United,2.7,3.4,2.4,1.63,1.95,1.5,2.16,1.50,None,1.4,None,2020-10-28,2049
La_Liga,2020-11-07,1300,Huesca,Eibar,2.04,3.05,3.8,2.45,1.38,2.12,1.53,1.22,None,1.7,None,2020-10-28,2043
Serie_A,2020-11-07,1400,Cagliari,Sampdoria,2.76,3.55,2.3,1.50,2.18,1.4,2.4,1.55,None,1.38,None,2020-10-28,2047
Bundesliga,2020-11-07,1430,RB Leipzig,Friburgo,1.28,5.2,9.0,1.44,2.3,1.72,1.83,1.03,None,3.3,None,2020-10-28,2032
Bundesliga,2020-11-07,1430,Estugarda,Eintracht Frankfurt,2.5,3.55,2.5,1.42,2.33,1.36,2.54,1.47,None,1.47,None,2020-10-28,2032
Bundesliga,2020-11-07,1430,Mainz 05,FC Schalke 04,2.18,3.35,3.1,1.65,1.91,1.53,2.12,1.32,None,1.61,None,2020-10-28,2032
Bundesliga,2020-11-07,1430,1. FC Union Berlin,Arminia Bielefeld,1.91,3.45,3.75,1.70,1.85,1.61,1.95,1.23,None,1.8,None,2020-10-28,2032
Bundesliga,2020-11-07,1430,Augsburgo,Hertha Berlin,2.45,3.5,2.58,1.55,2.05,1.45,2.25,1.44,None,1.47,None,2020-10-28,2032
Premier_League,2020-11-07,1500,West Ham,Fulham,1.91,3.6,3.6,1.72,1.83,1.63,1.95,1.24,None,1.8,None,2020-10-28,2049
Premier_League,2020-11-07,1500,West Brom,Tottenham,5.85,4.0,1.53,1.61,1.95,1.67,1.88,2.37,None,1.1,None,2020-10-28,2049
Premier_League,2020-11-07,1500,Brighton,Burnley,1.83,3.4,4.2,1.75,1.8,1.65,1.91,1.19,None,1.87,None,2020-10-28,2049
Premier_League,2020-11-07,1500,Crystal Palace FC,Leeds United,2.98,3.25,2.3,1.88,1.67,1.67,1.87,1.55,None,1.33,None,2020-10-28,2049
La_Liga,2020-11-07,1515,Barcelona,Betis,1.35,4.9,7.45,1.45,2.25,1.67,1.87,1.05,None,2.96,None,2020-10-28,2043
Eredivisie,2020-11-07,1530,Den Haag,FC Twente Enschede,3.05,3.55,2.13,None,None,None,None,None,None,None,None,2020-10-28,2029
Ligue_1,2020-11-07,1600,Bordeus,Montpellier,2.35,3.05,3.05,None,None,None,None,None,None,None,None,2020-10-28,2034
Bundesliga,2020-11-07,1730,Borussia Dortmund,Bayern Munique,4.2,4.1,1.67,1.3,2.8,1.32,2.7,2.05,None,1.19,None,2020-10-28,2032
Premier_League,2020-11-07,1730,Chelsea,Sheffield United,1.38,4.85,6.65,1.50,2.14,1.72,1.83,1.07,None,2.8,None,2020-10-28,2049
La_Liga,2020-11-07,1730,Sevilha,CA Osasuna,1.61,3.65,5.45,2.19,1.5,2.17,1.5,1.11,None,2.17,None,2020-10-28,2043
Eredivisie,2020-11-07,1745,VVV Venlo,Heracles Almelo,2.4,3.3,2.76,None,None,None,None,None,None,None,None,2020-10-28,2029
La_Liga,2020-11-07,2000,Atletico de Madrid,Cadiz CF,1.36,4.35,8.5,2.10,1.53,2.54,1.36,1.03,None,2.92,None,2020-10-28,2043
Eredivisie,2020-11-07,2000,RKC Waalwijk,Sparta Rotterdam,2.4,3.3,2.76,None,None,None,None,None,None,None,None,2020-10-28,2029
Ligue_1,2020-11-07,2000,PSG,Rennes,1.19,6.4,12.5,None,None,None,None,None,None,None,None,2020-10-28,2034
Eredivisie,2020-11-08,1115,FC Utrecht,Ajax,4.4,3.9,1.67,None,None,None,None,None,None,None,None,2020-10-28,2029
Ligue_1,2020-11-08,1200,Stade Brestois 29,Lille,4.1,3.3,1.88,None,None,None,None,None,None,None,None,2020-10-28,2034
La_Liga,2020-11-08,1300,Getafe,Villarreal,2.5,2.96,2.92,2.33,1.42,1.95,1.63,1.35,None,1.47,None,2020-10-28,2043
Eredivisie,2020-11-08,1330,Vitesse,FC Emmen,1.38,4.4,7.75,None,None,None,None,None,None,None,None,2020-10-28,2029
Eredivisie,2020-11-08,1330,Feyenoord,FC Groningen,1.38,4.4,7.75,None,None,None,None,None,None,None,None,2020-10-28,2029
Ligue_1,2020-11-08,1400,FC Lorient,Nantes,2.4,3.15,2.86,None,None,None,None,None,None,None,None,2020-10-28,2034
Ligue_1,2020-11-08,1400,FC Metz,Dijon,1.85,3.3,4.2,None,None,None,None,None,None,None,None,2020-10-28,2034
Premier_League,2020-11-08,1400,Leicester,Wolverhampton,2.18,3.1,3.35,2.00,1.6,1.75,1.8,1.28,None,1.61,None,2020-10-28,2049
Ligue_1,2020-11-08,1400,Nimes,Angers,2.4,3.2,2.84,None,None,None,None,None,None,None,None,2020-10-28,2034
Serie_A,2020-11-08,1400,Torino,FC Crotone,2.1,3.4,3.25,1.67,1.88,1.55,2.05,1.30,None,1.67,None,2020-10-28,2047
Ligue_1,2020-11-08,1400,RC Lens,Stade Reims,2.0,3.25,3.65,None,None,None,None,None,None,None,None,2020-10-28,2034
Bundesliga,2020-11-08,1430,Wolfsburgo,Hoffenheim,2.13,3.35,3.2,1.55,2.05,1.45,2.25,1.30,None,1.63,None,2020-10-28,2032
La_Liga,2020-11-08,1515,Real Sociedad,Granada CF,1.83,3.5,4.05,1.80,1.75,1.7,1.85,1.20,None,1.87,None,2020-10-28,2043
Eredivisie,2020-11-08,1545,SC Heerenveen,AZ Alkmaar,3.05,3.55,2.13,None,None,None,None,None,None,None,None,2020-10-28,2029
Ligue_1,2020-11-08,1600,Nice,Monaco,2.72,3.4,2.4,None,None,None,None,None,None,None,None,2020-10-28,2034
Premier_League,2020-11-08,1630,Manchester City,Liverpool,2.04,3.8,3.05,1.42,2.37,1.38,2.45,1.32,None,1.7,None,2020-10-28,2049
Serie_A,2020-11-08,1700,Bolonha,Napoles,4.35,4.0,1.67,1.44,2.3,1.45,2.25,2.05,None,1.18,None,2020-10-28,2047
Bundesliga,2020-11-08,1700,Bayer Leverkusen,Borussia Monchengladbach,2.17,3.25,3.2,1.57,2.02,1.47,2.2,1.30,None,1.61,None,2020-10-28,2032
La_Liga,2020-11-08,1730,Real Valladolid,Athletic Bilbao,3.0,2.86,2.52,2.45,1.38,2.02,1.57,1.47,None,1.33,None,2020-10-28,2043
La_Liga,2020-11-08,1730,Levante,Alaves,2.2,3.25,3.15,1.95,1.63,1.75,1.8,1.31,None,1.57,None,2020-10-28,2043
Eredivisie,2020-11-08,1900,PSV Eindhoven,Willem II Tilburg,1.33,4.6,9.0,None,None,None,None,None,None,None,None,2020-10-28,2029
Serie_A,2020-11-08,1945,AC Milao,Hellas Verona,1.5,4.3,5.5,1.50,2.15,1.6,2.0,1.11,None,2.4,None,2020-10-28,2047
La_Liga,2020-11-08,2000,Valencia,Real Madrid,5.15,4.15,1.55,1.57,2.04,1.63,1.95,2.30,None,1.13,None,2020-10-28,2043
Ligue_1,2020-11-08,2000,Lyon,Saint-Etienne,1.42,4.15,7.4,None,None,None,None,None,None,None,None,2020-10-28,2034
