League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,SO,Scrape_Date,Scrape_Time
Primeira_Liga,2020-10-19,2015,Boavista FC,Vitoria Guimaraes,3.8,3.1,2.02,2.02,1.53,1.78,1.7,1.72,None,1.22,None,2020-10-17,1450
Championship,2020-10-20,1945,Millwall FC,Luton Town,2.02,3.1,3.8,1.95,1.57,1.75,1.72,1.22,None,1.72,None,2020-10-17,1441
Championship,2020-10-20,1945,Nottingham Forest,Rotherham,1.91,3.3,3.95,1.9,1.60,1.72,1.75,1.21,None,1.78,None,2020-10-17,1441
Championship,2020-10-20,1945,Norwich City,Birmingham,1.78,3.55,4.25,1.75,1.72,1.67,1.8,1.18,None,1.91,None,2020-10-17,1441
Championship,2020-10-20,1945,Bristol City,Middlesbrough,2.45,3.1,2.86,1.95,1.57,1.72,1.75,1.36,None,1.5,None,2020-10-17,1441
Championship,2020-10-20,1945,Huddersfield,Derby County,2.35,3.0,3.1,2.02,1.53,1.75,1.72,1.32,None,1.53,None,2020-10-17,1441
Championship,2020-10-20,1945,Coventry City,Swansea City,2.84,3.2,2.4,1.91,1.60,1.7,1.78,1.50,None,1.38,None,2020-10-17,1441
Championship,2020-10-20,2000,Reading,Wycombe,1.55,3.8,5.85,1.75,1.72,1.8,1.67,1.10,None,2.3,None,2020-10-17,1441
Championship,2020-10-21,1945,Watford,Blackburn Rovers,2.15,3.1,3.4,1.95,1.57,1.72,1.75,1.27,None,1.63,None,2020-10-17,1441
Championship,2020-10-21,1945,Sheffield Wednesday,Brentford FC,3.2,3.2,2.2,1.83,1.65,1.65,1.85,1.60,None,1.3,None,2020-10-17,1441
Championship,2020-10-21,1945,Cardiff,Bournemouth,2.82,3.05,2.5,1.87,1.63,1.63,1.87,1.47,None,1.38,None,2020-10-17,1441
Championship,2020-10-21,1945,Stoke City,Barnsley FC,2.0,3.2,3.75,1.95,1.57,1.75,1.72,1.23,None,1.72,None,2020-10-17,1441
Championship,2020-10-21,1945,Queens Park Rangers,Preston,2.54,3.0,2.84,1.87,1.63,1.63,1.87,1.38,None,1.45,None,2020-10-17,1441
Bundesliga,2020-10-23,1930,Estugarda,Colonia,2.13,3.45,3.1,1.57,2.04,1.47,2.2,1.31,None,1.63,None,2020-10-17,1435
Serie_A,2020-10-23,1945,Sassuolo,Torino,1.8,3.75,3.85,1.57,2.02,1.53,2.1,1.22,None,1.88,None,2020-10-17,1453
Premier_League,2020-10-23,2000,Aston Villa,Leeds United,2.56,3.35,2.56,1.72,1.83,1.57,2.02,1.45,None,1.45,None,2020-10-17,1456
Ligue_1,2020-10-23,2000,Rennes,Angers,1.75,3.4,4.6,1.87,1.63,1.75,1.72,1.16,None,1.95,None,2020-10-17,1439
La_Liga,2020-10-23,2000,Elche CF,Valencia,3.3,3.1,2.2,2.25,1.45,1.95,1.63,1.60,None,1.28,None,2020-10-17,1447
Primeira_Liga,2020-10-23,2030,CD Tondela,Portimonense,2.45,3.55,2.56,1.83,1.65,1.67,1.8,1.45,None,1.47,None,2020-10-17,1450
La_Liga,2020-10-24,1200,CA Osasuna,Athletic Bilbao,2.86,2.76,2.7,2.54,1.36,2.05,1.55,1.40,None,1.36,None,2020-10-17,1447
Premier_League,2020-10-24,1230,West Ham,Manchester City,9.0,5.9,1.25,1.28,2.82,1.57,2.02,2.94,None,1.02,None,2020-10-17,1456
Serie_A,2020-10-24,1400,Atalanta,Sampdoria,1.32,5.2,7.55,1.28,2.84,1.47,2.2,1.05,None,3.05,None,2020-10-17,1453
Bundesliga,2020-10-24,1430,RB Leipzig,Hertha Berlin,1.44,4.5,6.1,1.33,2.62,1.45,2.25,1.09,None,2.6,None,2020-10-17,1435
Bundesliga,2020-10-24,1430,Mainz 05,Borussia Monchengladbach,4.55,3.75,1.67,1.5,2.17,1.5,2.19,2.05,None,1.17,None,2020-10-17,1435
Bundesliga,2020-10-24,1430,Bayern Munique,Eintracht Frankfurt,1.2,6.55,11.0,1.19,3.45,1.5,2.19,1.02,None,4.1,None,2020-10-17,1435
Bundesliga,2020-10-24,1430,1. FC Union Berlin,Friburgo,2.2,3.35,3.05,1.7,1.85,1.55,2.05,1.33,None,1.57,None,2020-10-17,1435
La_Liga,2020-10-24,1500,Barcelona,Real Madrid,2.2,3.45,2.98,1.61,1.95,1.5,2.16,1.33,None,1.6,None,2020-10-17,1447
Premier_League,2020-10-24,1500,Fulham,Crystal Palace FC,2.9,3.05,2.45,2.0,1.60,1.75,1.8,1.50,None,1.36,None,2020-10-17,1456
Eredivisie,2020-10-24,1530,VVV Venlo,Ajax,11.75,6.35,1.19,1.32,2.54,1.75,1.72,4.10,None,1.02,None,2020-10-17,1432
Primeira_Liga,2020-10-24,1530,CD Nacional Madeira,FC Pacos Ferreira,2.2,3.5,2.94,1.9,1.60,1.72,1.75,1.35,None,1.57,None,2020-10-17,1450
Ligue_1,2020-10-24,1600,FC Lorient,Marselha,3.25,3.3,2.13,1.87,1.63,1.67,1.8,1.63,None,1.28,None,2020-10-17,1439
La_Liga,2020-10-24,1730,Sevilha,Eibar,1.47,4.3,6.0,1.72,1.83,1.88,1.67,1.09,None,2.5,None,2020-10-17,1447
Premier_League,2020-10-24,1730,Manchester United,Chelsea,2.5,3.4,2.6,1.6,2.00,1.47,2.2,1.44,None,1.47,None,2020-10-17,1456
Bundesliga,2020-10-24,1730,Borussia Dortmund,FC Schalke 04,1.22,5.85,11.0,1.36,2.54,1.75,1.8,1.02,None,3.85,None,2020-10-17,1435
Eredivisie,2020-10-24,1745,FC Utrecht,FC Twente Enschede,1.57,4.2,4.85,1.47,2.12,1.53,2.0,1.15,None,2.25,None,2020-10-17,1432
Primeira_Liga,2020-10-24,1800,CD Santa Clara,Sporting CP,3.35,3.4,2.05,1.85,1.65,1.7,1.78,1.70,None,1.27,None,2020-10-17,1450
Eredivisie,2020-10-24,1900,PEC Zwolle,Willem II Tilburg,2.37,3.4,2.74,1.61,1.88,1.5,2.05,1.40,None,1.5,None,2020-10-17,1432
Serie_A,2020-10-24,1945,Lazio,Bolonha,1.75,3.8,4.1,1.5,2.18,1.47,2.2,1.19,None,1.95,None,2020-10-17,1453
La_Liga,2020-10-24,2000,Atletico de Madrid,Betis,1.57,3.8,5.5,2.0,1.60,2.02,1.57,1.11,None,2.2,None,2020-10-17,1447
Premier_League,2020-10-24,2000,Liverpool,Sheffield United,1.23,6.05,9.75,1.36,2.5,1.8,1.75,1.03,None,3.75,None,2020-10-17,1456
Ligue_1,2020-10-24,2000,PSG,Dijon,1.07,10.0,23.0,1.11,4.0,1.88,1.61,-,None,7.2,None,2020-10-17,1439
Eredivisie,2020-10-24,2000,SC Heerenveen,FC Emmen,1.67,3.9,4.45,1.47,2.15,1.47,2.14,1.17,None,2.1,None,2020-10-17,1432
Primeira_Liga,2020-10-24,2030,FC Porto,Gil Vicente FC,1.25,5.4,11.0,1.57,1.95,2.05,1.5,1.03,None,3.55,None,2020-10-17,1450
La_Liga,2020-10-25,1100,Real Valladolid,Alaves,2.3,2.78,3.5,2.80,1.3,2.25,1.45,1.26,None,1.55,None,2020-10-17,1447
Eredivisie,2020-10-25,1115,Fortuna Sittard,FC Groningen,2.7,3.4,2.4,1.67,1.80,1.55,2.0,1.50,None,1.4,None,2020-10-17,1432
Serie_A,2020-10-25,1130,Cagliari,FC Crotone,1.95,3.45,3.55,1.72,1.83,1.61,1.95,1.26,None,1.72,None,2020-10-17,1453
Ligue_1,2020-10-25,1200,RC Lens,Nantes,1.85,3.4,4.1,1.95,1.57,1.8,1.67,1.20,None,1.85,None,2020-10-17,1439
Eredivisie,2020-10-25,1330,Vitesse,PSV Eindhoven,2.98,3.55,2.16,1.47,2.10,1.42,2.25,1.61,None,1.35,None,2020-10-17,1432
Eredivisie,2020-10-25,1330,Sparta Rotterdam,Heracles Almelo,2.05,3.6,3.2,1.53,2.02,1.45,2.18,1.31,None,1.67,None,2020-10-17,1432
Ligue_1,2020-10-25,1400,FC Metz,Saint-Etienne,2.72,2.96,2.67,2.05,1.50,1.75,1.72,1.42,None,1.4,None,2020-10-17,1439
Serie_A,2020-10-25,1400,Parma,Spezia,2.16,3.35,3.15,1.83,1.72,1.65,1.91,1.31,None,1.61,None,2020-10-17,1453
Premier_League,2020-10-25,1400,Southampton,Everton,2.86,3.3,2.35,1.75,1.80,1.57,2.02,1.53,None,1.36,None,2020-10-17,1456
Ligue_1,2020-10-25,1400,Stade Brestois 29,Estrasburgo,2.4,3.25,2.82,1.91,1.60,1.7,1.78,1.38,None,1.5,None,2020-10-17,1439
Ligue_1,2020-10-25,1400,Bordeus,Nimes,1.9,3.3,4.0,1.87,1.63,1.7,1.78,1.20,None,1.8,None,2020-10-17,1439
Bundesliga,2020-10-25,1430,Wolfsburgo,Arminia Bielefeld,1.67,3.7,4.7,1.75,1.80,1.72,1.83,1.15,None,2.05,None,2020-10-17,1435
Primeira_Liga,2020-10-25,1500,Moreirense FC,CS Maritimo,2.25,3.3,2.98,1.91,1.60,1.72,1.75,1.33,None,1.55,None,2020-10-17,1450
La_Liga,2020-10-25,1500,Cadiz CF,Villarreal,4.25,3.1,1.91,2.25,1.45,2.0,1.6,1.78,None,1.19,None,2020-10-17,1447
Primeira_Liga,2020-10-25,1500,SC Farense,Rio Ave FC,2.76,3.35,2.4,1.9,1.61,1.7,1.78,1.50,None,1.4,None,2020-10-17,1450
Eredivisie,2020-10-25,1545,RKC Waalwijk,Feyenoord,11.0,5.9,1.22,1.32,2.54,1.7,1.78,3.85,None,1.02,None,2020-10-17,1432
Ligue_1,2020-10-25,1600,Nice,Lille,3.1,3.2,2.25,1.95,1.57,1.72,1.75,1.57,None,1.32,None,2020-10-17,1439
Premier_League,2020-10-25,1630,Wolverhampton,Newcastle,1.78,3.4,4.45,2.02,1.57,1.88,1.67,1.17,None,1.91,None,2020-10-17,1456
Serie_A,2020-10-25,1700,Fiorentina,Udinese,1.72,3.65,4.45,1.72,1.83,1.67,1.88,1.17,None,2.0,None,2020-10-17,1453
Bundesliga,2020-10-25,1700,Werder Bremen,Hoffenheim,2.78,3.5,2.3,1.47,2.2,1.4,2.4,1.55,None,1.38,None,2020-10-17,1435
Primeira_Liga,2020-10-25,1730,Famalicao,Boavista FC,2.62,2.96,2.78,1.78,1.70,1.57,1.95,1.38,None,1.42,None,2020-10-17,1450
La_Liga,2020-10-25,1730,Getafe,Granada CF,1.83,3.45,4.1,2.58,1.35,2.35,1.42,1.19,None,1.88,None,2020-10-17,1447
Eredivisie,2020-10-25,1900,Den Haag,AZ Alkmaar,5.4,4.1,1.53,1.47,2.10,1.53,2.0,2.33,None,1.12,None,2020-10-17,1432
Premier_League,2020-10-25,1915,Arsenal,Leicester,2.02,3.9,3.05,1.61,1.95,1.55,2.05,1.33,None,1.7,None,2020-10-17,1456
La_Liga,2020-10-25,2000,Real Sociedad,Huesca,1.5,3.9,6.3,2.1,1.53,2.2,1.47,1.08,None,2.4,None,2020-10-17,1447
Ligue_1,2020-10-25,2000,Lyon,Monaco,1.7,3.8,4.35,1.53,2.02,1.5,2.05,1.17,None,2.04,None,2020-10-17,1439
Primeira_Liga,2020-10-25,2000,Vitoria Guimaraes,SC Braga,2.54,3.25,2.64,1.78,1.70,1.61,1.9,1.42,None,1.45,None,2020-10-17,1450
Premier_League,2020-10-26,1730,Brighton,West Brom,1.87,3.65,3.7,1.67,1.88,1.61,1.95,1.23,None,1.83,None,2020-10-17,1456
Bundesliga,2020-10-26,1930,Bayer Leverkusen,Augsburgo,1.6,4.05,4.8,1.45,2.25,1.47,2.2,1.15,None,2.2,None,2020-10-17,1435
Premier_League,2020-10-26,2000,Burnley,Tottenham,5.0,3.65,1.65,1.75,1.80,1.72,1.83,2.11,None,1.13,None,2020-10-17,1456
La_Liga,2020-10-26,2000,Levante,Celta de Vigo,2.4,3.1,2.94,2.05,1.55,1.78,1.75,1.35,None,1.5,None,2020-10-17,1447
Primeira_Liga,2020-10-26,2015,SL Benfica,Belenenses SAD,1.17,6.4,14.4,1.42,2.25,2.05,1.5,1.02,None,4.45,None,2020-10-17,1450
Bundesliga,2020-10-30,1930,FC Schalke 04,Estugarda,2.68,3.45,2.4,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-10-31,1430,Eintracht Frankfurt,Werder Bremen,1.78,3.7,4.0,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-10-31,1430,Augsburgo,Mainz 05,1.83,3.55,3.95,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-10-31,1430,Arminia Bielefeld,Borussia Dortmund,6.0,4.55,1.44,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-10-31,1430,Colonia,Bayern Munique,11.5,7.25,1.17,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-10-31,1730,Borussia Monchengladbach,RB Leipzig,2.45,3.6,2.54,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-11-01,1430,Friburgo,Bayer Leverkusen,3.35,3.6,2.0,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-11-01,1700,Hertha Berlin,Wolfsburgo,2.25,3.45,2.86,None,None,None,None,None,None,None,None,2020-10-17,1435
Bundesliga,2020-11-02,1930,Hoffenheim,1. FC Union Berlin,1.67,3.75,4.6,None,None,None,None,None,None,None,None,2020-10-17,1435
