League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,Scrape_Date,Scrape_Time
Premiership,2020-08-29,1500,Kilmarnock FC,Dundee United,2.2,3.1,3.3,1.95,1.57,1.72,1.75,1.28,1.27,1.6,2020-08-23,1642
Premiership,2020-08-29,1500,FC St Johnstone,St Mirren,2.2,3.2,3.2,2.0,1.55,1.75,1.72,1.30,1.26,1.6,2020-08-23,1642
Premiership,2020-08-29,1500,Livingston FC,Ross County,2.2,2.96,3.45,2.13,1.47,1.83,1.65,1.27,1.3,1.57,2020-08-23,1642
Ligue_1,2020-08-29,1600,Rennes,Montpellier,2.0,3.15,3.9,2.02,1.57,1.80,1.75,1.21,1.28,1.72,2020-08-23,1639
Premiership,2020-08-29,1730,Hamilton Academical,Rangers,12.0,6.7,1.18,1.38,2.33,2.02,1.53,4.30,1.08,1.02,2020-08-23,1642
Ligue_1,2020-08-29,2000,RC Lens,PSG,11.0,6.4,1.2,1.26,3.0,1.61,1.95,4.05,1.1,1.02,2020-08-23,1639
Ligue_1,2020-08-30,1200,Stade Reims,Lille,3.05,2.96,2.4,2.25,1.45,1.90,1.65,1.50,1.31,1.33,2020-08-23,1639
Ligue_1,2020-08-30,1400,Nantes,Nimes,1.88,3.3,4.1,2.05,1.55,1.88,1.67,1.20,1.26,1.83,2020-08-23,1639
Ligue_1,2020-08-30,1400,Angers,Bordeus,2.17,3.0,3.5,2.14,1.5,1.85,1.7,1.26,1.3,1.61,2020-08-23,1639
Ligue_1,2020-08-30,1400,FC Metz,Monaco,3.35,3.15,2.15,1.88,1.67,1.70,1.85,1.63,1.28,1.28,2020-08-23,1639
Ligue_1,2020-08-30,1400,Saint-Etienne,FC Lorient,2.3,3.0,3.2,2.05,1.55,1.80,1.75,1.31,1.3,1.53,2020-08-23,1639
Premiership,2020-08-30,1500,Celtic,Motherwell FC,1.14,6.6,20.5,1.5,2.05,2.45,1.35,-,1.07,4.95,2020-08-23,1642
Ligue_1,2020-08-30,1600,Estrasburgo,Nice,2.0,3.4,3.5,1.83,1.72,1.67,1.88,1.26,1.24,1.72,2020-08-23,1639
Premiership,2020-08-30,1630,Hibernian FC,Aberdeen FC,2.4,3.2,2.82,1.9,1.6,1.67,1.8,1.38,1.26,1.5,2020-08-23,1642
Premier_League,2020-09-12,1500,West Brom,Leicester,3.7,3.45,1.91,1.72,1.83,1.63,1.95,1.78,1.23,1.24,2020-08-23,1646
Premier_League,2020-09-12,1500,Crystal Palace FC,Southampton,2.84,3.1,2.45,2.02,1.57,1.75,1.78,1.47,1.28,1.38,2020-08-23,1646
Premier_League,2020-09-12,1500,Fulham,Arsenal,4.75,3.7,1.67,1.63,1.95,1.61,1.95,2.05,1.2,1.15,2020-08-23,1646
Premier_League,2020-09-12,1500,Tottenham,Everton,1.85,3.45,4.0,1.8,1.75,1.70,1.85,1.20,1.23,1.85,2020-08-23,1646
Premier_League,2020-09-12,1500,Liverpool,Leeds United,1.25,5.55,10.0,1.42,2.33,1.80,1.75,1.03,1.12,3.6,2020-08-23,1646
Championship,2020-09-12,1500,Millwall FC,Stoke City,2.58,3.15,2.68,2.04,1.53,1.78,1.7,1.40,1.27,1.44,2020-08-23,1640
Championship,2020-09-12,1500,Watford,Middlesbrough,1.95,3.25,3.85,1.87,1.63,1.70,1.78,1.22,1.25,1.75,2020-08-23,1640
Championship,2020-09-12,1500,Barnsley FC,Luton Town,2.13,3.3,3.25,1.8,1.67,1.65,1.83,1.30,1.23,1.63,2020-08-23,1640
Championship,2020-09-12,1500,Huddersfield,Norwich City,2.84,3.15,2.45,1.83,1.65,1.63,1.87,1.50,1.26,1.36,2020-08-23,1640
Championship,2020-09-12,1500,Birmingham,Brentford FC,3.55,3.35,2.0,1.78,1.7,1.65,1.85,1.72,1.23,1.26,2020-08-23,1640
Championship,2020-09-12,1500,Wycombe,Rotherham,2.66,3.2,2.56,1.75,1.72,1.57,1.95,1.45,1.26,1.42,2020-08-23,1640
Championship,2020-09-12,1500,Queens Park Rangers,Nottingham Forest,2.65,3.2,2.56,1.95,1.57,1.72,1.75,1.45,1.25,1.42,2020-08-23,1640
Championship,2020-09-12,1500,Bournemouth,Blackburn Rovers,2.02,3.25,3.6,1.87,1.63,1.67,1.8,1.24,1.25,1.7,2020-08-23,1640
Championship,2020-09-12,1500,Derby County,Reading,2.0,3.35,3.55,1.8,1.67,1.65,1.83,1.26,1.23,1.72,2020-08-23,1640
Premier_League,2020-09-12,1500,West Ham,Newcastle,2.18,3.3,3.15,1.83,1.72,1.65,1.9,1.31,1.25,1.61,2020-08-23,1646
Championship,2020-09-12,1500,Preston,Swansea City,2.37,3.05,3.05,2.02,1.53,1.75,1.72,1.33,1.28,1.5,2020-08-23,1640
Championship,2020-09-12,1500,Bristol City,Coventry City,2.16,3.35,3.15,1.87,1.63,1.67,1.8,1.31,1.23,1.61,2020-08-23,1640
Championship,2020-09-12,1500,Cardiff,Sheffield Wednesday,2.14,3.2,3.35,1.87,1.63,1.67,1.8,1.28,1.25,1.63,2020-08-23,1640
Premier_League,2020-09-14,2000,Brighton,Chelsea,4.3,3.6,1.75,1.72,1.83,1.65,1.91,1.95,1.22,1.18,2020-08-23,1646
Premier_League,2020-09-14,2000,Sheffield United,Wolverhampton,3.4,2.94,2.25,2.2,1.47,1.90,1.65,1.57,1.32,1.28,2020-08-23,1646
Bundesliga,2020-09-18,1930,Bayern Munique,FC Schalke 04,1.15,7.35,13.0,1.21,3.3,1.65,1.91,1.02,1.07,4.7,2020-08-23,1636
Bundesliga,2020-09-19,1430,1. FC Union Berlin,Augsburgo,2.18,3.3,3.15,1.85,1.7,1.67,1.88,1.31,1.26,1.61,2020-08-23,1636
Bundesliga,2020-09-19,1430,Estugarda,Friburgo,2.17,3.4,3.1,1.7,1.85,1.57,2.04,1.32,1.25,1.61,2020-08-23,1636
Bundesliga,2020-09-19,1430,Werder Bremen,Hertha Berlin,2.6,3.4,2.5,1.65,1.91,1.50,2.13,1.47,1.24,1.44,2020-08-23,1636
Bundesliga,2020-09-19,1430,Colonia,Hoffenheim,2.4,3.6,2.6,1.5,2.17,1.42,2.35,1.44,1.23,1.5,2020-08-23,1636
Bundesliga,2020-09-19,1430,Eintracht Frankfurt,Arminia Bielefeld,1.63,4.05,4.55,1.47,2.2,1.50,2.17,1.17,1.17,2.14,2020-08-23,1636
Premier_League,2020-09-19,1500,Southampton,Tottenham,3.7,3.35,1.95,1.75,1.78,1.63,1.95,1.75,1.25,1.24,2020-08-23,1646
Premier_League,2020-09-19,1500,Chelsea,Liverpool,3.15,3.45,2.11,1.67,1.88,1.55,2.05,1.65,1.24,1.31,2020-08-23,1646
Premier_League,2020-09-19,1500,Manchester United,Crystal Palace FC,1.33,5.05,7.7,1.42,2.33,1.67,1.88,1.05,1.11,3.05,2020-08-23,1646
Premier_League,2020-09-19,1500,Leicester,Burnley,1.63,3.9,4.75,1.67,1.88,1.67,1.88,1.15,1.19,2.13,2020-08-23,1646
Premier_League,2020-09-19,1500,Wolverhampton,Manchester City,5.35,4.4,1.5,1.47,2.2,1.57,2.02,2.40,1.15,1.12,2020-08-23,1646
Premier_League,2020-09-19,1500,Newcastle,Brighton,2.35,3.1,3.0,2.1,1.53,1.83,1.72,1.33,1.28,1.53,2020-08-23,1646
Premier_League,2020-09-19,1500,Aston Villa,Sheffield United,2.58,3.15,2.68,2.05,1.55,1.80,1.75,1.42,1.28,1.44,2020-08-23,1646
Premier_League,2020-09-19,1500,Leeds United,Fulham,2.04,3.1,3.75,2.05,1.55,1.83,1.72,1.23,1.28,1.7,2020-08-23,1646
Premier_League,2020-09-19,1600,Arsenal,West Ham,1.53,3.7,6.55,1.63,1.95,1.63,1.95,1.06,1.2,2.25,2020-08-23,1646
Premier_League,2020-09-19,1600,Everton,West Brom,1.57,3.45,6.45,1.63,1.95,1.61,1.95,1.06,1.23,2.16,2020-08-23,1646
Bundesliga,2020-09-19,1730,Borussia Dortmund,Borussia Monchengladbach,1.61,4.25,4.45,1.38,2.45,1.42,2.35,1.17,1.16,2.17,2020-08-23,1636
Bundesliga,2020-09-20,1430,RB Leipzig,Mainz 05,1.38,5.25,6.25,1.28,2.82,1.47,2.2,1.09,1.1,2.86,2020-08-23,1636
Bundesliga,2020-09-20,1700,Wolfsburgo,Bayer Leverkusen,2.74,3.55,2.3,1.63,1.95,1.53,2.12,1.53,1.22,1.4,2020-08-23,1636
Bundesliga,2020-09-25,1430,Hertha Berlin,Eintracht Frankfurt,2.16,3.4,3.1,1.53,2.11,1.44,2.3,1.32,1.25,1.63,2020-08-23,1636
Bundesliga,2020-09-26,1430,Bayer Leverkusen,RB Leipzig,2.72,3.5,2.35,1.47,2.2,1.38,2.45,1.53,1.23,1.4,2020-08-23,1636
Bundesliga,2020-09-26,1430,Arminia Bielefeld,Colonia,2.63,3.3,2.52,1.5,2.14,1.40,2.4,1.45,1.26,1.42,2020-08-23,1636
Bundesliga,2020-09-26,1430,Augsburgo,Borussia Dortmund,5.75,4.35,1.47,1.35,2.6,1.42,2.33,2.45,1.15,1.1,2020-08-23,1636
Bundesliga,2020-09-26,1430,Mainz 05,Estugarda,2.3,3.3,2.92,1.45,2.25,1.36,2.5,1.35,1.26,1.55,2020-08-23,1636
Bundesliga,2020-09-26,1430,Borussia Monchengladbach,1. FC Union Berlin,1.53,4.1,5.65,1.63,1.95,1.67,1.87,1.11,1.17,2.37,2020-08-23,1636
Bundesliga,2020-09-26,1730,FC Schalke 04,Werder Bremen,2.25,3.3,3.0,2.0,1.6,1.78,1.75,1.33,1.25,1.57,2020-08-23,1636
Bundesliga,2020-09-27,1430,Hoffenheim,Bayern Munique,6.95,4.75,1.38,1.22,3.25,1.33,2.62,2.84,1.12,1.06,2020-08-23,1636
Bundesliga,2020-09-27,1700,Friburgo,Wolfsburgo,2.82,3.35,2.35,1.75,1.78,1.63,1.95,1.53,1.25,1.38,2020-08-23,1636
