League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,Scrape_Date,Scrape_Time
RFPL,2020-09-27,1500,PFC Sochi,Krasnodar,3.15,3.4,2.13,1.72,1.72,1.6,1.88,1.63,None,1.31,2020-09-23,1730
Eredivisie,2020-09-27,1545,FC Emmen,Willem II Tilburg,2.64,3.35,2.5,1.61,1.9,1.47,2.1,1.47,None,1.42,2020-09-23,1720
Ligue_1,2020-09-27,1600,FC Lorient,Lyon,4.55,3.9,1.65,1.63,1.87,1.63,1.87,2.10,None,1.16,2020-09-23,1725
Championship,2020-09-27,1600,Bournemouth,Norwich City,2.45,3.2,2.78,1.78,1.7,1.6,1.91,1.38,None,1.47,2020-09-23,1726
Premier_League,2020-09-27,1630,Manchester City,Leicester,1.31,5.55,7.45,1.35,2.58,1.61,1.95,1.05,None,3.15,2020-09-23,1740
Serie_A,2020-09-27,1700,FC Crotone,AC Milao,6.4,4.55,1.42,1.55,2.05,1.72,1.83,2.66,None,1.08,2020-09-23,1738
Bundesliga,2020-09-27,1700,Friburgo,Wolfsburgo,3.0,3.3,2.25,1.72,1.83,1.57,2.02,1.57,None,1.33,2020-09-23,1722
La_Liga,2020-09-27,1730,Real Valladolid,Celta de Vigo,2.84,2.8,2.7,2.4,1.4,1.95,1.61,1.40,None,1.36,2020-09-23,1733
Premier_League,2020-09-27,1900,West Ham,Wolverhampton,3.7,3.25,2.0,2.02,1.57,1.83,1.72,1.72,None,1.23,2020-09-23,1740
Serie_A,2020-09-27,1945,AS Roma,Juventus,3.5,3.45,2.0,1.61,1.95,1.5,2.14,1.72,None,1.26,2020-09-23,1738
La_Liga,2020-09-27,2000,Barcelona,Villarreal,1.47,4.4,5.95,1.42,2.33,1.53,2.1,1.10,None,2.52,2020-09-23,1733
Primeira_Liga,2020-09-27,2000,SC Braga,CD Santa Clara,1.35,4.65,7.9,1.75,1.72,2.1,1.47,1.04,None,2.92,2020-09-23,1736
Primeira_Liga,2020-09-27,2000,CS Maritimo,CD Tondela,2.25,3.05,3.3,2.13,1.47,1.83,1.65,1.28,None,1.57,2020-09-23,1736
Ligue_1,2020-09-27,2000,Stade Reims,PSG,8.5,5.25,1.3,1.45,2.16,1.75,1.72,3.20,None,1.04,2020-09-23,1725
Primeira_Liga,2020-09-27,2000,SC Farense,CD Nacional Madeira,2.11,3.2,3.4,2.02,1.53,1.8,1.67,1.27,None,1.65,2020-09-23,1736
Primeira_Liga,2020-09-27,2000,SL Benfica,Moreirense FC,1.13,7.45,16.75,1.33,2.52,2.02,1.53,-,None,5.15,2020-09-23,1736
Primeira_Liga,2020-09-27,2000,Gil Vicente FC,Portimonense,2.62,3.0,2.74,2.14,1.47,1.83,1.65,1.40,None,1.42,2020-09-23,1736
Primeira_Liga,2020-09-27,2000,Rio Ave FC,Vitoria Guimaraes,2.65,3.05,2.66,1.95,1.57,1.7,1.78,1.42,None,1.42,2020-09-23,1736
Primeira_Liga,2020-09-27,2000,Boavista FC,FC Porto,7.75,3.9,1.44,1.67,1.8,1.83,1.65,2.60,None,1.05,2020-09-23,1736
Primeira_Liga,2020-09-27,2000,FC Pacos Ferreira,Sporting CP,3.55,3.05,2.12,1.91,1.6,1.7,1.78,1.65,None,1.25,2020-09-23,1736
Primeira_Liga,2020-09-27,2000,Belenenses SAD,Famalicao,2.5,2.98,2.9,1.90,1.61,1.65,1.83,1.36,None,1.47,2020-09-23,1736
RFPL,2020-09-28,1700,FK Khimki,Dinamo Moscovo,3.95,3.3,1.91,2.02,1.5,1.83,1.63,1.78,None,1.21,2020-09-23,1730
Premier_League,2020-09-28,1800,Fulham,Aston Villa,2.7,3.1,2.58,1.91,1.65,1.67,1.88,1.45,None,1.4,2020-09-23,1740
Serie_A,2020-09-28,1945,Bolonha,Parma,1.95,3.45,3.55,1.67,1.88,1.57,2.02,1.26,None,1.75,2020-09-23,1738
La_Liga,2020-09-28,2000,Cadiz CF,Sevilha,5.25,3.3,1.7,2.25,1.45,2.13,1.5,2.02,None,1.12,2020-09-23,1733
Premier_League,2020-09-28,2015,Liverpool,Arsenal,1.47,4.5,5.5,1.45,2.25,1.55,2.05,1.11,None,2.45,2020-09-23,1740
Serie_A,2020-09-30,1700,Benevento Calcio,Inter de Milao,7.9,4.7,1.35,1.47,2.2,1.67,1.87,2.96,None,1.04,2020-09-23,1738
Serie_A,2020-09-30,1700,Udinese,Spezia,1.72,3.6,4.55,1.83,1.72,1.75,1.8,1.17,None,2.0,2020-09-23,1738
La_Liga,2020-09-30,1800,Eibar,Elche CF,2.2,3.15,3.2,2.20,1.47,1.91,1.65,1.30,None,1.57,2020-09-23,1733
La_Liga,2020-09-30,1800,Real Sociedad,Valencia,1.8,3.4,4.3,1.88,1.67,1.75,1.8,1.18,None,1.88,2020-09-23,1733
La_Liga,2020-09-30,1800,Getafe,Betis,2.1,3.2,3.45,2.18,1.5,1.91,1.65,1.27,None,1.65,2020-09-23,1733
La_Liga,2020-09-30,1800,Huesca,Atletico de Madrid,5.45,3.45,1.65,2.11,1.53,2.02,1.57,2.11,None,1.11,2020-09-23,1733
La_Liga,2020-09-30,1800,Villarreal,Alaves,1.6,3.75,5.3,1.95,1.63,1.95,1.63,1.12,None,2.2,2020-09-23,1733
La_Liga,2020-09-30,1800,Real Madrid,Real Valladolid,1.28,5.1,9.5,1.50,2.15,1.83,1.72,1.03,None,3.3,2020-09-23,1733
La_Liga,2020-09-30,1800,Celta de Vigo,Barcelona,5.55,3.85,1.57,1.57,2.02,1.63,1.95,2.25,None,1.11,2020-09-23,1733
La_Liga,2020-09-30,1800,Sevilha,Levante,1.53,4.0,5.7,1.70,1.85,1.75,1.8,1.10,None,2.35,2020-09-23,1733
La_Liga,2020-09-30,1800,Athletic Bilbao,Cadiz CF,1.75,3.4,4.7,2.25,1.45,2.1,1.53,1.15,None,1.95,2020-09-23,1733
Serie_A,2020-09-30,1945,Lazio,Atalanta,2.37,3.4,2.74,1.47,2.2,1.38,2.45,1.40,None,1.5,2020-09-23,1738
Championship,2020-10-02,1800,Coventry City,Bournemouth,2.94,3.25,2.3,1.87,1.63,1.67,1.8,1.53,None,1.35,2020-09-23,1726
Primeira_Liga,2020-10-02,1900,Moreirense FC,Boavista FC,2.45,3.2,2.78,2.3,1.4,1.95,1.57,1.38,None,1.47,2020-09-23,1736
Eredivisie,2020-10-02,1900,FC Utrecht,SC Heerenveen,1.72,3.85,4.15,None,None,None,None,None,None,None,2020-09-23,1720
Bundesliga,2020-10-02,1930,1. FC Union Berlin,Mainz 05,2.35,3.35,2.82,1.78,1.75,1.61,1.95,1.38,None,1.53,2020-09-23,1722
Primeira_Liga,2020-10-02,2115,Vitoria Guimaraes,FC Pacos Ferreira,1.5,3.95,6.05,1.78,1.7,1.87,1.63,1.09,None,2.37,2020-09-23,1736
Championship,2020-10-03,1230,Norwich City,Derby County,1.75,4.0,3.85,1.21,3.1,1.22,3.05,1.22,None,1.95,2020-09-23,1726
Bundesliga,2020-10-03,1430,Eintracht Frankfurt,Hoffenheim,2.17,3.5,3.0,1.44,2.3,1.38,2.45,1.33,None,1.61,2020-09-23,1722
Bundesliga,2020-10-03,1430,Werder Bremen,Arminia Bielefeld,2.05,3.4,3.35,1.65,1.91,1.53,2.1,1.28,None,1.67,2020-09-23,1722
Bundesliga,2020-10-03,1430,Colonia,Borussia Monchengladbach,3.5,3.6,1.95,1.53,2.1,1.47,2.2,1.78,None,1.26,2020-09-23,1722
RFPL,2020-10-03,1430,Ural Sverdlovskaya Oblast,CSKA Moscovo,4.65,3.4,1.75,1.87,1.6,1.75,1.7,1.95,None,1.16,2020-09-23,1730
Bundesliga,2020-10-03,1430,Estugarda,Bayer Leverkusen,4.0,3.85,1.75,1.50,2.19,1.47,2.2,1.95,None,1.2,2020-09-23,1722
Bundesliga,2020-10-03,1430,Borussia Dortmund,Friburgo,1.23,5.9,10.0,1.33,2.63,1.67,1.87,1.03,None,3.75,2020-09-23,1722
RFPL,2020-10-03,1430,Tambov,Arsenal Tula,2.65,3.05,2.65,1.90,1.57,1.65,1.8,1.42,None,1.42,2020-09-23,1730
Premier_League,2020-10-03,1500,Arsenal,Sheffield United,1.57,3.85,5.45,1.90,1.65,1.95,1.63,1.11,None,2.25,2020-09-23,1740
Premier_League,2020-10-03,1500,Chelsea,Crystal Palace FC,1.4,4.75,6.45,1.53,2.11,1.72,1.83,1.08,None,2.74,2020-09-23,1740
Premier_League,2020-10-03,1500,Aston Villa,Liverpool,7.7,5.0,1.33,1.47,2.2,1.75,1.8,3.05,None,1.05,2020-09-23,1740
Championship,2020-10-03,1500,Stoke City,Birmingham,1.95,3.35,3.7,None,None,None,None,None,None,None,2020-09-23,1726
Championship,2020-10-03,1500,Blackburn Rovers,Cardiff,2.3,3.2,3.0,1.87,1.63,1.65,1.83,1.33,None,1.55,2020-09-23,1726
Championship,2020-10-03,1500,Sheffield Wednesday,Queens Park Rangers,2.15,3.25,3.25,None,None,None,None,None,None,None,2020-09-23,1726
Premier_League,2020-10-03,1500,Leicester,West Ham,1.57,3.9,5.35,1.60,2.0,1.63,1.95,1.12,None,2.25,2020-09-23,1740
Championship,2020-10-03,1500,Reading,Watford,3.1,3.2,2.25,None,None,None,None,None,None,None,2020-09-23,1726
Premier_League,2020-10-03,1500,Southampton,West Brom,1.72,3.75,4.3,1.75,1.8,1.72,1.83,1.18,None,2.02,2020-09-23,1740
Championship,2020-10-03,1500,Middlesbrough,Barnsley FC,2.15,3.25,3.25,None,None,None,None,None,None,None,2020-09-23,1726
Championship,2020-10-03,1500,Swansea City,Millwall FC,2.2,3.25,3.15,None,None,None,None,None,None,None,2020-09-23,1726
Premier_League,2020-10-03,1500,Everton,Brighton,1.67,3.65,4.8,1.85,1.7,1.8,1.75,1.15,None,2.05,2020-09-23,1740
Championship,2020-10-03,1500,Luton Town,Wycombe,1.8,3.65,3.95,None,None,None,None,None,None,None,2020-09-23,1726
Championship,2020-10-03,1500,Rotherham,Huddersfield,2.82,3.15,2.45,None,None,None,None,None,None,None,2020-09-23,1726
Premier_League,2020-10-03,1500,Manchester United,Tottenham,1.9,3.4,3.85,1.75,1.8,1.65,1.91,1.22,None,1.8,2020-09-23,1740
Premier_League,2020-10-03,1500,Newcastle,Burnley,2.37,3.0,3.1,2.18,1.5,1.87,1.67,1.32,None,1.5,2020-09-23,1740
Championship,2020-10-03,1500,Nottingham Forest,Bristol City,1.95,3.35,3.7,None,None,None,None,None,None,None,2020-09-23,1726
Championship,2020-10-03,1500,Brentford FC,Preston,1.72,3.8,4.2,1.61,1.88,1.6,1.91,1.19,None,1.95,2020-09-23,1726
Premier_League,2020-10-03,1500,Wolverhampton,Fulham,1.5,3.8,6.65,2.05,1.55,2.18,1.5,1.07,None,2.4,2020-09-23,1740
Eredivisie,2020-10-03,1530,Vitesse,Heracles Almelo,1.72,3.85,4.15,None,None,None,None,None,None,None,2020-09-23,1720
Primeira_Liga,2020-10-03,1600,CD Santa Clara,Gil Vicente FC,2.02,3.25,3.6,2.25,1.42,1.95,1.57,1.25,None,1.7,2020-09-23,1736
RFPL,2020-10-03,1700,Spartak Moscovo,Zenit Sao Petersburgo,3.25,3.3,2.13,1.75,1.7,1.6,1.88,1.63,None,1.3,2020-09-23,1730
Bundesliga,2020-10-03,1730,RB Leipzig,FC Schalke 04,1.31,5.2,7.9,1.36,2.5,1.61,1.95,1.04,None,3.1,2020-09-23,1722
Eredivisie,2020-10-03,1745,RKC Waalwijk,PEC Zwolle,2.6,3.35,2.52,None,None,None,None,None,None,None,2020-09-23,1720
Primeira_Liga,2020-10-03,1830,FC Porto,CS Maritimo,1.22,5.7,11.75,1.55,2.0,2.13,1.47,1.02,None,3.85,2020-09-23,1736
Eredivisie,2020-10-03,1900,VVV Venlo,Den Haag,2.12,3.5,3.1,None,None,None,None,None,None,None,2020-09-23,1720
Eredivisie,2020-10-03,2000,FC Twente Enschede,FC Emmen,1.91,3.7,3.5,None,None,None,None,None,None,None,2020-09-23,1720
Primeira_Liga,2020-10-03,2100,CD Tondela,SC Braga,5.45,4.1,1.53,1.57,1.95,1.63,1.87,2.33,None,1.11,2020-09-23,1736
Eredivisie,2020-10-04,1115,FC Groningen,Ajax,6.8,4.8,1.38,None,None,None,None,None,None,None,2020-09-23,1720
RFPL,2020-10-04,1200,Lokomotiv Moscovo,FK Khimki,1.3,4.45,11.75,1.95,1.55,2.5,1.32,1.02,None,3.25,2020-09-23,1730
Eredivisie,2020-10-04,1330,Sparta Rotterdam,AZ Alkmaar,4.75,3.9,1.63,None,None,None,None,None,None,None,2020-09-23,1720
Eredivisie,2020-10-04,1330,Willem II Tilburg,Feyenoord,3.5,3.7,1.91,None,None,None,None,None,None,None,2020-09-23,1720
RFPL,2020-10-04,1430,PFC Sochi,Rostov,2.56,3.05,2.76,2.00,1.53,1.72,1.72,1.40,None,1.45,2020-09-23,1730
RFPL,2020-10-04,1430,Rubin Kazan,FC Akhmat Grozny,2.05,3.25,3.5,1.87,1.6,1.67,1.78,1.26,None,1.67,2020-09-23,1730
Bundesliga,2020-10-04,1430,Wolfsburgo,Augsburgo,1.67,3.75,4.55,1.70,1.85,1.67,1.88,1.16,None,2.05,2020-09-23,1722
Primeira_Liga,2020-10-04,1530,CD Nacional Madeira,Belenenses SAD,2.4,3.1,2.92,2.02,1.53,1.75,1.72,1.36,None,1.5,2020-09-23,1736
Eredivisie,2020-10-04,1545,PSV Eindhoven,Fortuna Sittard,1.13,7.45,16.0,None,None,None,None,None,None,None,2020-09-23,1720
Bundesliga,2020-10-04,1700,Bayern Munique,Hertha Berlin,1.13,7.75,16.0,1.19,3.45,1.72,1.83,-,None,5.2,2020-09-23,1722
RFPL,2020-10-04,1800,Dinamo Moscovo,Krasnodar,2.58,3.15,2.66,1.91,1.57,1.7,1.75,1.42,None,1.44,2020-09-23,1730
Primeira_Liga,2020-10-04,1830,SL Benfica,SC Farense,1.19,5.7,15.5,1.50,2.05,2.15,1.47,-,None,4.15,2020-09-23,1736
Primeira_Liga,2020-10-04,1830,Famalicao,Rio Ave FC,2.7,3.4,2.4,1.67,1.8,1.53,2.02,1.50,None,1.4,2020-09-23,1736
Primeira_Liga,2020-10-04,2100,Portimonense,Sporting CP,4.9,3.75,1.65,1.60,1.91,1.57,1.95,2.12,None,1.14,2020-09-23,1736
La_Liga,2020-10-25,2000,Barcelona,Real Madrid,2.35,3.6,2.65,1.47,2.2,1.42,2.37,1.42,None,1.53,2020-09-23,1733
